step,method,source_index,image_id,snr_db,noise_count,mse,lpips_alex,normalized_latent,utility,U_image
12500,H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,3,0.01104388851672411,0.25189432005087536,0.6915048758188883,0.04314836859703064,0.0362333208322525
12500,H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,4,3,0.004825487732887268,0.1224432314435641,0.5253250400225321,0.022323061401645344,0.01706981100142002
12500,H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,7,3,0.0045049781911075115,0.11500214040279388,0.49618534247080487,0.020967045178016026,0.016005191951990128
12500,H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,13,3,0.004260655492544174,0.1085092102487882,0.47225190202395123,0.019834095612168312,0.01511157676577568
12500,H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,19,3,0.004246735790123542,0.10688254485527675,0.46784623463948566,0.019613452876607578,0.014934990865488848
12500,H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,3,0.012136598428090414,0.22963906327883402,0.7042092283566793,0.042142597337563835,0.035100504755973816
12500,H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,4,3,0.009688608348369598,0.17593417565027872,0.6054826378822327,0.03333685298760732,0.027282025665044785
12500,H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,7,3,0.009358453253904978,0.16783291598161063,0.5765785972277323,0.031907531122366585,0.026141745348771412
12500,H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,13,3,0.009126139804720879,0.15519664684931436,0.5518770813941956,0.030164575825134914,0.02464580535888672
12500,H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,19,3,0.00914169599612554,0.14946531256039938,0.5464134216308594,0.029552361617485683,0.024088227500518162
12500,H8-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,3,0.0066010284548004465,0.16336096823215485,0.4971139033635457,0.027908263728022575,0.02293712521592776
12500,H8-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,4,3,0.0036192189436405897,0.10103245824575424,0.3910184403260549,0.01763264959057172,0.013722465063134829
