step,method,source_index,image_id,snr_db,noise_count,mse,lpips_alex,normalized_latent,utility,U_image
10000,H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,3,0.01128380528340737,0.24797497193018594,0.6902183890342712,0.04298348600665728,0.03608130291104317
10000,H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,4,3,0.0048881966310242815,0.12116032342116038,0.5262166460355123,0.022266395390033722,0.01700422912836075
10000,H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,7,3,0.004556786268949509,0.11508700251579285,0.4972778956095378,0.02103826527794202,0.01606548639635245
10000,H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,13,3,0.00430280218521754,0.10994778325160344,0.47347713510195416,0.020032351836562157,0.015297580820818743
10000,H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,19,3,0.004278184690823157,0.10820192843675613,0.4694352447986603,0.01979272998869419,0.015098377751807371
10000,H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,3,0.01238957823564609,0.22335995733737946,0.7055524388949076,0.04178109889229139,0.03472557539741198
10000,H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,4,3,0.00985725037753582,0.17792544265588126,0.6066780090332031,0.03371657431125641,0.02764979439477126
10000,H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,7,3,0.00949758260200421,0.17046581208705902,0.5779481132825216,0.03232364604870478,0.0265441636244456
10000,H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,13,3,0.009240577307840189,0.1599257936080297,0.5532683928807577,0.030765841404596966,0.025233157599965732
10000,H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,19,3,0.009228974270323912,0.15413894752661386,0.5475245714187622,0.030118115867177647,0.02464286983013153
10000,H8-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,3,0.006036221204946439,0.16084779302279154,0.49851638078689575,0.027106165265043575,0.02212100165585677
10000,H8-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,4,3,0.003659717971459031,0.10215724756320317,0.39270561933517456,0.01780249923467636,0.013875443177918593
10000,H8-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,7,3,0.0030810839186112085,0.09024192144473393,0.365204393863678,0.015757319206992786,0.012105275876820087
10000,H8-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,13,3,0.0027115230914205313,0.08148785183827083,0.3444485366344452,0.014304794060687223,0.010860308694342772
10000,H8-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,19,3,0.002620409863690535,0.07805657635132472,0.34122997522354126,0.013838367847104868,0.010426068057616552
10000,H8-V,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,3,0.003050902703156074,0.14179104566574097,0.422876238822937,0.02145876983801524,0.017230007176597912
10000,H8-V,3,n01491361/ILSVRC2012_val_00049000_n01491361,4,3,0.001422354020178318,0.07396864145994186,0.3213324050108592,0.012032541756828627,0.008819218104084333
10000,H8-V,3,n01491361/ILSVRC2012_val_00049000_n01491361,7,3,0.0013212198779607813,0.06956638644138972,0.29495662450790405,0.01122742456694444,0.00827785829703013
10000,H8-V,3,n01491361/ILSVRC2012_val_00049000_n01491361,13,3,0.0012458361452445388,0.06593698759873708,0.2741042176882426,0.010580576645831266,0.007839534742136797
10000,H8-V,3,n01491361/ILSVRC2012_val_00049000_n01491361,19,3,0.0012333052388081949,0.06488149364789327,0.27091174324353534,0.01043057224402825,0.0077214548364281654
10000,H8-V,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,3,0.005541108548641205,0.14984404047330221,0.5076233943303426,0.0256017471353213,0.020525513216853142
10000,H8-V,4,n01494475/ILSVRC2012_val_00027283_n01494475,4,3,0.003315904876217246,0.08615299314260483,0.3980380992094676,0.015911585961778957,0.011931204547484716
10000,H8-V,4,n01494475/ILSVRC2012_val_00027283_n01494475,7,3,0.0031353745919962725,0.0796283558011055,0.3699651062488556,0.014797861066957315,0.011098210389415422
10000,H8-V,4,n01494475/ILSVRC2012_val_00027283_n01494475,13,3,0.003019908753534158,0.0742555484175682,0.34667323033014935,0.013912195650239786,0.010445463781555494
