step,method,source_index,image_id,snr_db,noise_count,mse,lpips_alex,normalized_latent,utility,U_image
10000,P4084,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,3,0.005785517394542694,0.1376719872156779,0.5038535992304484,0.02459125282863776,0.01955271636446317
10000,P4084,0,n01440764/ILSVRC2012_val_00045866_n01440764,4,3,0.003933556765938799,0.09432685375213623,0.32203537225723267,0.01658659614622593,0.01336624256024758
10000,P4084,0,n01440764/ILSVRC2012_val_00045866_n01440764,7,3,0.0031041684560477734,0.07519515852133433,0.22546936571598053,0.01287837823232015,0.010623684463401636
10000,P4084,0,n01440764/ILSVRC2012_val_00045866_n01440764,13,3,0.0024450399602452912,0.05939081683754921,0.14316929876804352,0.009815814594427744,0.00838412158191204
10000,P4084,0,n01440764/ILSVRC2012_val_00045866_n01440764,19,3,0.002260590282579263,0.05489081268509229,0.11670518666505814,0.008916723541915417,0.007749671582132578
10000,P4084,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,3,0.009135400255521139,0.165934219956398,0.5157525539398193,0.030886348336935043,0.025728822375337284
10000,P4084,1,n01443537/ILSVRC2012_val_00044095_n01443537,4,3,0.0074669850679735346,0.13059406479199728,0.3374948799610138,0.023901340862115223,0.02052639176448186
10000,P4084,1,n01443537/ILSVRC2012_val_00044095_n01443537,7,3,0.006542111746966839,0.11066793898741405,0.24231884876887003,0.020032094791531563,0.01760890583197276
10000,P4084,1,n01443537/ILSVRC2012_val_00044095_n01443537,13,3,0.0057558962143957615,0.09576858083407085,0.15992621580759683,0.01693201685945193,0.015332754701375961
10000,P4084,1,n01443537/ILSVRC2012_val_00044095_n01443537,19,3,0.005522166378796101,0.09022084871927898,0.1326604982217153,0.01587085674206416,0.014544251374900341
10000,P4084,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,3,0.004421484501411517,0.11207117885351181,0.44423389434814453,0.020070940877000492,0.015628602355718613
10000,P4084,2,n01484850/ILSVRC2012_val_00029481_n01484850,4,3,0.002740780512491862,0.07380493481953938,0.27130650480588275,0.012834338781734308,0.010121274118622145
10000,P4084,2,n01484850/ILSVRC2012_val_00029481_n01484850,7,3,0.002001289821540316,0.0563306932648023,0.18206382294495901,0.00945499756683906,0.007634359256674846
10000,P4084,2,n01484850/ILSVRC2012_val_00029481_n01484850,13,3,0.0014375415242587526,0.04213403662045797,0.10936783005793889,0.006744623649865389,0.005650945318241914
10000,P4084,2,n01484850/ILSVRC2012_val_00029481_n01484850,19,3,0.0012794814926261704,0.038573003063599266,0.08626420547564824,0.0059994240291416645,0.005136781993011634
10000,P4084,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,3,0.001752054551616311,0.10221322377522786,0.40908000866572064,0.016064176956812542,0.011973377006749312
10000,P4084,3,n01491361/ILSVRC2012_val_00049000_n01491361,4,3,0.0010967094373578827,0.06395429248611133,0.238992248972257,0.009882061121364435,0.007492138693730037
10000,P4084,3,n01491361/ILSVRC2012_val_00049000_n01491361,7,3,0.0008174027316272259,0.05010856315493584,0.1519944965839386,0.007348204031586647,0.005828259202341239
10000,P4084,3,n01491361/ILSVRC2012_val_00049000_n01491361,13,3,0.0005901912421298524,0.03834881881872813,0.08281263709068298,0.005253199643145005,0.004425073197732369
10000,P4084,3,n01491361/ILSVRC2012_val_00049000_n01491361,19,3,0.0005118317397621771,0.03325983385245005,0.0624042364458243,0.004461857645461957,0.0038378152530640364
10000,P4084,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,3,0.0045786357174317045,0.11546887457370758,0.4557250340779622,0.02068277324239413,0.016125523174802463
10000,P4084,4,n01494475/ILSVRC2012_val_00027283_n01494475,4,3,0.0032913203661640487,0.08219605435927708,0.2791402339935303,0.01430232853939136,0.01151092629879713
10000,P4084,4,n01494475/ILSVRC2012_val_00027283_n01494475,7,3,0.0027055409736931324,0.06788325061400731,0.18728036185105643,0.011366669709483782,0.009493866004049778
10000,P4084,4,n01494475/ILSVRC2012_val_00027283_n01494475,13,3,0.002243264578282833,0.05729467049241066,0.11134891708691914,0.009086220835645994,0.007972731720656157
