source_index,method_index,waveform_sha256,observation_sha256,snr_db,noise_seed,mse,psnr_db,lpips_alex,dino_cosine,E,header_ok,body_crc_ok,source_overflow_erasure,source_complete,m_actual,payload_bits,mother_bits,coded_slots,length_field,overflow_lower_m,decoded_mode,decoded_label,source_error,header_crc_ok,rx_source_overflow_erasure
333,5,77ed89386c0827ddc63064308a7f6b3e8c11efd67dbc67fa907e79ff97dd4296,1aac6afccce71dc8ecc1340484ac85a9c32dc374213a26701d45f6628bdda558,4,4103,0.08441117084867121,10.736001968383789,0.6461914777755737,0.5872337222099304,6120.0,True,False,False,True,10,5645,11334,5928,5645,False,10,333,,True,False
333,5,77ed89386c0827ddc63064308a7f6b3e8c11efd67dbc67fa907e79ff97dd4296,fef0c1a9f655ed11d1623df762f4b3f1df28857f61fca5ad3c3f092b13e8c2dc,7,4101,0.10023615881247938,9.989755630493164,0.6324848532676697,0.7545650005340576,6120.0,True,False,False,True,10,5645,11334,5928,5645,False,10,333,,True,False
333,5,77ed89386c0827ddc63064308a7f6b3e8c11efd67dbc67fa907e79ff97dd4296,d49635cdf8919a37b30a0538e6ee41764f1cc6e08a5ba847bcff2b7fdfafcd49,7,4102,0.06289253268550925,12.014009475708008,0.5850090384483337,0.717336118221283,6120.0,True,False,False,True,10,5645,11334,5928,5645,False,10,333,,True,False
333,5,77ed89386c0827ddc63064308a7f6b3e8c11efd67dbc67fa907e79ff97dd4296,c74f88efe175596ec7f844ac251bffad3ac359c4d2445ce2da18556adc3d696e,7,4103,0.04945148044328019,13.058206558227539,0.46878567337989807,0.7923946380615234,6120.0,True,False,False,True,10,5645,11334,5928,5645,False,10,333,,True,False
333,5,77ed89386c0827ddc63064308a7f6b3e8c11efd67dbc67fa907e79ff97dd4296,4e330c23f1edfee4200722c7f635d6da4b92fe102ba84f852ea308ed16aa7fe9,13,4101,0.00299359611468602,25.238067626953125,0.080656498670578,0.962152361869812,6120.0,True,True,False,True,10,5645,11334,5928,5645,False,10,333,,True,False
333,5,77ed89386c0827ddc63064308a7f6b3e8c11efd67dbc67fa907e79ff97dd4296,5c7cf90f39dc718f41225f4c1dddb7aa526e42f31544141ba28154b0db536ec7,13,4102,0.00299359611468602,25.238067626953125,0.080656498670578,0.962152361869812,6120.0,True,True,False,True,10,5645,11334,5928,5645,False,10,333,,True,False
333,5,77ed89386c0827ddc63064308a7f6b3e8c11efd67dbc67fa907e79ff97dd4296,9d113d86ad06bf38c6a436b2cf11539e5f1898fbda00eafe930183e7f6533385,13,4103,0.00299359611468602,25.238067626953125,0.080656498670578,0.962152361869812,6120.0,True,True,False,True,10,5645,11334,5928,5645,False,10,333,,True,False
333,5,77ed89386c0827ddc63064308a7f6b3e8c11efd67dbc67fa907e79ff97dd4296,8178b70243c05e87d33d7ce36e87153e09da43cf7ac534c8858e0bab5c86f240,19,4101,0.00299359611468602,25.238067626953125,0.080656498670578,0.962152361869812,6120.0,True,True,False,True,10,5645,11334,5928,5645,False,10,333,,True,False
333,5,77ed89386c0827ddc63064308a7f6b3e8c11efd67dbc67fa907e79ff97dd4296,a7091cb013f35aa07e65c83b3cc97f240404bff81f61ab0bfb3849e083adcf61,19,4102,0.00299359611468602,25.238067626953125,0.080656498670578,0.962152361869812,6120.0,True,True,False,True,10,5645,11334,5928,5645,False,10,333,,True,False
333,5,77ed89386c0827ddc63064308a7f6b3e8c11efd67dbc67fa907e79ff97dd4296,88526b9a367d1418558873fc0c7d95718fd9cbb6c8f68d3160c3c07eb1226f35,19,4103,0.00299359611468602,25.238067626953125,0.080656498670578,0.962152361869812,6120.0,True,True,False,True,10,5645,11334,5928,5645,False,10,333,,True,False
