source_index,method_index,waveform_sha256,observation_sha256,snr_db,noise_seed,mse,psnr_db,lpips_alex,dino_cosine,E,header_ok,body_crc_ok,source_overflow_erasure,source_complete,m_actual,payload_bits,mother_bits,coded_slots,length_field,overflow_lower_m,decoded_mode,decoded_label,source_error,header_crc_ok,rx_source_overflow_erasure
666,2,340ff2fe71c5d336079b5c12a75cd2d4d556375cbc0770f11ed06313cb5e6686,6c5c577367ad9380c251d86de05cf2620f270944bd333f58496b5173d203bc11,13,4102,0.0019393740520168492,27.123384475708008,0.15114614367485046,0.773687481880188,4096.0,True,True,False,True,7,1551,3146,3904,1551,False,7,666,,True,False
666,2,340ff2fe71c5d336079b5c12a75cd2d4d556375cbc0770f11ed06313cb5e6686,2d55ec4f3415d1d69a511243ad8732f32fe19a770ca347ed81f2d715a28da24d,13,4103,0.0019393740520168492,27.123384475708008,0.15114614367485046,0.773687481880188,4096.0,True,True,False,True,7,1551,3146,3904,1551,False,7,666,,True,False
666,2,340ff2fe71c5d336079b5c12a75cd2d4d556375cbc0770f11ed06313cb5e6686,816a21d24a260f4c4bdae4c1c6dd4abd95e50040ad8a37a32aacfcf10c2a5d81,19,4101,0.0019393740520168492,27.123384475708008,0.15114615857601166,0.773687481880188,4096.0,True,True,False,True,7,1551,3146,3904,1551,False,7,666,,True,False
666,2,340ff2fe71c5d336079b5c12a75cd2d4d556375cbc0770f11ed06313cb5e6686,04c98dfc643b0541b12da86141843812b6ca7caaf5ba6ef2e80503fe422a9a9b,19,4102,0.0019393740520168492,27.123384475708008,0.15114615857601166,0.773687481880188,4096.0,True,True,False,True,7,1551,3146,3904,1551,False,7,666,,True,False
666,2,340ff2fe71c5d336079b5c12a75cd2d4d556375cbc0770f11ed06313cb5e6686,ab9e6ad5fbb04540f632afe8596f398e05e6e34e18bd6fa3b61d656f0712941b,19,4103,0.0019393740520168492,27.123384475708008,0.15114614367485046,0.773687481880188,4096.0,True,True,False,True,7,1551,3146,3904,1551,False,7,666,,True,False
667,2,bb10e48d3d56361911d47601c76158f7f11d1a108150e75abb290011bf4a902a,d1dbd175b4e4e14ef634bee2212357413e7c8764c7e3e4eb20e95c7c2d19612b,1,4101,0.14386151938552996,8.420553207397461,0.5723792314529419,0.7757149934768677,4096.0,True,False,False,True,7,1636,3316,3904,1636,False,7,667,,True,False
667,2,bb10e48d3d56361911d47601c76158f7f11d1a108150e75abb290011bf4a902a,af75b3d5060253e8f64d9355c9c9e1fbed0cdc5570bb14ee1b6ccecdb7b10e56,1,4102,0.1760622478811874,7.543337821960449,0.6543098092079163,0.6120900511741638,4096.0,True,False,False,True,7,1636,3316,3904,1636,False,7,667,,True,False
667,2,bb10e48d3d56361911d47601c76158f7f11d1a108150e75abb290011bf4a902a,9a0b885143962965b8ada55fc750c4d53ca3e013620590944978ad77635e1160,1,4103,0.08683386030153495,10.613109588623047,0.41807326674461365,0.7705525755882263,4096.0,True,False,False,True,7,1636,3316,3904,1636,False,7,667,,True,False
667,2,bb10e48d3d56361911d47601c76158f7f11d1a108150e75abb290011bf4a902a,957c1254aea5352e34758750426e3f1631354f8817f561bb4f59d139e5a251e1,4,4101,0.035655873513949166,14.478689193725586,0.23809339106082916,0.9118121862411499,4096.0,True,True,False,True,7,1636,3316,3904,1636,False,7,667,,True,False
667,2,bb10e48d3d56361911d47601c76158f7f11d1a108150e75abb290011bf4a902a,515172df088b9816f8184e949774db3cacd8a01a9a6ded54ad730ec55a44df21,4,4102,0.035655873513949166,14.478689193725586,0.23809339106082916,0.9118121862411499,4096.0,True,True,False,True,7,1636,3316,3904,1636,False,7,667,,True,False
667,2,bb10e48d3d56361911d47601c76158f7f11d1a108150e75abb290011bf4a902a,a81f732613de6eea47f895a85201b15a895841429abf877088249a0a9e887242,4,4103,0.035655873513949166,14.478689193725586,0.23809339106082916,0.9118121862411499,4096.0,True,True,False,True,7,1636,3316,3904,1636,False,7,667,,True,False
667,2,bb10e48d3d56361911d47601c76158f7f11d1a108150e75abb290011bf4a902a,f1966c3a963524e35b874162bed7d1a86fd8616ab6873dbf5fcc1763b6542aec,7,4101,0.035655873513949166,14.478689193725586,0.23809339106082916,0.9118121862411499,4096.0,True,True,False,True,7,1636,3316,3904,1636,False,7,667,,True,False
667,2,bb10e48d3d56361911d47601c76158f7f11d1a108150e75abb290011bf4a902a,870cee4f7baf27e122c80832cfb589b7a39069c5101cfe4630e2c114799b3c8b,7,4102,0.035655873513949166,14.478689193725586,0.23809339106082916,0.9118121862411499,4096.0,True,True,False,True,7,1636,3316,3904,1636,False,7,667,,True,False
