method,source_index,snr_db,seed,mse,lpips_alex,normalized_latent,utility
full_tx_control,5,1.0,4102,0.006435719784349203,0.16627557575702667,0.3720410168170929,0.026783687993884087
full_tx_control,6,1.0,4102,0.01624130830168724,0.26548394560813904,0.644844651222229,0.04923815280199051
full_tx_control,7,1.0,4102,0.01733926683664322,0.19766320288181305,0.9100933074951172,0.0462065227329731
full_tx_control,8,1.0,4102,0.013084950856864452,0.18605898320674896,0.7614461183547974,0.03930531069636345
full_tx_control,9,1.0,4102,0.006062009837478399,0.11046598106622696,0.4508926272392273,0.021617533639073372
full_tx_control,10,1.0,4102,0.010721173137426376,0.19601137936115265,1.0487202405929565,0.0408095121383667
full_tx_control,11,1.0,4102,0.005778448190540075,0.1039280965924263,0.43620413541793823,0.020533299073576927
full_tx_control,12,1.0,4102,0.014376792125403881,0.12045365571975708,0.554354727268219,0.0319657064974308
full_tx_control,13,1.0,4102,0.009138306602835655,0.1498657912015915,0.7072108387947083,0.031196994706988335
full_tx_control,14,1.0,4102,0.01288449577987194,0.1752239465713501,0.5645909309387207,0.036052800714969635
full_tx_control,15,1.0,4102,0.009864944033324718,0.11471253633499146,0.4186478853225708,0.02552267722785473
light_tx,0,1.0,4102,0.009096923284232616,0.21008038520812988,0.6401642560958862,0.03650660440325737
light_tx,1,1.0,4102,0.011061768978834152,0.20039251446723938,0.676717221736908,0.0378681905567646
light_tx,2,1.0,4102,0.005648167338222265,0.1560990959405899,0.4768957793712616,0.02602703496813774
light_tx,3,1.0,4102,0.004618089646100998,0.1666855812072754,0.4392436742782593,0.0256790854036808
light_tx,4,1.0,4102,0.017620395869016647,0.2615780532360077,0.5635665655136108,0.04941386729478836
light_tx,5,1.0,4102,0.0039471229538321495,0.1477329432964325,0.36485421657562256,0.022368960082530975
light_tx,6,1.0,4102,0.016454897820949554,0.25511136651039124,0.6359262466430664,0.048325300216674805
light_tx,7,1.0,4102,0.014581429772078991,0.18966776132583618,0.9093996286392212,0.042642202228307724
light_tx,8,1.0,4102,0.013314587995409966,0.18785786628723145,0.7662394046783447,0.039762768894433975
light_tx,9,1.0,4102,0.005895706824958324,0.11052815616130829,0.45138585567474365,0.02146238088607788
light_tx,10,1.0,4102,0.010691069066524506,0.19418008625507355,1.051356315612793,0.040622640401124954
light_tx,11,1.0,4102,0.005551840178668499,0.10313232243061066,0.4365304112434387,0.020230377092957497
light_tx,12,1.0,4102,0.01174855511635542,0.10832783579826355,0.5418667793273926,0.028000006452202797
light_tx,13,1.0,4102,0.008817968890070915,0.1434134542942047,0.7053672671318054,0.03021298721432686
light_tx,14,1.0,4102,0.011587077751755714,0.16525928676128387,0.564034640789032,0.03375335410237312
light_tx,15,1.0,4102,0.00975394994020462,0.11348104476928711,0.4165719449520111,0.02526777610182762
pure_continuous,0,1.0,4103,0.0063616810366511345,0.15742933750152588,0.5698176622390747,0.027802789583802223
pure_continuous,1,1.0,4103,0.009952392429113388,0.181362584233284,0.607137143611908,0.03416002169251442
pure_continuous,2,1.0,4103,0.005765240173786879,0.14181871712207794,0.48786479234695435,0.02482575923204422
pure_continuous,3,1.0,4103,0.0020957221277058125,0.13867785036563873,0.4249458312988281,0.020212966948747635
pure_continuous,4,1.0,4103,0.005325234495103359,0.1295749992132187,0.48684456944465637,0.023151179775595665
