method,source_index,snr_db,seed,mse,lpips,utility
raw_N4084_m7_Dc,15,7.0,4101,0.011282123813873009,0.13449889421463013,0.024732013235336022
raw_N4084_m7_Dc,15,7.0,4102,0.011282123813873009,0.13449889421463013,0.024732013235336022
raw_N4084_m7_Dc,15,7.0,4103,0.011282123813873009,0.13449890911579132,0.02473201472545214
raw_N4084_m7_Dc,15,13.0,4101,0.011282123813873009,0.13449889421463013,0.024732013235336022
raw_N4084_m7_Dc,15,13.0,4102,0.011282123813873009,0.13449890911579132,0.02473201472545214
raw_N4084_m7_Dc,15,13.0,4103,0.011282123813873009,0.13449889421463013,0.024732013235336022
raw_N4084_m7_Dc,15,19.0,4101,0.011282123813873009,0.13449890911579132,0.02473201472545214
raw_N4084_m7_Dc,15,19.0,4102,0.011282123813873009,0.13449889421463013,0.024732013235336022
raw_N4084_m7_Dc,15,19.0,4103,0.011282123813873009,0.13449890911579132,0.02473201472545214
raw_N4084_m7_Dc,16,1.0,4101,0.004665190687436559,0.10231412202119827,0.014896602889556387
raw_N4084_m7_Dc,16,1.0,4102,0.004665190687436559,0.10231411457061768,0.014896602144498327
raw_N4084_m7_Dc,16,1.0,4103,0.004665190687436559,0.10231412202119827,0.014896602889556387
raw_N4084_m7_Dc,16,4.0,4101,0.004665190687436559,0.10231411457061768,0.014896602144498327
raw_N4084_m7_Dc,16,4.0,4102,0.004665190687436559,0.10231412202119827,0.014896602889556387
raw_N4084_m7_Dc,16,4.0,4103,0.004665190687436559,0.10231411457061768,0.014896602144498327
raw_N4084_m7_Dc,16,7.0,4101,0.004665190687436559,0.10231412202119827,0.014896602889556387
raw_N4084_m7_Dc,16,7.0,4102,0.004665190687436559,0.10231411457061768,0.014896602144498327
raw_N4084_m7_Dc,16,7.0,4103,0.004665190687436559,0.10231412202119827,0.014896602889556387
raw_N4084_m7_Dc,16,13.0,4101,0.004665190687436559,0.10231411457061768,0.014896602144498327
raw_N4084_m7_Dc,16,13.0,4102,0.004665190687436559,0.10231412202119827,0.014896602889556387
raw_N4084_m7_Dc,16,13.0,4103,0.004665190687436559,0.10231411457061768,0.014896602144498327
raw_N4084_m7_Dc,16,19.0,4101,0.004665190687436559,0.10231412202119827,0.014896602889556387
raw_N4084_m7_Dc,16,19.0,4102,0.004665190687436559,0.10231411457061768,0.014896602144498327
raw_N4084_m7_Dc,16,19.0,4103,0.004665190687436559,0.10231412202119827,0.014896602889556387
raw_N4084_m7_Dc,17,1.0,4101,0.016741235221831977,0.1939115822315216,0.03613239344498414
raw_N4084_m7_Dc,17,1.0,4102,0.016741235221831977,0.1939115822315216,0.03613239344498414
raw_N4084_m7_Dc,17,1.0,4103,0.016741235221831977,0.1939115822315216,0.03613239344498414
raw_N4084_m7_Dc,17,4.0,4101,0.016741235221831977,0.1939115822315216,0.03613239344498414
raw_N4084_m7_Dc,17,4.0,4102,0.016741235221831977,0.1939115822315216,0.03613239344498414
raw_N4084_m7_Dc,17,4.0,4103,0.016741235221831977,0.1939115822315216,0.03613239344498414
raw_N4084_m7_Dc,17,7.0,4101,0.016741235221831977,0.1939115822315216,0.03613239344498414
raw_N4084_m7_Dc,17,7.0,4102,0.016741235221831977,0.1939115822315216,0.03613239344498414
raw_N4084_m7_Dc,17,7.0,4103,0.016741235221831977,0.1939115822315216,0.03613239344498414
raw_N4084_m7_Dc,17,13.0,4101,0.016741235221831977,0.1939115822315216,0.03613239344498414
raw_N4084_m7_Dc,17,13.0,4102,0.016741235221831977,0.1939115822315216,0.03613239344498414
raw_N4084_m7_Dc,17,13.0,4103,0.016741235221831977,0.1939115822315216,0.03613239344498414
raw_N4084_m7_Dc,17,19.0,4101,0.016741235221831977,0.1939115822315216,0.03613239344498414
raw_N4084_m7_Dc,17,19.0,4102,0.016741235221831977,0.1939115822315216,0.03613239344498414
raw_N4084_m7_Dc,17,19.0,4103,0.016741235221831977,0.1939115822315216,0.03613239344498414
raw_N4084_m7_Dc,18,1.0,4101,0.010755559214334092,0.21039453148841858,0.03179501236317595
raw_N4084_m7_Dc,18,1.0,4102,0.010755559214334092,0.21039454638957977,0.03179501385329207
raw_N4084_m7_Dc,18,1.0,4103,0.010755559214334092,0.21039453148841858,0.03179501236317595
raw_N4084_m7_Dc,18,4.0,4101,0.010755559214334092,0.21039454638957977,0.03179501385329207
raw_N4084_m7_Dc,18,4.0,4102,0.010755559214334092,0.21039453148841858,0.03179501236317595
raw_N4084_m7_Dc,18,4.0,4103,0.010755559214334092,0.21039454638957977,0.03179501385329207
raw_N4084_m7_Dc,18,7.0,4101,0.010755559214334092,0.21039453148841858,0.03179501236317595
