method,source_index,snr_db,seed,mse,lpips,utility
raw_N4084_m8_Dc,11,7.0,4101,0.006292333343471206,0.10655079036951065,0.016947412380422272
raw_N4084_m8_Dc,11,7.0,4102,0.006292333343471206,0.10655079782009125,0.016947413125480332
raw_N4084_m8_Dc,11,7.0,4103,0.006292333343471206,0.10655079036951065,0.016947412380422272
raw_N4084_m8_Dc,11,13.0,4101,0.006292333343471206,0.10655079782009125,0.016947413125480332
raw_N4084_m8_Dc,11,13.0,4102,0.006292333343471206,0.10655079036951065,0.016947412380422272
raw_N4084_m8_Dc,11,13.0,4103,0.006292333343471206,0.10655079782009125,0.016947413125480332
raw_N4084_m8_Dc,11,19.0,4101,0.006292333343471206,0.10655079036951065,0.016947412380422272
raw_N4084_m8_Dc,11,19.0,4102,0.006292333343471206,0.10655079782009125,0.016947413125480332
raw_N4084_m8_Dc,11,19.0,4103,0.006292333343471206,0.10655079036951065,0.016947412380422272
raw_N4084_m8_Dc,12,1.0,4101,0.014124860554460102,0.1018756777048111,0.024312428324941213
raw_N4084_m8_Dc,12,1.0,4102,0.013526978208875563,0.10034839063882828,0.02356181727275839
raw_N4084_m8_Dc,12,1.0,4103,0.014335211794127868,0.11094942688941956,0.025430154483069824
raw_N4084_m8_Dc,12,4.0,4101,0.013274916772695725,0.09498541057109833,0.022773457829805558
raw_N4084_m8_Dc,12,4.0,4102,0.013274916772695725,0.09498541057109833,0.022773457829805558
raw_N4084_m8_Dc,12,4.0,4103,0.013274916772695725,0.09498541057109833,0.022773457829805558
raw_N4084_m8_Dc,12,7.0,4101,0.013274916772695725,0.09498541057109833,0.022773457829805558
raw_N4084_m8_Dc,12,7.0,4102,0.013274916772695725,0.09498541057109833,0.022773457829805558
raw_N4084_m8_Dc,12,7.0,4103,0.013274916772695725,0.09498541057109833,0.022773457829805558
raw_N4084_m8_Dc,12,13.0,4101,0.013274916772695725,0.09498541057109833,0.022773457829805558
raw_N4084_m8_Dc,12,13.0,4102,0.013274916772695725,0.09498541057109833,0.022773457829805558
raw_N4084_m8_Dc,12,13.0,4103,0.013274916772695725,0.09498541057109833,0.022773457829805558
raw_N4084_m8_Dc,12,19.0,4101,0.013274916772695725,0.09498541057109833,0.022773457829805558
raw_N4084_m8_Dc,12,19.0,4102,0.013274916772695725,0.09498541057109833,0.022773457829805558
raw_N4084_m8_Dc,12,19.0,4103,0.013274916772695725,0.09498541057109833,0.022773457829805558
raw_N4084_m8_Dc,13,1.0,4101,0.010570504757400692,0.13997149467468262,0.024567654224868955
raw_N4084_m8_Dc,13,1.0,4102,0.010355058333059148,0.1345701962709427,0.023812077960153416
raw_N4084_m8_Dc,13,1.0,4103,0.0107825935823241,0.1289626508951187,0.023678858671835973
raw_N4084_m8_Dc,13,4.0,4101,0.008806853773939497,0.12275554239749908,0.021082408013689408
raw_N4084_m8_Dc,13,4.0,4102,0.008806853773939497,0.12275554239749908,0.021082408013689408
raw_N4084_m8_Dc,13,4.0,4103,0.008806853773939497,0.12275554239749908,0.021082408013689408
raw_N4084_m8_Dc,13,7.0,4101,0.008806853773939497,0.12275554239749908,0.021082408013689408
raw_N4084_m8_Dc,13,7.0,4102,0.008806853773939497,0.12275554239749908,0.021082408013689408
raw_N4084_m8_Dc,13,7.0,4103,0.008806853773939497,0.12275554239749908,0.021082408013689408
raw_N4084_m8_Dc,13,13.0,4101,0.008806853773939497,0.12275554239749908,0.021082408013689408
raw_N4084_m8_Dc,13,13.0,4102,0.008806853773939497,0.12275554239749908,0.021082408013689408
raw_N4084_m8_Dc,13,13.0,4103,0.008806853773939497,0.12275554239749908,0.021082408013689408
raw_N4084_m8_Dc,13,19.0,4101,0.008806853773939497,0.12275554239749908,0.021082408013689408
raw_N4084_m8_Dc,13,19.0,4102,0.008806853773939497,0.12275554239749908,0.021082408013689408
raw_N4084_m8_Dc,13,19.0,4103,0.008806853773939497,0.12275554239749908,0.021082408013689408
raw_N4084_m8_Dc,14,1.0,4101,0.01394630478824348,0.15447218716144562,0.029393523504388043
raw_N4084_m8_Dc,14,1.0,4102,0.012883888536763232,0.14041000604629517,0.026924889141392752
raw_N4084_m8_Dc,14,1.0,4103,0.01246399189440978,0.12725716829299927,0.02518970872370971
raw_N4084_m8_Dc,14,4.0,4101,0.012562930512829864,0.12955251336097717,0.025518181848927582
raw_N4084_m8_Dc,14,4.0,4102,0.012562930512829864,0.12955252826213837,0.025518183339043703
raw_N4084_m8_Dc,14,4.0,4103,0.012562930512829864,0.12955251336097717,0.025518181848927582
raw_N4084_m8_Dc,14,7.0,4101,0.012562930512829864,0.12955251336097717,0.025518181848927582
raw_N4084_m8_Dc,14,7.0,4102,0.012562930512829864,0.12955251336097717,0.025518181848927582
raw_N4084_m8_Dc,14,7.0,4103,0.012562930512829864,0.12955252826213837,0.025518183339043703
raw_N4084_m8_Dc,14,13.0,4101,0.012562930512829864,0.12955251336097717,0.025518181848927582
raw_N4084_m8_Dc,14,13.0,4102,0.012562930512829864,0.12955251336097717,0.025518181848927582
raw_N4084_m8_Dc,14,13.0,4103,0.012562930512829864,0.12955251336097717,0.025518181848927582
raw_N4084_m8_Dc,14,19.0,4101,0.012562930512829864,0.12955252826213837,0.025518183339043703
raw_N4084_m8_Dc,14,19.0,4102,0.012562930512829864,0.12955251336097717,0.025518181848927582
raw_N4084_m8_Dc,14,19.0,4103,0.012562930512829864,0.12955251336097717,0.025518181848927582
raw_N4084_m8_Dc,15,1.0,4101,0.009689603360233199,0.10339117795228958,0.020028721155462156
raw_N4084_m8_Dc,15,1.0,4102,0.00895402610728586,0.09200005233287811,0.01815403134057367
raw_N4084_m8_Dc,15,1.0,4103,0.008963744549563179,0.09164346754550934,0.018128091304114115
raw_N4084_m8_Dc,15,4.0,4101,0.00895402610728586,0.09200005233287811,0.01815403134057367
raw_N4084_m8_Dc,15,4.0,4102,0.00895402610728586,0.09200005233287811,0.01815403134057367
raw_N4084_m8_Dc,15,4.0,4103,0.00895402610728586,0.09200005233287811,0.01815403134057367
raw_N4084_m8_Dc,15,7.0,4101,0.00895402610728586,0.09200005233287811,0.01815403134057367
raw_N4084_m8_Dc,15,7.0,4102,0.00895402610728586,0.09200005233287811,0.01815403134057367
raw_N4084_m8_Dc,15,7.0,4103,0.00895402610728586,0.09200005233287811,0.01815403134057367
raw_N4084_m8_Dc,15,13.0,4101,0.00895402610728586,0.09200005233287811,0.01815403134057367
raw_N4084_m8_Dc,15,13.0,4102,0.00895402610728586,0.09200005233287811,0.01815403134057367
raw_N4084_m8_Dc,15,13.0,4103,0.00895402610728586,0.09200005233287811,0.01815403134057367
raw_N4084_m8_Dc,15,19.0,4101,0.00895402610728586,0.09200005233287811,0.01815403134057367
raw_N4084_m8_Dc,15,19.0,4102,0.00895402610728586,0.09200005233287811,0.01815403134057367
raw_N4084_m8_Dc,15,19.0,4103,0.00895402610728586,0.09200005233287811,0.01815403134057367
raw_N4084_m8_Dc,16,1.0,4101,0.0034223307202995577,0.07329476624727249,0.010751807345026808
raw_N4084_m8_Dc,16,1.0,4102,0.0036339522722518,0.0688624456524849,0.01052019683750029
raw_N4084_m8_Dc,16,1.0,4103,0.004663289720123164,0.09160297363996506,0.013823587084119671
raw_N4084_m8_Dc,16,4.0,4101,0.0036339522722518,0.0688624456524849,0.01052019683750029
raw_N4084_m8_Dc,16,4.0,4102,0.0036339522722518,0.0688624456524849,0.01052019683750029
raw_N4084_m8_Dc,16,4.0,4103,0.0036339522722518,0.0688624456524849,0.01052019683750029
raw_N4084_m8_Dc,16,7.0,4101,0.0036339522722518,0.0688624456524849,0.01052019683750029
raw_N4084_m8_Dc,16,7.0,4102,0.0036339522722518,0.0688624456524849,0.01052019683750029
raw_N4084_m8_Dc,16,7.0,4103,0.0036339522722518,0.0688624456524849,0.01052019683750029
raw_N4084_m8_Dc,16,13.0,4101,0.0036339522722518,0.0688624456524849,0.01052019683750029
raw_N4084_m8_Dc,16,13.0,4102,0.0036339522722518,0.0688624456524849,0.01052019683750029
raw_N4084_m8_Dc,16,13.0,4103,0.0036339522722518,0.0688624456524849,0.01052019683750029
raw_N4084_m8_Dc,16,19.0,4101,0.0036339522722518,0.0688624456524849,0.01052019683750029
raw_N4084_m8_Dc,16,19.0,4102,0.0036339522722518,0.0688624456524849,0.01052019683750029
raw_N4084_m8_Dc,16,19.0,4103,0.0036339522722518,0.0688624456524849,0.01052019683750029
raw_N4084_m8_Dc,17,1.0,4101,0.012968583192592902,0.1458008885383606,0.02754867204642896
raw_N4084_m8_Dc,17,1.0,4102,0.015172320816182186,0.15818293392658234,0.030990614208840417
raw_N4084_m8_Dc,17,1.0,4103,0.012940591169811689,0.14065039157867432,0.027005630327679123
raw_N4084_m8_Dc,17,4.0,4101,0.0126324874759146,0.14302703738212585,0.026935191214127185
raw_N4084_m8_Dc,17,4.0,4102,0.0126324874759146,0.14302703738212585,0.026935191214127185
raw_N4084_m8_Dc,17,4.0,4103,0.0126324874759146,0.14302703738212585,0.026935191214127185
raw_N4084_m8_Dc,17,7.0,4101,0.0126324874759146,0.14302703738212585,0.026935191214127185
raw_N4084_m8_Dc,17,7.0,4102,0.0126324874759146,0.14302703738212585,0.026935191214127185
raw_N4084_m8_Dc,17,7.0,4103,0.0126324874759146,0.14302703738212585,0.026935191214127185
raw_N4084_m8_Dc,17,13.0,4101,0.0126324874759146,0.14302703738212585,0.026935191214127185
raw_N4084_m8_Dc,17,13.0,4102,0.0126324874759146,0.14302703738212585,0.026935191214127185
raw_N4084_m8_Dc,17,13.0,4103,0.0126324874759146,0.14302703738212585,0.026935191214127185
raw_N4084_m8_Dc,17,19.0,4101,0.0126324874759146,0.14302703738212585,0.026935191214127185
raw_N4084_m8_Dc,17,19.0,4102,0.0126324874759146,0.14302703738212585,0.026935191214127185
raw_N4084_m8_Dc,17,19.0,4103,0.0126324874759146,0.14302703738212585,0.026935191214127185
raw_N4084_m8_Dc,18,1.0,4101,0.008608191475931979,0.1742737591266632,0.026035567388598302
raw_N4084_m8_Dc,18,1.0,4102,0.01027301589073943,0.18444880843162537,0.028717896733901967
raw_N4084_m8_Dc,18,1.0,4103,0.00995422799199159,0.19826644659042358,0.02978087265103395
raw_N4084_m8_Dc,18,4.0,4101,0.008608191475931979,0.1742737591266632,0.026035567388598302
raw_N4084_m8_Dc,18,4.0,4102,0.008608191475931979,0.1742737591266632,0.026035567388598302
raw_N4084_m8_Dc,18,4.0,4103,0.008608191475931979,0.1742737591266632,0.026035567388598302
raw_N4084_m8_Dc,18,7.0,4101,0.008608191475931979,0.1742737591266632,0.026035567388598302
raw_N4084_m8_Dc,18,7.0,4102,0.008608191475931979,0.1742737591266632,0.026035567388598302
