method,source_index,snr_db,seed,mse,lpips,utility
arithmetic_N4084_m9_Dc,9,19.0,4102,0.004586645856526344,0.08534504473209381,0.013121150329735726
arithmetic_N4084_m9_Dc,9,19.0,4103,0.004586645856526344,0.08534504473209381,0.013121150329735726
arithmetic_N4084_m9_Dc,10,1.0,4101,0.048165451295811595,0.46495065093040466,0.09466051638885206
arithmetic_N4084_m9_Dc,10,1.0,4102,0.05830061828833468,0.6270508766174316,0.12100570595007784
arithmetic_N4084_m9_Dc,10,1.0,4103,0.03948529219116201,0.44209951162338257,0.08369524335350026
arithmetic_N4084_m9_Dc,10,4.0,4101,0.008704040772809885,0.1356956958770752,0.022273610360517407
arithmetic_N4084_m9_Dc,10,4.0,4102,0.008704040772809885,0.1356956958770752,0.022273610360517407
arithmetic_N4084_m9_Dc,10,4.0,4103,0.008704040772809885,0.1356956958770752,0.022273610360517407
arithmetic_N4084_m9_Dc,10,7.0,4101,0.008704040772809885,0.1356956958770752,0.022273610360517407
arithmetic_N4084_m9_Dc,10,7.0,4102,0.008704040772809885,0.1356956958770752,0.022273610360517407
arithmetic_N4084_m9_Dc,10,7.0,4103,0.008704040772809885,0.1356956958770752,0.022273610360517407
arithmetic_N4084_m9_Dc,10,13.0,4101,0.008704040772809885,0.1356956958770752,0.022273610360517407
arithmetic_N4084_m9_Dc,10,13.0,4102,0.008704040772809885,0.1356956958770752,0.022273610360517407
arithmetic_N4084_m9_Dc,10,13.0,4103,0.008704040772809885,0.1356956958770752,0.022273610360517407
arithmetic_N4084_m9_Dc,10,19.0,4101,0.008704040772809885,0.1356956958770752,0.022273610360517407
arithmetic_N4084_m9_Dc,10,19.0,4102,0.008704040772809885,0.1356956958770752,0.022273610360517407
arithmetic_N4084_m9_Dc,10,19.0,4103,0.008704040772809885,0.1356956958770752,0.022273610360517407
arithmetic_N4084_m9_Dc,11,1.0,4101,0.017738232038760234,0.3157689869403839,0.049315130732798626
arithmetic_N4084_m9_Dc,11,1.0,4102,0.01914920065914849,0.45372098684310913,0.0645212993434594
arithmetic_N4084_m9_Dc,11,1.0,4103,0.01155578501890497,0.20236748456954956,0.03179253347585993
arithmetic_N4084_m9_Dc,11,4.0,4101,0.004765924139073052,0.08344725519418716,0.01311064965849177
arithmetic_N4084_m9_Dc,11,4.0,4102,0.004765924139073052,0.08344725519418716,0.01311064965849177
arithmetic_N4084_m9_Dc,11,4.0,4103,0.004765924139073052,0.08344725519418716,0.01311064965849177
arithmetic_N4084_m9_Dc,11,7.0,4101,0.004765924139073052,0.08344725519418716,0.01311064965849177
arithmetic_N4084_m9_Dc,11,7.0,4102,0.004765924139073052,0.08344725519418716,0.01311064965849177
arithmetic_N4084_m9_Dc,11,7.0,4103,0.004765924139073052,0.08344725519418716,0.01311064965849177
arithmetic_N4084_m9_Dc,11,13.0,4101,0.004765924139073052,0.08344725519418716,0.01311064965849177
arithmetic_N4084_m9_Dc,11,13.0,4102,0.004765924139073052,0.08344725519418716,0.01311064965849177
arithmetic_N4084_m9_Dc,11,13.0,4103,0.004765924139073052,0.08344725519418716,0.01311064965849177
arithmetic_N4084_m9_Dc,11,19.0,4101,0.004765924139073052,0.08344725519418716,0.01311064965849177
arithmetic_N4084_m9_Dc,11,19.0,4102,0.004765924139073052,0.08344725519418716,0.01311064965849177
arithmetic_N4084_m9_Dc,11,19.0,4103,0.004765924139073052,0.08344725519418716,0.01311064965849177
arithmetic_N4084_m9_Dc,12,1.0,4101,0.02422779915928919,0.15589965879917145,0.03981776503920634
arithmetic_N4084_m9_Dc,12,1.0,4102,0.03506386542287591,0.20376165211200714,0.055440030634076626
arithmetic_N4084_m9_Dc,12,1.0,4103,0.02616916925281019,0.15114715695381165,0.04128388494819135
arithmetic_N4084_m9_Dc,12,4.0,4101,0.009076251724621285,0.06942205131053925,0.01601845685567521
arithmetic_N4084_m9_Dc,12,4.0,4102,0.009076251724621285,0.06942204385995865,0.01601845611061715
arithmetic_N4084_m9_Dc,12,4.0,4103,0.009076251724621285,0.06942205131053925,0.01601845685567521
arithmetic_N4084_m9_Dc,12,7.0,4101,0.009076251724621285,0.06942205131053925,0.01601845685567521
arithmetic_N4084_m9_Dc,12,7.0,4102,0.009076251724621285,0.06942205131053925,0.01601845685567521
arithmetic_N4084_m9_Dc,12,7.0,4103,0.009076251724621285,0.06942204385995865,0.01601845611061715
arithmetic_N4084_m9_Dc,12,13.0,4101,0.009076251724621285,0.06942205131053925,0.01601845685567521
arithmetic_N4084_m9_Dc,12,13.0,4102,0.009076251724621285,0.06942205131053925,0.01601845685567521
arithmetic_N4084_m9_Dc,12,13.0,4103,0.009076251724621285,0.06942205131053925,0.01601845685567521
arithmetic_N4084_m9_Dc,12,19.0,4101,0.009076251724621285,0.06942204385995865,0.01601845611061715
arithmetic_N4084_m9_Dc,12,19.0,4102,0.009076251724621285,0.06942205131053925,0.01601845685567521
arithmetic_N4084_m9_Dc,12,19.0,4103,0.009076251724621285,0.06942205131053925,0.01601845685567521
arithmetic_N4084_m9_Dc,13,1.0,4101,0.04126387156026637,0.4636005163192749,0.08762392319219386
arithmetic_N4084_m9_Dc,13,1.0,4102,0.026941160421500025,0.29536372423171997,0.056477532844672024
arithmetic_N4084_m9_Dc,13,1.0,4103,0.022917755457041215,0.27926966547966003,0.05084472200500722
arithmetic_N4084_m9_Dc,13,4.0,4101,0.005589512894942665,0.08032512664794922,0.013622025559737587
arithmetic_N4084_m9_Dc,13,4.0,4102,0.005589512894942665,0.08032512664794922,0.013622025559737587
arithmetic_N4084_m9_Dc,13,4.0,4103,0.005589512894942665,0.08032512664794922,0.013622025559737587
arithmetic_N4084_m9_Dc,13,7.0,4101,0.005589512894942665,0.08032512664794922,0.013622025559737587
arithmetic_N4084_m9_Dc,13,7.0,4102,0.005589512894942665,0.08032512664794922,0.013622025559737587
arithmetic_N4084_m9_Dc,13,7.0,4103,0.005589512894942665,0.08032512664794922,0.013622025559737587
arithmetic_N4084_m9_Dc,13,13.0,4101,0.005589512894942665,0.08032512664794922,0.013622025559737587
arithmetic_N4084_m9_Dc,13,13.0,4102,0.005589512894942665,0.08032512664794922,0.013622025559737587
arithmetic_N4084_m9_Dc,13,13.0,4103,0.005589512894942665,0.08032512664794922,0.013622025559737587
arithmetic_N4084_m9_Dc,13,19.0,4101,0.005589512894942665,0.08032512664794922,0.013622025559737587
arithmetic_N4084_m9_Dc,13,19.0,4102,0.005589512894942665,0.08032512664794922,0.013622025559737587
arithmetic_N4084_m9_Dc,13,19.0,4103,0.005589512894942665,0.08032512664794922,0.013622025559737587
arithmetic_N4084_m9_Dc,14,1.0,4101,0.029095012633706247,0.29048261046409607,0.058143273680115855
arithmetic_N4084_m9_Dc,14,1.0,4102,0.03057640143841427,0.323171466588974,0.06289354809731167
arithmetic_N4084_m9_Dc,14,1.0,4103,0.058656027238504285,0.5813606381416321,0.1167920910526675
arithmetic_N4084_m9_Dc,14,4.0,4101,0.008722359138271714,0.09306482970714569,0.01802884210898628
arithmetic_N4084_m9_Dc,14,4.0,4102,0.008722359138271714,0.09306482970714569,0.01802884210898628
arithmetic_N4084_m9_Dc,14,4.0,4103,0.01276200423126048,0.1458594799041748,0.027347952221677962
arithmetic_N4084_m9_Dc,14,7.0,4101,0.008722359138271714,0.09306482970714569,0.01802884210898628
arithmetic_N4084_m9_Dc,14,7.0,4102,0.008722359138271714,0.09306482970714569,0.01802884210898628
arithmetic_N4084_m9_Dc,14,7.0,4103,0.008722359138271714,0.09306482970714569,0.01802884210898628
arithmetic_N4084_m9_Dc,14,13.0,4101,0.008722359138271714,0.09306482970714569,0.01802884210898628
arithmetic_N4084_m9_Dc,14,13.0,4102,0.008722359138271714,0.09306482970714569,0.01802884210898628
arithmetic_N4084_m9_Dc,14,13.0,4103,0.008722359138271714,0.09306482970714569,0.01802884210898628
arithmetic_N4084_m9_Dc,14,19.0,4101,0.008722359138271714,0.09306482970714569,0.01802884210898628
arithmetic_N4084_m9_Dc,14,19.0,4102,0.008722359138271714,0.09306482970714569,0.01802884210898628
arithmetic_N4084_m9_Dc,14,19.0,4103,0.008722359138271714,0.09306482970714569,0.01802884210898628
arithmetic_N4084_m9_Dc,15,1.0,4101,0.059351523765228086,0.6216976046562195,0.12152128423085004
arithmetic_N4084_m9_Dc,15,1.0,4102,0.019154785718928723,0.19291847944259644,0.038446633663188366
arithmetic_N4084_m9_Dc,15,1.0,4103,0.012434931639564774,0.12792588770389557,0.02522752040995433
arithmetic_N4084_m9_Dc,15,4.0,4101,0.006553766079886885,0.0667838603258133,0.013232152112468216
arithmetic_N4084_m9_Dc,15,4.0,4102,0.006553766079886885,0.0667838603258133,0.013232152112468216
arithmetic_N4084_m9_Dc,15,4.0,4103,0.006553766079886885,0.0667838603258133,0.013232152112468216
arithmetic_N4084_m9_Dc,15,7.0,4101,0.006553766079886885,0.0667838603258133,0.013232152112468216
arithmetic_N4084_m9_Dc,15,7.0,4102,0.006553766079886885,0.0667838603258133,0.013232152112468216
arithmetic_N4084_m9_Dc,15,7.0,4103,0.006553766079886885,0.0667838603258133,0.013232152112468216
arithmetic_N4084_m9_Dc,15,13.0,4101,0.006553766079886885,0.0667838603258133,0.013232152112468216
arithmetic_N4084_m9_Dc,15,13.0,4102,0.006553766079886885,0.0667838603258133,0.013232152112468216
arithmetic_N4084_m9_Dc,15,13.0,4103,0.006553766079886885,0.0667838603258133,0.013232152112468216
arithmetic_N4084_m9_Dc,15,19.0,4101,0.006553766079886885,0.0667838603258133,0.013232152112468216
arithmetic_N4084_m9_Dc,15,19.0,4102,0.006553766079886885,0.0667838603258133,0.013232152112468216
arithmetic_N4084_m9_Dc,15,19.0,4103,0.006553766079886885,0.0667838603258133,0.013232152112468216
arithmetic_N4084_m9_Dc,16,1.0,4101,0.023201287460840467,0.3780345916748047,0.061004746628320936
arithmetic_N4084_m9_Dc,16,1.0,4102,0.012586434649027324,0.19766968488693237,0.03235340313772056
arithmetic_N4084_m9_Dc,16,1.0,4103,0.020302712008931002,0.3876930773258209,0.0590720197415131
arithmetic_N4084_m9_Dc,16,4.0,4101,0.0022459672908564784,0.053972333669662476,0.007643200657822726
arithmetic_N4084_m9_Dc,16,4.0,4102,0.0022459672908564784,0.053972333669662476,0.007643200657822726
arithmetic_N4084_m9_Dc,16,4.0,4103,0.0022459672908564784,0.053972333669662476,0.007643200657822726
arithmetic_N4084_m9_Dc,16,7.0,4101,0.0022459672908564784,0.053972333669662476,0.007643200657822726
arithmetic_N4084_m9_Dc,16,7.0,4102,0.0022459672908564784,0.053972333669662476,0.007643200657822726
arithmetic_N4084_m9_Dc,16,7.0,4103,0.0022459672908564784,0.053972333669662476,0.007643200657822726
arithmetic_N4084_m9_Dc,16,13.0,4101,0.0022459672908564784,0.053972333669662476,0.007643200657822726
arithmetic_N4084_m9_Dc,16,13.0,4102,0.0022459672908564784,0.053972333669662476,0.007643200657822726
arithmetic_N4084_m9_Dc,16,13.0,4103,0.0022459672908564784,0.053972333669662476,0.007643200657822726
arithmetic_N4084_m9_Dc,16,19.0,4101,0.0022459672908564784,0.053972333669662476,0.007643200657822726
arithmetic_N4084_m9_Dc,16,19.0,4102,0.0022459672908564784,0.053972333669662476,0.007643200657822726
arithmetic_N4084_m9_Dc,16,19.0,4103,0.0022459672908564784,0.053972333669662476,0.007643200657822726
arithmetic_N4084_m9_Dc,17,1.0,4101,0.04868171991821387,0.3437981605529785,0.08306153597351172
arithmetic_N4084_m9_Dc,17,1.0,4102,0.08758892339827998,0.5757085084915161,0.1451597742474316
arithmetic_N4084_m9_Dc,17,1.0,4103,0.032168685817114934,0.2717543840408325,0.05934412422119818
arithmetic_N4084_m9_Dc,17,4.0,4101,0.006562118480184273,0.10435301065444946,0.016997419545629222
arithmetic_N4084_m9_Dc,17,4.0,4102,0.006562118480184273,0.10435301065444946,0.016997419545629222
arithmetic_N4084_m9_Dc,17,4.0,4103,0.006562118480184273,0.10435301065444946,0.016997419545629222
arithmetic_N4084_m9_Dc,17,7.0,4101,0.006562118480184273,0.10435301065444946,0.016997419545629222
