method,source_index,snr_db,seed,mse,lpips,utility
raw_N4084_m9_Dc,5,4.0,4103,0.0013961601129470341,0.06320059299468994,0.007716219412416028
raw_N4084_m9_Dc,5,7.0,4101,0.0013961601129470341,0.06320059299468994,0.007716219412416028
raw_N4084_m9_Dc,5,7.0,4102,0.0013961601129470341,0.06320059299468994,0.007716219412416028
raw_N4084_m9_Dc,5,7.0,4103,0.0013961601129470341,0.06320059299468994,0.007716219412416028
raw_N4084_m9_Dc,5,13.0,4101,0.0013961601129470341,0.06320059299468994,0.007716219412416028
raw_N4084_m9_Dc,5,13.0,4102,0.0013961601129470341,0.06320059299468994,0.007716219412416028
raw_N4084_m9_Dc,5,13.0,4103,0.0013961601129470341,0.06320059299468994,0.007716219412416028
raw_N4084_m9_Dc,5,19.0,4101,0.0013961601129470341,0.06320059299468994,0.007716219412416028
raw_N4084_m9_Dc,5,19.0,4102,0.0013961601129470341,0.06320059299468994,0.007716219412416028
raw_N4084_m9_Dc,5,19.0,4103,0.0013961601129470341,0.06320059299468994,0.007716219412416028
raw_N4084_m9_Dc,6,1.0,4101,0.054640826703935726,0.6063607931137085,0.11527690601530657
raw_N4084_m9_Dc,6,1.0,4102,0.06477517800391426,0.5359456539154053,0.1183697433954548
raw_N4084_m9_Dc,6,1.0,4103,0.07455463878581371,0.5624776482582092,0.13080240361163464
raw_N4084_m9_Dc,6,4.0,4101,0.008737231142423578,0.16628623008728027,0.025365854151151605
raw_N4084_m9_Dc,6,4.0,4102,0.007923119703386543,0.1589127480983734,0.023814394513223886
raw_N4084_m9_Dc,6,4.0,4103,0.00780506832117227,0.15531663596630096,0.02333673191780237
raw_N4084_m9_Dc,6,7.0,4101,0.007746059177650052,0.15719223022460938,0.023465282200110987
raw_N4084_m9_Dc,6,7.0,4102,0.007746059177650052,0.15719223022460938,0.023465282200110987
raw_N4084_m9_Dc,6,7.0,4103,0.007746059177650052,0.15719223022460938,0.023465282200110987
raw_N4084_m9_Dc,6,13.0,4101,0.007746059177650052,0.15719223022460938,0.023465282200110987
raw_N4084_m9_Dc,6,13.0,4102,0.007746059177650052,0.15719223022460938,0.023465282200110987
raw_N4084_m9_Dc,6,13.0,4103,0.007746059177650052,0.15719223022460938,0.023465282200110987
raw_N4084_m9_Dc,6,19.0,4101,0.007746059177650052,0.15719223022460938,0.023465282200110987
raw_N4084_m9_Dc,6,19.0,4102,0.007746059177650052,0.15719223022460938,0.023465282200110987
raw_N4084_m9_Dc,6,19.0,4103,0.007746059177650052,0.15719223022460938,0.023465282200110987
raw_N4084_m9_Dc,7,1.0,4101,0.09153977495229972,0.6066681742668152,0.15220659237898124
raw_N4084_m9_Dc,7,1.0,4102,0.081114185795952,0.5433917045593262,0.13545335625188462
raw_N4084_m9_Dc,7,1.0,4103,0.07925169512670724,0.6043105125427246,0.13968274638097972
raw_N4084_m9_Dc,7,4.0,4101,0.012377302336609426,0.13100333511829376,0.025477635848438804
raw_N4084_m9_Dc,7,4.0,4102,0.012377302336609426,0.13100333511829376,0.025477635848438804
raw_N4084_m9_Dc,7,4.0,4103,0.015080875401713567,0.15104448795318604,0.03018532419703217
raw_N4084_m9_Dc,7,7.0,4101,0.012377302336609426,0.13100333511829376,0.025477635848438804
raw_N4084_m9_Dc,7,7.0,4102,0.012377302336609426,0.13100333511829376,0.025477635848438804
raw_N4084_m9_Dc,7,7.0,4103,0.012377302336609426,0.13100333511829376,0.025477635848438804
raw_N4084_m9_Dc,7,13.0,4101,0.012377302336609426,0.13100333511829376,0.025477635848438804
raw_N4084_m9_Dc,7,13.0,4102,0.012377302336609426,0.13100333511829376,0.025477635848438804
raw_N4084_m9_Dc,7,13.0,4103,0.012377302336609426,0.13100333511829376,0.025477635848438804
raw_N4084_m9_Dc,7,19.0,4101,0.012377302336609426,0.13100333511829376,0.025477635848438804
raw_N4084_m9_Dc,7,19.0,4102,0.012377302336609426,0.13100333511829376,0.025477635848438804
raw_N4084_m9_Dc,7,19.0,4103,0.012377302336609426,0.13100333511829376,0.025477635848438804
raw_N4084_m9_Dc,8,1.0,4101,0.08174993414868949,0.6625640392303467,0.14800633807172414
raw_N4084_m9_Dc,8,1.0,4102,0.06569473069452123,0.5792670249938965,0.12362143319391088
raw_N4084_m9_Dc,8,1.0,4103,0.0918811481946544,0.6169900894165039,0.1535801571363048
raw_N4084_m9_Dc,8,4.0,4101,0.010855529608802,0.13462072610855103,0.024317602219657102
raw_N4084_m9_Dc,8,4.0,4102,0.011323349561152747,0.14536944031715393,0.025860293592868143
raw_N4084_m9_Dc,8,4.0,4103,0.010942969026672163,0.13743320107460022,0.024686289134132185
raw_N4084_m9_Dc,8,7.0,4101,0.010847403950055007,0.13266047835350037,0.024113451785405044
raw_N4084_m9_Dc,8,7.0,4102,0.010847403950055007,0.13266047835350037,0.024113451785405044
raw_N4084_m9_Dc,8,7.0,4103,0.010847403950055007,0.13266047835350037,0.024113451785405044
raw_N4084_m9_Dc,8,13.0,4101,0.010847403950055007,0.13266047835350037,0.024113451785405044
raw_N4084_m9_Dc,8,13.0,4102,0.010847403950055007,0.13266047835350037,0.024113451785405044
raw_N4084_m9_Dc,8,13.0,4103,0.010847403950055007,0.13266047835350037,0.024113451785405044
raw_N4084_m9_Dc,8,19.0,4101,0.010847403950055007,0.13266047835350037,0.024113451785405044
raw_N4084_m9_Dc,8,19.0,4102,0.010847403950055007,0.13266047835350037,0.024113451785405044
raw_N4084_m9_Dc,8,19.0,4103,0.010847403950055007,0.13266047835350037,0.024113451785405044
raw_N4084_m9_Dc,9,1.0,4101,0.08202012041132001,0.6076251268386841,0.1427826330951884
raw_N4084_m9_Dc,9,1.0,4102,0.05372904976617099,0.5523722767829895,0.10896627744446993
raw_N4084_m9_Dc,9,1.0,4103,0.0474131635151262,0.38681572675704956,0.08609473619083116
raw_N4084_m9_Dc,9,4.0,4101,0.004586645856526344,0.08534504473209381,0.013121150329735726
raw_N4084_m9_Dc,9,4.0,4102,0.004787309178923223,0.08660759031772614,0.013448068210695836
raw_N4084_m9_Dc,9,4.0,4103,0.004565272898336069,0.08448304980993271,0.01301357787932934
raw_N4084_m9_Dc,9,7.0,4101,0.004586645856526344,0.08534504473209381,0.013121150329735726
raw_N4084_m9_Dc,9,7.0,4102,0.004586645856526344,0.08534504473209381,0.013121150329735726
raw_N4084_m9_Dc,9,7.0,4103,0.004586645856526344,0.08534504473209381,0.013121150329735726
raw_N4084_m9_Dc,9,13.0,4101,0.004586645856526344,0.08534504473209381,0.013121150329735726
raw_N4084_m9_Dc,9,13.0,4102,0.004586645856526344,0.08534504473209381,0.013121150329735726
raw_N4084_m9_Dc,9,13.0,4103,0.004586645856526344,0.08534504473209381,0.013121150329735726
raw_N4084_m9_Dc,9,19.0,4101,0.004586645856526344,0.08534504473209381,0.013121150329735726
raw_N4084_m9_Dc,9,19.0,4102,0.004586645856526344,0.08534504473209381,0.013121150329735726
raw_N4084_m9_Dc,9,19.0,4103,0.004586645856526344,0.08534504473209381,0.013121150329735726
raw_N4084_m9_Dc,10,1.0,4101,0.035228377619158556,0.43470701575279236,0.0786990791944378
raw_N4084_m9_Dc,10,1.0,4102,0.04497639258900782,0.5191532969474792,0.09689172228375575
raw_N4084_m9_Dc,10,1.0,4103,0.03308719843300206,0.49740034341812134,0.0828272327748142
raw_N4084_m9_Dc,10,4.0,4101,0.008704040772809885,0.1356956958770752,0.022273610360517407
raw_N4084_m9_Dc,10,4.0,4102,0.008704040772809885,0.1356956958770752,0.022273610360517407
raw_N4084_m9_Dc,10,4.0,4103,0.008682015709358167,0.131704181432724,0.021852433852630568
raw_N4084_m9_Dc,10,7.0,4101,0.008704040772809885,0.1356956958770752,0.022273610360517407
raw_N4084_m9_Dc,10,7.0,4102,0.008704040772809885,0.1356956958770752,0.022273610360517407
raw_N4084_m9_Dc,10,7.0,4103,0.008704040772809885,0.1356956958770752,0.022273610360517407
raw_N4084_m9_Dc,10,13.0,4101,0.008704040772809885,0.1356956958770752,0.022273610360517407
raw_N4084_m9_Dc,10,13.0,4102,0.008704040772809885,0.1356956958770752,0.022273610360517407
raw_N4084_m9_Dc,10,13.0,4103,0.008704040772809885,0.1356956958770752,0.022273610360517407
raw_N4084_m9_Dc,10,19.0,4101,0.008704040772809885,0.1356956958770752,0.022273610360517407
raw_N4084_m9_Dc,10,19.0,4102,0.008704040772809885,0.1356956958770752,0.022273610360517407
raw_N4084_m9_Dc,10,19.0,4103,0.008704040772809885,0.1356956958770752,0.022273610360517407
raw_N4084_m9_Dc,11,1.0,4101,0.022654735528148753,0.5806484818458557,0.08071958371273433
raw_N4084_m9_Dc,11,1.0,4102,0.031476933764809464,0.5784324407577515,0.08932017784058462
raw_N4084_m9_Dc,11,1.0,4103,0.03431634325387401,0.6930886507034302,0.10362520832421704
raw_N4084_m9_Dc,11,4.0,4101,0.004841050077929508,0.08599604666233063,0.013440654744162572
raw_N4084_m9_Dc,11,4.0,4102,0.005241262154808725,0.0889272391796112,0.014133986072769845
raw_N4084_m9_Dc,11,4.0,4103,0.004811775272471678,0.0852687731385231,0.013338652586323989
raw_N4084_m9_Dc,11,7.0,4101,0.004765924139073052,0.08344725519418716,0.01311064965849177
raw_N4084_m9_Dc,11,7.0,4102,0.004765924139073052,0.08344725519418716,0.01311064965849177
raw_N4084_m9_Dc,11,7.0,4103,0.004765924139073052,0.08344725519418716,0.01311064965849177
raw_N4084_m9_Dc,11,13.0,4101,0.004765924139073052,0.08344725519418716,0.01311064965849177
raw_N4084_m9_Dc,11,13.0,4102,0.004765924139073052,0.08344725519418716,0.01311064965849177
raw_N4084_m9_Dc,11,13.0,4103,0.004765924139073052,0.08344725519418716,0.01311064965849177
raw_N4084_m9_Dc,11,19.0,4101,0.004765924139073052,0.08344725519418716,0.01311064965849177
raw_N4084_m9_Dc,11,19.0,4102,0.004765924139073052,0.08344725519418716,0.01311064965849177
raw_N4084_m9_Dc,11,19.0,4103,0.004765924139073052,0.08344725519418716,0.01311064965849177
raw_N4084_m9_Dc,12,1.0,4101,0.06664375520173696,0.711351752281189,0.13777893042985584
raw_N4084_m9_Dc,12,1.0,4102,0.04710740903187377,0.5364759564399719,0.10075500467587097
raw_N4084_m9_Dc,12,1.0,4103,0.07718904976409278,0.6364213824272156,0.14083118800681435
raw_N4084_m9_Dc,12,4.0,4101,0.009076251724621285,0.06942205131053925,0.01601845685567521
raw_N4084_m9_Dc,12,4.0,4102,0.009091575400887389,0.07266855984926224,0.016358431385813613
raw_N4084_m9_Dc,12,4.0,4103,0.009076251724621285,0.06942205131053925,0.01601845685567521
raw_N4084_m9_Dc,12,7.0,4101,0.009076251724621285,0.06942205131053925,0.01601845685567521
raw_N4084_m9_Dc,12,7.0,4102,0.009076251724621285,0.06942205131053925,0.01601845685567521
raw_N4084_m9_Dc,12,7.0,4103,0.009076251724621285,0.06942204385995865,0.01601845611061715
raw_N4084_m9_Dc,12,13.0,4101,0.009076251724621285,0.06942205131053925,0.01601845685567521
raw_N4084_m9_Dc,12,13.0,4102,0.009076251724621285,0.06942205131053925,0.01601845685567521
raw_N4084_m9_Dc,12,13.0,4103,0.009076251724621285,0.06942205131053925,0.01601845685567521
raw_N4084_m9_Dc,12,19.0,4101,0.009076251724621285,0.06942204385995865,0.01601845611061715
raw_N4084_m9_Dc,12,19.0,4102,0.009076251724621285,0.06942205131053925,0.01601845685567521
raw_N4084_m9_Dc,12,19.0,4103,0.009076251724621285,0.06942205131053925,0.01601845685567521
raw_N4084_m9_Dc,13,1.0,4101,0.05467282451818819,0.5864571332931519,0.11331853784750337
raw_N4084_m9_Dc,13,1.0,4102,0.03428382756248116,0.405678391456604,0.07485166670814156
raw_N4084_m9_Dc,13,1.0,4103,0.05860355032888579,0.5927618145942688,0.11787973178831268
raw_N4084_m9_Dc,13,4.0,4101,0.0061317238581699044,0.08607874810695648,0.014739598668865553
raw_N4084_m9_Dc,13,4.0,4102,0.006599720264682878,0.08609434217214584,0.015209154481897462
raw_N4084_m9_Dc,13,4.0,4103,0.005854649191007656,0.081969253718853,0.014051574562892955
raw_N4084_m9_Dc,13,7.0,4101,0.005589512894942665,0.08032512664794922,0.013622025559737587
raw_N4084_m9_Dc,13,7.0,4102,0.005589512894942665,0.08032512664794922,0.013622025559737587
raw_N4084_m9_Dc,13,7.0,4103,0.005589512894942665,0.08032512664794922,0.013622025559737587
raw_N4084_m9_Dc,13,13.0,4101,0.005589512894942665,0.08032512664794922,0.013622025559737587
raw_N4084_m9_Dc,13,13.0,4102,0.005589512894942665,0.08032512664794922,0.013622025559737587
raw_N4084_m9_Dc,13,13.0,4103,0.005589512894942665,0.08032512664794922,0.013622025559737587
raw_N4084_m9_Dc,13,19.0,4101,0.005589512894942665,0.08032512664794922,0.013622025559737587
raw_N4084_m9_Dc,13,19.0,4102,0.005589512894942665,0.08032512664794922,0.013622025559737587
raw_N4084_m9_Dc,13,19.0,4103,0.005589512894942665,0.08032512664794922,0.013622025559737587
raw_N4084_m9_Dc,14,1.0,4101,0.07069586869140758,0.5243407487869263,0.12312994357010021
raw_N4084_m9_Dc,14,1.0,4102,0.05436480097178181,0.6101621985435486,0.11538102082613667
raw_N4084_m9_Dc,14,1.0,4103,0.06493609550839344,0.6433943510055542,0.12927553060894886
raw_N4084_m9_Dc,14,4.0,4101,0.008700753898282844,0.09376826137304306,0.01807758003558715
raw_N4084_m9_Dc,14,4.0,4102,0.008605621069766915,0.0904780700802803,0.017653428077794946
raw_N4084_m9_Dc,14,4.0,4103,0.00861162113916667,0.09289927780628204,0.017901548919794875
raw_N4084_m9_Dc,14,7.0,4101,0.008722359138271714,0.09306482970714569,0.01802884210898628
raw_N4084_m9_Dc,14,7.0,4102,0.008722359138271714,0.09306482970714569,0.01802884210898628
raw_N4084_m9_Dc,14,7.0,4103,0.008722359138271714,0.09306482970714569,0.01802884210898628
raw_N4084_m9_Dc,14,13.0,4101,0.008722359138271714,0.09306482970714569,0.01802884210898628
raw_N4084_m9_Dc,14,13.0,4102,0.008722359138271714,0.09306482970714569,0.01802884210898628
raw_N4084_m9_Dc,14,13.0,4103,0.008722359138271714,0.09306482970714569,0.01802884210898628
raw_N4084_m9_Dc,14,19.0,4101,0.008722359138271714,0.09306482970714569,0.01802884210898628
raw_N4084_m9_Dc,14,19.0,4102,0.008722359138271714,0.09306482970714569,0.01802884210898628
raw_N4084_m9_Dc,14,19.0,4103,0.008722359138271714,0.09306482970714569,0.01802884210898628
raw_N4084_m9_Dc,15,1.0,4101,0.0708487455082191,0.5594372153282166,0.12679246704104075
raw_N4084_m9_Dc,15,1.0,4102,0.12246208031064287,0.6315603852272034,0.1856181188333632
raw_N4084_m9_Dc,15,1.0,4103,0.08461452773799889,0.6652995347976685,0.15114448121776575
raw_N4084_m9_Dc,15,4.0,4101,0.007085221498061722,0.07169397175312042,0.014254618673373765
raw_N4084_m9_Dc,15,4.0,4102,0.006595634663688452,0.07078878581523895,0.013674513245212346
raw_N4084_m9_Dc,15,4.0,4103,0.0068404718428888706,0.0677090734243393,0.0136113791853228
raw_N4084_m9_Dc,15,7.0,4101,0.006553766079886885,0.0667838603258133,0.013232152112468216
raw_N4084_m9_Dc,15,7.0,4102,0.006553766079886885,0.0667838603258133,0.013232152112468216
raw_N4084_m9_Dc,15,7.0,4103,0.006553766079886885,0.0667838603258133,0.013232152112468216
raw_N4084_m9_Dc,15,13.0,4101,0.006553766079886885,0.0667838603258133,0.013232152112468216
raw_N4084_m9_Dc,15,13.0,4102,0.006553766079886885,0.0667838603258133,0.013232152112468216
raw_N4084_m9_Dc,15,13.0,4103,0.006553766079886885,0.0667838603258133,0.013232152112468216
raw_N4084_m9_Dc,15,19.0,4101,0.006553766079886885,0.0667838603258133,0.013232152112468216
raw_N4084_m9_Dc,15,19.0,4102,0.006553766079886885,0.0667838603258133,0.013232152112468216
raw_N4084_m9_Dc,15,19.0,4103,0.006553766079886885,0.0667838603258133,0.013232152112468216
raw_N4084_m9_Dc,16,1.0,4101,0.025568087848687946,0.5513561367988586,0.08070370152857381
raw_N4084_m9_Dc,16,1.0,4102,0.024894274385444434,0.5174152255058289,0.07663579693602732
raw_N4084_m9_Dc,16,1.0,4103,0.045580986671159854,0.7281926870346069,0.11840025537462055
raw_N4084_m9_Dc,16,4.0,4101,0.002234784885318023,0.05184803530573845,0.007419588415891868
raw_N4084_m9_Dc,16,4.0,4102,0.0022459672908564784,0.053972333669662476,0.007643200657822726
raw_N4084_m9_Dc,16,4.0,4103,0.0029482923215687178,0.1026071161031723,0.013209003931885949
raw_N4084_m9_Dc,16,7.0,4101,0.0022459672908564784,0.053972333669662476,0.007643200657822726
raw_N4084_m9_Dc,16,7.0,4102,0.0022459672908564784,0.053972333669662476,0.007643200657822726
raw_N4084_m9_Dc,16,7.0,4103,0.0022459672908564784,0.053972333669662476,0.007643200657822726
raw_N4084_m9_Dc,16,13.0,4101,0.0022459672908564784,0.053972333669662476,0.007643200657822726
raw_N4084_m9_Dc,16,13.0,4102,0.0022459672908564784,0.053972333669662476,0.007643200657822726
raw_N4084_m9_Dc,16,13.0,4103,0.0022459672908564784,0.053972333669662476,0.007643200657822726
raw_N4084_m9_Dc,16,19.0,4101,0.0022459672908564784,0.053972333669662476,0.007643200657822726
raw_N4084_m9_Dc,16,19.0,4102,0.0022459672908564784,0.053972333669662476,0.007643200657822726
raw_N4084_m9_Dc,16,19.0,4103,0.0022459672908564784,0.053972333669662476,0.007643200657822726
raw_N4084_m9_Dc,17,1.0,4101,0.1164737365870391,0.6645692586898804,0.18293066245602713
raw_N4084_m9_Dc,17,1.0,4102,0.06892813838846426,0.4844971299171448,0.11737785138017874
raw_N4084_m9_Dc,17,1.0,4103,0.11945924684957818,0.6942607164382935,0.1888853184934075
raw_N4084_m9_Dc,17,4.0,4101,0.006491312764103736,0.10625354200601578,0.017116666964705315
raw_N4084_m9_Dc,17,4.0,4102,0.006562118480184273,0.10435301065444946,0.016997419545629222
raw_N4084_m9_Dc,17,4.0,4103,0.006540883953808368,0.10200496762990952,0.01674138071679932
raw_N4084_m9_Dc,17,7.0,4101,0.006562118480184273,0.10435301065444946,0.016997419545629222
raw_N4084_m9_Dc,17,7.0,4102,0.006562118480184273,0.10435301065444946,0.016997419545629222
raw_N4084_m9_Dc,17,7.0,4103,0.006562118480184273,0.10435301065444946,0.016997419545629222
raw_N4084_m9_Dc,17,13.0,4101,0.006562118480184273,0.10435301065444946,0.016997419545629222
raw_N4084_m9_Dc,17,13.0,4102,0.006562118480184273,0.10435301065444946,0.016997419545629222
raw_N4084_m9_Dc,17,13.0,4103,0.006562118480184273,0.10435301065444946,0.016997419545629222
raw_N4084_m9_Dc,17,19.0,4101,0.006562118480184273,0.10435301065444946,0.016997419545629222
raw_N4084_m9_Dc,17,19.0,4102,0.006562118480184273,0.10435301065444946,0.016997419545629222
raw_N4084_m9_Dc,17,19.0,4103,0.006562118480184273,0.10435301065444946,0.016997419545629222
raw_N4084_m9_Dc,18,1.0,4101,0.030434889872882433,0.4543382525444031,0.07586871512732274
raw_N4084_m9_Dc,18,1.0,4102,0.029814275949795088,0.5914748311042786,0.08896175906022295
raw_N4084_m9_Dc,18,1.0,4103,0.026134707035258914,0.464083194732666,0.07254302650852551
raw_N4084_m9_Dc,18,4.0,4101,0.007187250887633142,0.14508092403411865,0.02169534329104501
raw_N4084_m9_Dc,18,4.0,4102,0.007255915475518752,0.1441410481929779,0.021670020294816544
raw_N4084_m9_Dc,18,4.0,4103,0.007187250887633142,0.14508092403411865,0.02169534329104501
raw_N4084_m9_Dc,18,7.0,4101,0.007187250887633142,0.14508092403411865,0.02169534329104501
raw_N4084_m9_Dc,18,7.0,4102,0.007187250887633142,0.14508092403411865,0.02169534329104501
