method,source_index,snr_db,seed,mse,lpips,utility
arithmetic_N4084_m8_Dc,9,19.0,4103,0.005626135529849009,0.11140056699514389,0.0167661922293634
arithmetic_N4084_m8_Dc,10,1.0,4101,0.022703600794255846,0.28611674904823303,0.05131527569907915
arithmetic_N4084_m8_Dc,10,1.0,4102,0.01244324092062518,0.18069085478782654,0.030512326399407833
arithmetic_N4084_m8_Dc,10,1.0,4103,0.01244324092062518,0.18069086968898773,0.030512327889523953
arithmetic_N4084_m8_Dc,10,4.0,4101,0.01244324092062518,0.18069085478782654,0.030512326399407833
arithmetic_N4084_m8_Dc,10,4.0,4102,0.01244324092062518,0.18069085478782654,0.030512326399407833
arithmetic_N4084_m8_Dc,10,4.0,4103,0.01244324092062518,0.18069085478782654,0.030512326399407833
arithmetic_N4084_m8_Dc,10,7.0,4101,0.01244324092062518,0.18069086968898773,0.030512327889523953
arithmetic_N4084_m8_Dc,10,7.0,4102,0.01244324092062518,0.18069085478782654,0.030512326399407833
arithmetic_N4084_m8_Dc,10,7.0,4103,0.01244324092062518,0.18069085478782654,0.030512326399407833
arithmetic_N4084_m8_Dc,10,13.0,4101,0.01244324092062518,0.18069085478782654,0.030512326399407833
arithmetic_N4084_m8_Dc,10,13.0,4102,0.01244324092062518,0.18069086968898773,0.030512327889523953
arithmetic_N4084_m8_Dc,10,13.0,4103,0.01244324092062518,0.18069085478782654,0.030512326399407833
arithmetic_N4084_m8_Dc,10,19.0,4101,0.01244324092062518,0.18069085478782654,0.030512326399407833
arithmetic_N4084_m8_Dc,10,19.0,4102,0.01244324092062518,0.18069085478782654,0.030512326399407833
arithmetic_N4084_m8_Dc,10,19.0,4103,0.01244324092062518,0.18069086968898773,0.030512327889523953
arithmetic_N4084_m8_Dc,11,1.0,4101,0.006292333343471206,0.10655079036951065,0.016947412380422272
arithmetic_N4084_m8_Dc,11,1.0,4102,0.006292333343471206,0.10655079036951065,0.016947412380422272
arithmetic_N4084_m8_Dc,11,1.0,4103,0.006292333343471206,0.10655079036951065,0.016947412380422272
arithmetic_N4084_m8_Dc,11,4.0,4101,0.006292333343471206,0.10655079782009125,0.016947413125480332
arithmetic_N4084_m8_Dc,11,4.0,4102,0.006292333343471206,0.10655079036951065,0.016947412380422272
arithmetic_N4084_m8_Dc,11,4.0,4103,0.006292333343471206,0.10655079036951065,0.016947412380422272
arithmetic_N4084_m8_Dc,11,7.0,4101,0.006292333343471206,0.10655079036951065,0.016947412380422272
arithmetic_N4084_m8_Dc,11,7.0,4102,0.006292333343471206,0.10655079782009125,0.016947413125480332
arithmetic_N4084_m8_Dc,11,7.0,4103,0.006292333343471206,0.10655079036951065,0.016947412380422272
arithmetic_N4084_m8_Dc,11,13.0,4101,0.006292333343471206,0.10655079782009125,0.016947413125480332
arithmetic_N4084_m8_Dc,11,13.0,4102,0.006292333343471206,0.10655079036951065,0.016947412380422272
arithmetic_N4084_m8_Dc,11,13.0,4103,0.006292333343471206,0.10655079782009125,0.016947413125480332
arithmetic_N4084_m8_Dc,11,19.0,4101,0.006292333343471206,0.10655079036951065,0.016947412380422272
arithmetic_N4084_m8_Dc,11,19.0,4102,0.006292333343471206,0.10655079782009125,0.016947413125480332
arithmetic_N4084_m8_Dc,11,19.0,4103,0.006292333343471206,0.10655079036951065,0.016947412380422272
arithmetic_N4084_m8_Dc,12,1.0,4101,0.013274916772695725,0.09498541057109833,0.022773457829805558
arithmetic_N4084_m8_Dc,12,1.0,4102,0.013274916772695725,0.09498541057109833,0.022773457829805558
arithmetic_N4084_m8_Dc,12,1.0,4103,0.013274916772695725,0.09498541057109833,0.022773457829805558
arithmetic_N4084_m8_Dc,12,4.0,4101,0.013274916772695725,0.09498541057109833,0.022773457829805558
arithmetic_N4084_m8_Dc,12,4.0,4102,0.013274916772695725,0.09498541057109833,0.022773457829805558
arithmetic_N4084_m8_Dc,12,4.0,4103,0.013274916772695725,0.09498541057109833,0.022773457829805558
arithmetic_N4084_m8_Dc,12,7.0,4101,0.013274916772695725,0.09498541057109833,0.022773457829805558
arithmetic_N4084_m8_Dc,12,7.0,4102,0.013274916772695725,0.09498541057109833,0.022773457829805558
arithmetic_N4084_m8_Dc,12,7.0,4103,0.013274916772695725,0.09498541057109833,0.022773457829805558
arithmetic_N4084_m8_Dc,12,13.0,4101,0.013274916772695725,0.09498541057109833,0.022773457829805558
arithmetic_N4084_m8_Dc,12,13.0,4102,0.013274916772695725,0.09498541057109833,0.022773457829805558
arithmetic_N4084_m8_Dc,12,13.0,4103,0.013274916772695725,0.09498541057109833,0.022773457829805558
arithmetic_N4084_m8_Dc,12,19.0,4101,0.013274916772695725,0.09498541057109833,0.022773457829805558
arithmetic_N4084_m8_Dc,12,19.0,4102,0.013274916772695725,0.09498541057109833,0.022773457829805558
arithmetic_N4084_m8_Dc,12,19.0,4103,0.013274916772695725,0.09498541057109833,0.022773457829805558
arithmetic_N4084_m8_Dc,13,1.0,4101,0.008806853773939497,0.12275554239749908,0.021082408013689408
arithmetic_N4084_m8_Dc,13,1.0,4102,0.008806853773939497,0.12275554239749908,0.021082408013689408
arithmetic_N4084_m8_Dc,13,1.0,4103,0.036334543634198926,0.5028725266456604,0.08662179629876497
arithmetic_N4084_m8_Dc,13,4.0,4101,0.008806853773939497,0.12275554239749908,0.021082408013689408
arithmetic_N4084_m8_Dc,13,4.0,4102,0.008806853773939497,0.12275554239749908,0.021082408013689408
arithmetic_N4084_m8_Dc,13,4.0,4103,0.008806853773939497,0.12275554239749908,0.021082408013689408
arithmetic_N4084_m8_Dc,13,7.0,4101,0.008806853773939497,0.12275554239749908,0.021082408013689408
