method,source_index,snr_db,seed,mse,lpips,utility
m8_plus_latent_1024,11,7.0,4102,0.004472602158784866,0.07651681452989578,0.012124283239245415
m8_plus_latent_1024,11,7.0,4103,0.004527665209025145,0.07297439873218536,0.011825105175375938
m8_plus_latent_1024,11,13.0,4101,0.00434574019163847,0.07125237584114075,0.011470977216959
m8_plus_latent_1024,11,13.0,4102,0.004337691701948643,0.07270310074090958,0.0116080017760396
m8_plus_latent_1024,11,13.0,4103,0.004358944948762655,0.07090354710817337,0.01144929975271225
m8_plus_latent_1024,11,19.0,4101,0.004310983698815107,0.07053735107183456,0.011364718899130821
m8_plus_latent_1024,11,19.0,4102,0.004310057498514652,0.07112669199705124,0.011422727257013321
m8_plus_latent_1024,11,19.0,4103,0.00431700749322772,0.07041681557893753,0.01135868951678276
m8_plus_latent_1024,12,1.0,4101,0.010637561790645123,0.11052806675434113,0.02169036865234375
m8_plus_latent_1024,12,1.0,4102,0.011466382071375847,0.1026662141084671,0.021733004599809647
m8_plus_latent_1024,12,1.0,4103,0.01641121320426464,0.19265314936637878,0.03567652776837349
m8_plus_latent_1024,12,4.0,4101,0.008348116651177406,0.07271011918783188,0.015619128942489624
m8_plus_latent_1024,12,4.0,4102,0.00877853948622942,0.07169878482818604,0.015948418527841568
m8_plus_latent_1024,12,4.0,4103,0.008494626730680466,0.07369580119848251,0.015864206477999687
m8_plus_latent_1024,12,7.0,4101,0.00792919285595417,0.06998366117477417,0.014927558600902557
m8_plus_latent_1024,12,7.0,4102,0.008266650140285492,0.06880807131528854,0.015147456899285316
m8_plus_latent_1024,12,7.0,4103,0.008086899295449257,0.07059849798679352,0.015146749094128609
m8_plus_latent_1024,12,13.0,4101,0.0076040541753172874,0.06637697666883469,0.014241751283407211
m8_plus_latent_1024,12,13.0,4102,0.007721250411123037,0.06479531526565552,0.014200782403349876
m8_plus_latent_1024,12,13.0,4103,0.007672830484807491,0.06633147597312927,0.014305978082120419
m8_plus_latent_1024,12,19.0,4101,0.007519871927797794,0.065000519156456,0.014019923284649849
m8_plus_latent_1024,12,19.0,4102,0.00756429135799408,0.06414029747247696,0.013978321105241776
m8_plus_latent_1024,12,19.0,4103,0.007531689014285803,0.06456125527620316,0.013987815007567406
m8_plus_latent_1024,13,1.0,4101,0.008602097630500793,0.13656313717365265,0.022258412092924118
m8_plus_latent_1024,13,1.0,4102,0.009152534417808056,0.14901483058929443,0.024054016917943954
m8_plus_latent_1024,13,1.0,4103,0.008686622604727745,0.13825485110282898,0.022512108087539673
m8_plus_latent_1024,13,4.0,4101,0.005739306565374136,0.08855579048395157,0.01459488645195961
m8_plus_latent_1024,13,4.0,4102,0.005677498877048492,0.08449099957942963,0.014126598834991455
m8_plus_latent_1024,13,4.0,4103,0.005741070955991745,0.08919402211904526,0.014660472981631756
m8_plus_latent_1024,13,7.0,4101,0.005292885005474091,0.08227301388978958,0.013520186766982079
m8_plus_latent_1024,13,7.0,4102,0.005230279173702002,0.07937199622392654,0.013167478144168854
m8_plus_latent_1024,13,7.0,4103,0.005280070006847382,0.0826960876584053,0.013549678958952427
m8_plus_latent_1024,13,13.0,4101,0.004828901961445808,0.0756399855017662,0.012392900884151459
