method,source_index,snr_db,seed,mse,lpips,utility
m8_plus_latent_512_fold_N4084,6,1.0,4103,0.011035114526748657,0.19321925938129425,0.030357040464878082
m8_plus_latent_512_fold_N4084,6,4.0,4101,0.008417673408985138,0.1702028512954712,0.025437958538532257
m8_plus_latent_512_fold_N4084,6,4.0,4102,0.008336858823895454,0.1722165197134018,0.025558510795235634
m8_plus_latent_512_fold_N4084,6,4.0,4103,0.009106073528528214,0.17554102838039398,0.026660175994038582
m8_plus_latent_512_fold_N4084,6,7.0,4101,0.008064867928624153,0.1645638644695282,0.024521254003047943
m8_plus_latent_512_fold_N4084,6,7.0,4102,0.00798629131168127,0.16576209664344788,0.024562500417232513
m8_plus_latent_512_fold_N4084,6,7.0,4103,0.008503086864948273,0.16801099479198456,0.025304187089204788
m8_plus_latent_512_fold_N4084,6,13.0,4101,0.007654624991118908,0.15860308706760406,0.02351493388414383
m8_plus_latent_512_fold_N4084,6,13.0,4102,0.0076494887471199036,0.1568162888288498,0.023331118747591972
m8_plus_latent_512_fold_N4084,6,13.0,4103,0.007875239476561546,0.1590355783700943,0.023778798058629036
m8_plus_latent_512_fold_N4084,6,19.0,4101,0.00755419721826911,0.1558392196893692,0.023138118907809258
m8_plus_latent_512_fold_N4084,6,19.0,4102,0.007557488977909088,0.15395404398441315,0.022952893748879433
m8_plus_latent_512_fold_N4084,6,19.0,4103,0.007649019360542297,0.15559490025043488,0.023208510130643845
m8_plus_latent_512_fold_N4084,7,1.0,4101,0.01694660633802414,0.23549318313598633,0.04049592465162277
m8_plus_latent_512_fold_N4084,7,1.0,4102,0.015377859584987164,0.19677692651748657,0.035055551677942276
m8_plus_latent_512_fold_N4084,7,1.0,4103,0.018833663314580917,0.2518077492713928,0.04401443898677826
m8_plus_latent_512_fold_N4084,7,4.0,4101,0.011929189786314964,0.17208710312843323,0.029137900099158287
m8_plus_latent_512_fold_N4084,7,4.0,4102,0.012760026380419731,0.16860470175743103,0.029620496556162834
m8_plus_latent_512_fold_N4084,7,4.0,4103,0.012559458613395691,0.17060509324073792,0.029619967564940453
m8_plus_latent_512_fold_N4084,7,7.0,4101,0.011327403597533703,0.16463246941566467,0.027790650725364685
m8_plus_latent_512_fold_N4084,7,7.0,4102,0.011933203786611557,0.16148798167705536,0.028082001954317093
m8_plus_latent_512_fold_N4084,7,7.0,4103,0.011761031113564968,0.16296198964118958,0.02805722877383232
m8_plus_latent_512_fold_N4084,7,13.0,4101,0.010852801613509655,0.1576547622680664,0.02661827951669693
m8_plus_latent_512_fold_N4084,7,13.0,4102,0.011057156138122082,0.15484151244163513,0.02654130756855011
m8_plus_latent_512_fold_N4084,7,13.0,4103,0.010978195816278458,0.15528011322021484,0.026506207883358
m8_plus_latent_512_fold_N4084,7,19.0,4101,0.010725799016654491,0.1547040045261383,0.026196200400590897
m8_plus_latent_512_fold_N4084,7,19.0,4102,0.010789789259433746,0.15256285667419434,0.02604607492685318
m8_plus_latent_512_fold_N4084,7,19.0,4103,0.010775221511721611,0.15286767482757568,0.02606198936700821
m8_plus_latent_512_fold_N4084,8,1.0,4101,0.01443760097026825,0.20027360320091248,0.034464962780475616
m8_plus_latent_512_fold_N4084,8,1.0,4102,0.011656920425593853,0.18328969180583954,0.029985889792442322
m8_plus_latent_512_fold_N4084,8,1.0,4103,0.012798953801393509,0.17349080741405487,0.030148034915328026
m8_plus_latent_512_fold_N4084,8,4.0,4101,0.01118721067905426,0.1577601283788681,0.02696322463452816
m8_plus_latent_512_fold_N4084,8,4.0,4102,0.01097832154482603,0.1631363332271576,0.027291953563690186
