region,arm,control,metric,difference,ci_low,ci_high,source_images
high,add,arithmetic_adaptive,psnr_db,0.3877141888936362,0.2502845984697343,0.5228905742963152,100
high,add,arithmetic_adaptive,lpips,0.0575265208693842,0.052884986126329754,0.06231644671177492,100
high,add,arithmetic_adaptive,dino,-0.1152357057730357,-0.12916837321718533,-0.10195632037272058,100
high,add,arithmetic_adaptive,mse,-0.0008544984454507068,-0.0011261284279478543,-0.000594233244307485,100
high,add,perceptual_deepjscc,psnr_db,-5.043817539215088,-5.251384029547375,-4.8373259323835365,100
high,add,perceptual_deepjscc,lpips,0.05891263031400739,0.049779014925860496,0.06825333332355754,100
high,add,perceptual_deepjscc,dino,0.049664336120088894,0.02464853179516892,0.07541733235431212,100
high,add,perceptual_deepjscc,mse,0.005936397483376314,0.005189309951855564,0.006736237287875314,100
high,add,raw_m7,psnr_db,3.529742730458578,3.2824226215680437,3.775715386589369,100
high,add,raw_m7,lpips,-0.04038220408683021,-0.043483006658032536,-0.03733867997210473,100
high,add,raw_m7,dino,-0.04127860109011332,-0.05218673790246248,-0.030465888693928713,100
high,add,raw_m7,mse,-0.010231834248998322,-0.011462466591066393,-0.009039150462210271,100
high,add,raw_m8,psnr_db,1.9398184235890705,1.783948980609576,2.1003636368910468,100
high,add,raw_m8,lpips,0.01628081327925126,0.012805208983520668,0.019737191737474256,100
high,add,raw_m8,dino,-0.08110659579435983,-0.09414653661847115,-0.06771748572339614,100
high,add,raw_m8,mse,-0.004706705852054924,-0.005349059980029116,-0.004104177486365565,100
high,add,raw_m9,psnr_db,0.3877141888936362,0.2502845984697343,0.5228905742963152,100
high,add,raw_m9,lpips,0.0575265208693842,0.052884986126329754,0.06231644671177492,100
high,add,raw_m9,dino,-0.1152357057730357,-0.12916837321718533,-0.10195632037272058,100
high,add,raw_m9,mse,-0.0008544984454507068,-0.0011261284279478543,-0.000594233244307485,100
high,add,snr_gain,psnr_db,-0.0026317660013835107,-0.0062687749862671005,0.0014044850269952186,100
high,add,snr_gain,lpips,0.00014968179166317147,-1.594794805471873e-05,0.0003155438002819823,100
high,add,snr_gain,dino,-0.0008645287156105008,-0.0016893422504266056,-3.678386410078194e-05,100
high,add,snr_gain,mse,4.570330202113815e-06,-1.778069078379041e-06,1.0305938892997683e-05,100
high,snr_gain,raw_adaptive,psnr_db,0.39034595489501955,0.25216700088977806,0.525631499528885,100
high,snr_gain,raw_adaptive,lpips,0.057376839077721044,0.05275084286555647,0.062132563136052345,100
high,snr_gain,raw_adaptive,dino,-0.1143711770574252,-0.1281981043343743,-0.10114072073499364,100
high,snr_gain,raw_adaptive,mse,-0.0008590687756528207,-0.001129825505060795,-0.0005988578231520786,100
high,snr_gain,arithmetic_adaptive,psnr_db,0.39034595489501955,0.25216700088977806,0.525631499528885,100
high,snr_gain,arithmetic_adaptive,lpips,0.057376839077721044,0.05275084286555647,0.062132563136052345,100
high,snr_gain,arithmetic_adaptive,dino,-0.1143711770574252,-0.1281981043343743,-0.10114072073499364,100
high,snr_gain,arithmetic_adaptive,mse,-0.0008590687756528207,-0.001129825505060795,-0.0005988578231520786,100
high,snr_gain,perceptual_deepjscc,psnr_db,-5.041185773213704,-5.249104212045669,-4.835167801698049,100
high,snr_gain,perceptual_deepjscc,lpips,0.05876294852234424,0.04961354319619326,0.06807702533776562,100
high,snr_gain,perceptual_deepjscc,dino,0.0505288648356994,0.02557606106624007,0.07625667207501828,100
high,snr_gain,perceptual_deepjscc,mse,0.0059318271531742,0.005185161638383605,0.00673316484817473,100
high,snr_gain,raw_m7,psnr_db,3.532374496459961,3.285355446537335,3.7776746493577957,100
high,snr_gain,raw_m7,lpips,-0.04053188587849339,-0.04360271103850876,-0.03749940052116289,100
high,snr_gain,raw_m7,dino,-0.04041407237450282,-0.05149429144958655,-0.029521065364281337,100
high,snr_gain,raw_m7,mse,-0.010236404579200435,-0.011465375382957192,-0.009044651440566693,100
high,snr_gain,raw_m8,psnr_db,1.942450189590454,1.7870614129702254,2.1033253966967265,100
high,snr_gain,raw_m8,lpips,0.016131131487588088,0.012664882755062232,0.019566413940706597,100
high,snr_gain,raw_m8,dino,-0.08024206707874933,-0.0934163262024522,-0.06688019547611475,100
high,snr_gain,raw_m8,mse,-0.004711276182257038,-0.0053523880229836805,-0.004110674761260381,100
high,snr_gain,raw_m9,psnr_db,0.39034595489501955,0.25216700088977806,0.525631499528885,100
high,snr_gain,raw_m9,lpips,0.057376839077721044,0.05275084286555647,0.062132563136052345,100
high,snr_gain,raw_m9,dino,-0.1143711770574252,-0.1281981043343743,-0.10114072073499364,100
high,snr_gain,raw_m9,mse,-0.0008590687756528207,-0.001129825505060795,-0.0005988578231520786,100
high,snr_gain,add,psnr_db,0.0026317660013835107,-0.0014044850269952203,0.0062687749862671,100
high,snr_gain,add,lpips,-0.00014968179166317147,-0.00031554380028198234,1.594794805471863e-05,100
high,snr_gain,add,dino,0.0008645287156105008,3.678386410078191e-05,0.0016893422504266054,100
high,snr_gain,add,mse,-4.570330202113815e-06,-1.0305938892997684e-05,1.7780690783790365e-06,100
high,reliability_gain,raw_adaptive,psnr_db,0.39054979960123704,0.2525326047341028,0.5258082365194957,100
high,reliability_gain,raw_adaptive,lpips,0.057457771888002745,0.05283152921133053,0.06219803097921735,100
high,reliability_gain,raw_adaptive,dino,-0.11486874987681706,-0.12868909591684738,-0.10163426304111878,100
high,reliability_gain,raw_adaptive,mse,-0.0008588201151447432,-0.0011293224189375896,-0.0005984101023434192,100
high,reliability_gain,arithmetic_adaptive,psnr_db,0.39054979960123704,0.2525326047341028,0.5258082365194957,100
high,reliability_gain,arithmetic_adaptive,lpips,0.057457771888002745,0.05283152921133053,0.06219803097921735,100
high,reliability_gain,arithmetic_adaptive,dino,-0.11486874987681706,-0.12868909591684738,-0.10163426304111878,100
high,reliability_gain,arithmetic_adaptive,mse,-0.0008588201151447432,-0.0011293224189375896,-0.0005984101023434192,100
high,reliability_gain,perceptual_deepjscc,psnr_db,-5.040981928507486,-5.249034814397493,-4.834975709915161,100
high,reliability_gain,perceptual_deepjscc,lpips,0.05884388133262596,0.04967724325756231,0.0681579304433738,100
high,reliability_gain,perceptual_deepjscc,dino,0.05003129201630751,0.025157369553421936,0.07575498761547106,100
high,reliability_gain,perceptual_deepjscc,mse,0.00593207581368228,0.005184678957081657,0.006733772969391349,100
high,reliability_gain,raw_m7,psnr_db,3.5325783411661784,3.2856944584051773,3.777571574846903,100
high,reliability_gain,raw_m7,lpips,-0.04045095306821168,-0.04352156254703489,-0.03741493221869072,100
high,reliability_gain,raw_m7,dino,-0.04091164519389471,-0.05202734126150609,-0.029986426810423537,100
high,reliability_gain,raw_m7,mse,-0.01023615591869236,-0.011464271097343848,-0.009044007062416037,100
high,reliability_gain,raw_m8,psnr_db,1.9426540342966712,1.7874765710830693,2.10318765147527,100
high,reliability_gain,raw_m8,lpips,0.0162120642978698,0.012735017051454633,0.01966115913912654,100
high,reliability_gain,raw_m8,dino,-0.08073963989814122,-0.09390897214661043,-0.06739341440796852,100
high,reliability_gain,raw_m8,mse,-0.004711027521748961,-0.005351757562179276,-0.004110425009446681,100
high,reliability_gain,raw_m9,psnr_db,0.39054979960123704,0.2525326047341028,0.5258082365194957,100
high,reliability_gain,raw_m9,lpips,0.057457771888002745,0.05283152921133053,0.06219803097921735,100
high,reliability_gain,raw_m9,dino,-0.11486874987681706,-0.12868909591684738,-0.10163426304111878,100
high,reliability_gain,raw_m9,mse,-0.0008588201151447432,-0.0011293224189375896,-0.0005984101023434192,100
high,reliability_gain,add,psnr_db,0.002835610707600953,-0.0018864586750664833,0.007261148254076708,100
high,reliability_gain,add,lpips,-6.874898138145711e-05,-0.0002650226429880922,0.0001244756004307389,100
high,reliability_gain,add,dino,0.0003669558962186148,-0.0006617753282189356,0.0013812196503082829,100
high,reliability_gain,add,mse,-4.321669694036262e-06,-1.0976036598246218e-05,2.914264196685307e-06,100
high,reliability_gain,snr_gain,psnr_db,0.00020384470621744198,-0.0009305620988211385,0.0013573583761852753,100
high,reliability_gain,snr_gain,lpips,8.093281028171434e-05,2.186656386280886e-05,0.00013986565917730647,100
high,reliability_gain,snr_gain,dino,-0.000497572819391886,-0.0008917141308387102,-0.0001349522372086838,100
high,reliability_gain,snr_gain,mse,2.4866050807755264e-07,-1.4427445761005726e-06,2.0130468789526474e-06,100
snr_1,add,raw_adaptive,psnr_db,-0.9872859319051106,-1.2731857737700145,-0.7316040311654407,100
snr_1,add,raw_adaptive,lpips,0.06012127262229721,0.053258112814122203,0.06723711376202603,100
snr_1,add,raw_adaptive,dino,-0.11451623196403186,-0.1314195598314206,-0.09857341625913976,100
snr_1,add,raw_adaptive,mse,0.005546689637359068,0.003900029788665919,0.007485762969918746,100
snr_1,add,arithmetic_adaptive,psnr_db,-1.0596226692199706,-1.3518201853434249,-0.7959051421483357,100
snr_1,add,arithmetic_adaptive,lpips,0.06230555239443978,0.055512864296945436,0.06930664864213516,100
snr_1,add,arithmetic_adaptive,dino,-0.11401705985267956,-0.1305528929630915,-0.09850931900118787,100
snr_1,add,arithmetic_adaptive,mse,0.005732554176585453,0.004085422312096871,0.007673623829245019,100
snr_1,add,perceptual_deepjscc,psnr_db,-6.295816596349081,-6.646989438056945,-5.964101844549179,100
