method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
H6-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.015307396650314331,0.21768175065517426,0.6591212153434753,0.0436667837202549,0.03707557171583176,1,0
H6-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.011647947132587433,0.21984437108039856,0.6933464407920837,0.0405658483505249,0.03363238275051117,1,0
H6-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.004595600999891758,0.13484351336956024,0.5175976753234863,0.023255927488207817,0.018079951405525208,1,0
H6-V,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.003493863856419921,0.1420574188232422,0.49421393871307373,0.02264174446463585,0.017699604853987694,1,0
H6-V,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.03593854606151581,0.3588743805885315,0.6085306406021118,0.07791128754615784,0.07182598114013672,1,0
H6-V,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.0039021610282361507,0.15536852180957794,0.44701430201530457,0.023909157142043114,0.019439013674855232,1,0
H6-V,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.009431686252355576,0.1802235245704651,0.5986089706420898,0.03344012796878815,0.027454039081931114,1,0
H6-V,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.014062347821891308,0.19913281500339508,0.8659182786941528,0.042634814977645874,0.03397563099861145,1,0
H6-V,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.012885170988738537,0.194732204079628,0.7549991011619568,0.039908383041620255,0.03235839307308197,1,0
H6-V,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.005418415647000074,0.10977956652641296,0.4956490993499756,0.02135286293923855,0.01639637164771557,1,0
H6-V,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.008640136569738388,0.16972588002681732,0.9269962310791016,0.03488268703222275,0.02561272494494915,1,0
H6-V,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.005275842733681202,0.09577974677085876,0.49660611152648926,0.019819878041744232,0.014853817410767078,1,0
H6-V,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.00919516384601593,0.09137838333845139,0.5578737258911133,0.023911740630865097,0.01833300292491913,1,0
H6-V,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.008449740707874298,0.1467622071504593,0.7028334140777588,0.03015429526567459,0.023125961422920227,1,0
H6-V,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4101,0.010349266231060028,0.11410927772521973,0.5657002925872803,0.027417197823524475,0.02176019549369812,1,0
H6-V,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4101,0.006798888556659222,0.09180252999067307,0.44739946722984314,0.020453136414289474,0.015979140996932983,1,0
H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.01761116459965706,0.21905678510665894,0.5945532321929932,0.04546237736940384,0.03951684385538101,1,0
H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.011277386918663979,0.20998609066009521,0.6164345741271973,0.038440342992544174,0.03227599710226059,1,0
H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.004131087101995945,0.12949764728546143,0.4472023546695709,0.02155287377536297,0.017080850899219513,1,0
H6-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.0033374051563441753,0.14617618918418884,0.3998911678791046,0.02195393480360508,0.017955023795366287,1,0
H6-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.04097936674952507,0.3810463547706604,0.521678626537323,0.08430078625679016,0.07908400148153305,1,0
H6-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.003900928422808647,0.1381935179233551,0.3321126401424408,0.02104140631854534,0.017720280215144157,1,0
H6-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.009314477443695068,0.18233659863471985,0.544431209564209,0.03299244865775108,0.027548138052225113,1,0
H6-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.013754844665527344,0.18185129761695862,0.8109984397888184,0.040049958974123,0.031939975917339325,1,0
H6-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.013629384338855743,0.22726719081401825,0.7153195738792419,0.04350930079817772,0.03635610640048981,1,0
H6-P,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.005599248688668013,0.11673072725534439,0.4220332205295563,0.021492652595043182,0.01727232150733471,1,0
H6-P,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.00908346101641655,0.16172023117542267,0.9199169874191284,0.03445465490221977,0.025255484506487846,1,0
