method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
P3060,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.0069185285829007626,0.17768731713294983,0.539752185344696,0.030084781348705292,0.024687260389328003,1,not_applicable
P3060,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.01021078135818243,0.1887381374835968,0.5740432739257812,0.03482503071427345,0.029084596782922745,1,not_applicable
P3060,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.004759195260703564,0.16652296483516693,0.478904664516449,0.026200540363788605,0.02141149342060089,1,not_applicable
P3060,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.0024751913733780384,0.11940483003854752,0.39481091499328613,0.01836378313601017,0.014415673911571503,1,not_applicable
P3060,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.004876910708844662,0.14268217980861664,0.46316075325012207,0.023776736110448837,0.01914512924849987,1,not_applicable
P3060,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.0026885808911174536,0.08777833729982376,0.34207555651664734,0.014887169934809208,0.011466414667665958,1,not_applicable
P3060,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.008218999952077866,0.16860395669937134,0.5382799506187439,0.030462194234132767,0.025079395622015,1,not_applicable
P3060,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.012804495170712471,0.18423664569854736,0.7763872146606445,0.038992032408714294,0.031228160485625267,1,not_applicable
P3060,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.013063756749033928,0.22812585532665253,0.6810961961746216,0.0426873043179512,0.03587634116411209,1,not_applicable
P3060,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.005080686416476965,0.14071179926395416,0.44318655133247375,0.023583732545375824,0.01915186643600464,1,not_applicable
P3060,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.008881796151399612,0.15328092873096466,0.8868427276611328,0.03307831659913063,0.024209890514612198,1,not_applicable
P3060,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.005290694069117308,0.0932806208729744,0.41708678007125854,0.0187896229326725,0.014618756249547005,1,not_applicable
P3060,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.008538668975234032,0.09205407649278641,0.4653601348400116,0.02239767648279667,0.017744075506925583,1,not_applicable
P3060,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.007215861231088638,0.10588909685611725,0.6123473048210144,0.023928243666887283,0.017804771661758423,1,not_applicable
