step,method,source_index,image_id,snr_db,noise_count,mse,lpips_alex,normalized_latent,utility,U_image
7500,H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,3,0.009465377467374006,0.2146343489487966,0.5906205972035726,0.03683501978715261,0.030928814162810642
7500,H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,4,3,0.004674211610108614,0.12457034240166347,0.48102928201357525,0.021941538900136948,0.017131246005495388
7500,H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,7,3,0.0040970163730283575,0.11187889675299327,0.43182087937990826,0.019603115196029346,0.0152849064519008
7500,H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,13,3,0.0036540476915736995,0.10120457410812378,0.38652514417966205,0.01763975682357947,0.013774505505959192
7500,H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,19,3,0.003556773687402407,0.09893545011679332,0.37217454115549725,0.017172064011295635,0.013450318636993567
7500,H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,3,0.010188057397802671,0.18994813660780588,0.6295373638470968,0.035478245466947556,0.0291828711827596
7500,H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,4,3,0.008704939546684424,0.15565445025761923,0.5316703716913859,0.029587088152766228,0.024270384882887203
7500,H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,7,3,0.00815026524166266,0.14547259112199148,0.48013527194658917,0.02749887729684512,0.02269752447803815
7500,H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,13,3,0.007691883792479833,0.1337156444787979,0.4322822093963623,0.025386270756522816,0.021063448240359623
7500,H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,19,3,0.007621776623030503,0.1311498632033666,0.4178264041741689,0.024915026500821114,0.020736762632926304
7500,H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,3,0.011533034654955069,0.18623263637224832,0.47575899958610535,0.0349138875802358,0.030156298230091732
7500,H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,4,3,0.0026612198756386838,0.08654085298379262,0.37340428431828815,0.015049348585307598,0.011315305717289448
7500,H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,7,3,0.0022651418888320527,0.075057086845239,0.32995330293973285,0.013070383419593176,0.009770850650966167
7500,H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,13,3,0.001986931233356396,0.0652369682987531,0.2940204044183095,0.011450832399229208,0.00851062840471665
7500,H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,19,3,0.0019369470343614619,0.06318387637535731,0.28643996516863507,0.01111973449587822,0.008255334571003914
7500,H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,3,0.0026009029631192484,0.12861841917037964,0.3819285233815511,0.01928203118344148,0.015462745601932207
7500,H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,4,3,0.0012164174501473706,0.07512053350607555,0.29426143566767377,0.011671085531512896,0.008728471274177233
7500,H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,7,3,0.0010570139080906908,0.06439494838317235,0.2524809141953786,0.01002131806065639,0.007496509080131848
7500,H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,13,3,0.0009212959363746146,0.055157389491796494,0.21844454109668732,0.00862148062636455,0.0064370349670449896
7500,H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,19,3,0.0008703420947616299,0.051789858688910805,0.2105967104434967,0.008155295004447302,0.006049327862759431
7500,H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,3,0.003990280907601118,0.128058190147082,0.45101454854011536,0.021306245898207028,0.016796100263794262
7500,H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,4,3,0.0030446986202150583,0.08200103292862575,0.36561424533526105,0.01490094419568777,0.011244801804423332
7500,H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,7,3,0.0027871563409765563,0.07189015795787175,0.32103684544563293,0.013186540765066942,0.009976172198851904
7500,H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,13,3,0.0026078898614893356,0.06483407566944759,0.28314079840977985,0.011922705608109633,0.009091297475000223
7500,H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,19,3,0.0025775087997317314,0.06229762484629949,0.27406448125839233,0.011547916568815708,0.008807271718978882
7500,H7-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,3,0.0027762531147648892,0.09385423858960469,0.32146156827608746,0.015376292789975802,0.01216167708237966
7500,H7-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,4,3,0.0013236016190300386,0.060970503836870193,0.24335852762063345,0.009854237549006939,0.007420652235547702
7500,H7-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,7,3,0.0011269859193513791,0.05474034200112025,0.20522892475128174,0.008653309817115465,0.006601020383338134
7500,H7-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,13,3,0.0009891650406643748,0.05010572945078214,0.17596433063348135,0.007759381551295519,0.005999738195290168
7500,H7-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,19,3,0.000960460650579383,0.04831951980789503,0.17003804941972098,0.007492793103059133,0.005792412596444289
7500,H7-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,3,0.014626399303476015,0.22902116179466248,0.5707264939943949,0.04323578129212061,0.03752851610382398
7500,H7-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,4,3,0.00703580304980278,0.14063223699728647,0.4611702064673106,0.02571072926123937,0.02109902786711852
7500,H7-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,7,3,0.006425215241809686,0.12960787117481232,0.4111834069093068,0.02349783666431904,0.01938600279390812
7500,H7-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,13,3,0.005971308176716168,0.1196367268760999,0.3655132253964742,0.021590113018949825,0.017934981112678845
7500,H7-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,19,3,0.0058938306756317616,0.11706749101479848,0.3524262309074402,0.02112484226624171,0.01760058042903741
7500,H7-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,3,0.012620204749206701,0.1739435444275538,0.8463642994562784,0.03847820311784744,0.030014559626579285
7500,H7-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,4,3,0.008995154251654943,0.11833058049281438,0.7345801790555319,0.028174014141162235,0.020828212921818096
7500,H7-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,7,3,0.007881894707679749,0.10577225685119629,0.6740850210189819,0.025199970230460167,0.018459120765328407
7500,H7-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,13,3,0.006941066278765599,0.0952060470978419,0.61609415213267,0.02262261261542638,0.016461671019593876
7500,H7-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,19,3,0.0066606161805490656,0.09136640032132466,0.5963350335756937,0.021760606517394383,0.015797256181637447
7500,H7-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,3,0.013484079390764236,0.19502735137939453,0.7039770483970642,0.04002658401926359,0.032986813535292946
7500,H7-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,4,3,0.009351606480777264,0.13283188144365946,0.6006518205006918,0.02864131269355615,0.02263479493558407
7500,H7-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,7,3,0.008607458012799421,0.125628928343455,0.5470064083735148,0.02664041519165039,0.021170351033409435
7500,H7-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,13,3,0.008015338952342669,0.1191799243291219,0.4969269136587779,0.02490260141591231,0.01993333175778389
7500,H7-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,19,3,0.007859848129252592,0.11728569368521373,0.4820146361986796,0.02440856397151947,0.01958841768403848
