step,method,source_index,image_id,snr_db,noise_count,mse,lpips_alex,normalized_latent,utility,U_image
20000,H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,3,0.008828509754190842,0.20424498617649078,0.575721800327301,0.03501022607088089,0.029253009085853893
20000,H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,4,3,0.004654326320936282,0.12002010146776836,0.467947522799174,0.021335812285542488,0.016656336685021717
20000,H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,7,3,0.004063954732070367,0.10704233745733897,0.4176899492740631,0.018945087989171345,0.014768188819289207
20000,H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,13,3,0.003543677506968379,0.09525170922279358,0.3676678438981374,0.016745526964465778,0.013068848910431067
20000,H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,19,3,0.0034075326596697173,0.09212431311607361,0.35197513302167255,0.016139715289076168,0.012619964157541593
20000,H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,3,0.010309387929737568,0.18641156454881033,0.6156824231147766,0.03510736798246702,0.02895054469505946
20000,H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,4,3,0.008803800058861574,0.15068873266379038,0.5179135203361511,0.029051808019479115,0.023872673511505127
20000,H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,7,3,0.008199159366389116,0.1402578502893448,0.4634801248709361,0.026859745383262634,0.022224944084882736
20000,H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,13,3,0.007690202600012223,0.13199021418889365,0.4100666542847951,0.024989890555540722,0.020889223242799442
20000,H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,19,3,0.00758174667134881,0.12848537663618723,0.3932032883167267,0.024362316975990932,0.020430284241835277
20000,H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,3,0.011170023586601019,0.17682373772064844,0.4522829055786133,0.033375225961208344,0.028852397575974464
20000,H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,4,3,0.0025578064378350973,0.07961570719877879,0.35382817188898724,0.014057658923168978,0.010519377266367277
20000,H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,7,3,0.00218765577301383,0.06981612245241801,0.3113033175468445,0.012282301671802998,0.009169268421828747
20000,H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,13,3,0.0019163703157876928,0.06059853732585907,0.2727849582831065,0.01070407343407472,0.007976224025090536
20000,H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,19,3,0.0018552050460129976,0.05747720847527186,0.26297412316004437,0.010232667128245035,0.007602926188458999
20000,H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,3,0.002252838845985631,0.1201642428835233,0.35972734292348224,0.017866536354025204,0.014269262862702211
20000,H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,4,3,0.0010644904881094892,0.07097846517960231,0.2790363629659017,0.0109527005503575,0.008162337044874826
20000,H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,7,3,0.000912662905951341,0.06099478527903557,0.2396490623553594,0.009408632293343544,0.007012141558031241
20000,H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,13,3,0.0007882129672604302,0.05229142432411512,0.20524857938289642,0.0080698411911726,0.006017355403552453
20000,H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,19,3,0.0007526315360640486,0.04910198599100113,0.19635623693466187,0.007626392257710298,0.005662829925616582
20000,H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,3,0.004066009695331256,0.12214913467566173,0.4340863724549611,0.020621787756681442,0.016280923659602802
20000,H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,4,3,0.0029292556767662368,0.0783005952835083,0.3527836600939433,0.014287152017156282,0.010759315453469753
20000,H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,7,3,0.002649913231531779,0.06904576470454533,0.3085153003533681,0.012639643003543219,0.009554490136603514
20000,H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,13,3,0.0024512159482886395,0.06141273304820061,0.26825817426045734,0.011275071340302626,0.008592489485939344
20000,H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,19,3,0.002416394573325912,0.05977635830640793,0.25733211636543274,0.010967351806660494,0.00839403054366509
20000,H7-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,3,0.0024315952323377132,0.08931793769200642,0.30141236384709674,0.014377512348194918,0.01136338897049427
20000,H7-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,4,3,0.0013064199204867084,0.05900747328996658,0.2299403895934423,0.009506571417053541,0.007207167490075032
20000,H7-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,7,3,0.0010925050203998883,0.053073340406020485,0.19528432687123617,0.00835268230487903,0.0063998390299578505
20000,H7-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,13,3,0.0009291063567313055,0.04798731952905655,0.16807840267817178,0.007408622341851394,0.00572783841441075
20000,H7-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,19,3,0.000890183689383169,0.046235026170810066,0.16289092600345612,0.0071425954811275005,0.005513686221092939
20000,H7-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,3,0.011506871630748114,0.22019932667414346,0.5498404502868652,0.03902520798146725,0.033526803677280746
20000,H7-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,4,3,0.006651163101196289,0.13594810664653778,0.44254380464553833,0.024671411141753197,0.020245973020792007
20000,H7-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,7,3,0.006061635445803404,0.12345857918262482,0.39257394274075824,0.022333233306805294,0.018407493829727173
20000,H7-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,13,3,0.005549611213306586,0.11272084464629491,0.3432702124118805,0.02025439776480198,0.016821695491671562
20000,H7-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,19,3,0.005412352737039328,0.1091194823384285,0.3286050260066986,0.01961035095155239,0.016324300939838093
20000,H7-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,3,0.012083511799573898,0.16854695479075113,0.838835338751475,0.037326560666163765,0.028938207775354385
20000,H7-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,4,3,0.008543093378345171,0.11916338900725047,0.718681534131368,0.027646247297525406,0.020459432775775593
