step,method,source_index,image_id,snr_db,noise_count,mse,lpips_alex,normalized_latent,utility,U_image
0,H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,3,0.03179065634806951,0.6097073157628378,0.7934343814849854,0.10069573173920314,0.0927613874276479
0,H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,4,3,0.016502046957612038,0.5723371505737305,0.7434864640235901,0.08117063343524933,0.07373576611280441
0,H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,7,3,0.016502046957612038,0.5723371505737305,0.7434864640235901,0.08117063343524933,0.07373576611280441
0,H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,13,3,0.016502046957612038,0.5723371505737305,0.7434864640235901,0.08117063343524933,0.07373576611280441
0,H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,19,3,0.016502046957612038,0.5723371505737305,0.7434864640235901,0.08117063343524933,0.07373576611280441
0,H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,3,0.018700539444883663,0.5166870355606079,0.8346859018007914,0.07871610422929128,0.07036924610535304
0,H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,4,3,0.017451796680688858,0.5032593011856079,0.8088316917419434,0.07586604356765747,0.06777772307395935
0,H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,7,3,0.017451796680688858,0.5032593011856079,0.8088316917419434,0.07586604356765747,0.06777772307395935
0,H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,13,3,0.017451796680688858,0.5032593011856079,0.8088316917419434,0.07586604356765747,0.06777772307395935
0,H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,19,3,0.017451796680688858,0.5032593011856079,0.8088316917419434,0.07586604356765747,0.06777772307395935
0,H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,3,0.02095921679089467,0.5772008697191874,0.5905097723007202,0.0845843975742658,0.07867930332819621
0,H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,4,3,0.011302776634693146,0.5351746082305908,0.5440261960029602,0.07026050239801407,0.06482023745775223
0,H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,7,3,0.011302776634693146,0.5351746082305908,0.5440261960029602,0.07026050239801407,0.06482023745775223
0,H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,13,3,0.011302776634693146,0.5351746082305908,0.5440261960029602,0.07026050239801407,0.06482023745775223
0,H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,19,3,0.011302776634693146,0.5351746082305908,0.5440261960029602,0.07026050239801407,0.06482023745775223
0,H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,3,0.005932532871762912,0.47139371434847516,0.44189321994781494,0.05749083682894707,0.05307190492749214
0,H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,4,3,0.004229929763823748,0.4434608221054077,0.4149729013442993,0.052725739777088165,0.04857601225376129
0,H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,7,3,0.004229929763823748,0.4434608221054077,0.4149729013442993,0.052725739777088165,0.04857601225376129
0,H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,13,3,0.004229929763823748,0.4434608221054077,0.4149729013442993,0.052725739777088165,0.04857601225376129
0,H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,19,3,0.004229929763823748,0.4434608221054077,0.4149729013442993,0.052725739777088165,0.04857601225376129
0,H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,3,0.007853035970280567,0.40302808086077374,0.5566427111625671,0.053722272316614784,0.048155845453341804
0,H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,4,3,0.006679880432784557,0.37005019187927246,0.5296251177787781,0.04898115247488022,0.04368489980697632
0,H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,7,3,0.006679880432784557,0.37005019187927246,0.5296251177787781,0.04898115247488022,0.04368489980697632
0,H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,13,3,0.006679880432784557,0.37005019187927246,0.5296251177787781,0.04898115247488022,0.04368489980697632
0,H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,19,3,0.006679880432784557,0.37005019187927246,0.5296251177787781,0.04898115247488022,0.04368489980697632
0,H7-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,3,0.008923526542882124,0.4009127914905548,0.3442406753698985,0.052457213401794434,0.04901480674743652
0,H7-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,4,3,0.007019271608442068,0.3595695495605469,0.32281431555747986,0.04620436951518059,0.04297622665762901
0,H7-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,7,3,0.007019271608442068,0.3595695495605469,0.32281431555747986,0.04620436951518059,0.04297622665762901
