image_index,image_id,snr_db,seed,repeat,method,mode,family,complex_uses,total_energy,TX_seconds,RX_seconds,peak_allocated_bytes,parameters_vae,parameters_var,signal_exact,image_exact,signal_max_error,image_max_error,header_accepted,body_crc_accepted,actual_image_sha256,actual_signal_sha256
0,n01440764/ILSVRC2012_val_00003014_n01440764,19.0,2001,0,raw_adaptive_N4498,9,raw,4498,8996,0.010843665979336947,0.05996633798349649,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5dc335e796e466fd8cdc01ccfcd094ec7666ac16af21052b94f4ae28e53f73b8
0,n01440764/ILSVRC2012_val_00003014_n01440764,19.0,2001,1,raw_adaptive_N4498,9,raw,4498,8996,0.010961193998809904,0.059714832983445376,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5dc335e796e466fd8cdc01ccfcd094ec7666ac16af21052b94f4ae28e53f73b8
0,n01440764/ILSVRC2012_val_00003014_n01440764,19.0,2001,2,raw_adaptive_N4498,9,raw,4498,8996,0.011018724006135017,0.0598348559869919,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5dc335e796e466fd8cdc01ccfcd094ec7666ac16af21052b94f4ae28e53f73b8
0,n01440764/ILSVRC2012_val_00003014_n01440764,19.0,2001,0,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.07002816098975018,0.08044739998877048,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5cb9a6ade2ed5cc01d5b22785738a758a3c92a7e3b953ddd5ee81118a9c7141c
0,n01440764/ILSVRC2012_val_00003014_n01440764,19.0,2001,1,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.07027242498588748,0.08034185401629657,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5cb9a6ade2ed5cc01d5b22785738a758a3c92a7e3b953ddd5ee81118a9c7141c
0,n01440764/ILSVRC2012_val_00003014_n01440764,19.0,2001,2,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.06999931499012746,0.08025376300793141,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5cb9a6ade2ed5cc01d5b22785738a758a3c92a7e3b953ddd5ee81118a9c7141c
3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2001,0,raw_adaptive_N4204,8,raw,4204,8408,0.009913312998833135,0.060290508990874514,1962910208,108948355,310283520,True,True,0.0,0.0,1,0,ce3e5b8318b06aa22bc1b5a2047a89d4e9289515090a1ac1619f27d63a07340b,00a7d17a44882a2366cfd8120e61f06c1cf2bb9ce08ac2f6565f2fbfa6aa6041
3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2001,1,raw_adaptive_N4204,8,raw,4204,8408,0.009854617004748434,0.05863389201113023,1962910208,108948355,310283520,True,True,0.0,0.0,1,0,ce3e5b8318b06aa22bc1b5a2047a89d4e9289515090a1ac1619f27d63a07340b,00a7d17a44882a2366cfd8120e61f06c1cf2bb9ce08ac2f6565f2fbfa6aa6041
3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2001,2,raw_adaptive_N4204,8,raw,4204,8408,0.009870581998256966,0.05866059000254609,1962910208,108948355,310283520,True,True,0.0,0.0,1,0,ce3e5b8318b06aa22bc1b5a2047a89d4e9289515090a1ac1619f27d63a07340b,00a7d17a44882a2366cfd8120e61f06c1cf2bb9ce08ac2f6565f2fbfa6aa6041
3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2001,0,arithmetic_adaptive_N4204,8,arithmetic,4204,8408,0.055872433993499726,0.07177675500861369,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,c483c18095b226e541e3e259eef43b19123bcabc331f0671f825462696b170f3,8f89da4a6c6bc6f50cb8f82f5284b30c699496cc5153c39711a421fc18367008
