method,source_index,snr_db,seed_keys,psnr_db,lpips_alex,dino_cosine
calibration_frozen_resource_lookup,33,1.0,"2001,2002,2003",20.169680913289387,0.1760112245877584,0.8389620383580526
calibration_frozen_resource_lookup,33,4.0,"2001,2002,2003",21.084007263183594,0.14953985313574472,0.8788606524467468
calibration_frozen_resource_lookup,33,7.0,"2001,2002,2003",21.31977081298828,0.14372011025746664,0.8850075403849283
calibration_frozen_resource_lookup,33,13.0,"2001,2002,2003",21.545366923014324,0.1381004254023234,0.8899410367012024
calibration_frozen_resource_lookup,33,19.0,"2001,2002,2003",21.60649045308431,0.13629834850629172,0.8887525399525961
calibration_frozen_resource_lookup,34,1.0,"2001,2002,2003",22.424429575602215,0.13097097973028818,0.8463521003723145
calibration_frozen_resource_lookup,34,4.0,"2001,2002,2003",23.976551691691082,0.09431051711241405,0.889095147450765
calibration_frozen_resource_lookup,34,7.0,"2001,2002,2003",24.58223025004069,0.08529688666264217,0.8992047707239786
calibration_frozen_resource_lookup,34,13.0,"2001,2002,2003",25.003766377766926,0.07863009224335353,0.9039097229639689
calibration_frozen_resource_lookup,34,19.0,"2001,2002,2003",25.094886779785156,0.07722257822751999,0.9040261705716451
calibration_frozen_resource_lookup,35,1.0,"2001,2002,2003",16.362111409505207,0.2726633548736572,0.8183497587839762
calibration_frozen_resource_lookup,35,4.0,"2001,2002,2003",17.094067255655926,0.22815493742624918,0.8853877385457357
calibration_frozen_resource_lookup,35,7.0,"2001,2002,2003",17.252314885457356,0.21848642329374948,0.8900630871454874
calibration_frozen_resource_lookup,35,13.0,"2001,2002,2003",17.410067876180012,0.20940211415290833,0.8956161936124166
calibration_frozen_resource_lookup,35,19.0,"2001,2002,2003",17.457082748413086,0.20686720311641693,0.8968072136243185
calibration_frozen_resource_lookup,36,1.0,"2001,2002,2003",22.262888590494793,0.14024060467878977,0.8211820125579834
calibration_frozen_resource_lookup,36,4.0,"2001,2002,2003",24.48619333902995,0.09473333756128947,0.9128953019777933
calibration_frozen_resource_lookup,36,7.0,"2001,2002,2003",24.977699279785156,0.08770448217789333,0.9140155911445618
calibration_frozen_resource_lookup,36,13.0,"2001,2002,2003",25.511389414469402,0.08104535192251205,0.9146725932757059
calibration_frozen_resource_lookup,36,19.0,"2001,2002,2003",25.637715657552082,0.07983339826265971,0.916389266649882
calibration_frozen_resource_lookup,37,1.0,"2001,2002,2003",21.50926399230957,0.16558212041854858,0.8375431895256042
calibration_frozen_resource_lookup,37,4.0,"2001,2002,2003",24.455915451049805,0.10597742597262065,0.9242324034372965
calibration_frozen_resource_lookup,37,7.0,"2001,2002,2003",24.85045623779297,0.09795344124237697,0.9306475520133972
calibration_frozen_resource_lookup,37,13.0,"2001,2002,2003",25.202038447062176,0.08988876392443974,0.9356227318445841
calibration_frozen_resource_lookup,37,19.0,"2001,2002,2003",25.303499221801758,0.08707927664120992,0.9361428817113241
calibration_frozen_resource_lookup,38,1.0,"2001,2002,2003",21.222569783528645,0.1733478456735611,0.8806751767794291
calibration_frozen_resource_lookup,38,4.0,"2001,2002,2003",22.369059244791668,0.12687213470538458,0.9297184745470682
calibration_frozen_resource_lookup,38,7.0,"2001,2002,2003",22.680509567260742,0.11909809211889903,0.9316975871721903
calibration_frozen_resource_lookup,38,13.0,"2001,2002,2003",22.956405639648438,0.11099432905515035,0.9356881181399027
calibration_frozen_resource_lookup,38,19.0,"2001,2002,2003",23.0283203125,0.1075381487607956,0.9369554122289022
calibration_frozen_resource_lookup,39,1.0,"2001,2002,2003",18.100065231323242,0.19798101981480917,0.6528395613034567
calibration_frozen_resource_lookup,39,4.0,"2001,2002,2003",19.14456303914388,0.15086077650388083,0.8006384372711182
calibration_frozen_resource_lookup,39,7.0,"2001,2002,2003",19.41187032063802,0.14195246994495392,0.8019540508588155
calibration_frozen_resource_lookup,39,13.0,"2001,2002,2003",19.676592508951824,0.13341491421063742,0.8023032546043396
calibration_frozen_resource_lookup,39,19.0,"2001,2002,2003",19.752849578857422,0.13107786575953165,0.806894858678182
calibration_frozen_resource_lookup,40,1.0,"2001,2002,2003",20.612563451131184,0.22331116100152335,0.8578433791796366
calibration_frozen_resource_lookup,40,4.0,"2001,2002,2003",22.121231079101562,0.1475959519545237,0.9444535175959269
calibration_frozen_resource_lookup,40,7.0,"2001,2002,2003",22.502559026082356,0.13923056423664093,0.9495929678281149
calibration_frozen_resource_lookup,40,13.0,"2001,2002,2003",22.86756960550944,0.13278970619042715,0.9533438483874003
calibration_frozen_resource_lookup,40,19.0,"2001,2002,2003",22.96431605021159,0.13128004471460977,0.9551009734471639
calibration_frozen_resource_lookup,41,1.0,"2001,2002,2003",22.946928024291992,0.11527458329995473,0.9149154225985209
calibration_frozen_resource_lookup,41,4.0,"2001,2002,2003",24.11511739095052,0.09163334469000499,0.9247980713844299
calibration_frozen_resource_lookup,41,7.0,"2001,2002,2003",24.375659306844074,0.08666957418123881,0.9251816272735596
calibration_frozen_resource_lookup,41,13.0,"2001,2002,2003",24.650414784749348,0.08184471726417542,0.9248762130737305
calibration_frozen_resource_lookup,41,19.0,"2001,2002,2003",24.757700602213543,0.0809356967608134,0.9239796996116638
calibration_frozen_resource_lookup,42,1.0,"2001,2002,2003",19.01119867960612,0.1700679510831833,0.8913092613220215
calibration_frozen_resource_lookup,42,4.0,"2001,2002,2003",20.601651509602863,0.11901202301184337,0.9111015597979227
calibration_frozen_resource_lookup,42,7.0,"2001,2002,2003",20.934022903442383,0.11146823068459828,0.913851797580719
calibration_frozen_resource_lookup,42,13.0,"2001,2002,2003",21.32388687133789,0.10340175032615662,0.9130704204241434
calibration_frozen_resource_lookup,42,19.0,"2001,2002,2003",21.44422149658203,0.10143668701251347,0.9114751617113749
calibration_frozen_resource_lookup,43,1.0,"2001,2002,2003",18.507892608642578,0.20253136257330576,0.8600515127182007
calibration_frozen_resource_lookup,43,4.0,"2001,2002,2003",19.91557502746582,0.15012080470720926,0.9238325754801432
calibration_frozen_resource_lookup,43,7.0,"2001,2002,2003",20.15603256225586,0.14616729319095612,0.9247715870539347
calibration_frozen_resource_lookup,43,13.0,"2001,2002,2003",20.391226450602215,0.14079234500726065,0.9291911125183105
calibration_frozen_resource_lookup,43,19.0,"2001,2002,2003",20.455499013264973,0.1383081873257955,0.9283193548520406
calibration_frozen_resource_lookup,44,1.0,"2001,2002,2003",24.417465209960938,0.15000166495641074,0.791102131207784
calibration_frozen_resource_lookup,44,4.0,"2001,2002,2003",26.20578130086263,0.11752233902613322,0.879157304763794
calibration_frozen_resource_lookup,44,7.0,"2001,2002,2003",26.541330337524414,0.11070509999990463,0.8893271684646606
calibration_frozen_resource_lookup,44,13.0,"2001,2002,2003",26.889747619628906,0.10205510755379994,0.8972196380297343
calibration_frozen_resource_lookup,44,19.0,"2001,2002,2003",26.97989781697591,0.09976149847110112,0.8997100194295248
calibration_frozen_resource_lookup,45,1.0,"2001,2002,2003",22.084033966064453,0.20461405316988626,0.77815709511439
calibration_frozen_resource_lookup,45,4.0,"2001,2002,2003",23.7993901570638,0.1500143309434255,0.8420760631561279
calibration_frozen_resource_lookup,45,7.0,"2001,2002,2003",24.122172673543293,0.14185026288032532,0.8487988313039144
calibration_frozen_resource_lookup,45,13.0,"2001,2002,2003",24.49984359741211,0.13268597920735678,0.8592179616292318
calibration_frozen_resource_lookup,45,19.0,"2001,2002,2003",24.630998611450195,0.130156343181928,0.8650219241778055
calibration_frozen_resource_lookup,46,1.0,"2001,2002,2003",23.705312093098957,0.15956759452819824,0.7629152536392212
calibration_frozen_resource_lookup,46,4.0,"2001,2002,2003",24.809619903564453,0.12668951352437338,0.8673140605290731
calibration_frozen_resource_lookup,46,7.0,"2001,2002,2003",25.133286158243816,0.1177788923184077,0.880801240603129
calibration_frozen_resource_lookup,46,13.0,"2001,2002,2003",25.476721445719402,0.10923957328001659,0.8907550573348999
calibration_frozen_resource_lookup,46,19.0,"2001,2002,2003",25.590854008992512,0.1070675477385521,0.8945159514745077
calibration_frozen_resource_lookup,47,1.0,"2001,2002,2003",21.17286491394043,0.1581554114818573,0.8060736060142517
calibration_frozen_resource_lookup,47,4.0,"2001,2002,2003",22.904268264770508,0.1014465590318044,0.8767300248146057
calibration_frozen_resource_lookup,47,7.0,"2001,2002,2003",23.23174540201823,0.09531329572200775,0.8929780125617981
calibration_frozen_resource_lookup,47,13.0,"2001,2002,2003",23.576497395833332,0.08961371580759685,0.9119760394096375
calibration_frozen_resource_lookup,47,19.0,"2001,2002,2003",23.68172264099121,0.08807361374298732,0.9190737207730612
calibration_frozen_resource_lookup,48,1.0,"2001,2002,2003",18.650489171346027,0.1406605194012324,0.8996533354123434
calibration_frozen_resource_lookup,48,4.0,"2001,2002,2003",20.162256240844727,0.11084028085072835,0.9360631704330444
calibration_frozen_resource_lookup,48,7.0,"2001,2002,2003",20.46788215637207,0.10519940902789433,0.9383227427800497
calibration_frozen_resource_lookup,48,13.0,"2001,2002,2003",20.74173100789388,0.09870996574560802,0.9358535210291544
calibration_frozen_resource_lookup,48,19.0,"2001,2002,2003",20.8247807820638,0.09628978868325551,0.9324998458226522
calibration_frozen_resource_lookup,49,1.0,"2001,2002,2003",20.502834955851238,0.16455897688865662,0.7938357392946879
calibration_frozen_resource_lookup,49,4.0,"2001,2002,2003",21.721479415893555,0.12118494013945262,0.8398339152336121
calibration_frozen_resource_lookup,49,7.0,"2001,2002,2003",22.104438145955402,0.11062967280546825,0.856055478254954
calibration_frozen_resource_lookup,49,13.0,"2001,2002,2003",22.46627426147461,0.10123413304487865,0.8746312657992045
calibration_frozen_resource_lookup,49,19.0,"2001,2002,2003",22.577081044514973,0.09964393824338913,0.8836727738380432
calibration_frozen_resource_lookup,50,1.0,"2001,2002,2003",19.052958170572918,0.1661716749270757,0.6822648247083029
calibration_frozen_resource_lookup,50,4.0,"2001,2002,2003",20.57250213623047,0.12252577394247055,0.7297033667564392
calibration_frozen_resource_lookup,50,7.0,"2001,2002,2003",21.003122329711914,0.11106128245592117,0.7306285699208578
calibration_frozen_resource_lookup,50,13.0,"2001,2002,2003",21.382463455200195,0.10214938720067342,0.7327146927515665
calibration_frozen_resource_lookup,50,19.0,"2001,2002,2003",21.489834467569988,0.10004408657550812,0.7219390869140625
calibration_frozen_resource_lookup,51,1.0,"2001,2002,2003",20.858661651611328,0.19702152907848358,0.8487631877263387
calibration_frozen_resource_lookup,51,4.0,"2001,2002,2003",22.942079544067383,0.13784369826316833,0.8932109475135803
calibration_frozen_resource_lookup,51,7.0,"2001,2002,2003",23.343172709147137,0.1304644544919332,0.9077629446983337
calibration_frozen_resource_lookup,51,13.0,"2001,2002,2003",23.717945098876953,0.12453938523928325,0.9249311486879984
calibration_frozen_resource_lookup,51,19.0,"2001,2002,2003",23.80734634399414,0.12347028901179631,0.9323056737581888
calibration_frozen_resource_lookup,52,1.0,"2001,2002,2003",18.073493321736652,0.18022394677003226,0.928004523118337
calibration_frozen_resource_lookup,52,4.0,"2001,2002,2003",19.322198232014973,0.1287151277065277,0.954101026058197
calibration_frozen_resource_lookup,52,7.0,"2001,2002,2003",19.538850784301758,0.12201939274867375,0.9557536443074545
calibration_frozen_resource_lookup,52,13.0,"2001,2002,2003",19.726097106933594,0.1152595579624176,0.9584041436513265
calibration_frozen_resource_lookup,52,19.0,"2001,2002,2003",19.78035608927409,0.1126772512992223,0.9599173863728842
calibration_frozen_resource_lookup,53,1.0,"2001,2002,2003",18.84025001525879,0.20940187076727548,0.8406214912732443
calibration_frozen_resource_lookup,53,4.0,"2001,2002,2003",20.72842280069987,0.15551146864891052,0.8565567930539449
calibration_frozen_resource_lookup,53,7.0,"2001,2002,2003",21.107764561971027,0.1461381514867147,0.8693701426188151
calibration_frozen_resource_lookup,53,13.0,"2001,2002,2003",21.49311065673828,0.13783450424671173,0.892464299996694
calibration_frozen_resource_lookup,53,19.0,"2001,2002,2003",21.606624603271484,0.13526004552841187,0.8967640995979309
calibration_frozen_resource_lookup,54,1.0,"2001,2002,2003",21.764902114868164,0.1231733908255895,0.8560842474301656
calibration_frozen_resource_lookup,54,4.0,"2001,2002,2003",23.83475621541341,0.068478229145209,0.9383955001831055
calibration_frozen_resource_lookup,54,7.0,"2001,2002,2003",24.133365631103516,0.06315573056538899,0.9440998633702596
calibration_frozen_resource_lookup,54,13.0,"2001,2002,2003",24.474936803181965,0.05815348277489344,0.9481090307235718
calibration_frozen_resource_lookup,54,19.0,"2001,2002,2003",24.605574289957683,0.056922540068626404,0.9484468897183737
calibration_frozen_resource_lookup,55,1.0,"2001,2002,2003",18.776194890340168,0.199432964126269,0.8614580829938253
calibration_frozen_resource_lookup,55,4.0,"2001,2002,2003",20.81183433532715,0.12809327493111292,0.9303547541300455
calibration_frozen_resource_lookup,55,7.0,"2001,2002,2003",21.118553797403973,0.12015360593795776,0.935494065284729
calibration_frozen_resource_lookup,55,13.0,"2001,2002,2003",21.419363021850586,0.11412279804547627,0.9356529116630554
calibration_frozen_resource_lookup,55,19.0,"2001,2002,2003",21.509373982747395,0.11309033632278442,0.9331242044766744
calibration_frozen_resource_lookup,56,1.0,"2001,2002,2003",26.01342709859212,0.02990096000333627,0.9631211558977762
calibration_frozen_resource_lookup,56,4.0,"2001,2002,2003",28.402441660563152,0.018391186992327373,0.9739548762639364
calibration_frozen_resource_lookup,56,7.0,"2001,2002,2003",28.682777404785156,0.01757532296081384,0.974804679552714
calibration_frozen_resource_lookup,56,13.0,"2001,2002,2003",28.810644785563152,0.017156428347031277,0.9750088453292847
calibration_frozen_resource_lookup,56,19.0,"2001,2002,2003",28.787141799926758,0.01716444765528043,0.974568247795105
calibration_frozen_resource_lookup,57,1.0,"2001,2002,2003",25.944340387980144,0.06790603200594585,0.9361618558565775
calibration_frozen_resource_lookup,57,4.0,"2001,2002,2003",29.689829508463543,0.03554170702894529,0.9765561819076538
calibration_frozen_resource_lookup,57,7.0,"2001,2002,2003",30.04922358194987,0.03420480092366537,0.9786007006963094
calibration_frozen_resource_lookup,57,13.0,"2001,2002,2003",30.365283330281574,0.03316166748603185,0.9794005950291952
calibration_frozen_resource_lookup,57,19.0,"2001,2002,2003",30.480288823445637,0.032630318154891334,0.9800494511922201
calibration_frozen_resource_lookup,58,1.0,"2001,2002,2003",24.364564259847004,0.06119087214271227,0.9146589438120524
calibration_frozen_resource_lookup,58,4.0,"2001,2002,2003",26.538523356119793,0.029093295335769653,0.9666346311569214
calibration_frozen_resource_lookup,58,7.0,"2001,2002,2003",26.899586359659832,0.02728930301964283,0.9672558705012003
calibration_frozen_resource_lookup,58,13.0,"2001,2002,2003",27.2984135945638,0.02564155062039693,0.9678621490796407
calibration_frozen_resource_lookup,58,19.0,"2001,2002,2003",27.430476506551106,0.024992042531569798,0.9681525230407715
calibration_frozen_resource_lookup,59,1.0,"2001,2002,2003",22.214447021484375,0.07216123243172963,0.8771491646766663
calibration_frozen_resource_lookup,59,4.0,"2001,2002,2003",23.775469462076824,0.04916873574256897,0.9233213067054749
calibration_frozen_resource_lookup,59,7.0,"2001,2002,2003",24.274819056193035,0.04461760073900223,0.9295662840207418
calibration_frozen_resource_lookup,59,13.0,"2001,2002,2003",25.020596186319988,0.03464920570453008,0.940163234869639
calibration_frozen_resource_lookup,59,19.0,"2001,2002,2003",25.245256423950195,0.03257132197419802,0.944787601629893
calibration_frozen_resource_lookup,60,1.0,"2001,2002,2003",16.215855916341145,0.23279118041197458,0.8546524047851562
calibration_frozen_resource_lookup,60,4.0,"2001,2002,2003",17.24040349324544,0.18948981165885925,0.8747197786966959
calibration_frozen_resource_lookup,60,7.0,"2001,2002,2003",17.586313883463543,0.17938774327437082,0.8882404565811157
calibration_frozen_resource_lookup,60,13.0,"2001,2002,2003",17.936333338419598,0.17150894304116568,0.8973909219106039
calibration_frozen_resource_lookup,60,19.0,"2001,2002,2003",18.03755060831706,0.1697091410557429,0.8994083007176717
calibration_frozen_resource_lookup,61,1.0,"2001,2002,2003",20.254072825113933,0.1799380083878835,0.7833027044932047
calibration_frozen_resource_lookup,61,4.0,"2001,2002,2003",24.041680653889973,0.06565835575262706,0.9370955228805542
calibration_frozen_resource_lookup,61,7.0,"2001,2002,2003",24.2679926554362,0.060575343668460846,0.9414172967274984
calibration_frozen_resource_lookup,61,13.0,"2001,2002,2003",24.516122817993164,0.05603851998845736,0.9467964371045431
calibration_frozen_resource_lookup,61,19.0,"2001,2002,2003",24.586762110392254,0.05506326009829839,0.9492815732955933
calibration_frozen_resource_lookup,62,1.0,"2001,2002,2003",21.546621958414715,0.16544119517008463,0.8987462917963663
calibration_frozen_resource_lookup,62,4.0,"2001,2002,2003",22.97945276896159,0.11916198333104451,0.9273108641306559
calibration_frozen_resource_lookup,62,7.0,"2001,2002,2003",23.218897501627605,0.1136755645275116,0.9285377264022827
calibration_frozen_resource_lookup,62,13.0,"2001,2002,2003",23.45792516072591,0.10879730184872945,0.9316913684209188
calibration_frozen_resource_lookup,62,19.0,"2001,2002,2003",23.532411575317383,0.10758114854494731,0.9316315452257792
calibration_frozen_resource_lookup,63,1.0,"2001,2002,2003",21.188159306844074,0.18245553970336914,0.8885872761408488
calibration_frozen_resource_lookup,63,4.0,"2001,2002,2003",22.620548884073894,0.1410749057928721,0.8995832006136576
calibration_frozen_resource_lookup,63,7.0,"2001,2002,2003",23.02964719136556,0.13208293914794922,0.9106932481129965
calibration_frozen_resource_lookup,63,13.0,"2001,2002,2003",23.42201868693034,0.12032373249530792,0.9204249580701193
calibration_frozen_resource_lookup,63,19.0,"2001,2002,2003",23.52804946899414,0.11644990245501201,0.9233113129933676
calibration_frozen_resource_lookup,64,1.0,"2001,2002,2003",22.513591766357422,0.22757051388422647,0.7608043551445007
calibration_frozen_resource_lookup,64,4.0,"2001,2002,2003",24.458773930867512,0.1485042224327723,0.870209256807963
calibration_frozen_resource_lookup,64,7.0,"2001,2002,2003",24.821046193440754,0.13921028872330984,0.8928212722142538
calibration_frozen_resource_lookup,64,13.0,"2001,2002,2003",25.223764419555664,0.13047260542710623,0.9180962642033895
calibration_frozen_resource_lookup,64,19.0,"2001,2002,2003",25.34206771850586,0.1269182711839676,0.925944983959198
calibration_frozen_resource_lookup,65,1.0,"2001,2002,2003",23.882089614868164,0.11672032376130421,0.9214099248250326
calibration_frozen_resource_lookup,65,4.0,"2001,2002,2003",26.810083389282227,0.07115161915620168,0.9420569539070129
calibration_frozen_resource_lookup,65,7.0,"2001,2002,2003",27.2743345896403,0.06555735071500142,0.9532970587412516
calibration_frozen_resource_lookup,65,13.0,"2001,2002,2003",27.69811757405599,0.061161124457915626,0.9625764489173889
calibration_frozen_resource_lookup,65,19.0,"2001,2002,2003",27.838180541992188,0.05971637864907583,0.965796689192454
calibration_frozen_resource_lookup,66,1.0,"2001,2002,2003",25.632047017415363,0.10529502977927525,0.9018457730611166
calibration_frozen_resource_lookup,66,4.0,"2001,2002,2003",26.888985951741535,0.06589917341868083,0.9250588019688925
calibration_frozen_resource_lookup,66,7.0,"2001,2002,2003",27.070229212443035,0.06350608170032501,0.9276994466781616
calibration_frozen_resource_lookup,66,13.0,"2001,2002,2003",27.25449498494466,0.061892849703629814,0.93098251024882
calibration_frozen_resource_lookup,66,19.0,"2001,2002,2003",27.298161188761394,0.06159249693155289,0.932061493396759
calibration_frozen_resource_lookup,67,1.0,"2001,2002,2003",22.518023173014324,0.20372354487578073,0.8831971287727356
calibration_frozen_resource_lookup,67,4.0,"2001,2002,2003",26.628867467244465,0.13057759404182434,0.9207088947296143
calibration_frozen_resource_lookup,67,7.0,"2001,2002,2003",27.063655853271484,0.12152587125698726,0.9259928464889526
calibration_frozen_resource_lookup,67,13.0,"2001,2002,2003",27.50406837463379,0.11104113111893336,0.933119515577952
calibration_frozen_resource_lookup,67,19.0,"2001,2002,2003",27.629784901936848,0.10834179818630219,0.9386846621831259
calibration_frozen_resource_lookup,68,1.0,"2001,2002,2003",18.77204767862956,0.18820489943027496,0.8305753469467163
calibration_frozen_resource_lookup,68,4.0,"2001,2002,2003",20.109628677368164,0.1382208615541458,0.8675427635510763
calibration_frozen_resource_lookup,68,7.0,"2001,2002,2003",20.420642217000324,0.13150505224863687,0.8747436006863912
calibration_frozen_resource_lookup,68,13.0,"2001,2002,2003",20.722688674926758,0.1240634024143219,0.8760692278544108
calibration_frozen_resource_lookup,68,19.0,"2001,2002,2003",20.810415267944336,0.12232748667399089,0.8724795778592428
calibration_frozen_resource_lookup,69,1.0,"2001,2002,2003",22.6062806447347,0.1766893913348516,0.8437431255976359
calibration_frozen_resource_lookup,69,4.0,"2001,2002,2003",24.726842244466145,0.12311999003092448,0.9207137823104858
calibration_frozen_resource_lookup,69,7.0,"2001,2002,2003",25.21871566772461,0.11465601871411006,0.9274486104647318
calibration_frozen_resource_lookup,69,13.0,"2001,2002,2003",25.707962036132812,0.10613756875197093,0.9321302175521851
calibration_frozen_resource_lookup,69,19.0,"2001,2002,2003",25.820945739746094,0.10450159758329391,0.930991510550181
calibration_frozen_resource_lookup,70,1.0,"2001,2002,2003",27.747826258341473,0.10111220677693684,0.9484779437383016
calibration_frozen_resource_lookup,70,4.0,"2001,2002,2003",30.09580930074056,0.06956131259600322,0.9713706572850546
calibration_frozen_resource_lookup,70,7.0,"2001,2002,2003",30.32421366373698,0.0645805113017559,0.97344042857488
calibration_frozen_resource_lookup,70,13.0,"2001,2002,2003",30.488248189290363,0.060380627711613975,0.9753053983052572
calibration_frozen_resource_lookup,70,19.0,"2001,2002,2003",30.509248733520508,0.059530446926752724,0.9749245643615723
calibration_frozen_resource_lookup,71,1.0,"2001,2002,2003",17.635475794474285,0.22777791321277618,0.8133287827173868
calibration_frozen_resource_lookup,71,4.0,"2001,2002,2003",19.201932271321613,0.17007791996002197,0.846407969792684
calibration_frozen_resource_lookup,71,7.0,"2001,2002,2003",19.565508524576824,0.159405047694842,0.8514307737350464
calibration_frozen_resource_lookup,71,13.0,"2001,2002,2003",19.912988662719727,0.14828853805859885,0.8572677572568258
calibration_frozen_resource_lookup,71,19.0,"2001,2002,2003",20.001190821329754,0.14441584050655365,0.8605795900026957
calibration_frozen_resource_lookup,72,1.0,"2001,2002,2003",20.754765192667644,0.20870487888654074,0.8291827440261841
calibration_frozen_resource_lookup,72,4.0,"2001,2002,2003",22.308196385701496,0.16498145461082458,0.8770641883214315
calibration_frozen_resource_lookup,72,7.0,"2001,2002,2003",22.591798782348633,0.15745663146177927,0.8793004949887594
calibration_frozen_resource_lookup,72,13.0,"2001,2002,2003",22.900065739949543,0.14782053232192993,0.8761425415674845
calibration_frozen_resource_lookup,72,19.0,"2001,2002,2003",22.99978764851888,0.14504629373550415,0.8756637573242188
calibration_frozen_resource_lookup,73,1.0,"2001,2002,2003",23.524939219156902,0.17413683235645294,0.8476429581642151
calibration_frozen_resource_lookup,73,4.0,"2001,2002,2003",27.252879460652668,0.09818977117538452,0.9241988261540731
calibration_frozen_resource_lookup,73,7.0,"2001,2002,2003",27.798276901245117,0.0905597781141599,0.9312191605567932
calibration_frozen_resource_lookup,73,13.0,"2001,2002,2003",28.32499631245931,0.08160635828971863,0.9396475156148275
calibration_frozen_resource_lookup,73,19.0,"2001,2002,2003",28.46055539449056,0.07920612394809723,0.943252166112264
calibration_frozen_resource_lookup,74,1.0,"2001,2002,2003",25.84342384338379,0.06659491484363873,0.8771025538444519
calibration_frozen_resource_lookup,74,4.0,"2001,2002,2003",28.320955912272137,0.03879552831252416,0.9505099852879842
calibration_frozen_resource_lookup,74,7.0,"2001,2002,2003",28.605350494384766,0.038019340485334396,0.9531503915786743
calibration_frozen_resource_lookup,74,13.0,"2001,2002,2003",28.763797760009766,0.03736028944452604,0.9561086297035217
calibration_frozen_resource_lookup,74,19.0,"2001,2002,2003",28.737930297851562,0.03730964163939158,0.9570866624514262
calibration_frozen_resource_lookup,75,1.0,"2001,2002,2003",18.747351964314777,0.16453498601913452,0.877308706442515
calibration_frozen_resource_lookup,75,4.0,"2001,2002,2003",19.70940399169922,0.12214223047097524,0.902277926603953
calibration_frozen_resource_lookup,75,7.0,"2001,2002,2003",19.819733301798504,0.11726903418699901,0.9053985873858134
calibration_frozen_resource_lookup,75,13.0,"2001,2002,2003",19.909095128377277,0.11176049212614696,0.9114603400230408
calibration_frozen_resource_lookup,75,19.0,"2001,2002,2003",19.931812286376953,0.11014895886182785,0.9104490677515665
calibration_frozen_resource_lookup,76,1.0,"2001,2002,2003",19.215386072794598,0.21377067267894745,0.8706847429275513
calibration_frozen_resource_lookup,76,4.0,"2001,2002,2003",20.981855392456055,0.15203445653120676,0.8979461590449015
calibration_frozen_resource_lookup,76,7.0,"2001,2002,2003",21.272284189860027,0.14366948107878366,0.9137848814328512
calibration_frozen_resource_lookup,76,13.0,"2001,2002,2003",21.531723022460938,0.1363180677096049,0.9256556431452433
calibration_frozen_resource_lookup,76,19.0,"2001,2002,2003",21.600874582926433,0.13507852454980215,0.9274673859278361
calibration_frozen_resource_lookup,77,1.0,"2001,2002,2003",19.563568751017254,0.1894250512123108,0.7483701705932617
calibration_frozen_resource_lookup,77,4.0,"2001,2002,2003",21.1228764851888,0.13763580719629923,0.8192075490951538
calibration_frozen_resource_lookup,77,7.0,"2001,2002,2003",21.38889439900716,0.1313634862502416,0.8283122380574545
calibration_frozen_resource_lookup,77,13.0,"2001,2002,2003",21.676883061726887,0.12514575074116388,0.8370170593261719
calibration_frozen_resource_lookup,77,19.0,"2001,2002,2003",21.775279998779297,0.12241949141025543,0.8461348414421082
calibration_frozen_resource_lookup,78,1.0,"2001,2002,2003",18.536954879760742,0.21636327604452768,0.8905434211095175
calibration_frozen_resource_lookup,78,4.0,"2001,2002,2003",19.557618459065754,0.17194701731204987,0.9242016275723776
calibration_frozen_resource_lookup,78,7.0,"2001,2002,2003",19.812564214070637,0.16228075822194418,0.9302545189857483
calibration_frozen_resource_lookup,78,13.0,"2001,2002,2003",20.050011316935223,0.15206722418467203,0.9334860642751058
calibration_frozen_resource_lookup,78,19.0,"2001,2002,2003",20.11971092224121,0.14805219074090323,0.932263970375061
calibration_frozen_resource_lookup,79,1.0,"2001,2002,2003",19.18292999267578,0.13444098581870398,0.8365310231844584
calibration_frozen_resource_lookup,79,4.0,"2001,2002,2003",22.10450808207194,0.0701612929503123,0.9033343195915222
calibration_frozen_resource_lookup,79,7.0,"2001,2002,2003",22.85588010152181,0.06260899206002553,0.9059632619222006
calibration_frozen_resource_lookup,79,13.0,"2001,2002,2003",23.708091100056965,0.054130177944898605,0.9098546107610067
calibration_frozen_resource_lookup,79,19.0,"2001,2002,2003",23.841081619262695,0.051384871204694114,0.9146873752276102
calibration_frozen_resource_lookup,80,1.0,"2001,2002,2003",18.81304995218913,0.2398728976647059,0.8335463404655457
calibration_frozen_resource_lookup,80,4.0,"2001,2002,2003",20.147756576538086,0.17572571337223053,0.8695749044418335
calibration_frozen_resource_lookup,80,7.0,"2001,2002,2003",20.425678253173828,0.16447713971138,0.8759223620096842
calibration_frozen_resource_lookup,80,13.0,"2001,2002,2003",20.745724360148113,0.15083628396193186,0.8858942786852518
calibration_frozen_resource_lookup,80,19.0,"2001,2002,2003",20.835432052612305,0.14695135752360025,0.8906983137130737
calibration_frozen_resource_lookup,81,1.0,"2001,2002,2003",19.58039093017578,0.20450065533320108,0.8233572840690613
calibration_frozen_resource_lookup,81,4.0,"2001,2002,2003",21.982377370198567,0.1438518762588501,0.8889907002449036
calibration_frozen_resource_lookup,81,7.0,"2001,2002,2003",22.446271260579426,0.13238500555356345,0.8991362452507019
calibration_frozen_resource_lookup,81,13.0,"2001,2002,2003",22.980343500773113,0.11959391583998998,0.9105427861213684
calibration_frozen_resource_lookup,81,19.0,"2001,2002,2003",23.19106165568034,0.1160271813472112,0.9130616585413615
