method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
P4084,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.0057501657865941525,0.13688169419765472,0.4950088858604431,0.024388425052165985,0.019438335672020912,1,not_applicable
P4084,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.008814926259219646,0.16282334923744202,0.5191675424575806,0.0302889384329319,0.025097262114286423,1,not_applicable
P4084,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.0036002714186906815,0.10711075365543365,0.43653029203414917,0.018676649779081345,0.014311347156763077,1,not_applicable
P4084,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.0016278158873319626,0.10204752534627914,0.40102341771125793,0.015842802822589874,0.011832568794488907,1,not_applicable
P4084,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.004411045461893082,0.11109991371631622,0.4511902332305908,0.020032938569784164,0.015521037392318249,1,not_applicable
P4084,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.0028755106031894684,0.09407459199428558,0.3822759985923767,0.016105730086565018,0.012282970361411572,1,not_applicable
P4084,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.0077495938166975975,0.15969765186309814,0.49466484785079956,0.02866600826382637,0.023719359189271927,1,not_applicable
P4084,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.01112769078463316,0.13904868066310883,0.676750898361206,0.03180006891489029,0.025032559409737587,1,not_applicable
P4084,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.010071378201246262,0.15140032768249512,0.5962831974029541,0.031174244359135628,0.025211412459611893,1,not_applicable
P4084,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.004670515190809965,0.09835058450698853,0.4342244565486908,0.018847819417715073,0.014505574479699135,1,not_applicable
P4084,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.007804268505424261,0.14311595261096954,0.7641516923904419,0.029757380485534668,0.022115863859653473,1,not_applicable
P4084,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.00412467448040843,0.09122208505868912,0.42059552669525146,0.017452837899327278,0.01324688270688057,1,not_applicable
P4084,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.007452536374330521,0.06997957080602646,0.45441943407058716,0.018994688987731934,0.014450494199991226,1,not_applicable
P4084,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.006048908457159996,0.08241263777017593,0.5456146597862244,0.019746318459510803,0.01429017260670662,1,not_applicable
P4084,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4101,0.008530659601092339,0.11051557958126068,0.4800225794315338,0.024382442235946655,0.019582217559218407,1,not_applicable
P4084,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4101,0.00794215127825737,0.09622679650783539,0.4036009907722473,0.021600840613245964,0.01756483130156994,1,not_applicable
