method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
P4084,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.005241456441581249,0.12867869436740875,0.46273374557495117,0.02273666299879551,0.01810932531952858,1,not_applicable
P4084,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.008473302237689495,0.16371990740299225,0.4844592213630676,0.029689885675907135,0.024845294654369354,1,not_applicable
P4084,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.0038717216812074184,0.11283823102712631,0.4060990810394287,0.01921653561294079,0.015155544504523277,1,not_applicable
P4084,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.002158748684450984,0.09266997873783112,0.36896705627441406,0.015115417540073395,0.011425746604800224,1,not_applicable
P4084,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.004295190796256065,0.1132107675075531,0.42152559757232666,0.019831523299217224,0.015616267919540405,1,not_applicable
P4084,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.0023621346335858107,0.08126501739025116,0.3435289263725281,0.013923926278948784,0.010488636791706085,1,not_applicable
P4084,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.007547495421022177,0.15397988259792328,0.4578183889389038,0.027523668482899666,0.022945484146475792,1,not_applicable
P4084,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.009867304936051369,0.12984822690486908,0.64588463306427,0.02931097336113453,0.022852126508951187,1,not_applicable
P4084,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.009559737518429756,0.1485733687877655,0.5594086647033691,0.030011160299181938,0.024417074397206306,1,not_applicable
P4084,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.004475018009543419,0.0986984372138977,0.39878877997398376,0.018332749605178833,0.01434486173093319,1,not_applicable
P4084,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.007656964939087629,0.12089724093675613,0.7318228483200073,0.027064917609095573,0.0197466891258955,1,not_applicable
P4084,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.003778778715059161,0.08145876228809357,0.38056910037994385,0.015730345621705055,0.011924655176699162,1,not_applicable
P4084,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.006838237401098013,0.0656527429819107,0.41076672077178955,0.01751117780804634,0.013403511606156826,1,not_applicable
P4084,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.005637582391500473,0.08021531999111176,0.5118541717529297,0.01877765730023384,0.013659114949405193,1,not_applicable
P4084,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4101,0.008062878623604774,0.10089560598134995,0.44534042477607727,0.022605841979384422,0.01815243810415268,1,not_applicable
P4084,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4101,0.007494574412703514,0.08425286412239075,0.3625171184539795,0.01954503171145916,0.01591986045241356,1,not_applicable
P4084,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4102,0.005282809492200613,0.13219986855983734,0.46995776891708374,0.023202374577522278,0.018502796068787575,1,not_applicable
P4084,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4102,0.008724536746740341,0.16578593850135803,0.4792521595954895,0.030095651745796204,0.025303130969405174,1,not_applicable
P4084,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4102,0.004255381412804127,0.09597936272621155,0.40256667137145996,0.017878985032439232,0.013853318057954311,1,not_applicable
P4084,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4102,0.001501800841651857,0.07864763587713242,0.3679371476173401,0.01304593589156866,0.009366564452648163,1,not_applicable
P4084,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4102,0.004282327368855476,0.10429345071315765,0.42734256386756897,0.018985098227858543,0.014711672440171242,1,not_applicable
P4084,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4102,0.0014172045048326254,0.07038401812314987,0.3361673951148987,0.01181728020310402,0.008455606177449226,1,not_applicable
P4084,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4102,0.006886466406285763,0.1411585509777069,0.44475477933883667,0.02544987015426159,0.02100232243537903,1,not_applicable
P4084,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4102,0.009557321667671204,0.13200540840625763,0.6535732746124268,0.029293594881892204,0.022757861763238907,1,not_applicable
P4084,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4102,0.011775916442275047,0.1844862699508667,0.5658547282218933,0.035883091390132904,0.030224543064832687,1,not_applicable
P4084,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4102,0.005045641679316759,0.11268584430217743,0.4042574167251587,0.02035680040717125,0.016314227133989334,1,not_applicable
P4084,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4102,0.006584561429917812,0.13096678256988525,0.7314808964729309,0.026996048167347908,0.019681239500641823,1,not_applicable
P4084,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4102,0.004301774315536022,0.09265592694282532,0.3784604072570801,0.017351971939206123,0.013567367568612099,1,not_applicable
P4084,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4102,0.008001589216291904,0.09284023940563202,0.4053916335105896,0.021339530125260353,0.01728561334311962,1,not_applicable
P4084,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4102,0.00588241359218955,0.08250775188207626,0.5217404365539551,0.01935059204697609,0.014133188873529434,1,not_applicable
