method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
P4084,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.005457225721329451,0.1289317011833191,0.48534977436065674,0.02320389449596405,0.018350396305322647,1,not_applicable
P4084,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.008643342182040215,0.16179785132408142,0.5059037208557129,0.029882164672017097,0.024823127314448357,1,not_applicable
P4084,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.0035812302958220243,0.10551764816045761,0.42550328373908997,0.01838802732527256,0.014132995158433914,1,not_applicable
P4084,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.0017877491191029549,0.09473757445812225,0.3930068016052246,0.015191575512290001,0.01126150693744421,1,not_applicable
P4084,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.004526125732809305,0.10594348609447479,0.4442484974861145,0.019562959671020508,0.015120474621653557,1,not_applicable
P4084,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.0030166408978402615,0.09364823997020721,0.3720325827598572,0.016101790592074394,0.01238146424293518,1,not_applicable
P4084,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.007504778914153576,0.1582365334033966,0.47977423667907715,0.028126172721385956,0.023328430950641632,1,not_applicable
P4084,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.010371558368206024,0.13357941806316376,0.6621344685554504,0.03035084344446659,0.02372949942946434,1,not_applicable
P4084,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.009697523899376392,0.14688479900360107,0.580382764339447,0.03018983080983162,0.024386003613471985,1,not_applicable
P4084,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.004655973054468632,0.09890345484018326,0.420434832572937,0.018750667572021484,0.014546318911015987,1,not_applicable
P4084,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.00850866362452507,0.1334265172481537,0.7508364915847778,0.02935968153178692,0.0218513160943985,1,not_applicable
P4084,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.004142330028116703,0.08807750046253204,0.40746909379959106,0.017024770379066467,0.012950080446898937,1,not_applicable
P4084,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.007261128630489111,0.07083021104335785,0.43889373540878296,0.018733087927103043,0.014344150200486183,1,not_applicable
P4084,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.005573696456849575,0.08052333444356918,0.5309411287307739,0.018935441970825195,0.013626029714941978,1,not_applicable
P4084,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4101,0.008486337028443813,0.10783642530441284,0.4689556360244751,0.023959536105394363,0.019269980490207672,1,not_applicable
P4084,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4101,0.008110842667520046,0.09572842717170715,0.38860929012298584,0.02156977728009224,0.017683684825897217,1,not_applicable
P4084,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4102,0.005437806248664856,0.13091547787189484,0.4906700849533081,0.023436056450009346,0.01852935552597046,1,not_applicable
P4084,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4102,0.008723183535039425,0.15888778865337372,0.4987301528453827,0.0295992624014616,0.024611961096525192,1,not_applicable
P4084,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4102,0.004430205561220646,0.1032462790608406,0.4281381666660309,0.01903621479868889,0.014754833653569221,1,not_applicable
P4084,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4102,0.00170810311101377,0.08692662417888641,0.39591437578201294,0.014359909109771252,0.01040076557546854,1,not_applicable
P4084,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4102,0.004265126772224903,0.10353239625692368,0.4495883285999298,0.01911425031721592,0.014618366956710815,1,not_applicable
P4084,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4102,0.0017538710962980986,0.07250456511974335,0.3622959852218628,0.012627286836504936,0.009004327468574047,1,not_applicable
P4084,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4102,0.006948578171432018,0.15095831453800201,0.47137707471847534,0.02675817906856537,0.022044409066438675,1,not_applicable
P4084,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4102,0.010103011503815651,0.1360342800617218,0.6703687906265259,0.030410127714276314,0.02370643988251686,1,not_applicable
P4084,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4102,0.011123414151370525,0.19077160954475403,0.5860916376113892,0.03606149181723595,0.030200574547052383,1,not_applicable
P4084,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4102,0.005114028230309486,0.11583689600229263,0.4249952733516693,0.020947670564055443,0.01669771783053875,1,not_applicable
P4084,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4102,0.007362603209912777,0.13661609590053558,0.7466416954994202,0.02849062904715538,0.02102421224117279,1,not_applicable
P4084,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4102,0.004205182660371065,0.09430898725986481,0.40202462673187256,0.01765632815659046,0.013636082410812378,1,not_applicable
