method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
P3060,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.006397494114935398,0.16952238976955414,0.5343011617660522,0.02869274467229843,0.023349732160568237,1,not_applicable
P3060,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.009845240041613579,0.19253936409950256,0.5729416608810425,0.03482859581708908,0.029099177569150925,1,not_applicable
P3060,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.004934515338391066,0.17005555331707,0.4659191370010376,0.026599261909723282,0.021940071135759354,1,not_applicable
P3060,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.0021755502093583345,0.11437688767910004,0.38200873136520386,0.017433326691389084,0.01361323893070221,1,not_applicable
P3060,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.00459636002779007,0.129027858376503,0.44818395376205444,0.02198098413646221,0.01749914512038231,1,not_applicable
P3060,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.002587122842669487,0.09401674568653107,0.33198779821395874,0.015308675356209278,0.011988797225058079,1,not_applicable
P3060,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.008522484451532364,0.18635912239551544,0.5288352370262146,0.03244674950838089,0.027158396318554878,1,not_applicable
P3060,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.01286778412759304,0.18506455421447754,0.7706661224365234,0.0390808992087841,0.031374238431453705,1,not_applicable
P3060,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.012756088748574257,0.20713716745376587,0.6760324239730835,0.04023012891411781,0.033469803631305695,1,not_applicable
P3060,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.005014757625758648,0.14929120242595673,0.43268901109695435,0.024270769208669662,0.019943878054618835,1,not_applicable
P3060,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.008949540555477142,0.15952712297439575,0.8824957013130188,0.03372721001505852,0.024902252480387688,1,not_applicable
P3060,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.005237656645476818,0.09351307153701782,0.41147464513778687,0.018703710287809372,0.01458896417170763,1,not_applicable
P3060,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.008777966722846031,0.09546812623739243,0.45586228370666504,0.022883402183651924,0.018324779346585274,1,not_applicable
P3060,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.006976231466978788,0.10235196352005005,0.6048978567123413,0.023260407149791718,0.01721142791211605,1,not_applicable
P3060,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4101,0.009248311631381512,0.12950250506401062,0.49728384613990784,0.02717139944434166,0.02219856157898903,1,not_applicable
P3060,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4101,0.008001811802387238,0.10142778605222702,0.3710845410823822,0.021855436265468597,0.01814459078013897,1,not_applicable
P3060,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4102,0.006211758591234684,0.1515151560306549,0.5426720976829529,0.026789993047714233,0.0213632732629776,1,not_applicable
P3060,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4102,0.010009802877902985,0.1808415949344635,0.5875897407531738,0.03396986052393913,0.028093961998820305,1,not_applicable
P3060,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4102,0.005059199407696724,0.15648868680000305,0.45018863677978516,0.025209955871105194,0.02070806920528412,1,not_applicable
P3060,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4102,0.0028596955817192793,0.11247964948415756,0.38721945881843567,0.017979856580495834,0.014107661321759224,1,not_applicable
P3060,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4102,0.004936560522764921,0.1354733556509018,0.45045825839042664,0.02298847772181034,0.018483895808458328,1,not_applicable
P3060,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4102,0.0025513251312077045,0.10081569850444794,0.33263909816741943,0.01595928519964218,0.01263289526104927,1,not_applicable
P3060,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4102,0.009931218810379505,0.17533892393112183,0.5293827652931213,0.032758940011262894,0.027465112507343292,1,not_applicable
P3060,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4102,0.0143643319606781,0.171603724360466,0.760193943977356,0.03912664204835892,0.03152470290660858,1,not_applicable
P3060,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4102,0.010791133157908916,0.17608962953090668,0.6529254913330078,0.03492935001850128,0.02840009704232216,1,not_applicable
P3060,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4102,0.004691683687269688,0.11062781512737274,0.4313541650772095,0.020068006590008736,0.015754465013742447,1,not_applicable
P3060,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4102,0.008763331919908524,0.15477284789085388,0.8909817934036255,0.033150434494018555,0.024240616708993912,1,not_applicable
P3060,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4102,0.005204763263463974,0.09533709287643433,0.4066222906112671,0.018804695457220078,0.014738473109900951,1,not_applicable
P3060,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4102,0.010195156559348106,0.1059638112783432,0.4552076458930969,0.02534361556172371,0.020791538059711456,1,not_applicable
P3060,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4102,0.007026716135442257,0.12966559827327728,0.6044837832450867,0.026038113981485367,0.01999327540397644,1,not_applicable
P3060,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4102,0.008736241608858109,0.11320038884878159,0.491070419549942,0.02496698498725891,0.020056281238794327,1,not_applicable
P3060,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4102,0.008645588532090187,0.0866207480430603,0.3712921440601349,0.02102058380842209,0.017307663336396217,1,not_applicable
P3060,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4103,0.008028395473957062,0.17680463194847107,0.5355015993118286,0.031063875183463097,0.025708859786391258,1,not_applicable
P3060,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4103,0.009491625241935253,0.19636386632919312,0.5844991207122803,0.03497300297021866,0.02912801131606102,1,not_applicable
P3060,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4103,0.004134016111493111,0.12242767959833145,0.4482244849205017,0.02085902914404869,0.016376784071326256,1,not_applicable
P3060,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4103,0.00208583427593112,0.0936623215675354,0.39020809531211853,0.015354147180914879,0.011452065780758858,1,not_applicable
P3060,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4103,0.005664052441716194,0.15050934255123138,0.4729786515235901,0.025444773957133293,0.020714987069368362,1,not_applicable
P3060,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4103,0.0032625175081193447,0.12254415452480316,0.33343634009361267,0.018851296976208687,0.015516933053731918,1,not_applicable
P3060,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4103,0.011367584578692913,0.25101420283317566,0.5343765020370483,0.04181277006864548,0.036469005048274994,1,not_applicable
P3060,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4103,0.014561917632818222,0.18597932159900665,0.7644681334495544,0.040804535150527954,0.033159852027893066,1,not_applicable
P3060,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4103,0.012489890679717064,0.23964811861515045,0.6703675389289856,0.04315837845206261,0.0364547036588192,1,not_applicable
P3060,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4103,0.004771949723362923,0.11399883031845093,0.4322454631328583,0.020494285970926285,0.016171831637620926,1,not_applicable
P3060,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4103,0.008687382563948631,0.1653900146484375,0.8908882737159729,0.03413526713848114,0.02522638440132141,1,not_applicable
P3060,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4103,0.006409542169421911,0.10573373734951019,0.4214785397052765,0.02119770273566246,0.016982916742563248,1,not_applicable
P3060,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4103,0.008730578236281872,0.08729430288076401,0.4559716284275055,0.022019725292921066,0.017460009083151817,1,not_applicable
P3060,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4103,0.006408202461898327,0.101772740483284,0.6051933765411377,0.02263741008937359,0.01658547669649124,1,not_applicable
P3060,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4103,0.011133617721498013,0.15112414956092834,0.5078278183937073,0.03132431209087372,0.02624603360891342,1,not_applicable
P3060,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4103,0.007702292408794165,0.08748207241296768,0.37231260538101196,0.020173626020550728,0.01645050011575222,1,not_applicable
P3060,0,n01440764/ILSVRC2012_val_00045866_n01440764,4,4101,0.004343701526522636,0.11451496928930283,0.4098217189311981,0.01989341527223587,0.01579519733786583,1,not_applicable
P3060,1,n01443537/ILSVRC2012_val_00044095_n01443537,4,4101,0.008308586664497852,0.1553434282541275,0.4463197886943817,0.028306128457188606,0.023842930793762207,1,not_applicable
P3060,2,n01484850/ILSVRC2012_val_00029481_n01484850,4,4101,0.002984115853905678,0.09599512815475464,0.34048640727996826,0.015988493338227272,0.012583629228174686,1,not_applicable
P3060,3,n01491361/ILSVRC2012_val_00049000_n01491361,4,4101,0.0014299852773547173,0.07391214370727539,0.2722855508327484,0.011544055305421352,0.008821199648082256,1,not_applicable
P3060,4,n01494475/ILSVRC2012_val_00027283_n01494475,4,4101,0.0035096146166324615,0.0940084308385849,0.3343169689178467,0.016253627836704254,0.012910458259284496,1,not_applicable
P3060,5,n01496331/ILSVRC2012_val_00041248_n01496331,4,4101,0.0015251489821821451,0.06178242713212967,0.223588764667511,0.009939279407262802,0.007703391835093498,1,not_applicable
P3060,6,n01498041/ILSVRC2012_val_00030470_n01498041,4,4101,0.006675326731055975,0.13886266946792603,0.3996303975582123,0.024557897821068764,0.020561594516038895,1,not_applicable
P3060,7,n01514668/ILSVRC2012_val_00016052_n01514668,4,4101,0.008880214765667915,0.1251058578491211,0.6116588711738586,0.027507387101650238,0.021390799432992935,1,not_applicable
P3060,8,n01514859/ILSVRC2012_val_00006195_n01514859,4,4101,0.009149819612503052,0.15066327154636383,0.5285502672195435,0.029501650482416153,0.024216147139668465,1,not_applicable
P3060,9,n01518878/ILSVRC2012_val_00033181_n01518878,4,4101,0.003795423312112689,0.09253115952014923,0.31520962715148926,0.016200635582208633,0.013048539869487286,1,not_applicable
P3060,10,n01530575/ILSVRC2012_val_00027374_n01530575,4,4101,0.006245376076549292,0.11307008564472198,0.710905909538269,0.024661444127559662,0.017552385106682777,1,not_applicable
P3060,11,n01531178/ILSVRC2012_val_00025888_n01531178,4,4101,0.004071045201271772,0.07099452614784241,0.2956119477748871,0.014126617461442947,0.011170498095452785,1,not_applicable
P3060,12,n01532829/ILSVRC2012_val_00030042_n01532829,4,4101,0.006644167006015778,0.06963450461626053,0.3405751585960388,0.017013369128108025,0.01360761746764183,1,not_applicable
P3060,13,n01534433/ILSVRC2012_val_00030911_n01534433,4,4101,0.0045801447704434395,0.07011550664901733,0.4674866497516632,0.016266562044620514,0.011591695249080658,1,not_applicable
