method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
P3060,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.0059610335156321526,0.1568741351366043,0.5266284942626953,0.02691473253071308,0.021648447960615158,1,not_applicable
P3060,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.010230271145701408,0.1946205347776413,0.5641118288040161,0.03533344343304634,0.029692325741052628,1,not_applicable
P3060,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.004837423097342253,0.1695157289505005,0.46042656898498535,0.026393262669444084,0.02178899757564068,1,not_applicable
P3060,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.0021765788551419973,0.10250287503004074,0.36873766779899597,0.016114244237542152,0.01242686714977026,1,not_applicable
P3060,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.004316607490181923,0.12873554229736328,0.4411121606826782,0.02160128392279148,0.01719016209244728,1,not_applicable
P3060,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.002484777942299843,0.09314099699258804,0.32090744376182556,0.015007952228188515,0.011798878200352192,1,not_applicable
P3060,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.00803040899336338,0.17001353204250336,0.5232667922973633,0.03026442974805832,0.025031762197613716,1,not_applicable
P3060,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.012621140107512474,0.17777709662914276,0.7678319215774536,0.03807716816663742,0.03039884939789772,1,not_applicable
P3060,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.01258570235222578,0.20496389269828796,0.6700952053070068,0.039783041924238205,0.03308209031820297,1,not_applicable
P3060,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.005071322899311781,0.14789815247058868,0.4225825071334839,0.02408696338534355,0.019861137494444847,1,not_applicable
P3060,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.00902362447232008,0.1476549506187439,0.8806084394454956,0.0325952023267746,0.023789118975400925,1,not_applicable
P3060,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.005525522865355015,0.08585513383150101,0.3976442217826843,0.01808747835457325,0.01411103643476963,1,not_applicable
P3060,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.00809626467525959,0.08865157514810562,0.4473470449447632,0.02143489196896553,0.016961421817541122,1,not_applicable
P3060,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.006888695992529392,0.10378161072731018,0.6017789840698242,0.02328464761376381,0.017266858369112015,1,not_applicable
P3060,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4101,0.009265171363949776,0.12729424238204956,0.49367254972457886,0.026931319385766983,0.021994594484567642,1,not_applicable
P3060,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4101,0.007280988153070211,0.08672123402357101,0.3628043532371521,0.019581155851483345,0.01595311239361763,1,not_applicable
P3060,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4102,0.006084682419896126,0.150900736451149,0.5369051694869995,0.026543807238340378,0.021174754947423935,1,not_applicable
P3060,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4102,0.01008749008178711,0.1869460940361023,0.5794974565505981,0.03457707539200783,0.02878209948539734,1,not_applicable
P3060,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4102,0.004718988202512264,0.14722096920013428,0.44436949491500854,0.023884780704975128,0.019441084936261177,1,not_applicable
P3060,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4102,0.0030551920644938946,0.11328655481338501,0.37860777974128723,0.01816992461681366,0.014383846893906593,1,not_applicable
P3060,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4102,0.004869550000876188,0.13789674639701843,0.4451022744178772,0.023110248148441315,0.01865922473371029,1,not_applicable
P3060,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4102,0.0023822998628020287,0.08947578817605972,0.3182133734226227,0.014512012712657452,0.01132987905293703,1,not_applicable
P3060,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4102,0.009098251350224018,0.1752796769142151,0.5213398933410645,0.03183961659669876,0.026626218110322952,1,not_applicable
P3060,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4102,0.013787667267024517,0.1688138097524643,0.7577400803565979,0.03824644908308983,0.03066904842853546,1,not_applicable
P3060,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4102,0.010536395013332367,0.16571803390979767,0.647506833076477,0.03358326479792595,0.027108198031783104,1,not_applicable
P3060,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4102,0.004892387893050909,0.1153641790151596,0.4231991469860077,0.020660797134041786,0.016428805887699127,1,not_applicable
P3060,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4102,0.009207394905388355,0.15065456926822662,0.8867837190628052,0.03314068913459778,0.024272851645946503,1,not_applicable
P3060,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4102,0.005339868366718292,0.08773866295814514,0.3972495198249817,0.018086228519678116,0.014113734476268291,1,not_applicable
P3060,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4102,0.009238729253411293,0.09964263439178467,0.44808363914489746,0.023683829233050346,0.01920299232006073,1,not_applicable
