method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
P3060,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.006117635872215033,0.15827655792236328,0.5308018922805786,0.02725331112742424,0.021945292130112648,1,not_applicable
P3060,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.010033001191914082,0.19311684370040894,0.5704973936080933,0.03504965826869011,0.02934468537569046,1,not_applicable
P3060,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.005130183883011341,0.17090225219726562,0.4686913788318634,0.02690732479095459,0.022220410406589508,1,not_applicable
P3060,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.001962978858500719,0.1133788600564003,0.38068926334381104,0.017107758671045303,0.013300865888595581,1,not_applicable
P3060,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.004073059652000666,0.12319372594356537,0.4544091820716858,0.020936524495482445,0.016392432153224945,1,not_applicable
P3060,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.0027983300387859344,0.09654701501131058,0.3300807476043701,0.015753839164972305,0.012453031726181507,1,not_applicable
P3060,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.008067546412348747,0.1674915999174118,0.5244573354721069,0.030061280354857445,0.024816706776618958,1,not_applicable
P3060,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.012439265847206116,0.1801169216632843,0.770867109298706,0.038159631192684174,0.030450958758592606,1,not_applicable
P3060,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.012952982448041439,0.20587484538555145,0.6724545955657959,0.04026501625776291,0.03354046866297722,1,not_applicable
P3060,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.0050706882029771805,0.1423598974943161,0.42934128642082214,0.02360009029507637,0.01930667832493782,1,not_applicable
P3060,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.008651969954371452,0.1471271812915802,0.8808003664016724,0.03217269480228424,0.023364689201116562,1,not_applicable
P3060,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.005808666348457336,0.09242808073759079,0.40672141313552856,0.019118689000606537,0.015051474794745445,1,not_applicable
