method,population,snr_db,sources,noise_seeds,run_id,context_sha256,family,N,mcs,energy_constraint,noise_namespace,mse,psnr_db,lpips_alex,dino_cosine,E_mean,E_min,E_p05,E_p95,E_max,table_sha256
token-efficiency-digital-v1/raw/16QAM/N2048/m8,development,1,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N2048,0.10411523650729997,10.204237340291344,0.6878492236137393,0.047251000871571414,4100.688,3961.6,4022.4,4192.16,4236.799999999999,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N2048/m8,development,4,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N2048,0.04015800464177967,14.752444920539853,0.4068575979769227,0.4778678458680711,4100.688,3961.6,4022.4,4192.16,4236.799999999999,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N2048/m8,development,7,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N2048,0.011486618198948608,20.36491106033325,0.16537826755394547,0.8755895940462751,4100.688,3961.6,4022.4,4192.16,4236.799999999999,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N2048/m8,development,13,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N2048,0.011399086920210948,20.39431778907776,0.16471791440621023,0.8752845126390457,4100.688,3961.6,4022.4,4192.16,4236.799999999999,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N2048/m8,development,19,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N2048,0.011399086920210948,20.39431778907776,0.16471791406472527,0.8752845126390457,4100.688,3961.6,4022.4,4192.16,4236.799999999999,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N2048/m9,development,1,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N2048,0.11607332394503743,9.668126282691953,0.7164366714159649,0.026801927991521854,4093.12,3996.8,4018.56,4166.719999999999,4220.8,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N2048/m9,development,4,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N2048,0.10682725810830657,10.054785734812418,0.7040633036692935,0.033787030987441555,4093.12,3996.8,4018.56,4166.719999999999,4220.8,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N2048/m9,development,7,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N2048,0.05752190757159721,13.074875067075093,0.5233179756999017,0.18712739120237531,4093.12,3996.8,4018.56,4166.719999999999,4220.8,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N2048/m9,development,13,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N2048,0.008157341790589284,21.94578254699707,0.1258110073581338,0.9026284819841385,4093.12,3996.8,4018.56,4166.719999999999,4220.8,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N2048/m9,development,19,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N2048,0.008157341790589284,21.94578254699707,0.1258110075195631,0.9026284819841385,4093.12,3996.8,4018.56,4166.719999999999,4220.8,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m6,development,1,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.023216431274487977,17.16542560259501,0.2786724777892232,0.7862468105554581,6135.936000000001,5899.200000000001,5960.88,6327.280000000001,6414.400000000001,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m6,development,4,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.02319420795294406,17.17391519546509,0.2783039801071087,0.7866010737419128,6135.936000000001,5899.200000000001,5960.88,6327.280000000001,6414.400000000001,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m6,development,7,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.02319420795294406,17.173915163675943,0.2783039798215032,0.7866010731458668,6135.936000000001,5899.200000000001,5960.88,6327.280000000001,6414.400000000001,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m6,development,13,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.02319420795294406,17.173915100097656,0.2783039794365565,0.7866010719537735,6135.936000000001,5899.200000000001,5960.88,6327.280000000001,6414.400000000001,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m6,development,19,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.02319420795294406,17.173915100097656,0.27830397989600897,0.7866010719537735,6135.936000000001,5899.200000000001,5960.88,6327.280000000001,6414.400000000001,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m7,development,1,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.01982042070656708,17.916523774464924,0.2467523405328393,0.8059938433269663,6130.2880000000005,5897.6,6011.839999999999,6270.799999999999,6374.4000000000015,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m7,development,4,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.016260304692400796,18.754234285354613,0.21840462525685633,0.8413828146457673,6130.2880000000005,5897.6,6011.839999999999,6270.799999999999,6374.4000000000015,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m7,development,7,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.016264288367019465,18.753152449925743,0.21840494556973383,0.8414670560757314,6130.2880000000005,5897.6,6011.839999999999,6270.799999999999,6374.4000000000015,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m7,development,13,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.016264288367019465,18.753152437210083,0.2184049447377523,0.8414670711755753,6130.2880000000005,5897.6,6011.839999999999,6270.799999999999,6374.4000000000015,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m7,development,19,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.016264288367019465,18.753152437210083,0.2184049450606108,0.8414670711755753,6130.2880000000005,5897.6,6011.839999999999,6270.799999999999,6374.4000000000015,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m8,development,1,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.06099450198511622,12.736127287546795,0.5349613993366558,0.22604103024893754,6135.104,6003.200000000001,6036.4800000000005,6244.88,6363.2,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m8,development,4,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.01207608044928441,20.179511591593418,0.169189780311038,0.8734455060958861,6135.104,6003.200000000001,6036.4800000000005,6244.88,6363.2,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m8,development,7,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.011399086920210948,20.39431778907776,0.16471791412681344,0.8752845189968741,6135.104,6003.200000000001,6036.4800000000005,6244.88,6363.2,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m8,development,13,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.011399086920210948,20.39431778907776,0.16471791440621023,0.8752845126390457,6135.104,6003.200000000001,6036.4800000000005,6244.88,6363.2,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m8,development,19,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.011399086920210948,20.39431778907776,0.16471791406472527,0.8752845126390457,6135.104,6003.200000000001,6036.4800000000005,6244.88,6363.2,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m9,development,1,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.10846927220263666,9.98851748784383,0.6979295617341998,0.03462678640615195,6124.432000000001,5918.400000000001,6044.56,6233.6,6292.8,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m9,development,4,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.0545762234949974,13.260612969398496,0.5015456213553745,0.22276151550623274,6124.432000000001,5918.400000000001,6044.56,6233.6,6292.8,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m9,development,7,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.008817023684635345,21.680984977086382,0.13061395888527236,0.8977861124277114,6124.432000000001,5918.400000000001,6044.56,6233.6,6292.8,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m9,development,13,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.008157341790589284,21.94578254699707,0.1258110073581338,0.9026284819841385,6124.432000000001,5918.400000000001,6044.56,6233.6,6292.8,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m9,development,19,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.008157341790589284,21.94578254699707,0.1258110075195631,0.9026284819841385,6124.432000000001,5918.400000000001,6044.56,6233.6,6292.8,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m10,development,1,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.11321788931417774,9.783158032099404,0.7228646121422453,0.021807454286608845,6123.28,5945.6,6022.96,6236.879999999999,6268.8,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m10,development,4,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.1079564440170572,10.010624858538305,0.7162406810124713,0.024131013108417382,6123.28,5945.6,6022.96,6236.879999999999,6268.8,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m10,development,7,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.07497869598797205,11.811095407803855,0.6127576989928882,0.06259473365421095,6123.28,5945.6,6022.96,6236.879999999999,6268.8,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m10,development,13,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.0059315231769065955,23.464584121704103,0.09887114577926695,0.9141521066427231,6123.28,5945.6,6022.96,6236.879999999999,6268.8,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N3060/m10,development,19,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,3060,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N3060,0.0059315231769065955,23.464584121704103,0.09887114594690498,0.9141521066427231,6123.28,5945.6,6022.96,6236.879999999999,6268.8,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N4084/m6,development,1,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,4084,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N4084,0.02319420795294406,17.17391519546509,0.2783039801195264,0.7866010737419128,8184.607999999999,7825.6,7970.160000000001,8420.960000000001,8521.6,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N4084/m6,development,4,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,4084,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N4084,0.02319420795294406,17.17391519546509,0.2783039801071087,0.7866010737419128,8184.607999999999,7825.6,7970.160000000001,8420.960000000001,8521.6,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
token-efficiency-digital-v1/raw/16QAM/N4084/m6,development,7,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,4084,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N4084,0.02319420795294406,17.173915163675943,0.2783039798215032,0.7866010731458668,8184.607999999999,7825.6,7970.160000000001,8420.960000000001,8521.6,1f17642b77f8cdd31a97ffa2639d748be63f5f6de30c5cda50be69d4d8486102
