method,source_id,repeat,tx_ms,rx_ms,total_ms
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,n01440764/ILSVRC2012_val_00003014_n01440764,0,173.13480004668236,147.4940120242536,320.62881207093596
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,n01440764/ILSVRC2012_val_00003014_n01440764,1,171.86033201869577,146.89851400908083,318.7588460277766
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,n01440764/ILSVRC2012_val_00003014_n01440764,2,172.23046196158975,146.81819698307663,319.0486589446664
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,n01440764/ILSVRC2012_val_00003014_n01440764,0,173.61083906143904,161.81731794495136,335.4281570063904
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,n01440764/ILSVRC2012_val_00003014_n01440764,1,171.59378598444164,160.78064392786473,332.37442991230637
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,n01440764/ILSVRC2012_val_00003014_n01440764,2,171.69202701188624,160.87487700860947,332.5669040204957
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n01440764/ILSVRC2012_val_00003014_n01440764,0,179.65431604534388,184.77043509483337,364.42475114017725
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n01440764/ILSVRC2012_val_00003014_n01440764,1,179.92702301125973,184.57019806373864,364.4972210749984
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n01440764/ILSVRC2012_val_00003014_n01440764,2,177.63161391485482,183.1191600067541,360.7507739216089
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n01440764/ILSVRC2012_val_00003014_n01440764,0,174.1767639759928,131.60848408006132,305.7852480560541
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n01440764/ILSVRC2012_val_00003014_n01440764,1,175.3166279522702,131.7894640378654,307.1060919901356
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n01440764/ILSVRC2012_val_00003014_n01440764,2,175.11906498111784,131.65877398569137,306.7778389668092
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n01440764/ILSVRC2012_val_00003014_n01440764,0,173.68918401189148,137.7854229649529,311.47460697684437
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n01440764/ILSVRC2012_val_00003014_n01440764,1,173.34043805021793,137.2966030612588,310.6370411114767
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n01440764/ILSVRC2012_val_00003014_n01440764,2,173.7602810608223,138.0225419998169,311.7828230606392
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n01440764/ILSVRC2012_val_00003014_n01440764,0,172.75813990272582,147.2938359947875,320.05197589751333
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n01440764/ILSVRC2012_val_00003014_n01440764,1,172.88532096426934,146.99453604407609,319.8798570083454
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n01440764/ILSVRC2012_val_00003014_n01440764,2,172.7479420369491,147.3949149949476,320.1428570318967
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n01440764/ILSVRC2012_val_00003014_n01440764,0,170.78656295780092,160.43715795967728,331.2237209174782
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n01440764/ILSVRC2012_val_00003014_n01440764,1,171.18147504515946,161.16716200485826,332.3486370500177
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n01440764/ILSVRC2012_val_00003014_n01440764,2,171.50530102662742,161.00056597497314,332.50586700160056
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m10,n01440764/ILSVRC2012_val_00003014_n01440764,0,176.8902960466221,199.62518592365086,376.51548197027296
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m10,n01440764/ILSVRC2012_val_00003014_n01440764,1,179.89610007498413,184.97244804166257,364.8685481166467
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m10,n01440764/ILSVRC2012_val_00003014_n01440764,2,180.07204600144178,182.50540306326002,362.5774490647018
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m6,n01440764/ILSVRC2012_val_00003014_n01440764,0,173.27407898847014,131.85269793029875,305.1267769187689
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m6,n01440764/ILSVRC2012_val_00003014_n01440764,1,174.6048959903419,131.99900498148054,306.60390097182244
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m6,n01440764/ILSVRC2012_val_00003014_n01440764,2,174.9185670632869,132.6312479795888,307.5498150428757
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m7,n01440764/ILSVRC2012_val_00003014_n01440764,0,173.61987300682813,137.97916297335178,311.5990359801799
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m7,n01440764/ILSVRC2012_val_00003014_n01440764,1,173.63488906994462,138.19424191024154,311.82913098018616
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m7,n01440764/ILSVRC2012_val_00003014_n01440764,2,173.74351504258811,138.33108206745237,312.0745971100405
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m8,n01440764/ILSVRC2012_val_00003014_n01440764,0,174.73034490831196,160.37469799630344,335.1050429046154
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m8,n01440764/ILSVRC2012_val_00003014_n01440764,1,172.36051009967923,148.802904994227,321.1634150939062
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m8,n01440764/ILSVRC2012_val_00003014_n01440764,2,173.005233053118,147.75940694380552,320.7646399969235
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m9,n01440764/ILSVRC2012_val_00003014_n01440764,0,171.44611291587353,161.22316697146744,332.66927988734096
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m9,n01440764/ILSVRC2012_val_00003014_n01440764,1,173.66107495035976,162.60404500644654,336.2651199568063
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m9,n01440764/ILSVRC2012_val_00003014_n01440764,2,172.9315579868853,161.75818501506,334.6897430019453
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m10,n01440764/ILSVRC2012_val_00003014_n01440764,0,177.25095397327095,182.74313199799508,359.99408597126603
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m10,n01440764/ILSVRC2012_val_00003014_n01440764,1,176.96994205471128,181.43858900293708,358.40853105764836
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m10,n01440764/ILSVRC2012_val_00003014_n01440764,2,177.82032792456448,182.5216639554128,360.3419918799773
token-efficiency-digital-v1/raw/16QAM/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,0,10.04080893471837,119.17577602434903,129.2165849590674
token-efficiency-digital-v1/raw/16QAM/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,1,9.920042008161545,121.27050699200481,131.19054900016636
token-efficiency-digital-v1/raw/16QAM/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,2,9.902358055114746,118.85013605933636,128.7524941144511
token-efficiency-digital-v1/raw/16QAM/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,0,10.362083092331886,119.04852103907615,129.41060413140804
token-efficiency-digital-v1/raw/16QAM/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,1,10.215517017059028,119.0868690609932,129.30238607805222
token-efficiency-digital-v1/raw/16QAM/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,2,10.283306008204818,118.58682800084352,128.87013400904834
token-efficiency-digital-v1/raw/16QAM/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,0,10.878017055802047,119.04558399692178,129.92360105272382
token-efficiency-digital-v1/raw/16QAM/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,1,10.756409959867597,118.62942099105567,129.38583095092326
token-efficiency-digital-v1/raw/16QAM/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,2,10.71938092354685,118.62163501791656,129.3410159414634
token-efficiency-digital-v1/raw/16QAM/N2048/m9,n01943899/ILSVRC2012_val_00005706_n01943899,0,11.811552103608847,119.9478629278019,131.75941503141075
token-efficiency-digital-v1/raw/16QAM/N2048/m9,n01943899/ILSVRC2012_val_00005706_n01943899,1,11.715551023371518,119.95921400375664,131.67476502712816
token-efficiency-digital-v1/raw/16QAM/N2048/m9,n01943899/ILSVRC2012_val_00005706_n01943899,2,11.654001078568399,119.36327209696174,131.01727317553014
token-efficiency-digital-v1/raw/16QAM/N3060/m6,n01943899/ILSVRC2012_val_00005706_n01943899,0,10.007404023781419,119.10587106831372,129.11327509209514
token-efficiency-digital-v1/raw/16QAM/N3060/m6,n01943899/ILSVRC2012_val_00005706_n01943899,1,9.866024018265307,118.94060799386352,128.80663201212883
token-efficiency-digital-v1/raw/16QAM/N3060/m6,n01943899/ILSVRC2012_val_00005706_n01943899,2,9.844362968578935,119.0050559816882,128.84941895026714
token-efficiency-digital-v1/raw/16QAM/N3060/m7,n01943899/ILSVRC2012_val_00005706_n01943899,0,10.34102204721421,119.26131707150489,129.6023391187191
token-efficiency-digital-v1/raw/16QAM/N3060/m7,n01943899/ILSVRC2012_val_00005706_n01943899,1,10.243313969112933,118.87058999855071,129.11390396766365
token-efficiency-digital-v1/raw/16QAM/N3060/m7,n01943899/ILSVRC2012_val_00005706_n01943899,2,10.24340302683413,118.942920002155,129.18632302898914
token-efficiency-digital-v1/raw/16QAM/N3060/m8,n01943899/ILSVRC2012_val_00005706_n01943899,0,10.980263003148139,119.427295983769,130.40755898691714
token-efficiency-digital-v1/raw/16QAM/N3060/m8,n01943899/ILSVRC2012_val_00005706_n01943899,1,10.75591694097966,119.17944892775267,129.93536586873233
token-efficiency-digital-v1/raw/16QAM/N3060/m8,n01943899/ILSVRC2012_val_00005706_n01943899,2,10.759269003756344,119.13653998635709,129.89580899011344
token-efficiency-digital-v1/raw/16QAM/N3060/m9,n01943899/ILSVRC2012_val_00005706_n01943899,0,11.919028009288013,119.90990804042667,131.82893604971468
token-efficiency-digital-v1/raw/16QAM/N3060/m9,n01943899/ILSVRC2012_val_00005706_n01943899,1,11.721882037818432,119.78489998728037,131.5067820250988
token-efficiency-digital-v1/raw/16QAM/N3060/m9,n01943899/ILSVRC2012_val_00005706_n01943899,2,11.646865983493626,119.9402129277587,131.58707891125232
token-efficiency-digital-v1/raw/16QAM/N3060/m10,n01943899/ILSVRC2012_val_00005706_n01943899,0,13.216396095231175,16.844487050548196,30.06088314577937
token-efficiency-digital-v1/raw/16QAM/N3060/m10,n01943899/ILSVRC2012_val_00005706_n01943899,1,13.125220080837607,16.758929006755352,29.88414908759296
token-efficiency-digital-v1/raw/16QAM/N3060/m10,n01943899/ILSVRC2012_val_00005706_n01943899,2,13.095244066789746,16.765768988989294,29.86101305577904
token-efficiency-digital-v1/raw/16QAM/N4084/m6,n01943899/ILSVRC2012_val_00005706_n01943899,0,10.002756025642157,119.72456402145326,129.72732004709542
token-efficiency-digital-v1/raw/16QAM/N4084/m6,n01943899/ILSVRC2012_val_00005706_n01943899,1,9.900810895487666,119.25674602389336,129.15755691938102
token-efficiency-digital-v1/raw/16QAM/N4084/m6,n01943899/ILSVRC2012_val_00005706_n01943899,2,10.227922000922263,120.71545701473951,130.94337901566178
