source_index,method_index,waveform_sha256,observation_sha256,snr_db,noise_seed,mse,psnr_db,lpips_alex,dino_cosine,E,header_ok,body_crc_ok,source_overflow_erasure,source_complete,m_actual,payload_bits,mother_bits,coded_slots,length_field,overflow_lower_m,decoded_mode,decoded_label,source_error,header_crc_ok,rx_source_overflow_erasure
0,40,077fdf98d286be70ee5b7e446bcba1277b398af6b84cdb40e84daef0b35f7ba1,642b086062a64d3c0e14645e02fd3c431574d4ce0f6aec1ca25e7cbd3183d58a,1,2001,0.0878181245554867,10.564157485961914,0.559684693813324,0.18665465712547302,6164.8,True,False,False,True,8,3060,6164,11960,0,False,8,0,,True,False
0,40,077fdf98d286be70ee5b7e446bcba1277b398af6b84cdb40e84daef0b35f7ba1,1398a27fe53e6077b89a8cbd8afd9f46f1f019fce4146893648b75e1fe7fcdfd,1,2002,0.08511640004132692,10.699868202209473,0.44449228048324585,0.3950798213481903,6164.8,True,False,False,True,8,3060,6164,11960,0,False,8,0,,True,False
0,40,077fdf98d286be70ee5b7e446bcba1277b398af6b84cdb40e84daef0b35f7ba1,66fcf8075f83b26eb6e53d01d5ed2b3458ba625899aa4990b2d2818c3fff7640,1,2003,0.10129716369776748,9.944026947021484,0.48625892400741577,0.26133066415786743,6164.8,True,False,False,True,8,3060,6164,11960,0,False,8,0,,True,False
0,40,077fdf98d286be70ee5b7e446bcba1277b398af6b84cdb40e84daef0b35f7ba1,1bf4e73b019b103f4de9d8c225faa90b226e73daabc72a9c78457144600e555f,4,2001,0.035653318658426914,14.479000091552734,0.19207078218460083,0.6649432182312012,6164.8,True,True,False,True,8,3060,6164,11960,0,False,8,0,,True,False
0,40,077fdf98d286be70ee5b7e446bcba1277b398af6b84cdb40e84daef0b35f7ba1,6e09ee33cd3ba925dab596f79c6ceb2679fadd66339fd68d69aca666ff07c9b8,4,2002,0.036517116229652695,14.375036239624023,0.1899109184741974,0.6517428159713745,6164.8,True,False,False,True,8,3060,6164,11960,0,False,8,0,,True,False
0,40,077fdf98d286be70ee5b7e446bcba1277b398af6b84cdb40e84daef0b35f7ba1,9fc481ae8293dca56ff262b29d2e969798f2f803caa27f4aab7e0fda697fb63e,4,2003,0.035653318658426914,14.479000091552734,0.19207078218460083,0.6649432182312012,6164.8,True,True,False,True,8,3060,6164,11960,0,False,8,0,,True,False
0,40,077fdf98d286be70ee5b7e446bcba1277b398af6b84cdb40e84daef0b35f7ba1,313ae847e8490036ea963ed1b6016bc2663821d8dd22e7f819e8f25f77d79d8f,7,2001,0.035653318658426914,14.479000091552734,0.19207078218460083,0.6649432182312012,6164.8,True,True,False,True,8,3060,6164,11960,0,False,8,0,,True,False
0,40,077fdf98d286be70ee5b7e446bcba1277b398af6b84cdb40e84daef0b35f7ba1,45d13d5bdb044e13e72d97ff08bde4c3fd5b9a6311a8b09a58efe512a9f1b5c3,7,2002,0.035653318658426914,14.479000091552734,0.19207078218460083,0.6649432182312012,6164.8,True,True,False,True,8,3060,6164,11960,0,False,8,0,,True,False
0,40,077fdf98d286be70ee5b7e446bcba1277b398af6b84cdb40e84daef0b35f7ba1,e946432cb7a15e362a0aeab9bcdd00b6824d6c6049ddf0c7ea17bb474818c081,7,2003,0.035653318658426914,14.479000091552734,0.19207078218460083,0.6649433374404907,6164.8,True,True,False,True,8,3060,6164,11960,0,False,8,0,,True,False
0,40,077fdf98d286be70ee5b7e446bcba1277b398af6b84cdb40e84daef0b35f7ba1,57e1a6d6fc85737fcc6673e4ce323b5a437f4a7bec46ad41e5566a8dce6286b5,13,2001,0.035653318658426914,14.479000091552734,0.19207078218460083,0.6649433374404907,6164.8,True,True,False,True,8,3060,6164,11960,0,False,8,0,,True,False
