source_index,method_index,waveform_sha256,observation_sha256,snr_db,noise_seed,mse,psnr_db,lpips_alex,dino_cosine,E,header_ok,body_crc_ok,source_overflow_erasure,source_complete,m_actual,payload_bits,mother_bits,coded_slots,length_field,overflow_lower_m,decoded_mode,decoded_label,source_error,header_crc_ok,rx_source_overflow_erasure
33,53,747088429fb5aa8234cf5b9e9c2ae2f061ac469c7bee6bcd26a31dd374a636e1,cb4aad1f0d9e4db43d4e716be0787592f81890840cd0c11d45f9a1e54ba58fa1,4,2003,0.04157599759937431,13.81157398223877,0.4321657419204712,0.22125813364982605,6120.0,True,False,False,True,9,5088,10220,5980,0,False,9,344,,True,False
33,53,747088429fb5aa8234cf5b9e9c2ae2f061ac469c7bee6bcd26a31dd374a636e1,fadd687e8414deb936006080284e7eb93b7d52071432bf82f55735117563ef57,7,2001,0.008860408155061755,20.525463104248047,0.15236574411392212,0.8573186993598938,6120.0,True,True,False,True,9,5088,10220,5980,0,False,9,344,,True,False
33,53,747088429fb5aa8234cf5b9e9c2ae2f061ac469c7bee6bcd26a31dd374a636e1,6c6cc61040996188812732bac0530ca9192d7e2b4fac4ded88ba74d4513fd2b5,7,2002,0.008860408155061755,20.525463104248047,0.15236574411392212,0.8573186993598938,6120.0,True,True,False,True,9,5088,10220,5980,0,False,9,344,,True,False
33,53,747088429fb5aa8234cf5b9e9c2ae2f061ac469c7bee6bcd26a31dd374a636e1,06bf5afb90205bb36d59328f477c8d5a657f92a0b11c03f0643295230ea35c3a,7,2003,0.008939458833138526,20.486888885498047,0.1542677879333496,0.8370265960693359,6120.0,True,False,False,True,9,5088,10220,5980,0,False,9,344,,True,False
33,53,747088429fb5aa8234cf5b9e9c2ae2f061ac469c7bee6bcd26a31dd374a636e1,e6d27e7a2b19af5267890cca8a95b2a5cc6a0b0d35c6abe404b86cf8e3a7ed4a,13,2001,0.008860408155061755,20.525463104248047,0.15236574411392212,0.8573184013366699,6120.0,True,True,False,True,9,5088,10220,5980,0,False,9,344,,True,False
33,53,747088429fb5aa8234cf5b9e9c2ae2f061ac469c7bee6bcd26a31dd374a636e1,c56be44731658b9829aa9815465ee78f71462ea0f87b5fe2c8bee9447d6cb927,13,2002,0.008860408155061755,20.525463104248047,0.15236574411392212,0.8573184013366699,6120.0,True,True,False,True,9,5088,10220,5980,0,False,9,344,,True,False
33,53,747088429fb5aa8234cf5b9e9c2ae2f061ac469c7bee6bcd26a31dd374a636e1,c46a926c0cd6a5f6e125a995b27b11d0e38c17e11cfab9c13435833668085dc0,13,2003,0.008860408155061755,20.525463104248047,0.15236574411392212,0.8573184013366699,6120.0,True,True,False,True,9,5088,10220,5980,0,False,9,344,,True,False
33,53,747088429fb5aa8234cf5b9e9c2ae2f061ac469c7bee6bcd26a31dd374a636e1,2ed514d34683480cf553768e5601768d1ff4fb34f5c1bad8fe0298c6b4248cb8,19,2001,0.008860408155061755,20.525463104248047,0.15236574411392212,0.8573184013366699,6120.0,True,True,False,True,9,5088,10220,5980,0,False,9,344,,True,False
33,53,747088429fb5aa8234cf5b9e9c2ae2f061ac469c7bee6bcd26a31dd374a636e1,af0226da083e4040a569315a67f0e98a628b35e3ee88bef86bfa7576f7195e33,19,2002,0.008860408155061755,20.525463104248047,0.15236574411392212,0.8573184013366699,6120.0,True,True,False,True,9,5088,10220,5980,0,False,9,344,,True,False
33,53,747088429fb5aa8234cf5b9e9c2ae2f061ac469c7bee6bcd26a31dd374a636e1,457511fe8e4e1ef7d78d8809cc4f076c002f4aa7f2b024706495b99a29ad830e,19,2003,0.008860408155061755,20.525463104248047,0.15236574411392212,0.8573184013366699,6120.0,True,True,False,True,9,5088,10220,5980,0,False,9,344,,True,False
34,53,665dda27aa098a0c6601ba783dd41afcbf024ac789ad78fe73c906d90eedc691,051a8cff7c378e1376b9deb8c018a381cbf7d56fe44f7656e6bfb58a91c816a4,1,2001,0.11279782095491929,9.476993560791016,0.6770949363708496,0.04309000447392464,6120.0,True,False,False,True,9,5088,10220,5980,0,False,9,347,,True,False
34,53,665dda27aa098a0c6601ba783dd41afcbf024ac789ad78fe73c906d90eedc691,77e10840e04a2be040bdf5680f20923194c5cf5d77f3a2bfbaf24b6e3494e658,1,2002,0.10113230514326754,9.951101303100586,0.6417224407196045,0.02666238136589527,6120.0,True,False,False,True,9,5088,10220,5980,0,False,9,347,,True,False
34,53,665dda27aa098a0c6601ba783dd41afcbf024ac789ad78fe73c906d90eedc691,ca707d364e8d803e9a5e421275fb2a3f979088b855ef576892111145b5e4e38e,1,2003,0.17011100307207058,7.692676067352295,0.7656688094139099,0.016126248985528946,6120.0,True,False,False,True,9,5088,10220,5980,0,False,9,347,,True,False
34,53,665dda27aa098a0c6601ba783dd41afcbf024ac789ad78fe73c906d90eedc691,f0caf0106f6c2aa660166f6840494f3a84f32964bfd2a6dc536cd18579074681,4,2001,0.09868829192608787,10.057344436645508,0.6453303098678589,0.046500544995069504,6120.0,True,False,False,True,9,5088,10220,5980,0,False,9,347,,True,False
