source_index,method_index,waveform_sha256,observation_sha256,snr_db,noise_seed,mse,psnr_db,lpips_alex,dino_cosine,E,header_ok,body_crc_ok,source_overflow_erasure,source_complete,m_actual,payload_bits,mother_bits,coded_slots,length_field,overflow_lower_m,decoded_mode,decoded_label,source_error,header_crc_ok,rx_source_overflow_erasure
33,13,846202736987b3995d4f30f72f64045fa38f4c436c3b6a5a8fe207a2bd817109,b214e45dde1c303a3ef6c9ba6b18a384314f50047352265fad0339377f471464,4,2003,0.13256378373232097,8.775751113891602,0.6562972068786621,0.19604827463626862,8102.400000000001,True,False,False,True,10,6648,13340,15952,6648,False,10,344,,True,False
33,13,846202736987b3995d4f30f72f64045fa38f4c436c3b6a5a8fe207a2bd817109,092d8f759a716cfb6809da2ddeaf190a26b3f03fcc32dd15f55b268b4cd8fe27,7,2001,0.021963989264358802,16.582887649536133,0.2834312319755554,0.6588637232780457,8102.400000000001,True,False,False,True,10,6648,13340,15952,6648,False,10,344,,True,False
33,13,846202736987b3995d4f30f72f64045fa38f4c436c3b6a5a8fe207a2bd817109,31ea4b1edc9df8e6ae222249c026fe35c233a82c0666a6771fccf6220f1d7210,7,2002,0.006179393235438143,22.09054183959961,0.12181482464075089,0.9106126427650452,8102.400000000001,True,True,False,True,10,6648,13340,15952,6648,False,10,344,,True,False
33,13,846202736987b3995d4f30f72f64045fa38f4c436c3b6a5a8fe207a2bd817109,010b39a15a367966782c2ecde3291126a4c667994cf07a78f769322e9e7a9c0d,7,2003,0.009873039800963096,20.055492401123047,0.16683997213840485,0.8651261329650879,8102.400000000001,True,False,False,True,10,6648,13340,15952,6648,False,10,344,,True,False
33,13,846202736987b3995d4f30f72f64045fa38f4c436c3b6a5a8fe207a2bd817109,32f390fd24bca20610e30f5ea4368043ab749a32ad613e0b6a71be1e841835da,13,2001,0.006179393235438143,22.09054183959961,0.12181482464075089,0.9106127023696899,8102.400000000001,True,True,False,True,10,6648,13340,15952,6648,False,10,344,,True,False
33,13,846202736987b3995d4f30f72f64045fa38f4c436c3b6a5a8fe207a2bd817109,e68c5455181c718d39c2e0404d819baacd3732a8e8916f76e795a4fd8853f194,13,2002,0.006179393235438143,22.09054183959961,0.12181482464075089,0.9106127023696899,8102.400000000001,True,True,False,True,10,6648,13340,15952,6648,False,10,344,,True,False
33,13,846202736987b3995d4f30f72f64045fa38f4c436c3b6a5a8fe207a2bd817109,a898a096130fd6573e6c4e11c4fc251cf59ad5082326ddec7f97e500ef638621,13,2003,0.006179393235438143,22.09054183959961,0.12181482464075089,0.9106127023696899,8102.400000000001,True,True,False,True,10,6648,13340,15952,6648,False,10,344,,True,False
33,13,846202736987b3995d4f30f72f64045fa38f4c436c3b6a5a8fe207a2bd817109,69ebc233bd699358fc6fb813d74fc6fced14032f314639987430aae0e24a7faf,19,2001,0.006179393235438143,22.09054183959961,0.12181482464075089,0.9106127023696899,8102.400000000001,True,True,False,True,10,6648,13340,15952,6648,False,10,344,,True,False
33,13,846202736987b3995d4f30f72f64045fa38f4c436c3b6a5a8fe207a2bd817109,0a885675e695577fd621d63da95ed342c231afbb784bc41d5c0ae8fc5280d445,19,2002,0.006179393235438143,22.09054183959961,0.12181482464075089,0.9106127023696899,8102.400000000001,True,True,False,True,10,6648,13340,15952,6648,False,10,344,,True,False
33,13,846202736987b3995d4f30f72f64045fa38f4c436c3b6a5a8fe207a2bd817109,bac0eb5c2592214150036774cd68c882ba284696a9c7f9d55f2b318f28816ede,19,2003,0.006179393235438143,22.09054183959961,0.12181482464075089,0.9106127023696899,8102.400000000001,True,True,False,True,10,6648,13340,15952,6648,False,10,344,,True,False
34,13,8ee6b3e0bf7fca501ba0fb0128d63161a654465ed864d859b17b8ec81cfe27cd,0afbefb3b0058941b324ce781e4078d39e39841dcc0f72444135bb561491cf2a,1,2001,0.13171580158060367,8.803621292114258,0.7049728631973267,0.34152543544769287,8110.4,True,False,False,True,10,5880,11804,15952,5880,False,10,347,,True,False
34,13,8ee6b3e0bf7fca501ba0fb0128d63161a654465ed864d859b17b8ec81cfe27cd,a60aea64473d9de36f911b5f29b5c85009714a0a1f78c0338b812cbfa8edab22,1,2002,0.08580447883634303,10.664900779724121,0.6100276708602905,0.44337958097457886,8110.4,True,False,False,True,10,5880,11804,15952,5880,False,10,347,,True,False
34,13,8ee6b3e0bf7fca501ba0fb0128d63161a654465ed864d859b17b8ec81cfe27cd,e77066c342d6bf1a9a576183f32e4deecb8143d616c37ae7ea8b6a3d11f863ef,1,2003,0.10044518975189004,9.980708122253418,0.675134003162384,0.4156918525695801,8110.4,True,False,False,True,10,5880,11804,15952,5880,False,10,347,,True,False
34,13,8ee6b3e0bf7fca501ba0fb0128d63161a654465ed864d859b17b8ec81cfe27cd,6d1846a05cf81daa31841ef657555d0e5b70aac76096e8e4eb6fa98d647584eb,4,2001,0.034310661275112,14.645709037780762,0.3716277480125427,0.6307530403137207,8110.4,True,False,False,True,10,5880,11804,15952,5880,False,10,347,,True,False
34,13,8ee6b3e0bf7fca501ba0fb0128d63161a654465ed864d859b17b8ec81cfe27cd,c9c8756f6fdd427e4a53e817cd820130909ca16d9a8ff2fb2ec392e1d4ef82b7,4,2002,0.031204356494143843,15.05784797668457,0.35114526748657227,0.5787357091903687,8110.4,True,False,False,True,10,5880,11804,15952,5880,False,10,347,,True,False
