method,population,snr_db,sources,noise_seeds,run_id,context_sha256,family,N,mcs,energy_constraint,noise_namespace,mse,psnr_db,lpips_alex,dino_cosine,E_mean,E_min,E_p05,E_p95,E_max,table_sha256
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m7,development,7,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,arithmetic,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/arithmetic/16QAM/N2048,0.016264288367019465,18.753152449925743,0.21840494556973383,0.8414670560757314,4100.192,3969.6000000000004,3989.9199999999996,4185.68,4230.4,56a17b9fbeb391bff09043246c144808e776da8ff7714f17e81fc4df4bfbfa07
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m7,development,13,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,arithmetic,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/arithmetic/16QAM/N2048,0.016264288367019465,18.753152437210083,0.2184049447377523,0.8414670711755753,4100.192,3969.6000000000004,3989.9199999999996,4185.68,4230.4,56a17b9fbeb391bff09043246c144808e776da8ff7714f17e81fc4df4bfbfa07
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m7,development,19,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,arithmetic,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/arithmetic/16QAM/N2048,0.016264288367019465,18.753152437210083,0.2184049450606108,0.8414670711755753,4100.192,3969.6000000000004,3989.9199999999996,4185.68,4230.4,56a17b9fbeb391bff09043246c144808e776da8ff7714f17e81fc4df4bfbfa07
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,development,1,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,arithmetic,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/arithmetic/16QAM/N2048,0.1072064133534984,10.366441135406497,0.6706983748575048,0.29255792141271136,4094.24,3974.3999999999996,4003.12,4182.719999999999,4241.6,56a17b9fbeb391bff09043246c144808e776da8ff7714f17e81fc4df4bfbfa07
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,development,4,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,arithmetic,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/arithmetic/16QAM/N2048,0.051286918626485066,14.55618559837341,0.44142864429081463,0.564028379165878,4094.24,3974.3999999999996,4003.12,4182.719999999999,4241.6,56a17b9fbeb391bff09043246c144808e776da8ff7714f17e81fc4df4bfbfa07
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,development,7,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,arithmetic,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/arithmetic/16QAM/N2048,0.01196147177696216,20.285521160761515,0.17011979591101403,0.871678372720877,4094.24,3974.3999999999996,4003.12,4182.719999999999,4241.6,56a17b9fbeb391bff09043246c144808e776da8ff7714f17e81fc4df4bfbfa07
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,development,13,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,arithmetic,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/arithmetic/16QAM/N2048,0.011399086920210948,20.39431778907776,0.16471791440621023,0.8752845126390457,4094.24,3974.3999999999996,4003.12,4182.719999999999,4241.6,56a17b9fbeb391bff09043246c144808e776da8ff7714f17e81fc4df4bfbfa07
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,development,19,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,arithmetic,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/arithmetic/16QAM/N2048,0.011399086920210948,20.39431778907776,0.16471791406472527,0.8752845126390457,4094.24,3974.3999999999996,4003.12,4182.719999999999,4241.6,56a17b9fbeb391bff09043246c144808e776da8ff7714f17e81fc4df4bfbfa07
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,development,1,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,arithmetic,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/arithmetic/16QAM/N2048,0.12213598388087986,9.533723697662353,0.7089343106746672,0.25040266024104,4095.92,3982.4,4021.9200000000005,4188.799999999999,4220.8,56a17b9fbeb391bff09043246c144808e776da8ff7714f17e81fc4df4bfbfa07
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,development,4,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,arithmetic,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/arithmetic/16QAM/N2048,0.09850119019453096,10.693047100702922,0.6508513912310204,0.30100146540440614,4095.92,3982.4,4021.9200000000005,4188.799999999999,4220.8,56a17b9fbeb391bff09043246c144808e776da8ff7714f17e81fc4df4bfbfa07
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,development,7,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,arithmetic,2048,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/arithmetic/16QAM/N2048,0.03863330482684722,16.07408727963766,0.3678416054199141,0.6178596902824938,4095.92,3982.4,4021.9200000000005,4188.799999999999,4220.8,56a17b9fbeb391bff09043246c144808e776da8ff7714f17e81fc4df4bfbfa07
