source_index,method_index,waveform_sha256,observation_sha256,snr_db,noise_seed,mse,psnr_db,lpips_alex,dino_cosine,E,header_ok,body_crc_ok,source_overflow_erasure,source_complete,m_actual,payload_bits,mother_bits,coded_slots,length_field,overflow_lower_m,decoded_mode,decoded_label,source_error,header_crc_ok,rx_source_overflow_erasure
0,24,5a8c2c14bc7921130418b4ec7638ca743c82136debe276a9ee4ba44be0ec62ce,8575dfbfcf39a38bf17181e2dcc564e1c4d7fb0e8414f607c530ee40add89319,1,4101,0.055316280791292,12.571470260620117,0.6597931981086731,0.04940083995461464,8107.199999999999,True,False,False,True,10,8160,16364,16056,0,False,10,0,,True,False
0,24,5a8c2c14bc7921130418b4ec7638ca743c82136debe276a9ee4ba44be0ec62ce,6c39d43447c6377818a1ad774e97563901452e94e118fcc5dc3bc74f8de5f4ba,1,4102,0.08511817729424763,10.699776649475098,0.6529489159584045,0.02099519595503807,8107.199999999999,True,False,False,True,10,8160,16364,16056,0,False,10,0,,True,False
0,24,5a8c2c14bc7921130418b4ec7638ca743c82136debe276a9ee4ba44be0ec62ce,f18f956a2865a1ab0e8aecda8b630d5ed6b0863f22073670fb0ed8ae08b2bd2b,1,4103,0.07803478964396628,11.077117919921875,0.6404372453689575,-0.0304036233574152,8107.199999999999,True,False,False,True,10,8160,16364,16056,0,False,10,0,,True,False
0,24,5a8c2c14bc7921130418b4ec7638ca743c82136debe276a9ee4ba44be0ec62ce,f5cbd97581d97a498f60fdf8825343e8254ecc0988fb7398c0e916e20474ca39,4,4101,0.0653025162930007,11.850701332092285,0.605568528175354,0.07727143913507462,8107.199999999999,True,False,False,True,10,8160,16364,16056,0,False,10,0,,True,False
0,24,5a8c2c14bc7921130418b4ec7638ca743c82136debe276a9ee4ba44be0ec62ce,05f204d4b6cf429793e7089d6c41aa46af0f1fa72170fbd33a640d1b3e442283,4,4102,0.06832125115926882,11.65444278717041,0.5730795860290527,-0.011880185455083847,8107.199999999999,True,False,False,True,10,8160,16364,16056,0,False,10,0,,True,False
0,24,5a8c2c14bc7921130418b4ec7638ca743c82136debe276a9ee4ba44be0ec62ce,6462df19ec7f298d788537520a84aec6f0853858d5595d961ca0a59b621522c6,4,4103,0.06659937857030311,11.765297889709473,0.5937259197235107,-0.008415769785642624,8107.199999999999,True,False,False,True,10,8160,16364,16056,0,False,10,0,,True,False
0,24,5a8c2c14bc7921130418b4ec7638ca743c82136debe276a9ee4ba44be0ec62ce,e77ed1d53aae93f56029368848b800a4357074c452eb42984fbce1cc816baf79,7,4101,0.004185379830836724,23.782651901245117,0.10588981211185455,0.9011117219924927,8107.199999999999,True,False,False,True,10,8160,16364,16056,0,False,10,0,,True,False
0,24,5a8c2c14bc7921130418b4ec7638ca743c82136debe276a9ee4ba44be0ec62ce,ef95e7a5f9a321ae2ce4b5e343e0202f57f86fbfa53bfbcdfc482f34dcb8bc5e,7,4102,0.004130855992852557,23.839599609375,0.10804003477096558,0.9044560194015503,8107.199999999999,True,False,False,True,10,8160,16364,16056,0,False,10,0,,True,False
0,24,5a8c2c14bc7921130418b4ec7638ca743c82136debe276a9ee4ba44be0ec62ce,9e358d14b38680692da89f894dec94d3bee2b0da72d944d496e8f666f7e8d34c,7,4103,0.03236750189928284,14.898908615112305,0.2762211263179779,0.8228150010108948,8107.199999999999,True,False,False,True,10,8160,16364,16056,0,False,10,0,,True,False
0,24,5a8c2c14bc7921130418b4ec7638ca743c82136debe276a9ee4ba44be0ec62ce,b3a22bbb5870f304cf4472a486952df97498d5373a99a7f3aedca4f154feabf1,13,4101,0.0037675386253177546,24.239423751831055,0.10149512439966202,0.9081606864929199,8107.199999999999,True,True,False,True,10,8160,16364,16056,0,False,10,0,,True,False
0,24,5a8c2c14bc7921130418b4ec7638ca743c82136debe276a9ee4ba44be0ec62ce,171854f677bdb6b280751ae96a605cfb51bfe293cdbba0386ca0f549fbe8cc94,13,4102,0.0037675386253177546,24.239423751831055,0.10149511694908142,0.9081606864929199,8107.199999999999,True,True,False,True,10,8160,16364,16056,0,False,10,0,,True,False
0,24,5a8c2c14bc7921130418b4ec7638ca743c82136debe276a9ee4ba44be0ec62ce,595a0d075f257880b798ad1bf12a098e4920f5906b6956e79e097d8c42d47bc1,13,4103,0.0037675386253177546,24.239423751831055,0.10149511694908142,0.9081606864929199,8107.199999999999,True,True,False,True,10,8160,16364,16056,0,False,10,0,,True,False
0,24,5a8c2c14bc7921130418b4ec7638ca743c82136debe276a9ee4ba44be0ec62ce,33c50870a70a24ae5add8199546f755bc7615556be10231b3370944f1c9be2ec,19,4101,0.0037675386253177546,24.239423751831055,0.10149511694908142,0.9081606864929199,8107.199999999999,True,True,False,True,10,8160,16364,16056,0,False,10,0,,True,False
