source_index,method_index,waveform_sha256,observation_sha256,snr_db,noise_seed,mse,psnr_db,lpips_alex,dino_cosine,E,header_ok,body_crc_ok,source_overflow_erasure,source_complete,m_actual,payload_bits,mother_bits,coded_slots,length_field,overflow_lower_m,decoded_mode,decoded_label,source_error,header_crc_ok,rx_source_overflow_erasure
0,28,2d020dc7f9cc04fc19a6d8f05ee01abf9bc1b9c4684b7bc6bfaf5efb28100681,20152cffd9f77818c7220497296ac7b783bd33ee7807c4e3c01266773d250bb4,1,4101,0.0802622348577307,10.954887390136719,0.6212669610977173,0.01954345405101776,8064.0,True,False,False,True,9,5088,10220,16056,0,False,9,0,,True,False
0,28,2d020dc7f9cc04fc19a6d8f05ee01abf9bc1b9c4684b7bc6bfaf5efb28100681,e8c3412836071e144f8947bdc51150b51b5d9bd2c700b557dd744016f05d772f,1,4102,0.061071013045169924,12.141648292541504,0.5478707551956177,0.07042533159255981,8064.0,True,False,False,True,9,5088,10220,16056,0,False,9,0,,True,False
0,28,2d020dc7f9cc04fc19a6d8f05ee01abf9bc1b9c4684b7bc6bfaf5efb28100681,13f0aa19567f13f2a455281e4842316f29b6e5f118c59354211af8c0e83be3f4,1,4103,0.0552011484212058,12.58051872253418,0.6188192367553711,0.027308396995067596,8064.0,True,False,False,True,9,5088,10220,16056,0,False,9,0,,True,False
0,28,2d020dc7f9cc04fc19a6d8f05ee01abf9bc1b9c4684b7bc6bfaf5efb28100681,814b2ca26899e222cf0d077b27f92052a89daf3d5b4819313f0e7453b07f31a6,4,4101,0.00997141822410969,20.012432098388672,0.1869443655014038,0.8491504192352295,8064.0,True,False,False,True,9,5088,10220,16056,0,False,9,0,,True,False
0,28,2d020dc7f9cc04fc19a6d8f05ee01abf9bc1b9c4684b7bc6bfaf5efb28100681,96564f91eb11031de342ba162a628faaf6cf4c1b02d12b45032ca4552d7a110f,4,4102,0.006502343583012334,21.869300842285156,0.16000938415527344,0.8854756355285645,8064.0,True,False,False,True,9,5088,10220,16056,0,False,9,0,,True,False
0,28,2d020dc7f9cc04fc19a6d8f05ee01abf9bc1b9c4684b7bc6bfaf5efb28100681,761501fe89b1017b52dc06e52c678840c4c3ff3d5de62ea8683f2a62bc6ecc08,4,4103,0.010656958016776267,19.72366714477539,0.22463752329349518,0.8919503092765808,8064.0,True,False,False,True,9,5088,10220,16056,0,False,9,0,,True,False
0,28,2d020dc7f9cc04fc19a6d8f05ee01abf9bc1b9c4684b7bc6bfaf5efb28100681,aa4a5c862ea9acc01a3c7f6aa42844ccc126d79faf9defc9de5968aceb18f7a0,7,4101,0.005160873465606241,22.87276840209961,0.1258692592382431,0.9118017554283142,8064.0,True,True,False,True,9,5088,10220,16056,0,False,9,0,,True,False
0,28,2d020dc7f9cc04fc19a6d8f05ee01abf9bc1b9c4684b7bc6bfaf5efb28100681,25d947cadccce3db4196d25dccdb7fe24603e9f3928482b8ddf8e38989b40022,7,4102,0.005160873465606241,22.87276840209961,0.1258692592382431,0.9118017554283142,8064.0,True,True,False,True,9,5088,10220,16056,0,False,9,0,,True,False
0,28,2d020dc7f9cc04fc19a6d8f05ee01abf9bc1b9c4684b7bc6bfaf5efb28100681,2ad83df9f9b60a2597b0c0fd13ca650f5c7d4bfa381cc6a80494d1095a3acb06,7,4103,0.005160873465606241,22.87276840209961,0.1258692592382431,0.9118018746376038,8064.0,True,True,False,True,9,5088,10220,16056,0,False,9,0,,True,False
0,28,2d020dc7f9cc04fc19a6d8f05ee01abf9bc1b9c4684b7bc6bfaf5efb28100681,eb6a1af55b442c19352b657a33a7f820e1e749fb8392b4174698580b40fdae35,13,4101,0.005160873465606241,22.87276840209961,0.1258692592382431,0.9118018746376038,8064.0,True,True,False,True,9,5088,10220,16056,0,False,9,0,,True,False
