source_index,method_index,waveform_sha256,observation_sha256,snr_db,noise_seed,mse,psnr_db,lpips_alex,dino_cosine,E,header_ok,body_crc_ok,source_overflow_erasure,source_complete,m_actual,payload_bits,mother_bits,coded_slots,length_field,overflow_lower_m,decoded_mode,decoded_label,source_error,header_crc_ok,rx_source_overflow_erasure
333,17,2a657db033d973e79101631e9367a57304129fe84c3480ef5b008b7d1e081c19,20b07b42aebdf799f9fe32e054d964f0378ee60376af7d80e4b164e64bf8b96b,4,4103,0.06464161952118652,11.894878387451172,0.4559698700904846,0.6517899036407471,4052.8,True,False,False,True,8,3060,6164,7912,0,False,8,333,,True,False
333,17,2a657db033d973e79101631e9367a57304129fe84c3480ef5b008b7d1e081c19,1dd3be88e04dd344c6ae1eb61267f591f8c51c123469169640cf12051b685c5e,7,4101,0.008391139915355703,20.76179313659668,0.15418586134910583,0.9523779153823853,4052.8,True,True,False,True,8,3060,6164,7912,0,False,8,333,,True,False
333,17,2a657db033d973e79101631e9367a57304129fe84c3480ef5b008b7d1e081c19,e5fdc3f6f3616f86c76020d5b5cddecd220d3d1c4a473275b4b3ccff19130a78,7,4102,0.008391139915355703,20.76179313659668,0.15418586134910583,0.9523779153823853,4052.8,True,True,False,True,8,3060,6164,7912,0,False,8,333,,True,False
333,17,2a657db033d973e79101631e9367a57304129fe84c3480ef5b008b7d1e081c19,f38ca3c94c86031683b4c754f3f7e73ee278799bd6ccd3f98e10a7bb592bf497,7,4103,0.008391139915355703,20.76179313659668,0.15418586134910583,0.9523779153823853,4052.8,True,True,False,True,8,3060,6164,7912,0,False,8,333,,True,False
333,17,2a657db033d973e79101631e9367a57304129fe84c3480ef5b008b7d1e081c19,12a3ca27f29a72e98110d1142c0e5e4f197569acdafc5d98ba4cbc6f527c8bdf,13,4101,0.008391139915355703,20.76179313659668,0.15418586134910583,0.9523779153823853,4052.8,True,True,False,True,8,3060,6164,7912,0,False,8,333,,True,False
333,17,2a657db033d973e79101631e9367a57304129fe84c3480ef5b008b7d1e081c19,36e4e253ed228c77df37d972def2191e984494c809dc74afad9bbb1e7860392d,13,4102,0.008391139915355703,20.76179313659668,0.15418586134910583,0.9523779153823853,4052.8,True,True,False,True,8,3060,6164,7912,0,False,8,333,,True,False
333,17,2a657db033d973e79101631e9367a57304129fe84c3480ef5b008b7d1e081c19,9308fcb05c32b90b01f9c9b1429f14741313baa0aa9bf14be4753f196e2a877d,13,4103,0.008391139915355703,20.76179313659668,0.15418586134910583,0.9523779153823853,4052.8,True,True,False,True,8,3060,6164,7912,0,False,8,333,,True,False
333,17,2a657db033d973e79101631e9367a57304129fe84c3480ef5b008b7d1e081c19,ef58c22cfa74e57e8026dd185d245050a5e09f0952ceb33881f9d3e19a643041,19,4101,0.008391139915355703,20.76179313659668,0.15418586134910583,0.9523779153823853,4052.8,True,True,False,True,8,3060,6164,7912,0,False,8,333,,True,False
333,17,2a657db033d973e79101631e9367a57304129fe84c3480ef5b008b7d1e081c19,04381a8ace31a54831c08ab24f6eeffe5abcb2c49be6070812b09919dd3e0cb3,19,4102,0.008391139915355703,20.76179313659668,0.15418586134910583,0.9523779153823853,4052.8,True,True,False,True,8,3060,6164,7912,0,False,8,333,,True,False
333,17,2a657db033d973e79101631e9367a57304129fe84c3480ef5b008b7d1e081c19,05b02cc6ecfc9a7a8566a1cecc065f041b8711e899993e06d706bda96da2f225,19,4103,0.008391139915355703,20.76179313659668,0.15418586134910583,0.9523779153823853,4052.8,True,True,False,True,8,3060,6164,7912,0,False,8,333,,True,False
334,17,63b4f74c1afd9c9273e8a0fbf74cf616b824f1c81c513f677426c7a885f440ea,645491363be519f2e95b05f6e513ba4e7a4a15bd4b0e39ec1b4bf17c7ce29813,1,4101,0.166009698597317,7.7986650466918945,0.7330193519592285,-0.06757760792970657,4134.4,True,False,False,True,8,3060,6164,7912,0,False,8,334,,True,False
334,17,63b4f74c1afd9c9273e8a0fbf74cf616b824f1c81c513f677426c7a885f440ea,35d134738b5278a2cacda3ded424e030a03b37b97384c29e753a95fbb467ead0,1,4102,0.10429933301311024,9.817185401916504,0.6820956468582153,0.06763593852519989,4134.4,True,False,False,True,8,3060,6164,7912,0,False,8,334,,True,False
334,17,63b4f74c1afd9c9273e8a0fbf74cf616b824f1c81c513f677426c7a885f440ea,8ece94a17666b951b48cc75681b33aa14f1e6c1d311242e88c399772c98e4931,1,4103,0.1151086073701239,9.388921737670898,0.6774953603744507,0.07297427952289581,4134.4,True,False,False,True,8,3060,6164,7912,0,False,8,334,,True,False
334,17,63b4f74c1afd9c9273e8a0fbf74cf616b824f1c81c513f677426c7a885f440ea,f12fdb20d45eec83b83e3ac2ede7001ff6989a0cf320d36596993e8395e6a33f,4,4101,0.05491378074889205,12.60318660736084,0.547762930393219,0.05423879250884056,4134.4,True,False,False,True,8,3060,6164,7912,0,False,8,334,,True,False
334,17,63b4f74c1afd9c9273e8a0fbf74cf616b824f1c81c513f677426c7a885f440ea,95f42a748ae4009f7f58900426ba216068a60a149b17014a9e1c2508394c988c,4,4102,0.06729383429351325,11.720247268676758,0.5140723586082458,0.13479430973529816,4134.4,True,False,False,True,8,3060,6164,7912,0,False,8,334,,True,False
334,17,63b4f74c1afd9c9273e8a0fbf74cf616b824f1c81c513f677426c7a885f440ea,89f882b1fcb7508ee37d715ee35cde1d7063d08c327021198301ab9395672e19,4,4103,0.05307459668547224,12.75113296508789,0.4289764165878296,0.41706958413124084,4134.4,True,False,False,True,8,3060,6164,7912,0,False,8,334,,True,False
334,17,63b4f74c1afd9c9273e8a0fbf74cf616b824f1c81c513f677426c7a885f440ea,e33050648b15b48a9029eadc604cc850caf279e6abc468cab2551c8fafe3ff24,7,4101,0.01589841896124993,17.986461639404297,0.20699767768383026,0.8968263864517212,4134.4,True,False,False,True,8,3060,6164,7912,0,False,8,334,,True,False
334,17,63b4f74c1afd9c9273e8a0fbf74cf616b824f1c81c513f677426c7a885f440ea,ad740d12cabd810b3ff8fda4200a36477c19758a7ed488c1d441d979c269792a,7,4102,0.01611317803245602,17.928186416625977,0.21164703369140625,0.9026291370391846,4134.4,True,True,False,True,8,3060,6164,7912,0,False,8,334,,True,False
334,17,63b4f74c1afd9c9273e8a0fbf74cf616b824f1c81c513f677426c7a885f440ea,496fd531aa6485b3fbb10218c63add091ef9f48545ee29a1222435ef2aced38a,7,4103,0.01611317803245602,17.928186416625977,0.21164700388908386,0.9026293754577637,4134.4,True,True,False,True,8,3060,6164,7912,0,False,8,334,,True,False
334,17,63b4f74c1afd9c9273e8a0fbf74cf616b824f1c81c513f677426c7a885f440ea,74e3cfdaf4e242a60ea8e24e559c6d3ceeed4fc432fa919d1f3c74c59e50c879,13,4101,0.01611317803245602,17.928186416625977,0.21164703369140625,0.9026293754577637,4134.4,True,True,False,True,8,3060,6164,7912,0,False,8,334,,True,False
334,17,63b4f74c1afd9c9273e8a0fbf74cf616b824f1c81c513f677426c7a885f440ea,7fa33f7c9263b3e5d026a952c4098a54d22213ba63ee5739821271426f6e454a,13,4102,0.01611317803245602,17.928186416625977,0.21164703369140625,0.9026293754577637,4134.4,True,True,False,True,8,3060,6164,7912,0,False,8,334,,True,False
334,17,63b4f74c1afd9c9273e8a0fbf74cf616b824f1c81c513f677426c7a885f440ea,ce272f1bf4f31798b13250c09040e72473e8f7a11fee5abce0dc978e9410fdd5,13,4103,0.01611317803245602,17.928186416625977,0.21164703369140625,0.9026293754577637,4134.4,True,True,False,True,8,3060,6164,7912,0,False,8,334,,True,False
334,17,63b4f74c1afd9c9273e8a0fbf74cf616b824f1c81c513f677426c7a885f440ea,0e41a0c4ce3ca9bf4fbb762b4f5a4dcc3c0f0a89dad3b419b33e113099d7113d,19,4101,0.01611317803245602,17.928186416625977,0.21164700388908386,0.9026293754577637,4134.4,True,True,False,True,8,3060,6164,7912,0,False,8,334,,True,False
334,17,63b4f74c1afd9c9273e8a0fbf74cf616b824f1c81c513f677426c7a885f440ea,1df2bc685004c509f005a1b0453555cc9df36e0c861e3fe016e65ef9459df936,19,4102,0.01611317803245602,17.928186416625977,0.21164703369140625,0.9026293754577637,4134.4,True,True,False,True,8,3060,6164,7912,0,False,8,334,,True,False
334,17,63b4f74c1afd9c9273e8a0fbf74cf616b824f1c81c513f677426c7a885f440ea,fd1a3a1518a44b400bc9ff0f1ecb41608413ea4037c6fad4d6df81fe70c26f5e,19,4103,0.01611317803245602,17.928186416625977,0.21164703369140625,0.9026293754577637,4134.4,True,True,False,True,8,3060,6164,7912,0,False,8,334,,True,False
335,17,26f60749ddad76344edc8efc437a086e853761c307e9789f66263d49fa4bc94c,cb5265c3e7a9f53add3289680b120e7aa423caafe392d8feaf4b60f85b7e9904,1,4101,0.1338039306140891,8.735311508178711,0.7896464467048645,-0.07776844501495361,4094.4,True,False,False,True,8,3060,6164,7912,0,False,8,335,,True,False
335,17,26f60749ddad76344edc8efc437a086e853761c307e9789f66263d49fa4bc94c,ebe12f2d8c9494d0b62fb837f33a7aa474b7c423f6ed4b388e1b6acd2348da69,1,4102,0.0930548376179317,10.312610626220703,0.7311433553695679,-0.02521190047264099,4094.4,True,False,False,True,8,3060,6164,7912,0,False,8,335,,True,False
335,17,26f60749ddad76344edc8efc437a086e853761c307e9789f66263d49fa4bc94c,ae23a87c1a921493a3c7e4232e9af6998bb9db25c089ba374a7ef87e7a541b2a,1,4103,0.1065160433757193,9.725849151611328,0.7868688106536865,-0.0684642568230629,4094.4,True,False,False,True,8,3060,6164,7912,0,False,8,335,,True,False
335,17,26f60749ddad76344edc8efc437a086e853761c307e9789f66263d49fa4bc94c,f663754239a81493070d9e22f791dc74d1a2c1ffd1ec0a6587368b63ea5da618,4,4101,0.020552837478473873,16.87128257751465,0.2613573670387268,0.34037747979164124,4094.4,True,False,False,True,8,3060,6164,7912,0,False,8,335,,True,False
335,17,26f60749ddad76344edc8efc437a086e853761c307e9789f66263d49fa4bc94c,79bddd2dadd3d220d992bd034d98f929f2acf5ef2177c9d6fcd8ac14d0bd5491,4,4102,0.06811774166924953,11.667398452758789,0.42704087495803833,0.03217349573969841,4094.4,True,False,False,True,8,3060,6164,7912,0,False,8,335,,True,False
335,17,26f60749ddad76344edc8efc437a086e853761c307e9789f66263d49fa4bc94c,f6ea7e933ee40d81a8454de00b4208a82c61baa5ac3b90b7e508fb502606d50f,4,4103,0.0439849374881694,13.566960334777832,0.5286621451377869,-0.01627185195684433,4094.4,True,False,False,True,8,3060,6164,7912,0,False,8,335,,True,False
335,17,26f60749ddad76344edc8efc437a086e853761c307e9789f66263d49fa4bc94c,64bbc086c3c8f81a5fef57dd1a6b0e6574b97f6bcb381e610c1903c522409ff1,7,4101,0.007938383826981246,21.002681732177734,0.14912381768226624,0.874506950378418,4094.4,True,True,False,True,8,3060,6164,7912,0,False,8,335,,True,False
335,17,26f60749ddad76344edc8efc437a086e853761c307e9789f66263d49fa4bc94c,65f56f07c8353a8a3970d2564406ef290852cb8c52e267d1b4494439811bc967,7,4102,0.007938383826981246,21.002681732177734,0.14912380278110504,0.874506950378418,4094.4,True,True,False,True,8,3060,6164,7912,0,False,8,335,,True,False
335,17,26f60749ddad76344edc8efc437a086e853761c307e9789f66263d49fa4bc94c,eb752af22651057386294eb6a205b492380cf23efa1b8cb72cb31970abcb0b9a,7,4103,0.007938383826981246,21.002681732177734,0.14912380278110504,0.874506950378418,4094.4,True,True,False,True,8,3060,6164,7912,0,False,8,335,,True,False
335,17,26f60749ddad76344edc8efc437a086e853761c307e9789f66263d49fa4bc94c,f7c0bfece5103a145dada1036494018a6d06402aa8bed75e35d3a9b673441ac7,13,4101,0.007938383826981246,21.002681732177734,0.14912381768226624,0.874506950378418,4094.4,True,True,False,True,8,3060,6164,7912,0,False,8,335,,True,False
335,17,26f60749ddad76344edc8efc437a086e853761c307e9789f66263d49fa4bc94c,4d3960f4cbe30eb92fb8c610e866a6135840c5bfe722b5d446fcc1526287fda3,13,4102,0.007938383826981246,21.002681732177734,0.14912380278110504,0.874506950378418,4094.4,True,True,False,True,8,3060,6164,7912,0,False,8,335,,True,False
335,17,26f60749ddad76344edc8efc437a086e853761c307e9789f66263d49fa4bc94c,37e648be51b40ccc6bcaa7c457ef6dd171d3f7f5bdfb10c6f1fe6050f04b858a,13,4103,0.007938383826981246,21.002681732177734,0.14912380278110504,0.874506950378418,4094.4,True,True,False,True,8,3060,6164,7912,0,False,8,335,,True,False
335,17,26f60749ddad76344edc8efc437a086e853761c307e9789f66263d49fa4bc94c,42ebdfe4aa1ca7d9a21d7b0eeed8a6b2fd49a294ea553bcbf09536d97ab7ca08,19,4101,0.007938383826981246,21.002681732177734,0.14912380278110504,0.874506950378418,4094.4,True,True,False,True,8,3060,6164,7912,0,False,8,335,,True,False
335,17,26f60749ddad76344edc8efc437a086e853761c307e9789f66263d49fa4bc94c,c3c93659f4808c61de4d71d6e090983874f6b331954df901ef326dee3df8c9cc,19,4102,0.007938383826981246,21.002681732177734,0.14912381768226624,0.874506950378418,4094.4,True,True,False,True,8,3060,6164,7912,0,False,8,335,,True,False
335,17,26f60749ddad76344edc8efc437a086e853761c307e9789f66263d49fa4bc94c,62397cac76a1ba8859190f06f16ae3d748e2519b6248cbc1995b2154e21d30b9,19,4103,0.007938383826981246,21.002681732177734,0.14912380278110504,0.874506950378418,4094.4,True,True,False,True,8,3060,6164,7912,0,False,8,335,,True,False
336,17,3f4e48b1e3d5e94a310e2c81f304ab3c35b35d5a87c19cabda80e0c9bb327fea,923b46c5e11796e2b42c52e7f950fc3db1fc8c110526647833d30b6b36aa6d35,1,4101,0.1631121445806534,7.8751373291015625,0.7297655344009399,-0.006640950217843056,4062.4,True,False,False,True,8,3060,6164,7912,0,False,8,336,,True,False
336,17,3f4e48b1e3d5e94a310e2c81f304ab3c35b35d5a87c19cabda80e0c9bb327fea,daef853cc2b9defbc5a5e1ce92fe928e44224f47a565ed3e4497efdfb26ddad1,1,4102,0.10819265886167417,9.658021926879883,0.7845447063446045,-0.023493530228734016,4062.4,True,False,False,True,8,3060,6164,7912,0,False,8,336,,True,False
336,17,3f4e48b1e3d5e94a310e2c81f304ab3c35b35d5a87c19cabda80e0c9bb327fea,316f5ded52be7207efb5428a12f759e3619195e643e6f8d9aa0f988ea0c52121,1,4103,0.08496827978726011,10.70743179321289,0.6785697937011719,0.013737204484641552,4062.4,True,False,False,True,8,3060,6164,7912,0,False,8,336,,True,False
336,17,3f4e48b1e3d5e94a310e2c81f304ab3c35b35d5a87c19cabda80e0c9bb327fea,2948ef30f48e11bbd835933a68c0d452835e72ddcda679c498155dc39a4d14e0,4,4101,0.07598299338242857,11.19283676147461,0.5472965836524963,0.44601118564605713,4062.4,True,False,False,True,8,3060,6164,7912,0,False,8,336,,True,False
336,17,3f4e48b1e3d5e94a310e2c81f304ab3c35b35d5a87c19cabda80e0c9bb327fea,e772b465db00a327d48658a1bf63667bc2869bb8887d7dd3b205f8c841d2b55a,4,4102,0.01693558069797993,17.711999893188477,0.44344833493232727,0.19560012221336365,4062.4,True,False,False,True,8,3060,6164,7912,0,False,8,336,,True,False
336,17,3f4e48b1e3d5e94a310e2c81f304ab3c35b35d5a87c19cabda80e0c9bb327fea,9708f5a93dcfd69265cc63282f8a1f3789e331effb7edc7915df8a7d5b351191,4,4103,0.014797061607383232,18.29824447631836,0.4380175471305847,0.3195241689682007,4062.4,True,False,False,True,8,3060,6164,7912,0,False,8,336,,True,False
336,17,3f4e48b1e3d5e94a310e2c81f304ab3c35b35d5a87c19cabda80e0c9bb327fea,5352587ee7cf050a018da557cf81ddb9949add7ac17128601fc8200dcf585e73,7,4101,0.0035109562534126077,24.545745849609375,0.15631867945194244,0.8127095699310303,4062.4,True,True,False,True,8,3060,6164,7912,0,False,8,336,,True,False
336,17,3f4e48b1e3d5e94a310e2c81f304ab3c35b35d5a87c19cabda80e0c9bb327fea,26d03b0b509ec750381ca1a3a655eb77229219e2dee36c49473c433dafd78387,7,4102,0.0035109562534126077,24.545745849609375,0.15631867945194244,0.8127095699310303,4062.4,True,True,False,True,8,3060,6164,7912,0,False,8,336,,True,False
336,17,3f4e48b1e3d5e94a310e2c81f304ab3c35b35d5a87c19cabda80e0c9bb327fea,cc995dc5227f301d3c71ae1310ee99b56a2dce00be18c038951b8f19d9b5de70,7,4103,0.0035109562534126077,24.545745849609375,0.15631867945194244,0.8127095103263855,4062.4,True,True,False,True,8,3060,6164,7912,0,False,8,336,,True,False
336,17,3f4e48b1e3d5e94a310e2c81f304ab3c35b35d5a87c19cabda80e0c9bb327fea,928a25d9d22360eb8c6ebc9c261fa75c8c39e3ef24d45f12983d24bcef701212,13,4101,0.0035109562534126077,24.545745849609375,0.15631867945194244,0.8127095103263855,4062.4,True,True,False,True,8,3060,6164,7912,0,False,8,336,,True,False
336,17,3f4e48b1e3d5e94a310e2c81f304ab3c35b35d5a87c19cabda80e0c9bb327fea,152e3b4017ab054e9176347455fb16d1ad91d6dd772ea7b6f4aca327006aa8f8,13,4102,0.0035109562534126077,24.545745849609375,0.15631867945194244,0.8127095103263855,4062.4,True,True,False,True,8,3060,6164,7912,0,False,8,336,,True,False
336,17,3f4e48b1e3d5e94a310e2c81f304ab3c35b35d5a87c19cabda80e0c9bb327fea,dbaa36b432b7c0ccfa689144efae23ea691debfd72b83d292610010004a67d74,13,4103,0.0035109562534126077,24.545745849609375,0.15631867945194244,0.8127095103263855,4062.4,True,True,False,True,8,3060,6164,7912,0,False,8,336,,True,False
336,17,3f4e48b1e3d5e94a310e2c81f304ab3c35b35d5a87c19cabda80e0c9bb327fea,1ca624101cb45f07597b04c7b6f8bdc6b230a053839274938f1569b5667776c7,19,4101,0.0035109562534126077,24.545745849609375,0.15631867945194244,0.8127095103263855,4062.4,True,True,False,True,8,3060,6164,7912,0,False,8,336,,True,False
336,17,3f4e48b1e3d5e94a310e2c81f304ab3c35b35d5a87c19cabda80e0c9bb327fea,e6de95f9821b54ee8586c6e534b4c02868033a5474958a80c92e15c2a5d5638b,19,4102,0.0035109562534126077,24.545745849609375,0.15631867945194244,0.8127095103263855,4062.4,True,True,False,True,8,3060,6164,7912,0,False,8,336,,True,False
336,17,3f4e48b1e3d5e94a310e2c81f304ab3c35b35d5a87c19cabda80e0c9bb327fea,031a6360dfd829d8f3cff99a71685db09f65c2af9014489490c02ee0f301ccba,19,4103,0.0035109562534126077,24.545745849609375,0.15631867945194244,0.8127095103263855,4062.4,True,True,False,True,8,3060,6164,7912,0,False,8,336,,True,False
337,17,7016f2ed1ad0e10ac31280e71d6ba77fe6ba7629e1421218f092e1f761a3d08a,d250a9bcc75f00367a1bcf5a1ec5c07f91620b89e02d1ea3b70be4c62e7ecb98,1,4101,0.16798113038418308,7.747395038604736,0.7048868536949158,0.034541964530944824,4065.6,True,False,False,True,8,3060,6164,7912,0,False,8,337,,True,False
337,17,7016f2ed1ad0e10ac31280e71d6ba77fe6ba7629e1421218f092e1f761a3d08a,636f55f01f577e909c36d777fcf07f717462c195e7cc1ad7a73b1459c7451417,1,4102,0.12166989905805477,9.148168563842773,0.6569859981536865,0.11051677167415619,4065.6,True,False,False,True,8,3060,6164,7912,0,False,8,337,,True,False
337,17,7016f2ed1ad0e10ac31280e71d6ba77fe6ba7629e1421218f092e1f761a3d08a,8ca846254bf202ba3421e7a12ed615c8d5e727dc858ff07682cedbc5ff2311f4,1,4103,0.11529931254676928,9.381733894348145,0.7822576761245728,0.04260841757059097,4065.6,True,False,False,True,8,3060,6164,7912,0,False,8,337,,True,False
337,17,7016f2ed1ad0e10ac31280e71d6ba77fe6ba7629e1421218f092e1f761a3d08a,6af67eb9491e5f96e3f6dd850c066acfac9123c7999326e93483f4825fb908d2,4,4101,0.03586803952067407,14.452923774719238,0.39210110902786255,0.7028379440307617,4065.6,True,False,False,True,8,3060,6164,7912,0,False,8,337,,True,False
