source_index,method_index,waveform_sha256,observation_sha256,snr_db,noise_seed,mse,psnr_db,lpips_alex,dino_cosine,E,header_ok,body_crc_ok,source_overflow_erasure,source_complete,m_actual,payload_bits,mother_bits,coded_slots,length_field,overflow_lower_m,decoded_mode,decoded_label,source_error,header_crc_ok,rx_source_overflow_erasure
666,2,54b13f272c54d29923d22937a075e4e2e55e6be30e527cbca25f67673950d968,19b326a24dbe044aab22710f67b4b7476954e89e67d95571ceb954c7f4ed1337,13,4102,0.0019393740520168492,27.123384475708008,0.15114614367485046,0.773687481880188,4099.2,True,True,False,True,7,1551,3146,7808,1551,False,7,666,,True,False
666,2,54b13f272c54d29923d22937a075e4e2e55e6be30e527cbca25f67673950d968,4adeab08725b5ae8f4390fecfc296524c5c8e28777de22b3ee0c43d2522b4a48,13,4103,0.0019393740520168492,27.123384475708008,0.15114614367485046,0.773687481880188,4099.2,True,True,False,True,7,1551,3146,7808,1551,False,7,666,,True,False
666,2,54b13f272c54d29923d22937a075e4e2e55e6be30e527cbca25f67673950d968,b3d6ef4db9e06c5059c30e6e02aca7e7092fadcb1b81aaa7847289ea3d049d1d,19,4101,0.0019393740520168492,27.123384475708008,0.15114615857601166,0.773687481880188,4099.2,True,True,False,True,7,1551,3146,7808,1551,False,7,666,,True,False
666,2,54b13f272c54d29923d22937a075e4e2e55e6be30e527cbca25f67673950d968,bebfb5356b77845fd8398d1c56dbe0037d9ac5b58bceda81eac2914bd86aab33,19,4102,0.0019393740520168492,27.123384475708008,0.15114615857601166,0.773687481880188,4099.2,True,True,False,True,7,1551,3146,7808,1551,False,7,666,,True,False
666,2,54b13f272c54d29923d22937a075e4e2e55e6be30e527cbca25f67673950d968,38d5145748b09eaa10ef7e8dcb1082d580cd3fa0f709f3de9a59b44fcf6aa2f7,19,4103,0.0019393740520168492,27.123384475708008,0.15114614367485046,0.773687481880188,4099.2,True,True,False,True,7,1551,3146,7808,1551,False,7,666,,True,False
667,2,1d6186edd6073fa20538edeafac8cd865220bc7ccca36b6b393e9c0df71c5794,1d6d584ce3e90f0207c210fe9d954202b4031a5d04935252778156fcdedf69c4,1,4101,0.1205793205155647,9.187272071838379,0.6163121461868286,0.6945114135742188,4062.4,True,False,False,True,7,1636,3316,7808,1636,False,7,667,,True,False
667,2,1d6186edd6073fa20538edeafac8cd865220bc7ccca36b6b393e9c0df71c5794,3f3416a1316cb904c3879d24913256a4684128b6668915970a0f85c6f90e93ff,1,4102,0.13863587682193282,8.581244468688965,0.5643038749694824,0.8194966316223145,4062.4,True,False,False,True,7,1636,3316,7808,1636,False,7,667,,True,False
667,2,1d6186edd6073fa20538edeafac8cd865220bc7ccca36b6b393e9c0df71c5794,c47940d5d085e72ea0ad782b7fb96b22dc4d31fc8fba181172973dad02e92f6f,1,4103,0.1676903528587016,7.754919052124023,0.7206102013587952,0.317440390586853,4062.4,True,False,False,True,7,1636,3316,7808,1636,False,7,667,,True,False
667,2,1d6186edd6073fa20538edeafac8cd865220bc7ccca36b6b393e9c0df71c5794,8b4bcd72011d40e89d3c8bc11e87843c539fd6d1b306fd4a40447abf7d736eb9,4,4101,0.035655873513949166,14.478689193725586,0.23809339106082916,0.9118121862411499,4062.4,True,True,False,True,7,1636,3316,7808,1636,False,7,667,,True,False
667,2,1d6186edd6073fa20538edeafac8cd865220bc7ccca36b6b393e9c0df71c5794,299e16be46d1bd45088705549357b9d459bcb6a738a7caa928f95f2e0e455839,4,4102,0.035655873513949166,14.478689193725586,0.23809339106082916,0.9118121862411499,4062.4,True,True,False,True,7,1636,3316,7808,1636,False,7,667,,True,False
667,2,1d6186edd6073fa20538edeafac8cd865220bc7ccca36b6b393e9c0df71c5794,d2407bbca307b5367328425c39c631ff8e44d2b09cbff7bdabfd065d76e12239,4,4103,0.035655873513949166,14.478689193725586,0.23809339106082916,0.9118121862411499,4062.4,True,True,False,True,7,1636,3316,7808,1636,False,7,667,,True,False
667,2,1d6186edd6073fa20538edeafac8cd865220bc7ccca36b6b393e9c0df71c5794,9aae2f2f8df65345bb3a5ba27254cc456518c0a30b15c09b1c30477f25cf94cd,7,4101,0.035655873513949166,14.478689193725586,0.23809339106082916,0.9118121862411499,4062.4,True,True,False,True,7,1636,3316,7808,1636,False,7,667,,True,False
667,2,1d6186edd6073fa20538edeafac8cd865220bc7ccca36b6b393e9c0df71c5794,22b72d5a32521867bdb154fdbc373dbb2666d5a25d82dee64345b6c3c91de4e4,7,4102,0.035655873513949166,14.478689193725586,0.23809339106082916,0.9118121862411499,4062.4,True,True,False,True,7,1636,3316,7808,1636,False,7,667,,True,False
667,2,1d6186edd6073fa20538edeafac8cd865220bc7ccca36b6b393e9c0df71c5794,418f6df2cd737fabb0fd1cec53f791635aaa373456f5f18f056ca021d87991c6,7,4103,0.035655873513949166,14.478689193725586,0.23809339106082916,0.9118123054504395,4062.4,True,True,False,True,7,1636,3316,7808,1636,False,7,667,,True,False
