source_index,method_index,waveform_sha256,observation_sha256,snr_db,noise_seed,mse,psnr_db,lpips_alex,dino_cosine,E,header_ok,body_crc_ok,source_overflow_erasure,source_complete,m_actual,payload_bits,mother_bits,coded_slots,length_field,overflow_lower_m,decoded_mode,decoded_label,source_error,header_crc_ok,rx_source_overflow_erasure
0,20,b267726ccaa057abdc157e6cb87dc7b694daa27aa62653ec0ab0ff960842da72,00b5ec10988c56ac445d1d0c7ea8b86b12da3303799ffe98e46140a49566d304,1,4101,0.016514462663035138,17.82135772705078,0.3083995580673218,0.8869197368621826,5995.200000000001,True,True,False,True,6,1092,2228,11960,0,False,6,0,,True,False
0,20,b267726ccaa057abdc157e6cb87dc7b694daa27aa62653ec0ab0ff960842da72,b7c5bcf36097462eafd0a9ddfedea61ada7f40efe43395cfb62e42ec3e0250f1,1,4102,0.016514462663035138,17.82135772705078,0.3083995580673218,0.8869197368621826,5995.200000000001,True,True,False,True,6,1092,2228,11960,0,False,6,0,,True,False
0,20,b267726ccaa057abdc157e6cb87dc7b694daa27aa62653ec0ab0ff960842da72,d35c23a1b3cdd4ff7ca71122131a2f808ea4b25751446834a9c51aa75536f03f,1,4103,0.016514462663035138,17.82135772705078,0.3083995580673218,0.8869197368621826,5995.200000000001,True,True,False,True,6,1092,2228,11960,0,False,6,0,,True,False
0,20,b267726ccaa057abdc157e6cb87dc7b694daa27aa62653ec0ab0ff960842da72,3ad61e8a4a831b93434730e454bd22e205493de56e6f825ac44c6af4b56fd016,4,4101,0.016514462663035138,17.82135772705078,0.30839958786964417,0.8869197368621826,5995.200000000001,True,True,False,True,6,1092,2228,11960,0,False,6,0,,True,False
0,20,b267726ccaa057abdc157e6cb87dc7b694daa27aa62653ec0ab0ff960842da72,016e5f146bc718c6bf1f7ecb6aa84071344dd9c6ffed5c96d27dfd865b401b3d,4,4102,0.016514462663035138,17.82135772705078,0.3083995580673218,0.8869197368621826,5995.200000000001,True,True,False,True,6,1092,2228,11960,0,False,6,0,,True,False
0,20,b267726ccaa057abdc157e6cb87dc7b694daa27aa62653ec0ab0ff960842da72,f833b2e584f3c7b9f236dc2be0aa86365e0a0018aa1dc2de4db7a4d461425493,4,4103,0.016514462663035138,17.82135772705078,0.3083995580673218,0.8869197368621826,5995.200000000001,True,True,False,True,6,1092,2228,11960,0,False,6,0,,True,False
0,20,b267726ccaa057abdc157e6cb87dc7b694daa27aa62653ec0ab0ff960842da72,03c61dc27875a9b8f47655facd0cb4fca9a29158bdc25642cc60de2522bb7529,7,4101,0.016514462663035138,17.82135772705078,0.3083995580673218,0.8869197368621826,5995.200000000001,True,True,False,True,6,1092,2228,11960,0,False,6,0,,True,False
0,20,b267726ccaa057abdc157e6cb87dc7b694daa27aa62653ec0ab0ff960842da72,c793bfc1b79af6954ecead3dec784cc546bf4f576317e7f7a1481b10ee4a9144,7,4102,0.016514462663035138,17.82135772705078,0.30839958786964417,0.8869197368621826,5995.200000000001,True,True,False,True,6,1092,2228,11960,0,False,6,0,,True,False
0,20,b267726ccaa057abdc157e6cb87dc7b694daa27aa62653ec0ab0ff960842da72,692a40c3ba11ba2cc98567a1cd4da622e70d8f5be03ab3ceb7defc4923c26543,7,4103,0.016514462663035138,17.82135772705078,0.3083995580673218,0.8869196176528931,5995.200000000001,True,True,False,True,6,1092,2228,11960,0,False,6,0,,True,False
0,20,b267726ccaa057abdc157e6cb87dc7b694daa27aa62653ec0ab0ff960842da72,bc91c576dd1b09836860efe3afe7e35ff76217ba6a9fc5816fe4574996fc1133,13,4101,0.016514462663035138,17.82135772705078,0.3083995580673218,0.8869196176528931,5995.200000000001,True,True,False,True,6,1092,2228,11960,0,False,6,0,,True,False
0,20,b267726ccaa057abdc157e6cb87dc7b694daa27aa62653ec0ab0ff960842da72,4ba1f9c4f6943df9020b7cc8fd62ab9d48a252cb1f5df5f288e24eb9dc7aefce,13,4102,0.016514462663035138,17.82135772705078,0.3083995580673218,0.8869196176528931,5995.200000000001,True,True,False,True,6,1092,2228,11960,0,False,6,0,,True,False
0,20,b267726ccaa057abdc157e6cb87dc7b694daa27aa62653ec0ab0ff960842da72,2cefecd7a430e0364a03b4af242827f05c64474622859e150088ed71a89c19ea,13,4103,0.016514462663035138,17.82135772705078,0.3083995580673218,0.8869196176528931,5995.200000000001,True,True,False,True,6,1092,2228,11960,0,False,6,0,,True,False
0,20,b267726ccaa057abdc157e6cb87dc7b694daa27aa62653ec0ab0ff960842da72,3ec379897ed4791df0827f01a8239d9af4e09de2c5411d889ff950cce9545763,19,4101,0.016514462663035138,17.82135772705078,0.3083995580673218,0.8869196176528931,5995.200000000001,True,True,False,True,6,1092,2228,11960,0,False,6,0,,True,False
0,20,b267726ccaa057abdc157e6cb87dc7b694daa27aa62653ec0ab0ff960842da72,581d05fa43ebe158acc6b76ec60d39766f1fc8b817bff3fe682b86147a227045,19,4102,0.016514462663035138,17.82135772705078,0.3083995580673218,0.8869196176528931,5995.200000000001,True,True,False,True,6,1092,2228,11960,0,False,6,0,,True,False
0,20,b267726ccaa057abdc157e6cb87dc7b694daa27aa62653ec0ab0ff960842da72,42858b700da2e3631a02e6acbd7936b3eac2a1e5b0bac8ee87146c77994b3ddc,19,4103,0.016514462663035138,17.82135772705078,0.3083995580673218,0.8869196176528931,5995.200000000001,True,True,False,True,6,1092,2228,11960,0,False,6,0,,True,False
1,20,0d012d9c6dbf29247a696abc0c18494070d4d79bc342a1c216914b253cfc9076,5c9d09f8cae5fe9de3e313e86b172d8e1159418457937e76853be82b6dc3b3c0,1,4101,0.019067306759190866,17.197107315063477,0.33219438791275024,0.6820399165153503,6008.0,True,True,False,True,6,1092,2228,11960,0,False,6,1,,True,False
1,20,0d012d9c6dbf29247a696abc0c18494070d4d79bc342a1c216914b253cfc9076,ebad2230feb7dee55a02a558653935b12a46f41dd27ec36ec921b9764e93db1d,1,4102,0.019067306759190866,17.197107315063477,0.33219438791275024,0.6820399165153503,6008.0,True,True,False,True,6,1092,2228,11960,0,False,6,1,,True,False
1,20,0d012d9c6dbf29247a696abc0c18494070d4d79bc342a1c216914b253cfc9076,1f9a63b8ffe4ad7203772c9450e39a678d2f409c5c355c0ac00c0b1b531cdeef,1,4103,0.019067306759190866,17.197107315063477,0.33219438791275024,0.6820399165153503,6008.0,True,True,False,True,6,1092,2228,11960,0,False,6,1,,True,False
1,20,0d012d9c6dbf29247a696abc0c18494070d4d79bc342a1c216914b253cfc9076,8adb33102afd37fc8e2fecf5a252382a0f4ce4f258d65fcf976264706b26d98a,4,4101,0.019067306759190866,17.197107315063477,0.33219438791275024,0.6820399165153503,6008.0,True,True,False,True,6,1092,2228,11960,0,False,6,1,,True,False
1,20,0d012d9c6dbf29247a696abc0c18494070d4d79bc342a1c216914b253cfc9076,24827c6b08374ffd9ecb0e72a33c28604bde805fb94434f01cce4fb908d3873f,4,4102,0.019067306759190866,17.197107315063477,0.33219438791275024,0.6820399165153503,6008.0,True,True,False,True,6,1092,2228,11960,0,False,6,1,,True,False
1,20,0d012d9c6dbf29247a696abc0c18494070d4d79bc342a1c216914b253cfc9076,87bcb36a381a0ae64a177de6ff8702fd365713ad240bcc1ec1301a0a3a5220cb,4,4103,0.019067306759190866,17.197107315063477,0.33219438791275024,0.6820399165153503,6008.0,True,True,False,True,6,1092,2228,11960,0,False,6,1,,True,False
1,20,0d012d9c6dbf29247a696abc0c18494070d4d79bc342a1c216914b253cfc9076,28b1292a36e7bd95e0e2ca2022624bf54003febbc165fa7089a2ca0c68620e43,7,4101,0.019067306759190866,17.197107315063477,0.33219438791275024,0.6820399165153503,6008.0,True,True,False,True,6,1092,2228,11960,0,False,6,1,,True,False
1,20,0d012d9c6dbf29247a696abc0c18494070d4d79bc342a1c216914b253cfc9076,943e72a46d5d0d7249982bd5fb7aea8df92bafec2c97ddd75a36f69caa4b3baa,7,4102,0.019067306759190866,17.197107315063477,0.33219438791275024,0.6820399165153503,6008.0,True,True,False,True,6,1092,2228,11960,0,False,6,1,,True,False
1,20,0d012d9c6dbf29247a696abc0c18494070d4d79bc342a1c216914b253cfc9076,7d27825719a41456cf312fc2b5137733cccf2a5fb22621a10a2eb39d039a898e,7,4103,0.019067306759190866,17.197107315063477,0.33219438791275024,0.6820394992828369,6008.0,True,True,False,True,6,1092,2228,11960,0,False,6,1,,True,False
1,20,0d012d9c6dbf29247a696abc0c18494070d4d79bc342a1c216914b253cfc9076,f16a6142f7ac79b65d0b6aa0c65f770a0eae0c453ee42fea3e6960f69e0fe6d0,13,4101,0.019067306759190866,17.197107315063477,0.33219438791275024,0.6820394992828369,6008.0,True,True,False,True,6,1092,2228,11960,0,False,6,1,,True,False
1,20,0d012d9c6dbf29247a696abc0c18494070d4d79bc342a1c216914b253cfc9076,2ade16efbd4e640165b28e7076ecb1e50255816f09e3a5977bd8e98eedf611df,13,4102,0.019067306759190866,17.197107315063477,0.33219438791275024,0.6820394992828369,6008.0,True,True,False,True,6,1092,2228,11960,0,False,6,1,,True,False
1,20,0d012d9c6dbf29247a696abc0c18494070d4d79bc342a1c216914b253cfc9076,c27bf31dc87e1a7017553619aa229b5e1f8b02162b80eeaae90e3ae4fb235c19,13,4103,0.019067306759190866,17.197107315063477,0.33219438791275024,0.6820394992828369,6008.0,True,True,False,True,6,1092,2228,11960,0,False,6,1,,True,False
1,20,0d012d9c6dbf29247a696abc0c18494070d4d79bc342a1c216914b253cfc9076,5419ba1881a00ee52c0ff957b2fadf4785bd645978d86fd835476d9edef7666d,19,4101,0.019067306759190866,17.197107315063477,0.33219438791275024,0.6820394992828369,6008.0,True,True,False,True,6,1092,2228,11960,0,False,6,1,,True,False
1,20,0d012d9c6dbf29247a696abc0c18494070d4d79bc342a1c216914b253cfc9076,ad8a01a6e38a9db018826aa6c13137a82836c50f745d467250eeff526f020b02,19,4102,0.019067306759190866,17.197107315063477,0.33219438791275024,0.6820394992828369,6008.0,True,True,False,True,6,1092,2228,11960,0,False,6,1,,True,False
1,20,0d012d9c6dbf29247a696abc0c18494070d4d79bc342a1c216914b253cfc9076,42ebb0bebd43758375d762a07fd4e57f4ce55d2ee2cb58467a78439400ff84a9,19,4103,0.019067306759190866,17.197107315063477,0.33219438791275024,0.6820394992828369,6008.0,True,True,False,True,6,1092,2228,11960,0,False,6,1,,True,False
2,20,d5024a64d7e9536a8261ea4b7ba36b1584fe0fd3f8f40d98404b3160de23116f,e60865443e5abc56e8f8236b495c9d2d32b0507b1abb4b0d86b110471e9c5042,1,4101,0.013021444826590156,18.853408813476562,0.2614213526248932,0.8942831754684448,5968.0,True,True,False,True,6,1092,2228,11960,0,False,6,2,,True,False
