method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
P2048,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.011033058166503906,0.25376129150390625,0.666392982006073,0.04307311773300171,0.03640918806195259,1,not_applicable
P2048,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.012381132692098618,0.2215566784143448,0.706381618976593,0.04160061851143837,0.034536801278591156,1,not_applicable
P2048,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.006488145794719458,0.1938222348690033,0.5412660837173462,0.03128302842378616,0.025870369747281075,1,not_applicable
P2048,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.0026135784573853016,0.1581319272518158,0.4538102149963379,0.022964872419834137,0.018426770344376564,1,not_applicable
P2048,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.0067074960097670555,0.17395301163196564,0.5447463989257812,0.029550259932875633,0.024102795869112015,1,not_applicable
P2048,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.005029228515923023,0.15098467469215393,0.38978883624076843,0.024025583639740944,0.02012769505381584,1,not_applicable
P2048,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.013225546106696129,0.2636408805847168,0.6417409181594849,0.04600704461336136,0.03958963602781296,1,not_applicable
P2048,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.015687402337789536,0.23076629638671875,0.9406460523605347,0.04817049205303192,0.03876402974128723,1,not_applicable
P2048,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.015719134360551834,0.29938623309135437,0.8312461376190186,0.05397021770477295,0.04565775766968727,1,not_applicable
P2048,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.008916255086660385,0.16402527689933777,0.5163782238960266,0.030482564121484756,0.025318782776594162,1,not_applicable
P2048,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.011694122105836868,0.2054157704114914,1.0705173015594482,0.04294086992740631,0.03223569691181183,1,not_applicable
P2048,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.005987570621073246,0.12746497988700867,0.48081982135772705,0.023542266339063644,0.018734067678451538,1,not_applicable
P2048,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.014468386769294739,0.14771246910095215,0.567463755607605,0.03491427004337311,0.029239634051918983,1,not_applicable
P2048,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.01173313707113266,0.18234537541866302,0.7615585923194885,0.03758326172828674,0.029967674985527992,1,not_applicable
P2048,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4101,0.012990287505090237,0.1775965392589569,0.5947444438934326,0.0366973876953125,0.030749943107366562,1,not_applicable
P2048,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4101,0.011035479605197906,0.1400371640920639,0.4552256464958191,0.029591452330350876,0.025039196014404297,1,not_applicable
P2048,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4102,0.009310049004852772,0.21250739693641663,0.6634912490844727,0.03719570115208626,0.03056078776717186,1,not_applicable
P2048,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4102,0.011602841317653656,0.22980596125125885,0.7116974592208862,0.04170041158795357,0.0345834381878376,1,not_applicable
P2048,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4102,0.00539338868111372,0.1694105565547943,0.5362740159034729,0.027697185054421425,0.022334445267915726,1,not_applicable
P2048,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4102,0.003289613639935851,0.17275802791118622,0.45102018117904663,0.02507561817765236,0.020565416663885117,1,not_applicable
P2048,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4102,0.0062185837887227535,0.1813337802886963,0.5369386672973633,0.029721349477767944,0.02435196191072464,1,not_applicable
P2048,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4102,0.0042402977123856544,0.18535375595092773,0.3848590552806854,0.02662426233291626,0.022775672376155853,1,not_applicable
P2048,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4102,0.011046350002288818,0.22560833394527435,0.6333324313163757,0.03994050994515419,0.03360718488693237,1,not_applicable
P2048,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4102,0.017931446433067322,0.2415923923254013,0.9408645629882812,0.05149932950735092,0.04209068417549133,1,not_applicable
P2048,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4102,0.015854109078645706,0.29296597838401794,0.8221626877784729,0.0533723309636116,0.04515070468187332,1,not_applicable
P2048,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4102,0.0075655048713088036,0.17569288611412048,0.5163503885269165,0.030298298224806786,0.025134794414043427,1,not_applicable
P2048,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4102,0.010546067729592323,0.2229844480752945,1.057497262954712,0.0434194877743721,0.03284451365470886,1,not_applicable
P2048,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4102,0.007135977502912283,0.1447768658399582,0.49090948700904846,0.026522759348154068,0.02161366492509842,1,not_applicable
P2048,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4102,0.013231150805950165,0.14057928323745728,0.5693938732147217,0.032983019948005676,0.027289079502224922,1,not_applicable
P2048,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4102,0.012419287115335464,0.17925575375556946,0.7591550350189209,0.037936411798000336,0.03034486249089241,1,not_applicable
P2048,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4102,0.013929094187915325,0.1570087969303131,0.5957775115966797,0.035587750375270844,0.02962997555732727,1,not_applicable
P2048,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4102,0.010120203718543053,0.13093158602714539,0.45393213629722595,0.02775268256664276,0.02321336232125759,1,not_applicable
P2048,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4103,0.0091636274009943,0.2186308205127716,0.6595188975334167,0.03762190043926239,0.03102670982480049,1,not_applicable
P2048,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4103,0.012081998400390148,0.23508760333061218,0.7127769589424133,0.04271852970123291,0.035590760409832,1,not_applicable
P2048,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4103,0.008058583363890648,0.2096034288406372,0.5277590751647949,0.03429652005434036,0.029018927365541458,1,not_applicable
P2048,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4103,0.002518807537853718,0.1689552217721939,0.457529753446579,0.02398962900042534,0.019414331763982773,1,not_applicable
P2048,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4103,0.005714522209018469,0.18745270371437073,0.5384069085121155,0.02984386309981346,0.02445979416370392,1,not_applicable
P2048,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4103,0.005083406809717417,0.16757184267044067,0.393237829208374,0.02577297016978264,0.021840590983629227,1,not_applicable
P2048,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4103,0.011271986179053783,0.23402121663093567,0.6375958323478699,0.04105006530880928,0.034674108028411865,1,not_applicable
P2048,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4103,0.018591437488794327,0.2356557846069336,0.9434586763381958,0.05159160494804382,0.042157016694545746,1,not_applicable
P2048,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4103,0.019412007182836533,0.2996009588241577,0.8213395476341248,0.05758550018072128,0.049372103065252304,1,not_applicable
P2048,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4103,0.007075600326061249,0.1622239649295807,0.5251498818397522,0.028549496084451675,0.023297997191548347,1,not_applicable
P2048,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4103,0.011341392993927002,0.20046277344226837,1.057201862335205,0.04195968806743622,0.03138767182826996,1,not_applicable
P2048,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4103,0.006996531039476395,0.13338640332221985,0.4829128086566925,0.025164298713207245,0.02033517137169838,1,not_applicable
P2048,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4103,0.012099182233214378,0.13487422466278076,0.5694673657417297,0.031281277537345886,0.025586605072021484,1,not_applicable
P2048,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4103,0.01171937957406044,0.19437934458255768,0.7526310682296753,0.03868362680077553,0.031157314777374268,1,not_applicable
P2048,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4103,0.014897540211677551,0.1926722526550293,0.6081990003585815,0.04024675488471985,0.03416476398706436,1,not_applicable
P2048,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4103,0.009056616574525833,0.14411357045173645,0.44583824276924133,0.027926355600357056,0.02346797287464142,1,not_applicable
P2048,0,n01440764/ILSVRC2012_val_00045866_n01440764,4,4101,0.006886450573801994,0.1788015514612198,0.5678243637084961,0.030444849282503128,0.024766605347394943,1,not_applicable
P2048,1,n01443537/ILSVRC2012_val_00044095_n01443537,4,4101,0.010400548577308655,0.1848868876695633,0.6080816984176636,0.03497005254030228,0.028889236971735954,1,not_applicable
P2048,2,n01484850/ILSVRC2012_val_00029481_n01484850,4,4101,0.004139072261750698,0.1340935379266739,0.4460088014602661,0.022008515894412994,0.01754842698574066,1,not_applicable
P2048,3,n01491361/ILSVRC2012_val_00049000_n01491361,4,4101,0.001747099100612104,0.1275954246520996,0.37051862478256226,0.01821182854473591,0.014506641775369644,1,not_applicable
P2048,4,n01494475/ILSVRC2012_val_00027283_n01494475,4,4101,0.00463375449180603,0.1338699907064438,0.4533841609954834,0.02255459502339363,0.01802075281739235,1,not_applicable
P2048,5,n01496331/ILSVRC2012_val_00041248_n01496331,4,4101,0.0033036507666110992,0.10930334031581879,0.30337947607040405,0.017267780378460884,0.014233984984457493,1,not_applicable
P2048,6,n01498041/ILSVRC2012_val_00030470_n01498041,4,4101,0.009553506970405579,0.1928579956293106,0.5426278114318848,0.034265585243701935,0.02883930690586567,1,not_applicable
P2048,7,n01514668/ILSVRC2012_val_00016052_n01514668,4,4101,0.011967852711677551,0.1732770800590515,0.8188640475273132,0.03748420253396034,0.029295561835169792,1,not_applicable
P2048,8,n01514859/ILSVRC2012_val_00006195_n01514859,4,4101,0.012443937361240387,0.23383468389511108,0.7163546085357666,0.04299095273017883,0.035827405750751495,1,not_applicable
P2048,9,n01518878/ILSVRC2012_val_00033181_n01518878,4,4101,0.00638152239844203,0.12415263056755066,0.4225258529186249,0.023022042587399483,0.018796784803271294,1,not_applicable
P2048,10,n01530575/ILSVRC2012_val_00027374_n01530575,4,4101,0.008830850943922997,0.1587374210357666,0.9304134249687195,0.034008726477622986,0.024704594165086746,1,not_applicable
P2048,11,n01531178/ILSVRC2012_val_00025888_n01531178,4,4101,0.005159195512533188,0.09671445935964584,0.3915756344795227,0.018746398389339447,0.014830641448497772,1,not_applicable
P2048,12,n01532829/ILSVRC2012_val_00030042_n01532829,4,4101,0.01042996346950531,0.09854970872402191,0.4737778306007385,0.025022713467478752,0.02028493583202362,1,not_applicable
P2048,13,n01534433/ILSVRC2012_val_00030911_n01534433,4,4101,0.0076867640018463135,0.13057510554790497,0.6584969758987427,0.02732924558222294,0.02074427530169487,1,not_applicable
P2048,14,n01537544/ILSVRC2012_val_00031716_n01537544,4,4101,0.010393022559583187,0.1347513645887375,0.5024807453155518,0.028892965987324715,0.02386815845966339,1,not_applicable
P2048,15,n01558993/ILSVRC2012_val_00029417_n01558993,4,4101,0.00829909648746252,0.09870147705078125,0.36511749029159546,0.021820418536663055,0.01816924475133419,1,not_applicable
P2048,0,n01440764/ILSVRC2012_val_00045866_n01440764,4,4102,0.00600347388535738,0.15222173929214478,0.5652397274971008,0.02687804400920868,0.021225648000836372,1,not_applicable
