method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
P2048,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.011375955305993557,0.2515510618686676,0.7073234915733337,0.0436042957007885,0.03653106093406677,1,not_applicable
P2048,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.012197005562484264,0.2379574030637741,0.7436503171920776,0.04342924803495407,0.03599274531006813,1,not_applicable
P2048,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.008260741829872131,0.1986144632101059,0.5902525186538696,0.034024715423583984,0.02812218852341175,1,not_applicable
P2048,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.004294602200388908,0.1859350949525833,0.4986662268638611,0.027874775230884552,0.02288811281323433,1,not_applicable
P2048,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.008457349613308907,0.19691282510757446,0.592570960521698,0.034074343740940094,0.028148632496595383,1,not_applicable
P2048,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.005694731138646603,0.16355207562446594,0.4438541531562805,0.02648847922682762,0.022049937397241592,1,not_applicable
P2048,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.013836733065545559,0.2649773359298706,0.677665114402771,0.04711111634969711,0.040334466844797134,1,not_applicable
P2048,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.016986748203635216,0.229786679148674,0.9693077802658081,0.04965849593281746,0.039965417236089706,1,not_applicable
P2048,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.015220659784972668,0.3116150200366974,0.8711564540863037,0.05509372800588608,0.04638216271996498,1,not_applicable
P2048,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.008762937039136887,0.1854587197303772,0.5536305904388428,0.032845113426446915,0.027308808639645576,1,not_applicable
P2048,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.01268239226192236,0.20934101939201355,1.110123634338379,0.04471772909164429,0.03361649438738823,1,not_applicable
P2048,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.007204591296613216,0.159744530916214,0.5246559381484985,0.02842560224235058,0.02317904308438301,1,not_applicable
P2048,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.016463469713926315,0.16587072610855103,0.611018180847168,0.039160724729299545,0.0330505445599556,1,not_applicable
P2048,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.013192049227654934,0.2058802843093872,0.8082449436187744,0.04186252877116203,0.03378007933497429,1,not_applicable
P2048,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4101,0.01336418092250824,0.17975690960884094,0.6477074027061462,0.03781694546341896,0.031339872628450394,1,not_applicable
P2048,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4101,0.011787889525294304,0.1537187546491623,0.505715012550354,0.032216913998126984,0.027159765362739563,1,not_applicable
P2048,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4102,0.01002626121044159,0.22525230050086975,0.7001143097877502,0.039552632719278336,0.032551489770412445,1,not_applicable
P2048,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4102,0.012425579130649567,0.2835131585597992,0.7578315138816833,0.04835520684719086,0.04077689349651337,1,not_applicable
P2048,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4102,0.008194277994334698,0.18322855234146118,0.583334743976593,0.03235048055648804,0.02651713415980339,1,not_applicable
P2048,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4102,0.00402108347043395,0.17467235028743744,0.4924900531768799,0.026413220912218094,0.02148832008242607,1,not_applicable
