method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
P2048,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.04581180959939957,0.6782026290893555,1.2115890979766846,0.12574796378612518,0.11363207548856735,1,not_applicable
P2048,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.05382702872157097,0.692737340927124,1.2873800992965698,0.13597455620765686,0.12310075759887695,1,not_applicable
P2048,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.0692356526851654,0.7996824383735657,1.1130335330963135,0.16033422946929932,0.14920389652252197,1,not_applicable
P2048,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.09174748510122299,0.8811684250831604,1.0085704326629639,0.18995003402233124,0.1798643320798874,1,not_applicable
P2048,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.09528492391109467,0.8083332180976868,1.1511025428771973,0.18762928247451782,0.17611825466156006,1,not_applicable
P2048,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.07311752438545227,0.7855830788612366,0.8434046506881714,0.16010987758636475,0.15167583525180817,1,not_applicable
P2048,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.13963738083839417,0.7738137245178223,1.3026971817016602,0.23004572093486786,0.2170187532901764,1,not_applicable
P2048,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.0829477459192276,0.7397140264511108,1.68440842628479,0.1737632304430008,0.15691915154457092,1,not_applicable
P2048,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.0648244172334671,0.732755720615387,1.4577845335006714,0.15267784893512726,0.13809999823570251,1,not_applicable
P2048,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.05683615058660507,0.8015521764755249,1.0339552164077759,0.14733092486858368,0.13699136674404144,1,not_applicable
P2048,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.04897543042898178,0.7706941962242126,1.8454155921936035,0.1444990038871765,0.1260448545217514,1,not_applicable
P2048,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.020388159900903702,0.6846601963043213,0.9360201954841614,0.09821438044309616,0.08885417878627777,1,not_applicable
P2048,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.09824221581220627,0.7535920739173889,1.1000642776489258,0.1846020668745041,0.1736014187335968,1,not_applicable
P2048,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.04531323164701462,0.700922429561615,1.3871990442276,0.12927746772766113,0.11540547758340836,1,not_applicable
P2048,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4101,0.0992964655160904,0.7145510315895081,1.1657476425170898,0.18240904808044434,0.17075157165527344,1,not_applicable
