method,source_index,image_id,snr_db,seed,N,E,header_ok,body_crc_ok,checkpoint_sha256,psnr_db,lpips_alex,dino_cosine
predicted_innovation_candidate,15,n02027492/ILSVRC2012_val_00007524_n02027492,19.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,27.402301788330078,0.08757007867097855,0.9494432806968689
original_residual_control,16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.941692352294922,0.23000256717205048,0.873691201210022
predicted_innovation_candidate,16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,18.05320930480957,0.22440661489963531,0.8729010820388794
original_residual_control,16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,19.474170684814453,0.1772075742483139,0.8888048529624939
predicted_innovation_candidate,16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,19.619203567504883,0.16963626444339752,0.8949424028396606
original_residual_control,16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,18.835777282714844,0.18459036946296692,0.8619136810302734
predicted_innovation_candidate,16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,18.790771484375,0.1815856546163559,0.8754462003707886
original_residual_control,16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,20.854589462280273,0.1424022614955902,0.9249910712242126
predicted_innovation_candidate,16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,20.86061668395996,0.14237701892852783,0.9210488200187683
original_residual_control,16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,20.96846580505371,0.1354459524154663,0.9240192770957947
predicted_innovation_candidate,16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,20.963260650634766,0.13558624684810638,0.9209609627723694
original_residual_control,16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,20.861957550048828,0.13424748182296753,0.9318317174911499
predicted_innovation_candidate,16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,20.83592987060547,0.1349550187587738,0.9377791285514832
original_residual_control,16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.1477108001709,0.13516418635845184,0.9349271059036255
predicted_innovation_candidate,16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.154144287109375,0.13418595492839813,0.9272077083587646
original_residual_control,16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.276920318603516,0.12924492359161377,0.9362131357192993
predicted_innovation_candidate,16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.275718688964844,0.129080131649971,0.9305958151817322
original_residual_control,16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.181129455566406,0.1276370882987976,0.939124584197998
predicted_innovation_candidate,16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.16767120361328,0.12808242440223694,0.9425510764122009
original_residual_control,16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.44140625,0.127451092004776,0.9422090649604797
predicted_innovation_candidate,16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.447189331054688,0.12462206184864044,0.9328253269195557
original_residual_control,16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.536752700805664,0.12303915619850159,0.9434025287628174
predicted_innovation_candidate,16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.551963806152344,0.12164247035980225,0.9341888427734375
original_residual_control,16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.48351287841797,0.12023128569126129,0.9419201612472534
predicted_innovation_candidate,16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.492794036865234,0.12007690966129303,0.9427410364151001
original_residual_control,16,n02088094/ILSVRC2012_val_00005507_n02088094,19.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.53019905090332,0.12376978248357773,0.9456599354743958
predicted_innovation_candidate,16,n02088094/ILSVRC2012_val_00005507_n02088094,19.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.548192977905273,0.12142294645309448,0.9341013431549072
original_residual_control,16,n02088094/ILSVRC2012_val_00005507_n02088094,19.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.583147048950195,0.12058579176664352,0.9453542232513428
predicted_innovation_candidate,16,n02088094/ILSVRC2012_val_00005507_n02088094,19.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.608890533447266,0.11876235157251358,0.9353017807006836
original_residual_control,16,n02088094/ILSVRC2012_val_00005507_n02088094,19.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.554214477539062,0.11966103315353394,0.9445385336875916
predicted_innovation_candidate,16,n02088094/ILSVRC2012_val_00005507_n02088094,19.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.5780086517334,0.11857316642999649,0.9383175373077393
original_residual_control,17,n02090622/ILSVRC2012_val_00006265_n02090622,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,15.140766143798828,0.28722596168518066,0.6638566255569458
predicted_innovation_candidate,17,n02090622/ILSVRC2012_val_00006265_n02090622,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,15.073357582092285,0.29075679183006287,0.7033478021621704
original_residual_control,17,n02090622/ILSVRC2012_val_00006265_n02090622,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,16.801301956176758,0.19417282938957214,0.8455721139907837
predicted_innovation_candidate,17,n02090622/ILSVRC2012_val_00006265_n02090622,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,16.89059829711914,0.19348374009132385,0.8531464338302612
original_residual_control,17,n02090622/ILSVRC2012_val_00006265_n02090622,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,15.866646766662598,0.21211117506027222,0.817267656326294
predicted_innovation_candidate,17,n02090622/ILSVRC2012_val_00006265_n02090622,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,15.86875057220459,0.21485945582389832,0.825912594795227
original_residual_control,17,n02090622/ILSVRC2012_val_00006265_n02090622,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.15441131591797,0.1621038317680359,0.8833518028259277
predicted_innovation_candidate,17,n02090622/ILSVRC2012_val_00006265_n02090622,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.194488525390625,0.16070407629013062,0.8862825632095337
original_residual_control,17,n02090622/ILSVRC2012_val_00006265_n02090622,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.228065490722656,0.15620891749858856,0.8773608803749084
predicted_innovation_candidate,17,n02090622/ILSVRC2012_val_00006265_n02090622,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.248748779296875,0.1560387760400772,0.8854892253875732
original_residual_control,17,n02090622/ILSVRC2012_val_00006265_n02090622,4.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.163740158081055,0.1504972130060196,0.8957511186599731
predicted_innovation_candidate,17,n02090622/ILSVRC2012_val_00006265_n02090622,4.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.208053588867188,0.1509215533733368,0.8965497016906738
original_residual_control,17,n02090622/ILSVRC2012_val_00006265_n02090622,7.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.307626724243164,0.1536620408296585,0.897763192653656
predicted_innovation_candidate,17,n02090622/ILSVRC2012_val_00006265_n02090622,7.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.358896255493164,0.15363840758800507,0.8977462649345398
original_residual_control,17,n02090622/ILSVRC2012_val_00006265_n02090622,7.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.361400604248047,0.14926563203334808,0.8899755477905273
predicted_innovation_candidate,17,n02090622/ILSVRC2012_val_00006265_n02090622,7.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.391571044921875,0.14919599890708923,0.8978736400604248
original_residual_control,17,n02090622/ILSVRC2012_val_00006265_n02090622,7.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.32637596130371,0.14427748322486877,0.9033557176589966
predicted_innovation_candidate,17,n02090622/ILSVRC2012_val_00006265_n02090622,7.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.378204345703125,0.14570386707782745,0.8981340527534485
original_residual_control,17,n02090622/ILSVRC2012_val_00006265_n02090622,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.452789306640625,0.14489640295505524,0.9047185182571411
predicted_innovation_candidate,17,n02090622/ILSVRC2012_val_00006265_n02090622,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.5174503326416,0.14369484782218933,0.9023838043212891
original_residual_control,17,n02090622/ILSVRC2012_val_00006265_n02090622,13.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.476612091064453,0.14101910591125488,0.9068518280982971
predicted_innovation_candidate,17,n02090622/ILSVRC2012_val_00006265_n02090622,13.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.53591537475586,0.14146317541599274,0.9071058630943298
original_residual_control,17,n02090622/ILSVRC2012_val_00006265_n02090622,13.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.4698543548584,0.13758817315101624,0.9123337268829346
predicted_innovation_candidate,17,n02090622/ILSVRC2012_val_00006265_n02090622,13.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.539527893066406,0.13846655189990997,0.8984934687614441
original_residual_control,17,n02090622/ILSVRC2012_val_00006265_n02090622,19.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.4901180267334,0.14117488265037537,0.9065845012664795
predicted_innovation_candidate,17,n02090622/ILSVRC2012_val_00006265_n02090622,19.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.563575744628906,0.13973842561244965,0.9019953608512878
original_residual_control,17,n02090622/ILSVRC2012_val_00006265_n02090622,19.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.50244140625,0.13910159468650818,0.9101963043212891
predicted_innovation_candidate,17,n02090622/ILSVRC2012_val_00006265_n02090622,19.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.575443267822266,0.13837093114852905,0.9066430330276489
original_residual_control,17,n02090622/ILSVRC2012_val_00006265_n02090622,19.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.501216888427734,0.13595587015151978,0.9093575477600098
predicted_innovation_candidate,17,n02090622/ILSVRC2012_val_00006265_n02090622,19.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.577943801879883,0.13704121112823486,0.898831844329834
original_residual_control,18,n02096177/ILSVRC2012_val_00019083_n02096177,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,22.373533248901367,0.15837787091732025,0.8489730954170227
predicted_innovation_candidate,18,n02096177/ILSVRC2012_val_00019083_n02096177,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,22.46959686279297,0.15441958606243134,0.8643089532852173
original_residual_control,18,n02096177/ILSVRC2012_val_00019083_n02096177,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.26462173461914,0.2332298904657364,0.7388380765914917
predicted_innovation_candidate,18,n02096177/ILSVRC2012_val_00019083_n02096177,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.379966735839844,0.23048003017902374,0.763500988483429
original_residual_control,18,n02096177/ILSVRC2012_val_00019083_n02096177,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.454612731933594,0.16825389862060547,0.8898671269416809
predicted_innovation_candidate,18,n02096177/ILSVRC2012_val_00019083_n02096177,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.4371337890625,0.16857010126113892,0.8858615159988403
original_residual_control,18,n02096177/ILSVRC2012_val_00019083_n02096177,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.141033172607422,0.12049925327301025,0.9183226227760315
predicted_innovation_candidate,18,n02096177/ILSVRC2012_val_00019083_n02096177,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.178396224975586,0.11894726753234863,0.9187207221984863
original_residual_control,18,n02096177/ILSVRC2012_val_00019083_n02096177,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.179121017456055,0.1215926930308342,0.9032923579216003
predicted_innovation_candidate,18,n02096177/ILSVRC2012_val_00019083_n02096177,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.227306365966797,0.12447839975357056,0.8956446647644043
original_residual_control,18,n02096177/ILSVRC2012_val_00019083_n02096177,4.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.12856674194336,0.12585023045539856,0.9040399789810181
predicted_innovation_candidate,18,n02096177/ILSVRC2012_val_00019083_n02096177,4.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.143693923950195,0.128207266330719,0.9025661945343018
original_residual_control,18,n02096177/ILSVRC2012_val_00019083_n02096177,7.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.41539764404297,0.11155375838279724,0.9217864274978638
predicted_innovation_candidate,18,n02096177/ILSVRC2012_val_00019083_n02096177,7.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.440349578857422,0.11220571398735046,0.9224539995193481
original_residual_control,18,n02096177/ILSVRC2012_val_00019083_n02096177,7.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.425626754760742,0.1151234582066536,0.9149227142333984
predicted_innovation_candidate,18,n02096177/ILSVRC2012_val_00019083_n02096177,7.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.467342376708984,0.11725623905658722,0.9048150181770325
original_residual_control,18,n02096177/ILSVRC2012_val_00019083_n02096177,7.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.44148826599121,0.11297419667243958,0.9328727722167969
predicted_innovation_candidate,18,n02096177/ILSVRC2012_val_00019083_n02096177,7.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.413272857666016,0.11512751877307892,0.9292517900466919
original_residual_control,18,n02096177/ILSVRC2012_val_00019083_n02096177,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.678457260131836,0.10536836087703705,0.9292728900909424
predicted_innovation_candidate,18,n02096177/ILSVRC2012_val_00019083_n02096177,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.70438003540039,0.1035662442445755,0.9244191646575928
original_residual_control,18,n02096177/ILSVRC2012_val_00019083_n02096177,13.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.673465728759766,0.10976944118738174,0.9283367395401001
predicted_innovation_candidate,18,n02096177/ILSVRC2012_val_00019083_n02096177,13.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.710514068603516,0.10920312255620956,0.9186021089553833
original_residual_control,18,n02096177/ILSVRC2012_val_00019083_n02096177,13.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.68494415283203,0.10608106851577759,0.9388670325279236
predicted_innovation_candidate,18,n02096177/ILSVRC2012_val_00019083_n02096177,13.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.676551818847656,0.1076417788863182,0.9317160844802856
original_residual_control,18,n02096177/ILSVRC2012_val_00019083_n02096177,19.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.75594139099121,0.10260274261236191,0.9329545497894287
predicted_innovation_candidate,18,n02096177/ILSVRC2012_val_00019083_n02096177,19.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.779333114624023,0.10124015063047409,0.9263116121292114
original_residual_control,18,n02096177/ILSVRC2012_val_00019083_n02096177,19.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.762266159057617,0.10606935620307922,0.9318850636482239
predicted_innovation_candidate,18,n02096177/ILSVRC2012_val_00019083_n02096177,19.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.793304443359375,0.10524266213178635,0.9208943843841553
original_residual_control,18,n02096177/ILSVRC2012_val_00019083_n02096177,19.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.76093864440918,0.10277515649795532,0.9379037618637085
predicted_innovation_candidate,18,n02096177/ILSVRC2012_val_00019083_n02096177,19.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.764638900756836,0.10356608033180237,0.9298766851425171
original_residual_control,19,n02098286/ILSVRC2012_val_00038253_n02098286,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,20.948345184326172,0.1611759513616562,0.8222324848175049
predicted_innovation_candidate,19,n02098286/ILSVRC2012_val_00038253_n02098286,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,20.961191177368164,0.15824824571609497,0.8268057703971863
original_residual_control,19,n02098286/ILSVRC2012_val_00038253_n02098286,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,22.038066864013672,0.14361335337162018,0.8745511174201965
predicted_innovation_candidate,19,n02098286/ILSVRC2012_val_00038253_n02098286,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.841289520263672,0.13793139159679413,0.8648704290390015
original_residual_control,19,n02098286/ILSVRC2012_val_00038253_n02098286,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,19.934602737426758,0.1556725949048996,0.8610653281211853
predicted_innovation_candidate,19,n02098286/ILSVRC2012_val_00038253_n02098286,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,20.33293914794922,0.14845268428325653,0.8697730302810669
original_residual_control,19,n02098286/ILSVRC2012_val_00038253_n02098286,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.45602035522461,0.08908918499946594,0.9171070456504822
predicted_innovation_candidate,19,n02098286/ILSVRC2012_val_00038253_n02098286,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.508922576904297,0.08508476614952087,0.908892035484314
original_residual_control,19,n02098286/ILSVRC2012_val_00038253_n02098286,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.55208969116211,0.0847642794251442,0.9346794486045837
predicted_innovation_candidate,19,n02098286/ILSVRC2012_val_00038253_n02098286,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.652923583984375,0.08131588250398636,0.9399927258491516
original_residual_control,19,n02098286/ILSVRC2012_val_00038253_n02098286,4.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.35604476928711,0.09528553485870361,0.9187997579574585
predicted_innovation_candidate,19,n02098286/ILSVRC2012_val_00038253_n02098286,4.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.55014419555664,0.08663631230592728,0.9285622239112854
original_residual_control,19,n02098286/ILSVRC2012_val_00038253_n02098286,7.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.845178604125977,0.08131740242242813,0.9186422824859619
predicted_innovation_candidate,19,n02098286/ILSVRC2012_val_00038253_n02098286,7.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.92782974243164,0.0768454521894455,0.9147883653640747
original_residual_control,19,n02098286/ILSVRC2012_val_00038253_n02098286,7.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.945358276367188,0.08004386723041534,0.9364821910858154
predicted_innovation_candidate,19,n02098286/ILSVRC2012_val_00038253_n02098286,7.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.040279388427734,0.07575683295726776,0.9422725439071655
original_residual_control,19,n02098286/ILSVRC2012_val_00038253_n02098286,7.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.78615951538086,0.0884835422039032,0.9223116040229797
predicted_innovation_candidate,19,n02098286/ILSVRC2012_val_00038253_n02098286,7.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.9295654296875,0.07976628839969635,0.9318095445632935
original_residual_control,19,n02098286/ILSVRC2012_val_00038253_n02098286,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.221542358398438,0.07430966198444366,0.9249370098114014
predicted_innovation_candidate,19,n02098286/ILSVRC2012_val_00038253_n02098286,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.369056701660156,0.07074306905269623,0.9283123016357422
original_residual_control,19,n02098286/ILSVRC2012_val_00038253_n02098286,13.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.31294059753418,0.07500850409269333,0.9373711347579956
