source_index,image_id,m,N,ND,NA,snr_db,seed,header_ok,header_crc_ok,decoded_mode,decoded_label,body_crc_ok,token_error_rate_including_erasure,prefix_error_normalized,base_error_normalized
6,n01498041/ILSVRC2012_val_00030470_n01498041,7,4084,1968,2048,1,4103,1,1,7,6,0,0.12903225806451613,0.0752938836812973,0.989371657371521
6,n01498041/ILSVRC2012_val_00030470_n01498041,7,4084,1968,2048,4,4101,1,1,7,6,1,0.0,0.0,0.8247793912887573
6,n01498041/ILSVRC2012_val_00030470_n01498041,7,4084,1968,2048,4,4102,1,1,7,6,1,0.0,0.0,0.8247793912887573
6,n01498041/ILSVRC2012_val_00030470_n01498041,7,4084,1968,2048,4,4103,1,1,7,6,1,0.0,0.0,0.8247793912887573
6,n01498041/ILSVRC2012_val_00030470_n01498041,7,4084,1968,2048,7,4101,1,1,7,6,1,0.0,0.0,0.8247793912887573
6,n01498041/ILSVRC2012_val_00030470_n01498041,7,4084,1968,2048,7,4102,1,1,7,6,1,0.0,0.0,0.8247793912887573
6,n01498041/ILSVRC2012_val_00030470_n01498041,7,4084,1968,2048,7,4103,1,1,7,6,1,0.0,0.0,0.8247793912887573
6,n01498041/ILSVRC2012_val_00030470_n01498041,7,4084,1968,2048,13,4101,1,1,7,6,1,0.0,0.0,0.8247793912887573
6,n01498041/ILSVRC2012_val_00030470_n01498041,7,4084,1968,2048,13,4102,1,1,7,6,1,0.0,0.0,0.8247793912887573
6,n01498041/ILSVRC2012_val_00030470_n01498041,7,4084,1968,2048,13,4103,1,1,7,6,1,0.0,0.0,0.8247793912887573
6,n01498041/ILSVRC2012_val_00030470_n01498041,7,4084,1968,2048,19,4101,1,1,7,6,1,0.0,0.0,0.8247793912887573
6,n01498041/ILSVRC2012_val_00030470_n01498041,7,4084,1968,2048,19,4102,1,1,7,6,1,0.0,0.0,0.8247793912887573
6,n01498041/ILSVRC2012_val_00030470_n01498041,7,4084,1968,2048,19,4103,1,1,7,6,1,0.0,0.0,0.8247793912887573
7,n01514668/ILSVRC2012_val_00016052_n01514668,7,4084,1968,2048,1,4101,1,1,7,7,0,0.05806451612903226,0.013902333565056324,1.2206096649169922
7,n01514668/ILSVRC2012_val_00016052_n01514668,7,4084,1968,2048,1,4102,1,1,7,7,0,0.10967741935483871,0.032064154744148254,1.298933982849121
7,n01514668/ILSVRC2012_val_00016052_n01514668,7,4084,1968,2048,1,4103,1,1,7,7,0,0.12258064516129032,0.03954997658729553,1.349292516708374
7,n01514668/ILSVRC2012_val_00016052_n01514668,7,4084,1968,2048,4,4101,1,1,7,7,1,0.0,0.0,1.236048698425293
7,n01514668/ILSVRC2012_val_00016052_n01514668,7,4084,1968,2048,4,4102,1,1,7,7,1,0.0,0.0,1.236048698425293
7,n01514668/ILSVRC2012_val_00016052_n01514668,7,4084,1968,2048,4,4103,1,1,7,7,1,0.0,0.0,1.236048698425293
7,n01514668/ILSVRC2012_val_00016052_n01514668,7,4084,1968,2048,7,4101,1,1,7,7,1,0.0,0.0,1.236048698425293
7,n01514668/ILSVRC2012_val_00016052_n01514668,7,4084,1968,2048,7,4102,1,1,7,7,1,0.0,0.0,1.236048698425293
7,n01514668/ILSVRC2012_val_00016052_n01514668,7,4084,1968,2048,7,4103,1,1,7,7,1,0.0,0.0,1.236048698425293
7,n01514668/ILSVRC2012_val_00016052_n01514668,7,4084,1968,2048,13,4101,1,1,7,7,1,0.0,0.0,1.236048698425293
7,n01514668/ILSVRC2012_val_00016052_n01514668,7,4084,1968,2048,13,4102,1,1,7,7,1,0.0,0.0,1.236048698425293
7,n01514668/ILSVRC2012_val_00016052_n01514668,7,4084,1968,2048,13,4103,1,1,7,7,1,0.0,0.0,1.236048698425293
7,n01514668/ILSVRC2012_val_00016052_n01514668,7,4084,1968,2048,19,4101,1,1,7,7,1,0.0,0.0,1.236048698425293
7,n01514668/ILSVRC2012_val_00016052_n01514668,7,4084,1968,2048,19,4102,1,1,7,7,1,0.0,0.0,1.236048698425293
7,n01514668/ILSVRC2012_val_00016052_n01514668,7,4084,1968,2048,19,4103,1,1,7,7,1,0.0,0.0,1.236048698425293
8,n01514859/ILSVRC2012_val_00006195_n01514859,7,4084,1968,2048,1,4101,1,1,7,8,0,0.12903225806451613,0.07145552337169647,1.1463738679885864
8,n01514859/ILSVRC2012_val_00006195_n01514859,7,4084,1968,2048,1,4102,1,1,7,8,0,0.03225806451612903,0.00787361990660429,1.0113306045532227
8,n01514859/ILSVRC2012_val_00006195_n01514859,7,4084,1968,2048,1,4103,1,1,7,8,0,0.07096774193548387,0.018534015864133835,1.0514440536499023
8,n01514859/ILSVRC2012_val_00006195_n01514859,7,4084,1968,2048,4,4101,1,1,7,8,1,0.0,0.0,1.0047543048858643
8,n01514859/ILSVRC2012_val_00006195_n01514859,7,4084,1968,2048,4,4102,1,1,7,8,1,0.0,0.0,1.0047543048858643
8,n01514859/ILSVRC2012_val_00006195_n01514859,7,4084,1968,2048,4,4103,1,1,7,8,1,0.0,0.0,1.0047543048858643
8,n01514859/ILSVRC2012_val_00006195_n01514859,7,4084,1968,2048,7,4101,1,1,7,8,1,0.0,0.0,1.0047543048858643
8,n01514859/ILSVRC2012_val_00006195_n01514859,7,4084,1968,2048,7,4102,1,1,7,8,1,0.0,0.0,1.0047543048858643
8,n01514859/ILSVRC2012_val_00006195_n01514859,7,4084,1968,2048,7,4103,1,1,7,8,1,0.0,0.0,1.0047543048858643
8,n01514859/ILSVRC2012_val_00006195_n01514859,7,4084,1968,2048,13,4101,1,1,7,8,1,0.0,0.0,1.0047543048858643
8,n01514859/ILSVRC2012_val_00006195_n01514859,7,4084,1968,2048,13,4102,1,1,7,8,1,0.0,0.0,1.0047543048858643
8,n01514859/ILSVRC2012_val_00006195_n01514859,7,4084,1968,2048,13,4103,1,1,7,8,1,0.0,0.0,1.0047543048858643
8,n01514859/ILSVRC2012_val_00006195_n01514859,7,4084,1968,2048,19,4101,1,1,7,8,1,0.0,0.0,1.0047543048858643
8,n01514859/ILSVRC2012_val_00006195_n01514859,7,4084,1968,2048,19,4102,1,1,7,8,1,0.0,0.0,1.0047543048858643
8,n01514859/ILSVRC2012_val_00006195_n01514859,7,4084,1968,2048,19,4103,1,1,7,8,1,0.0,0.0,1.0047543048858643
9,n01518878/ILSVRC2012_val_00033181_n01518878,7,4084,1968,2048,1,4101,1,1,7,9,0,0.05161290322580645,0.016058336943387985,0.6183069944381714
9,n01518878/ILSVRC2012_val_00033181_n01518878,7,4084,1968,2048,1,4102,1,1,7,9,0,0.0967741935483871,0.05196259915828705,0.7059464454650879
9,n01518878/ILSVRC2012_val_00033181_n01518878,7,4084,1968,2048,1,4103,1,1,7,9,0,0.03225806451612903,0.009494714438915253,0.5925071239471436
9,n01518878/ILSVRC2012_val_00033181_n01518878,7,4084,1968,2048,4,4101,1,1,7,9,1,0.0,0.0,0.5902212262153625
9,n01518878/ILSVRC2012_val_00033181_n01518878,7,4084,1968,2048,4,4102,1,1,7,9,1,0.0,0.0,0.5902212262153625
9,n01518878/ILSVRC2012_val_00033181_n01518878,7,4084,1968,2048,4,4103,1,1,7,9,1,0.0,0.0,0.5902212262153625
9,n01518878/ILSVRC2012_val_00033181_n01518878,7,4084,1968,2048,7,4101,1,1,7,9,1,0.0,0.0,0.5902212262153625
9,n01518878/ILSVRC2012_val_00033181_n01518878,7,4084,1968,2048,7,4102,1,1,7,9,1,0.0,0.0,0.5902212262153625
9,n01518878/ILSVRC2012_val_00033181_n01518878,7,4084,1968,2048,7,4103,1,1,7,9,1,0.0,0.0,0.5902212262153625
9,n01518878/ILSVRC2012_val_00033181_n01518878,7,4084,1968,2048,13,4101,1,1,7,9,1,0.0,0.0,0.5902212262153625
9,n01518878/ILSVRC2012_val_00033181_n01518878,7,4084,1968,2048,13,4102,1,1,7,9,1,0.0,0.0,0.5902212262153625
9,n01518878/ILSVRC2012_val_00033181_n01518878,7,4084,1968,2048,13,4103,1,1,7,9,1,0.0,0.0,0.5902212262153625
9,n01518878/ILSVRC2012_val_00033181_n01518878,7,4084,1968,2048,19,4101,1,1,7,9,1,0.0,0.0,0.5902212262153625
9,n01518878/ILSVRC2012_val_00033181_n01518878,7,4084,1968,2048,19,4102,1,1,7,9,1,0.0,0.0,0.5902212262153625
9,n01518878/ILSVRC2012_val_00033181_n01518878,7,4084,1968,2048,19,4103,1,1,7,9,1,0.0,0.0,0.5902212262153625
10,n01530575/ILSVRC2012_val_00027374_n01530575,7,4084,1968,2048,1,4101,1,1,7,10,0,0.05806451612903226,0.0278204083442688,1.4075965881347656
10,n01530575/ILSVRC2012_val_00027374_n01530575,7,4084,1968,2048,1,4102,1,1,7,10,0,0.14193548387096774,0.0884295254945755,1.5328385829925537
10,n01530575/ILSVRC2012_val_00027374_n01530575,7,4084,1968,2048,1,4103,1,1,7,10,0,0.0967741935483871,0.042993608862161636,1.4283794164657593
10,n01530575/ILSVRC2012_val_00027374_n01530575,7,4084,1968,2048,4,4101,1,1,7,10,1,0.0,0.0,1.3432872295379639
10,n01530575/ILSVRC2012_val_00027374_n01530575,7,4084,1968,2048,4,4102,1,1,7,10,1,0.0,0.0,1.3432872295379639
10,n01530575/ILSVRC2012_val_00027374_n01530575,7,4084,1968,2048,4,4103,1,1,7,10,1,0.0,0.0,1.3432872295379639
10,n01530575/ILSVRC2012_val_00027374_n01530575,7,4084,1968,2048,7,4101,1,1,7,10,1,0.0,0.0,1.3432872295379639
10,n01530575/ILSVRC2012_val_00027374_n01530575,7,4084,1968,2048,7,4102,1,1,7,10,1,0.0,0.0,1.3432872295379639
10,n01530575/ILSVRC2012_val_00027374_n01530575,7,4084,1968,2048,7,4103,1,1,7,10,1,0.0,0.0,1.3432872295379639
10,n01530575/ILSVRC2012_val_00027374_n01530575,7,4084,1968,2048,13,4101,1,1,7,10,1,0.0,0.0,1.3432872295379639
10,n01530575/ILSVRC2012_val_00027374_n01530575,7,4084,1968,2048,13,4102,1,1,7,10,1,0.0,0.0,1.3432872295379639
10,n01530575/ILSVRC2012_val_00027374_n01530575,7,4084,1968,2048,13,4103,1,1,7,10,1,0.0,0.0,1.3432872295379639
10,n01530575/ILSVRC2012_val_00027374_n01530575,7,4084,1968,2048,19,4101,1,1,7,10,1,0.0,0.0,1.3432872295379639
10,n01530575/ILSVRC2012_val_00027374_n01530575,7,4084,1968,2048,19,4102,1,1,7,10,1,0.0,0.0,1.3432872295379639
10,n01530575/ILSVRC2012_val_00027374_n01530575,7,4084,1968,2048,19,4103,1,1,7,10,1,0.0,0.0,1.3432872295379639
11,n01531178/ILSVRC2012_val_00025888_n01531178,7,4084,1968,2048,1,4101,1,1,7,11,0,0.08387096774193549,0.03234025090932846,0.6428731679916382
11,n01531178/ILSVRC2012_val_00025888_n01531178,7,4084,1968,2048,1,4102,1,1,7,11,0,0.07741935483870968,0.02924557402729988,0.6472882032394409
11,n01531178/ILSVRC2012_val_00025888_n01531178,7,4084,1968,2048,1,4103,1,1,7,11,0,0.04516129032258064,0.022903677076101303,0.6400947570800781
11,n01531178/ILSVRC2012_val_00025888_n01531178,7,4084,1968,2048,4,4101,1,1,7,11,1,0.0,0.0,0.5703045725822449
11,n01531178/ILSVRC2012_val_00025888_n01531178,7,4084,1968,2048,4,4102,1,1,7,11,1,0.0,0.0,0.5703045725822449
11,n01531178/ILSVRC2012_val_00025888_n01531178,7,4084,1968,2048,4,4103,1,1,7,11,1,0.0,0.0,0.5703045725822449
11,n01531178/ILSVRC2012_val_00025888_n01531178,7,4084,1968,2048,7,4101,1,1,7,11,1,0.0,0.0,0.5703045725822449
11,n01531178/ILSVRC2012_val_00025888_n01531178,7,4084,1968,2048,7,4102,1,1,7,11,1,0.0,0.0,0.5703045725822449
11,n01531178/ILSVRC2012_val_00025888_n01531178,7,4084,1968,2048,7,4103,1,1,7,11,1,0.0,0.0,0.5703045725822449
11,n01531178/ILSVRC2012_val_00025888_n01531178,7,4084,1968,2048,13,4101,1,1,7,11,1,0.0,0.0,0.5703045725822449
11,n01531178/ILSVRC2012_val_00025888_n01531178,7,4084,1968,2048,13,4102,1,1,7,11,1,0.0,0.0,0.5703045725822449
11,n01531178/ILSVRC2012_val_00025888_n01531178,7,4084,1968,2048,13,4103,1,1,7,11,1,0.0,0.0,0.5703045725822449
11,n01531178/ILSVRC2012_val_00025888_n01531178,7,4084,1968,2048,19,4101,1,1,7,11,1,0.0,0.0,0.5703045725822449
11,n01531178/ILSVRC2012_val_00025888_n01531178,7,4084,1968,2048,19,4102,1,1,7,11,1,0.0,0.0,0.5703045725822449
11,n01531178/ILSVRC2012_val_00025888_n01531178,7,4084,1968,2048,19,4103,1,1,7,11,1,0.0,0.0,0.5703045725822449
12,n01532829/ILSVRC2012_val_00030042_n01532829,7,4084,1968,2048,1,4101,1,1,7,12,0,0.07741935483870968,0.01653045415878296,0.7199302315711975
12,n01532829/ILSVRC2012_val_00030042_n01532829,7,4084,1968,2048,1,4102,1,1,7,12,0,0.05161290322580645,0.010620632208883762,0.6860028505325317
12,n01532829/ILSVRC2012_val_00030042_n01532829,7,4084,1968,2048,1,4103,1,1,7,12,0,0.1032258064516129,0.08329574763774872,0.8378767371177673
12,n01532829/ILSVRC2012_val_00030042_n01532829,7,4084,1968,2048,4,4101,1,1,7,12,1,0.0,0.0,0.6527553796768188
12,n01532829/ILSVRC2012_val_00030042_n01532829,7,4084,1968,2048,4,4102,1,1,7,12,1,0.0,0.0,0.6527553796768188
12,n01532829/ILSVRC2012_val_00030042_n01532829,7,4084,1968,2048,4,4103,1,1,7,12,1,0.0,0.0,0.6527553796768188
12,n01532829/ILSVRC2012_val_00030042_n01532829,7,4084,1968,2048,7,4101,1,1,7,12,1,0.0,0.0,0.6527553796768188
12,n01532829/ILSVRC2012_val_00030042_n01532829,7,4084,1968,2048,7,4102,1,1,7,12,1,0.0,0.0,0.6527553796768188
12,n01532829/ILSVRC2012_val_00030042_n01532829,7,4084,1968,2048,7,4103,1,1,7,12,1,0.0,0.0,0.6527553796768188
12,n01532829/ILSVRC2012_val_00030042_n01532829,7,4084,1968,2048,13,4101,1,1,7,12,1,0.0,0.0,0.6527553796768188
12,n01532829/ILSVRC2012_val_00030042_n01532829,7,4084,1968,2048,13,4102,1,1,7,12,1,0.0,0.0,0.6527553796768188
12,n01532829/ILSVRC2012_val_00030042_n01532829,7,4084,1968,2048,13,4103,1,1,7,12,1,0.0,0.0,0.6527553796768188
