source_index,image_id,snr_db,noise_seed,method,repeat,order,position,tx_ms,rx_ms,total_ms
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,arithmetic_N4084_m8_Dc,0,4,8,60.8575539663434,77.002925099805,137.8604790661484
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,m8_D0,0,4,9,9.782144101336598,59.205641970038414,68.98778607137501
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,m8_Dc_only,0,4,10,9.755618986673653,59.159412048757076,68.91503103543073
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,m8_receiver_only_refiner,0,4,11,9.78563993703574,59.907661052420735,69.69330098945647
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,m8_plus_latent_512,0,4,12,57.58044996764511,59.67458197847009,117.2550319461152
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,arithmetic_N3060_m8_Dc,1,5,0,61.014103004708886,76.88969699665904,137.90380000136793
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,raw_N3060_m9_Dc,1,5,1,10.634356993250549,60.09642605204135,70.7307830452919
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,arithmetic_N3060_m9_Dc,1,5,2,77.99283496569842,88.77776807639748,166.7706030420959
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,raw_N3572_m8_Dc,1,5,3,9.819253929890692,59.420131030492485,69.23938496038318
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,arithmetic_N3572_m8_Dc,1,5,4,61.52573402505368,77.20513397362083,138.7308679986745
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,raw_N4084_m8_Dc,1,5,5,9.811906958930194,59.324698988348246,69.13660594727844
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,arithmetic_N4084_m8_Dc,1,5,6,61.026592971757054,77.42187997791916,138.44847294967622
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,m8_D0,1,5,7,9.758742060512304,59.31207200046629,69.07081406097859
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,m8_Dc_only,1,5,8,9.749231045134366,59.49867202434689,69.24790306948125
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,m8_receiver_only_refiner,1,5,9,9.798062033951283,59.61832497268915,69.41638700664043
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,m8_plus_latent_512,1,5,10,57.47283203527331,60.685266042128205,118.15809807740152
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,m8_plus_latent_1024,1,5,11,58.63789399154484,60.31646893825382,118.95436292979866
0,n01440764/ILSVRC2012_val_00003014_n01440764,7,2001,raw_N3060_m8_Dc,1,5,12,9.766979957930744,58.90894902404398,68.67592898197472
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,arithmetic_N3060_m8_Dc,0,6,0,61.118848039768636,77.90717191528529,139.02601995505393
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,raw_N3060_m9_Dc,0,6,1,10.77403302770108,60.354807996191084,71.12884102389216
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,arithmetic_N3060_m9_Dc,0,6,2,78.03236902691424,88.321961928159,166.35433095507324
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,raw_N3572_m8_Dc,0,6,3,9.856258984655142,59.582093032076955,69.4383520167321
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,arithmetic_N3572_m8_Dc,0,6,4,61.071628937497735,78.14661704469472,139.21824598219246
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,raw_N4084_m8_Dc,0,6,5,9.851739974692464,59.51419298071414,69.3659329554066
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,arithmetic_N4084_m8_Dc,0,6,6,61.086980043910444,77.3221590789035,138.40913912281394
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,m8_D0,0,6,7,9.799755993299186,59.51851001009345,69.31826600339264
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,m8_Dc_only,0,6,8,9.825749089941382,59.58501494023949,69.41076403018087
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,m8_receiver_only_refiner,0,6,9,9.763296111486852,59.87230804748833,69.63560415897518
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,m8_plus_latent_512,0,6,10,58.292791014537215,59.776265057735145,118.06905607227236
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,m8_plus_latent_1024,0,6,11,57.142151053994894,59.76674798876047,116.90889904275537
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,raw_N3060_m8_Dc,0,6,12,9.72379301674664,58.97684907540679,68.70064209215343
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,arithmetic_N3060_m9_Dc,1,7,0,77.82733009662479,88.26447697356343,166.09180707018822
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,raw_N3572_m8_Dc,1,7,1,9.77761996909976,59.36191603541374,69.1395360045135
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,arithmetic_N3572_m8_Dc,1,7,2,61.18508905638009,77.06172298640013,138.24681204278022
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,raw_N4084_m8_Dc,1,7,3,9.803081047721207,59.31715900078416,69.12024004850537
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,arithmetic_N4084_m8_Dc,1,7,4,61.154049006290734,77.43654493242502,138.59059393871576
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,m8_D0,1,7,5,9.778923005796969,59.41299791447818,69.19192092027515
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,m8_Dc_only,1,7,6,9.73016896750778,59.26186009310186,68.99202906060964
