method,source_index,image_id,snr_db,seed,N,E,decoder,decoder_sha256,protocol_id,model_context_sha256,evidence,psnr_db,lpips_alex,dino_cosine
light_tx,31,n02277742/ILSVRC2012_val_00015608_n02277742,13.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,17.395957946777344,0.170140340924263,0.9182928800582886
pure_continuous,31,n02277742/ILSVRC2012_val_00015608_n02277742,13.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,18.95138168334961,0.11355895549058914,0.9143764972686768
full_tx_control,31,n02277742/ILSVRC2012_val_00015608_n02277742,13.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,17.410186767578125,0.16967573761940002,0.9059188365936279
light_tx,31,n02277742/ILSVRC2012_val_00015608_n02277742,13.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,17.411741256713867,0.1696799397468567,0.9151671528816223
pure_continuous,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,19.08685874938965,0.11472910642623901,0.9289178848266602
full_tx_control,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,17.443147659301758,0.16978679597377777,0.9171724915504456
light_tx,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,17.45106315612793,0.16813887655735016,0.9100966453552246
pure_continuous,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,19.090208053588867,0.1121569275856018,0.9293546676635742
full_tx_control,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,17.448251724243164,0.1690845638513565,0.9122751951217651
light_tx,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,17.457246780395508,0.16780123114585876,0.9115728735923767
pure_continuous,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,19.097400665283203,0.11089155077934265,0.9247920513153076
full_tx_control,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,17.45463752746582,0.16952186822891235,0.9087467789649963
light_tx,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,17.462940216064453,0.16753819584846497,0.9103289842605591
pure_continuous,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,21.04768943786621,0.14932022988796234,0.9012994170188904
full_tx_control,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,20.280818939208984,0.17015253007411957,0.9163048267364502
light_tx,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,20.23599624633789,0.16886544227600098,0.9166817665100098
pure_continuous,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,21.479589462280273,0.14093543589115143,0.9065306186676025
full_tx_control,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,19.880538940429688,0.19880762696266174,0.870445191860199
light_tx,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,19.93717384338379,0.1948259472846985,0.8680509328842163
pure_continuous,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,21.561071395874023,0.14926791191101074,0.9359803795814514
full_tx_control,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,19.730411529541016,0.2056855410337448,0.8798344731330872
light_tx,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,19.764514923095703,0.20569762587547302,0.8838748335838318
pure_continuous,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,22.862060546875,0.11392469704151154,0.9337484240531921
full_tx_control,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.46157455444336,0.14027176797389984,0.923357367515564
light_tx,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.344058990478516,0.14494676887989044,0.9324131011962891
pure_continuous,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,23.228679656982422,0.10305347293615341,0.9520965814590454
full_tx_control,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.654666900634766,0.14428016543388367,0.9514282941818237
light_tx,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.54936981201172,0.14678794145584106,0.9486430883407593
pure_continuous,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,23.252086639404297,0.11253873258829117,0.9561648368835449
full_tx_control,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.518428802490234,0.14010822772979736,0.9368667006492615
light_tx,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.360185623168945,0.1462630331516266,0.936059296131134
pure_continuous,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,24.27237319946289,0.09102384001016617,0.9507538080215454
full_tx_control,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.934518814086914,0.1355137825012207,0.929374098777771
light_tx,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.85329246520996,0.14036190509796143,0.937736988067627
pure_continuous,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,24.489032745361328,0.08517992496490479,0.9674863219261169
full_tx_control,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.098588943481445,0.13638357818126678,0.9528735876083374
light_tx,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.027074813842773,0.13935238122940063,0.9516032934188843
pure_continuous,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,24.55059242248535,0.09180515259504318,0.9656548500061035
full_tx_control,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.02469825744629,0.13273689150810242,0.9425063133239746
light_tx,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.902286529541016,0.13846223056316376,0.9435814619064331
pure_continuous,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,25.84976577758789,0.07087115943431854,0.9692280292510986
full_tx_control,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.452699661254883,0.12752331793308258,0.9374359250068665
light_tx,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.443035125732422,0.13417847454547882,0.9407114386558533
pure_continuous,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,25.868301391601562,0.0720028281211853,0.9767215251922607
full_tx_control,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.540393829345703,0.12711040675640106,0.9487618207931519
light_tx,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.53765106201172,0.13205009698867798,0.9520703554153442
pure_continuous,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,25.95905303955078,0.07558959722518921,0.9750810265541077
full_tx_control,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.515300750732422,0.12734612822532654,0.9442750215530396
light_tx,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.48250961303711,0.13200631737709045,0.9469900131225586
pure_continuous,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,26.322532653808594,0.0678381621837616,0.9759524464607239
full_tx_control,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.618799209594727,0.12429001927375793,0.9410560131072998
light_tx,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.63237762451172,0.132300466299057,0.9440986514091492
pure_continuous,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,26.295875549316406,0.06871780753135681,0.9790019989013672
full_tx_control,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.662992477416992,0.12455490231513977,0.9454264640808105
light_tx,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.68194007873535,0.13101913034915924,0.9501656293869019
pure_continuous,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,26.350337982177734,0.07068389654159546,0.9779096245765686
full_tx_control,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.653064727783203,0.12465722113847733,0.9442167282104492
light_tx,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.658464431762695,0.1304296851158142,0.9465035796165466
pure_continuous,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,21.272724151611328,0.15685933828353882,0.8657033443450928
full_tx_control,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,18.873090744018555,0.23308433592319489,0.8130630850791931
light_tx,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,19.17009735107422,0.2228652685880661,0.828832745552063
pure_continuous,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,21.067127227783203,0.1590864509344101,0.886223554611206
full_tx_control,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,20.106063842773438,0.21075992286205292,0.8379408717155457
light_tx,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,20.2408504486084,0.198577880859375,0.8338718414306641
pure_continuous,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,21.146400451660156,0.1473747193813324,0.8656010627746582
full_tx_control,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,20.36530303955078,0.17281129956245422,0.8725788593292236
light_tx,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,20.352556228637695,0.17154236137866974,0.8401075601577759
