method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
P3060,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.00607690354809165,0.15589186549186707,0.5234938859939575,0.02690102905035019,0.021666090935468674,1,not_applicable
P3060,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.009935606271028519,0.20097200572490692,0.5583012700080872,0.035615820437669754,0.0300328079611063,1,not_applicable
P3060,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.004567451309412718,0.17177799344062805,0.4542197287082672,0.026287447661161423,0.02174525149166584,1,not_applicable
P3060,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.002346948254853487,0.10289785265922546,0.3608852028846741,0.016245586797595024,0.012636734172701836,1,not_applicable
P3060,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.004729133099317551,0.12728706002235413,0.43051305413246155,0.021762968972325325,0.017457839101552963,1,not_applicable
P3060,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.00300870044156909,0.09470266103744507,0.31208521127700806,0.015599817968904972,0.012478966265916824,1,not_applicable
P3060,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.00866539403796196,0.17019565403461456,0.5146363973617554,0.03083132393658161,0.025684960186481476,1,not_applicable
P3060,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.012224061414599419,0.16759026050567627,0.7637265920639038,0.036620352417230606,0.028983088210225105,1,not_applicable
P3060,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.012732764706015587,0.1979994773864746,0.6668276786804199,0.03920099139213562,0.0325327143073082,1,not_applicable
P3060,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.00498584471642971,0.13898342847824097,0.4191054701805115,0.023075241595506668,0.018884187564253807,1,not_applicable
P3060,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.008573329076170921,0.1471325159072876,0.8734641075134277,0.03202122077345848,0.02328658103942871,1,not_applicable
P3060,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.005284385289996862,0.08704084157943726,0.390982449054718,0.01789829321205616,0.013988468796014786,1,not_applicable
P3060,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.007811249699443579,0.07683202624320984,0.4345613121986389,0.019840065389871597,0.01549445278942585,1,not_applicable
