step,method,source_index,image_id,snr_db,noise_count,mse,lpips_alex,normalized_latent,utility,U_image
12500,H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,3,0.008712816517800093,0.16622667014598846,0.5271744926770529,0.030607229719559353,0.0253354844947656
12500,H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,4,3,0.004225700628012419,0.10473944246768951,0.40721648931503296,0.018771809836228687,0.014699645340442657
12500,H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,7,3,0.0035155630515267453,0.08824325601259868,0.33496300379435223,0.015689519234001637,0.012339889071881771
12500,H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,13,3,0.002961281609411041,0.07500830541054408,0.2659817139307658,0.01312192901968956,0.01046211210389932
12500,H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,19,3,0.002801894831160704,0.07081954181194305,0.24379579722881317,0.012321806823213896,0.009883849260707697
12500,H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,3,0.009607306060691675,0.18098839124043783,0.5516654849052429,0.03322279949982961,0.027706144998470943
12500,H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,4,3,0.007984021678566933,0.14111860593159994,0.43674922982851666,0.02646337387462457,0.02209588202337424
12500,H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,7,3,0.007308696862310171,0.1273674170176188,0.3679604430993398,0.023725042740503948,0.020045438781380653
12500,H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,13,3,0.006763292786975701,0.11321025590101878,0.3003606100877126,0.021087924018502235,0.018084318066636722
12500,H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,19,3,0.0066650247511764365,0.1086553360025088,0.27756040294965106,0.020306162536144257,0.01753055863082409
12500,H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,3,0.004127523473774393,0.117347185810407,0.4096849461396535,0.019959092140197754,0.01586224262913068
12500,H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,4,3,0.002516117412596941,0.07198018332322438,0.3125432829062144,0.012839569089313349,0.009714135900139809
12500,H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,7,3,0.002035832187781731,0.06091354042291641,0.24987226724624634,0.010625908772150675,0.008127186292161545
12500,H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,13,3,0.0016736312536522746,0.05319810907046,0.19365175565083823,0.00892995980878671,0.006993442308157682
12500,H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,19,3,0.0015991275431588292,0.05199286714196205,0.17894650995731354,0.008587879749635855,0.006798414513468742
12500,H6-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,3,0.00190818232173721,0.10624197622140248,0.35737520456314087,0.016106131797035534,0.012532380099097887
12500,H6-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,4,3,0.0008971153486830493,0.05525172998507818,0.24903147915999094,0.008912602749963602,0.006422288250178099
12500,H6-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,7,3,0.0007529664823474983,0.04551508153478304,0.19298864901065826,0.0072343610227108,0.005304474538813035
12500,H6-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,13,3,0.000633689264456431,0.036398508896430336,0.14548797408739725,0.005728419714917739,0.004273540029923121
12500,H6-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,19,3,0.000602034250429521,0.033779263496398926,0.13378382722536722,0.005317798970888059,0.003979960611710946
12500,H6-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,3,0.013216702888409296,0.1610194519162178,0.436545451482137,0.03368410343925158,0.02931864932179451
12500,H6-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,4,3,0.0026260698214173317,0.07077967375516891,0.3156273166338603,0.012860310263931751,0.009704036948581537
12500,H6-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,7,3,0.002348453893015782,0.06204783792297045,0.2533180812994639,0.011086418603857359,0.0085532379647096
12500,H6-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,13,3,0.0021483146119862795,0.05402222399910291,0.19774580001831055,0.009527995251119137,0.007550537120550871
12500,H6-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,19,3,0.0021339324302971363,0.05178907016913096,0.18370321889718375,0.009149871456126371,0.00731283954034249
12500,H6-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,3,0.0028190320202459893,0.11245113114515941,0.3169583777586619,0.017233728741606075,0.014064145274460316
12500,H6-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,4,3,0.001118167497528096,0.059358809143304825,0.2124579350153605,0.009178628213703632,0.007054048745582501
12500,H6-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,7,3,0.0009430467422741154,0.05235843236247698,0.1607615202665329,0.007786505234738191,0.006178890199710925
12500,H6-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,13,3,0.0008024201961234212,0.04582929735382398,0.11998304724693298,0.006585180448989074,0.005385349815090497
12500,H6-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,19,3,0.0007551857464325925,0.04318170497814814,0.11095224320888519,0.006182878743857145,0.0050733562869330244
12500,H6-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,3,0.008619385461012522,0.16630737483501434,0.4993017415205638,0.030243140334884327,0.025250123192866642
12500,H6-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,4,3,0.0062112146988511086,0.12409800787766774,0.38595248262087506,0.022480540598432224,0.018621015672882397
12500,H6-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,7,3,0.005490136953691642,0.11170585701862971,0.3166772822539012,0.01982749563952287,0.016660723214348156
12500,H6-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,13,3,0.004897842338929574,0.10091357678174973,0.2510540286699931,0.01749973992506663,0.014989200048148632
12500,H6-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,19,3,0.004736500171323617,0.09894969562689464,0.2311650017897288,0.016943120087186497,0.01463147004445394
12500,H6-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,3,0.011741604655981064,0.15755543112754822,0.7477574149767557,0.034974721570809685,0.027497148141264915
12500,H6-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,4,3,0.007967498463888964,0.10645972937345505,0.606858472029368,0.024682055537899334,0.018613471339146297
12500,H6-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,7,3,0.006584116568168004,0.08804937452077866,0.5145867466926575,0.020534921437501907,0.015389054082334042
12500,H6-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,13,3,0.0055440122572084265,0.07333867996931076,0.42292481660842896,0.017107129096984863,0.012877880595624447
12500,H6-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,19,3,0.005309246635685365,0.06871730089187622,0.39288278420766193,0.016109804933269817,0.012180976880093416
12500,H6-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,3,0.01199304157247146,0.19900043308734894,0.6468546787897745,0.03836163257559141,0.031893085688352585
12500,H6-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,4,3,0.008031015594800314,0.1358948548634847,0.5081602136294047,0.02670210413634777,0.02162050207455953
12500,H6-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,7,3,0.0071181476426621275,0.12237459421157837,0.4261886676152547,0.023617493609587353,0.019355606908599537
12500,H6-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,13,3,0.006343780395885308,0.10838642468055089,0.3467727601528168,0.020650151496132214,0.017182423422733944
12500,H6-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,19,3,0.006136842692891757,0.10265964517990749,0.32116125027338666,0.019614420210321743,0.01640280770758788
12500,H6-P,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,3,0.005139060473690431,0.10782636950413386,0.40081146359443665,0.01992981197933356,0.015921697330971558
12500,H6-P,9,n01518878/ILSVRC2012_val_00033181_n01518878,4,3,0.003526373611142238,0.07381829122702281,0.30523912111918133,0.013960594000915686,0.010908202889064947
12500,H6-P,9,n01518878/ILSVRC2012_val_00033181_n01518878,7,3,0.0030348175981392464,0.06443983316421509,0.24144296844800314,0.011893230490386486,0.009478800930082798
12500,H6-P,9,n01518878/ILSVRC2012_val_00033181_n01518878,13,3,0.002609195342908303,0.055947827796141304,0.1848457952340444,0.010052435410519442,0.008203977718949318
12500,H6-P,9,n01518878/ILSVRC2012_val_00033181_n01518878,19,3,0.0024886211225142083,0.05387841661771139,0.17010982831319174,0.009577561480303606,0.007876463079204163
12500,H6-P,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,3,0.010217192272345224,0.16077368458112082,0.8583168188730875,0.03487772929171721,0.026294561723868053
12500,H6-P,10,n01530575/ILSVRC2012_val_00027374_n01530575,4,3,0.0055831256322562695,0.0964861661195755,0.6796842614809672,0.022028584654132526,0.015231742523610592
