step,method,source_index,image_id,snr_db,noise_count,mse,lpips_alex,normalized_latent,utility,U_image
5000,H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,3,0.009863016506036123,0.16963783403237662,0.5514367818832397,0.03234116857250532,0.026826800778508186
5000,H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,4,3,0.004324149029950301,0.10541962583859761,0.4295830726623535,0.019161942104498546,0.014866111489633719
5000,H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,7,3,0.0036877288948744535,0.09174820284048717,0.36331910888353985,0.01649574066201846,0.012862549163401127
5000,H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,13,3,0.0032451384079953036,0.0831683377424876,0.3054206967353821,0.014616179279983044,0.011561972399552664
5000,H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,19,3,0.0031261959423621497,0.08087821056445439,0.28681401411692303,0.014082157984375954,0.011214017557601133
5000,H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,3,0.009702314933141073,0.18400955696900687,0.5721216599146525,0.03382448852062225,0.02810327149927616
5000,H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,4,3,0.008144032520552477,0.14727197587490082,0.45693060755729675,0.02744053676724434,0.022871230418483417
5000,H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,7,3,0.0074740393708149595,0.13513913750648499,0.3945186535517375,0.024933140104015667,0.020987953369816143
5000,H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,13,3,0.006945963948965073,0.12269067267576854,0.3388989567756653,0.022604020933310192,0.019215031216541927
5000,H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,19,3,0.006819515799482663,0.11795341471831004,0.31994908054669696,0.02181434817612171,0.01861485776801904
5000,H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,3,0.004676024274279674,0.13211498161156973,0.4321497976779938,0.022209021573265392,0.017887523397803307
5000,H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,4,3,0.0027685712557286024,0.0841854860385259,0.32642308870951336,0.014451351016759872,0.011187120340764523
5000,H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,7,3,0.0022440589188287654,0.07066710789998372,0.2670432925224304,0.011981202599902948,0.009310769538084665
5000,H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,13,3,0.0018391423315430682,0.06018119677901268,0.21733141442139944,0.010030576027929783,0.007857262001683315
5000,H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,19,3,0.001735928701236844,0.05872768287857374,0.20331153273582458,0.009641812493403753,0.0076086971287926035
5000,H6-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,3,0.0019812409688408175,0.11041943232218425,0.37869686881701153,0.01681015205880006,0.013023183991511663
5000,H6-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,4,3,0.0009686428432663282,0.058032747358083725,0.26329296827316284,0.009404847398400307,0.006771917765339215
5000,H6-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,7,3,0.0008086640542993943,0.0483234686156114,0.20721972485383353,0.007713207975029945,0.0056410109003384905
5000,H6-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,13,3,0.0006728556860859195,0.04059245313207308,0.16244703034559885,0.006356571180125077,0.004732100913921992
