step,method,source_index,image_id,snr_db,noise_count,mse,lpips_alex,normalized_latent,utility,U_image
15000,H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,3,0.008822129108011723,0.1672194649775823,0.5237590869267782,0.030781666437784832,0.02554407591621081
15000,H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,4,3,0.004092150833457708,0.10113739718993504,0.4050529897212982,0.018256420269608498,0.014205890707671642
15000,H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,7,3,0.003423262077073256,0.08559844394524892,0.33336764574050903,0.015316783140103022,0.011983106844127178
15000,H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,13,3,0.0028873426684488854,0.0730463018019994,0.26367127895355225,0.01282868596414725,0.010191972988347212
15000,H6-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,19,3,0.0027315705083310604,0.06960055977106094,0.24036389092604318,0.012095265090465546,0.009691626454393068
15000,H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,3,0.00961530984689792,0.1793176382780075,0.5460538268089294,0.03300761307279269,0.027547074481844902
15000,H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,4,3,0.00803887223203977,0.13837830225626627,0.43279032905896503,0.026204606518149376,0.021876702706019085
15000,H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,7,3,0.007343836749593417,0.12456783652305603,0.3636479477087657,0.023437099531292915,0.019800620153546333
15000,H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,13,3,0.006763654761016369,0.11186436067024867,0.2947164575258891,0.020897254968682926,0.017950090269247692
15000,H6-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,19,3,0.006616623606532812,0.10693174103895824,0.2710380057493846,0.0200201782087485,0.017309797927737236
15000,H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,3,0.004103275869662563,0.11329435060421626,0.4030854304631551,0.019463565821448963,0.015432711069782576
15000,H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,4,3,0.002399964646125833,0.0704168900847435,0.30535056193669635,0.012495158861080805,0.00944165357698997
15000,H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,7,3,0.001961839656966428,0.06019367277622223,0.24551169077555338,0.010436324092249075,0.007981207066526016
15000,H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,13,3,0.0016288158173362415,0.05216548591852188,0.19028123219807944,0.008748176818092665,0.006845364502320687
15000,H6-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,19,3,0.0015558944238970678,0.05035248398780823,0.173137033979098,0.008322513041396936,0.006591142776111762
15000,H6-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,3,0.0018817344292377431,0.10134478161732356,0.35103029012680054,0.015526516052583853,0.012016212878127893
15000,H6-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,4,3,0.0009459662833251059,0.053300973027944565,0.24364368617534637,0.00871250033378601,0.006276063621044159
15000,H6-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,7,3,0.0008132873529878756,0.045138473312060036,0.1904449611902237,0.0072315844396750135,0.005327134858816862
15000,H6-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,13,3,0.0006995367584750056,0.037582430988550186,0.14439277847607931,0.00590170764674743,0.004457779849569003
15000,H6-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,19,3,0.0006672549449528257,0.035106400648752846,0.1306314319372177,0.005484209240724643,0.004177895064155261
15000,H6-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,3,0.013969334463278452,0.16799390812714896,0.42992348472277325,0.03506796124080817,0.030768726021051407
15000,H6-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,4,3,0.0026618482855459056,0.07009208699067433,0.3069599171479543,0.012740656112631163,0.009671056953569254
15000,H6-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,7,3,0.002399602672085166,0.06114071235060692,0.24731914699077606,0.010986865187684694,0.008513673829535643
15000,H6-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,13,3,0.0022029258931676545,0.05261453241109848,0.1925895263751348,0.009390274373193582,0.007464379382630189
15000,H6-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,19,3,0.0021798142697662115,0.04945488149921099,0.17582554121812186,0.008883558524151644,0.00712530283878247
15000,H6-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,3,0.002733366951967279,0.11110826830069225,0.3073600431283315,0.016917794321974117,0.013844194201131662
15000,H6-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,4,3,0.001206132040048639,0.05829083422819773,0.20165408154328665,0.009051756002008915,0.007035215540478627
15000,H6-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,7,3,0.0010200478912641604,0.05028532942136129,0.15325669447580972,0.0075811478309333324,0.006048580942054589
15000,H6-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,13,3,0.0008644468422668675,0.042851382245620094,0.11483305941025417,0.00629791555305322,0.005149585039665301
15000,H6-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,19,3,0.0007916434745614728,0.039733936389287315,0.10425261408090591,0.005807563352088134,0.004765037136773269
15000,H6-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,3,0.008413548426081737,0.1629719833532969,0.49322619040807086,0.029643009106318157,0.024710747102896374
15000,H6-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,4,3,0.0061828503385186195,0.12171844144662221,0.38095347086588544,0.02216422992448012,0.018354695290327072
15000,H6-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,7,3,0.005471513296167056,0.10872124383846919,0.3137357532978058,0.01948099583387375,0.01634363830089569
15000,H6-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,13,3,0.0048679861550529795,0.09738731135924657,0.24809575577576956,0.017087675010164578,0.014606717663506666
15000,H6-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,19,3,0.00468421649808685,0.09420822809139888,0.2261159916718801,0.016366199900706608,0.014105039648711681
15000,H6-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,3,0.01166062212238709,0.15624835093816122,0.74532683690389,0.03473872567216555,0.027285457278291386
15000,H6-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,4,3,0.007907275265703598,0.10838746776183446,0.6029940446217855,0.02477596327662468,0.01874602275590102
15000,H6-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,7,3,0.00653146393597126,0.09023866305748622,0.5095890164375305,0.02065122127532959,0.015555330862601599
15000,H6-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,13,3,0.005502986876914899,0.07477853447198868,0.41564441720644635,0.017137284701069195,0.012980840479334196
15000,H6-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,19,3,0.005277169557909171,0.07002057631810506,0.383902907371521,0.01611825575431188,0.012279227065543333
15000,H6-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,3,0.01173683162778616,0.2042245219151179,0.6469748417536417,0.038629031429688133,0.03215928375720978
15000,H6-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,4,3,0.0079368914787968,0.12853597104549408,0.5067211190859476,0.025857700034976006,0.02079048876961072
15000,H6-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,7,3,0.007035097883393367,0.11342318852742513,0.42438379923502606,0.022621254126230877,0.01837741645673911
15000,H6-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,13,3,0.006284145172685385,0.10121913999319077,0.3434472481409709,0.019840531672040623,0.01640605926513672
15000,H6-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,19,3,0.006085321928064029,0.0968714381257693,0.3165057599544525,0.018937523166338604,0.015772465616464615
15000,H6-P,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,3,0.0052200617889563245,0.10676436871290207,0.39413946866989136,0.019837893545627594,0.015896498846511047
15000,H6-P,9,n01518878/ILSVRC2012_val_00033181_n01518878,4,3,0.003519259470825394,0.07118877023458481,0.29697184761365253,0.013607854644457499,0.01063813641667366
15000,H6-P,9,n01518878/ILSVRC2012_val_00033181_n01518878,7,3,0.003044579022874435,0.0627944606045882,0.23624190191427866,0.011686444282531738,0.009324025052289167
15000,H6-P,9,n01518878/ILSVRC2012_val_00033181_n01518878,13,3,0.0026189847073207297,0.053523220121860504,0.18076945841312408,0.009779001586139202,0.007971306952337423
15000,H6-P,9,n01518878/ILSVRC2012_val_00033181_n01518878,19,3,0.00247969765526553,0.05021001150210699,0.16370822489261627,0.009137781026462713,0.007500698945174615
15000,H6-P,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,3,0.010298541747033596,0.16683109601338705,0.8562061587969462,0.035543711856007576,0.026981651782989502
15000,H6-P,10,n01530575/ILSVRC2012_val_00027374_n01530575,4,3,0.005596217544128497,0.09905726959307988,0.6724536418914795,0.02222648138801257,0.015501944969097773
15000,H6-P,10,n01530575/ILSVRC2012_val_00027374_n01530575,7,3,0.004675814416259527,0.08394801119963329,0.5701669057210287,0.018772284189860027,0.013070615629355112
15000,H6-P,10,n01530575/ILSVRC2012_val_00027374_n01530575,13,3,0.003945073112845421,0.0722346305847168,0.46871399879455566,0.015855676184097927,0.011168536419669787
15000,H6-P,10,n01530575/ILSVRC2012_val_00027374_n01530575,19,3,0.003755499143153429,0.06980250030755997,0.435658077398936,0.015092329743007818,0.010735748956600824
15000,H6-P,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,3,0.006759970293690761,0.15566982328891754,0.3929933210213979,0.02625688600043456,0.0223269530882438
15000,H6-P,11,n01531178/ILSVRC2012_val_00025888_n01531178,4,3,0.003641212824732065,0.06298210223515828,0.28102752566337585,0.012749698013067245,0.009939422830939293
15000,H6-P,11,n01531178/ILSVRC2012_val_00025888_n01531178,7,3,0.003312464182575544,0.057098238418499626,0.22505693634351095,0.011272857896983624,0.009022288334866365
15000,H6-P,11,n01531178/ILSVRC2012_val_00025888_n01531178,13,3,0.0030880187017222247,0.05242260545492172,0.1761238525311152,0.010091517741481463,0.008330279340346655
15000,H6-P,11,n01531178/ILSVRC2012_val_00025888_n01531178,19,3,0.0030512219915787378,0.05132008716464043,0.1613767445087433,0.009796998153130213,0.008183230645954609
15000,H6-P,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,3,0.008410377117494741,0.08651153246561687,0.4337334434191386,0.021398864686489105,0.017061530301968258
15000,H6-P,12,n01532829/ILSVRC2012_val_00030042_n01532829,4,3,0.006357234126577775,0.06339522699515025,0.33129656314849854,0.016009722836315632,0.012696757291754087
15000,H6-P,12,n01532829/ILSVRC2012_val_00030042_n01532829,7,3,0.005752148882796367,0.05803724626700083,0.27061529954274494,0.014262026796738306,0.011555873788893223
15000,H6-P,12,n01532829/ILSVRC2012_val_00030042_n01532829,13,3,0.005265547738720973,0.05296981086333593,0.21532797316710153,0.012715808426340422,0.010562528545657793
15000,H6-P,12,n01532829/ILSVRC2012_val_00030042_n01532829,19,3,0.005162264841298263,0.05150716503461202,0.19882704814275107,0.012301252533992132,0.010312981903553009
15000,H6-P,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,3,0.006128784579535325,0.10011157145102818,0.5687368313471476,0.02182731032371521,0.01613994191090266
15000,H6-P,13,n01534433/ILSVRC2012_val_00030911_n01534433,4,3,0.004045294442524512,0.06507600595553716,0.4507039089997609,0.015059934308131536,0.01055289494494597
15000,H6-P,13,n01534433/ILSVRC2012_val_00030911_n01534433,7,3,0.003316438834493359,0.05327152584989866,0.3733065923055013,0.012376657376686731,0.008643591466049353
15000,H6-P,13,n01534433/ILSVRC2012_val_00030911_n01534433,13,3,0.0027876407839357853,0.04536342372496923,0.2988487680753072,0.010312470917900404,0.00732398343582948
15000,H6-P,13,n01534433/ILSVRC2012_val_00030911_n01534433,19,3,0.002670416763673226,0.04321503142515818,0.2764969766139984,0.009756889504690966,0.0069919197509686155
15000,H6-P,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,3,0.008615750819444656,0.10920444627602895,0.45201559861501056,0.02405635081231594,0.019536195322871208
15000,H6-P,14,n01537544/ILSVRC2012_val_00031716_n01537544,4,3,0.0066370378869275255,0.07901629308859508,0.3546516001224518,0.01808518295486768,0.014538666854302088
15000,H6-P,14,n01537544/ILSVRC2012_val_00031716_n01537544,7,3,0.0059153892410298186,0.06904394924640656,0.29179664452870685,0.01573775118837754,0.012819784382979075
15000,H6-P,14,n01537544/ILSVRC2012_val_00031716_n01537544,13,3,0.005289093125611544,0.06046280637383461,0.23230332136154175,0.013658406833807627,0.011335373856127262
15000,H6-P,14,n01537544/ILSVRC2012_val_00031716_n01537544,19,3,0.005105698170761268,0.05772953977187475,0.21335619688034058,0.013012213942905268,0.010878651713331541
15000,H6-P,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,3,0.007382803906997045,0.08561144272486369,0.3451298276583354,0.019395246480902035,0.01594394848992427
15000,H6-P,15,n01558993/ILSVRC2012_val_00029417_n01558993,4,3,0.005291049213459094,0.05259315917889277,0.24789658188819885,0.013029331341385841,0.010550365472833315
15000,H6-P,15,n01558993/ILSVRC2012_val_00029417_n01558993,7,3,0.004861790221184492,0.046631048123041786,0.19344391922156015,0.011459334443012873,0.0095248951887091
15000,H6-P,15,n01558993/ILSVRC2012_val_00029417_n01558993,13,3,0.004498695023357868,0.04161355768640836,0.14661491413911185,0.010126200194160143,0.00866005104035139
15000,H6-P,15,n01558993/ILSVRC2012_val_00029417_n01558993,19,3,0.004406219193090995,0.040609696259101234,0.1332308053970337,0.009799496891597906,0.00846718872586886
15000,H6-P,16,n01560419/ILSVRC2012_val_00041990_n01560419,1,3,0.0025733800139278173,0.0588709885875384,0.27208630243937176,0.011181341794629892,0.008460479012380043
15000,H6-P,16,n01560419/ILSVRC2012_val_00041990_n01560419,4,3,0.0015342858775208394,0.040779596815506615,0.17471262315909067,0.007359371831019719,0.0056122456056376295
15000,H6-P,16,n01560419/ILSVRC2012_val_00041990_n01560419,7,3,0.0013327486425017316,0.03549977640310923,0.1265296240647634,0.006148022599518299,0.004882726352661848
15000,H6-P,16,n01560419/ILSVRC2012_val_00041990_n01560419,13,3,0.0011885832839955885,0.03044646916290124,0.09008033076922099,0.005134033504873514,0.0042332302158077555
15000,H6-P,16,n01560419/ILSVRC2012_val_00041990_n01560419,19,3,0.0011519324810554583,0.02931028666595618,0.08193762848774593,0.004902337367335956,0.0040829611631731195
15000,H6-P,17,n01580077/ILSVRC2012_val_00032831_n01580077,1,3,0.007886820938438177,0.11486457784970601,0.6596363385518392,0.025969641904036205,0.019373279064893723
15000,H6-P,17,n01580077/ILSVRC2012_val_00032831_n01580077,4,3,0.004810563909510772,0.07985729227463405,0.5238828857739767,0.018035121882955234,0.012796293012797832
