method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
P2048,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.011050108820199966,0.2549991011619568,0.6616175174713135,0.04316619411110878,0.036550018936395645,1,not_applicable
P2048,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.012249267660081387,0.22700659930706024,0.6965597867965698,0.04191552475094795,0.034949928522109985,1,not_applicable
P2048,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.0071862200275063515,0.1896360218524933,0.5328885316848755,0.03147871047258377,0.026149824261665344,1,not_applicable
P2048,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.0026721893809735775,0.17438891530036926,0.4438517689704895,0.02454959973692894,0.02011108212172985,1,not_applicable
P2048,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.0065297577530145645,0.17141258716583252,0.5379836559295654,0.029050853103399277,0.023671016097068787,1,not_applicable
P2048,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.004087961278855801,0.1373070329427719,0.3770093321800232,0.021588757634162903,0.017818665131926537,1,not_applicable
P2048,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.012075034901499748,0.2591714859008789,0.6381345987319946,0.0443735271692276,0.03799218311905861,1,not_applicable
P2048,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.016616443172097206,0.2392255663871765,0.9374394416809082,0.04991339519619942,0.04053900018334389,1,not_applicable
P2048,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.016455091536045074,0.2937594950199127,0.8254101276397705,0.0540851429104805,0.04583103954792023,1,not_applicable
P2048,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.009786383248865604,0.1816321164369583,0.511454701423645,0.03306414186954498,0.02794959396123886,1,not_applicable
P2048,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.011466245166957378,0.19870518147945404,1.0599883794784546,0.04193664342164993,0.03133676201105118,1,not_applicable
P2048,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.005703344009816647,0.12003246694803238,0.46905362606048584,0.022397127002477646,0.01770659163594246,1,not_applicable
P2048,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.014718237332999706,0.14827381074428558,0.5514593124389648,0.03506021201610565,0.02954561822116375,1,not_applicable
P2048,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.011017228476703167,0.168822780251503,0.7457791566848755,0.03535730019211769,0.02789950743317604,1,not_applicable
P2048,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4101,0.01231540646404028,0.16750025749206543,0.583197832107544,0.03489741310477257,0.029065433889627457,1,not_applicable
P2048,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4101,0.01102494727820158,0.1279744803905487,0.440982460975647,0.02823222056031227,0.023822395130991936,1,not_applicable
P2048,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4102,0.008526436984539032,0.21533024311065674,0.6579988598823547,0.03663945198059082,0.030059462413191795,1,not_applicable
P2048,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4102,0.011823983862996101,0.2241477221250534,0.6984869241714478,0.04122362285852432,0.03423875570297241,1,not_applicable
P2048,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4102,0.005616307258605957,0.1715104579925537,0.528286337852478,0.028050217777490616,0.022767353802919388,1,not_applicable
P2048,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4102,0.0030047339387238026,0.16618865728378296,0.4396619498729706,0.02402021922171116,0.01962359994649887,1,not_applicable
P2048,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4102,0.0056937076151371,0.1731850653886795,0.5300884246826172,0.028313100337982178,0.02301221527159214,1,not_applicable
P2048,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4102,0.004226067569106817,0.17383240163326263,0.3742620646953583,0.025351928547024727,0.021609308198094368,1,not_applicable
P2048,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4102,0.011137123219668865,0.23202286660671234,0.6281483769416809,0.040620893239974976,0.034339409321546555,1,not_applicable
P2048,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4102,0.01858760602772236,0.23685038089752197,0.9338020086288452,0.051610663533210754,0.04227264225482941,1,not_applicable
P2048,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4102,0.017581216990947723,0.29530608654022217,0.8165681958198547,0.0552775040268898,0.04711182415485382,1,not_applicable
