family,budget,renderer,policy,source_index,snr_db,psnr_db,lpips_alex,dino_cosine,selected_mode
arithmetic,3572,D0,quality,64,13.0,23.835224151611328,0.15146324038505554,0.9083311557769775,9
arithmetic,3572,D0,quality,64,19.0,23.835224151611328,0.15146324038505554,0.9083311557769775,9
arithmetic,3572,D0,quality,65,1.0,21.532073974609375,0.1544173260529836,0.9376928806304932,7
arithmetic,3572,D0,quality,65,4.0,25.1419620513916,0.07619035243988037,0.9478030800819397,9
arithmetic,3572,D0,quality,65,7.0,25.1419620513916,0.07619035243988037,0.9478030800819397,9
arithmetic,3572,D0,quality,65,13.0,25.1419620513916,0.07619035243988037,0.9478030800819397,9
arithmetic,3572,D0,quality,65,19.0,25.1419620513916,0.07619035243988037,0.9478030800819397,9
arithmetic,3572,D0,quality,66,1.0,25.014041900634766,0.11546601355075836,0.8942896723747253,7
arithmetic,3572,D0,quality,66,4.0,25.980621337890625,0.0657624105612437,0.9771413803100586,9
arithmetic,3572,D0,quality,66,7.0,25.980621337890625,0.06576241304477055,0.9771413803100586,9
arithmetic,3572,D0,quality,66,13.0,25.980621337890625,0.06576241304477055,0.9771413803100586,9
arithmetic,3572,D0,quality,66,19.0,25.980621337890625,0.0657624105612437,0.9771413803100586,9
arithmetic,3572,D0,quality,67,1.0,21.70244026184082,0.2600107789039612,0.8650452494621277,7
arithmetic,3572,D0,quality,67,4.0,23.945598602294922,0.18536620338757834,0.9057209094365438,9
arithmetic,3572,D0,quality,67,7.0,25.160614013671875,0.1260073482990265,0.9546528458595276,9
arithmetic,3572,D0,quality,67,13.0,25.160614013671875,0.1260073482990265,0.9546528458595276,9
arithmetic,3572,D0,quality,67,19.0,25.160614013671875,0.1260073482990265,0.9546528458595276,9
arithmetic,3572,D0,quality,68,1.0,15.729750633239746,0.24890395998954773,0.8408145308494568,7
arithmetic,3572,D0,quality,68,4.0,18.713090896606445,0.1475683401028315,0.8938313722610474,9
arithmetic,3572,D0,quality,68,7.0,18.713090896606445,0.1475683351357778,0.8938313722610474,9
arithmetic,3572,D0,quality,68,13.0,18.713090896606445,0.1475683351357778,0.8938313722610474,9
arithmetic,3572,D0,quality,68,19.0,18.713090896606445,0.1475683401028315,0.8938313722610474,9
arithmetic,3572,D0,quality,69,1.0,20.646121978759766,0.23949861526489258,0.8199227452278137,7
arithmetic,3572,D0,quality,69,4.0,22.55064328511556,0.19183363517125449,0.7957558234532675,9
arithmetic,3572,D0,quality,69,7.0,24.34360122680664,0.12807795405387878,0.9178485870361328,9
arithmetic,3572,D0,quality,69,13.0,24.34360122680664,0.12807795405387878,0.9178485870361328,9
arithmetic,3572,D0,quality,69,19.0,24.34360122680664,0.12807795405387878,0.9178485870361328,9
arithmetic,3572,D0,quality,70,1.0,26.0098934173584,0.1436429719130198,0.9498516321182251,7
arithmetic,3572,D0,quality,70,4.0,29.275959014892578,0.08166895806789398,0.9794140458106995,9
arithmetic,3572,D0,quality,70,7.0,29.275959014892578,0.08166895806789398,0.9794140458106995,9
arithmetic,3572,D0,quality,70,13.0,29.275959014892578,0.08166895806789398,0.9794140458106995,9
arithmetic,3572,D0,quality,70,19.0,29.275959014892578,0.08166895806789398,0.9794140458106995,9
arithmetic,3572,D0,quality,71,1.0,15.343260765075684,0.2860170006752014,0.8256931304931641,7
arithmetic,3572,D0,quality,71,4.0,13.957492510477701,0.3556266228357951,0.6344670454661051,9
arithmetic,3572,D0,quality,71,7.0,17.898529052734375,0.1749954620997111,0.9048399329185486,9
arithmetic,3572,D0,quality,71,13.0,17.898529052734375,0.1749954620997111,0.9048399329185486,9
arithmetic,3572,D0,quality,71,19.0,17.898529052734375,0.1749954620997111,0.9048399329185486,9
arithmetic,3572,D0,quality,72,1.0,18.514110565185547,0.2796354591846466,0.8655317425727844,7
arithmetic,3572,D0,quality,72,4.0,20.796875,0.19026753306388855,0.8960602283477783,9
arithmetic,3572,D0,quality,72,7.0,20.796875,0.19026753306388855,0.8960602283477783,9
arithmetic,3572,D0,quality,72,13.0,20.796875,0.19026753306388855,0.8960602283477783,9
arithmetic,3572,D0,quality,72,19.0,20.796875,0.19026753306388855,0.8960602283477783,9
arithmetic,3572,D0,quality,73,1.0,21.790102005004883,0.20956189930438995,0.9271775484085083,7
arithmetic,3572,D0,quality,73,4.0,26.786928176879883,0.08990400284528732,0.9632759094238281,9
arithmetic,3572,D0,quality,73,7.0,26.786928176879883,0.08990400284528732,0.9632759094238281,9
arithmetic,3572,D0,quality,73,13.0,26.786928176879883,0.08990400284528732,0.9632759094238281,9
arithmetic,3572,D0,quality,73,19.0,26.786928176879883,0.08990400284528732,0.9632759094238281,9
arithmetic,3572,D0,quality,74,1.0,25.37205696105957,0.06554749856392543,0.9329299330711365,7
arithmetic,3572,D0,quality,74,4.0,27.527278900146484,0.041325325767199196,0.954693078994751,9
arithmetic,3572,D0,quality,74,7.0,27.527278900146484,0.04132532452543577,0.954693078994751,9
arithmetic,3572,D0,quality,74,13.0,27.527278900146484,0.04132532452543577,0.954693078994751,9
arithmetic,3572,D0,quality,74,19.0,27.527278900146484,0.041325325767199196,0.954693078994751,9
arithmetic,3572,D0,quality,75,1.0,17.20680809020996,0.18562121192614237,0.8845784664154053,7
arithmetic,3572,D0,quality,75,4.0,18.32126808166504,0.12986836830774942,0.9515141844749451,9
arithmetic,3572,D0,quality,75,7.0,18.32126808166504,0.12986836830774942,0.9515141844749451,9
arithmetic,3572,D0,quality,75,13.0,18.32126808166504,0.12986836830774942,0.9515141844749451,9
arithmetic,3572,D0,quality,75,19.0,18.32126808166504,0.12986837327480316,0.9515141844749451,9
arithmetic,3572,D0,quality,76,1.0,17.300403594970703,0.2742772102355957,0.8660703301429749,7
arithmetic,3572,D0,quality,76,4.0,20.052982330322266,0.1639084666967392,0.9358574748039246,9
arithmetic,3572,D0,quality,76,7.0,20.052982330322266,0.1639084666967392,0.9358574748039246,9
arithmetic,3572,D0,quality,76,13.0,20.052982330322266,0.1639084666967392,0.9358574748039246,9
arithmetic,3572,D0,quality,76,19.0,20.052982330322266,0.1639084666967392,0.9358574748039246,9
arithmetic,3572,D0,quality,77,1.0,16.674121856689453,0.24872434635957083,0.824149489402771,7
arithmetic,3572,D0,quality,77,4.0,18.182286580403645,0.23798345029354095,0.7396472295125326,9
arithmetic,3572,D0,quality,77,7.0,19.841327667236328,0.1579244683186213,0.868374228477478,9
arithmetic,3572,D0,quality,77,13.0,19.841327667236328,0.1579244683186213,0.868374228477478,9
arithmetic,3572,D0,quality,77,19.0,19.841327667236328,0.1579244633515676,0.868374228477478,9
arithmetic,3572,D0,quality,78,1.0,15.581724166870117,0.30133670568466187,0.9081934094429016,7
arithmetic,3572,D0,quality,78,4.0,18.61477279663086,0.1642899513244629,0.9415621757507324,9
arithmetic,3572,D0,quality,78,7.0,18.61477279663086,0.1642899513244629,0.9415621757507324,9
arithmetic,3572,D0,quality,78,13.0,18.61477279663086,0.1642899513244629,0.9415621757507324,9
arithmetic,3572,D0,quality,78,19.0,18.61477279663086,0.1642899513244629,0.9415621757507324,9
arithmetic,3572,D0,quality,79,1.0,15.302624702453613,0.15655707816282907,0.8477979898452759,7
arithmetic,3572,D0,quality,79,4.0,22.33587646484375,0.06236752743522326,0.9301168918609619,9
arithmetic,3572,D0,quality,79,7.0,22.33587646484375,0.06236752743522326,0.9301168918609619,9
arithmetic,3572,D0,quality,79,13.0,22.33587646484375,0.06236752743522326,0.9301168918609619,9
arithmetic,3572,D0,quality,79,19.0,22.33587646484375,0.062367528676986694,0.9301168918609619,9
arithmetic,3572,D0,quality,80,1.0,16.312633514404297,0.31565654277801514,0.8411921262741089,7
arithmetic,3572,D0,quality,80,4.0,18.859551747639973,0.18741956849892935,0.9096167882283529,9
arithmetic,3572,D0,quality,80,7.0,18.89969253540039,0.18474319577217102,0.9158225059509277,9
arithmetic,3572,D0,quality,80,13.0,18.89969253540039,0.18474319577217102,0.9158225059509277,9
arithmetic,3572,D0,quality,80,19.0,18.89969253540039,0.18474319577217102,0.9158225059509277,9
arithmetic,3572,D0,quality,81,1.0,17.921504974365234,0.2813206613063812,0.728492259979248,7
arithmetic,3572,D0,quality,81,4.0,20.34789212544759,0.19517254829406738,0.8607725699742635,9
arithmetic,3572,D0,quality,81,7.0,21.94209861755371,0.15202732384204865,0.9010574817657471,9
arithmetic,3572,D0,quality,81,13.0,21.94209861755371,0.15202732384204865,0.9010574817657471,9
arithmetic,3572,D0,quality,81,19.0,21.94209861755371,0.15202732384204865,0.9010574817657471,9
arithmetic,3572,D0,quality,82,1.0,16.749927520751953,0.2830709218978882,0.7761409282684326,7
arithmetic,3572,D0,quality,82,4.0,17.48825486501058,0.270238255461057,0.8090211550394694,9
arithmetic,3572,D0,quality,82,7.0,19.09775161743164,0.1773615926504135,0.8745611310005188,9
arithmetic,3572,D0,quality,82,13.0,19.09775161743164,0.1773615926504135,0.8745611310005188,9
arithmetic,3572,D0,quality,82,19.0,19.09775161743164,0.1773615926504135,0.8745611310005188,9
arithmetic,3572,D0,quality,83,1.0,19.077804565429688,0.2464025616645813,0.8766980767250061,7
arithmetic,3572,D0,quality,83,4.0,21.962359110514324,0.12771271665891012,0.9183871150016785,9
arithmetic,3572,D0,quality,83,7.0,22.12889862060547,0.12425588071346283,0.9260538816452026,9
arithmetic,3572,D0,quality,83,13.0,22.12889862060547,0.12425588071346283,0.9260538816452026,9
arithmetic,3572,D0,quality,83,19.0,22.12889862060547,0.12425588071346283,0.9260538816452026,9
arithmetic,3572,D0,quality,84,1.0,17.75957489013672,0.28665561477343243,0.7566028237342834,7
arithmetic,3572,D0,quality,84,4.0,20.982513427734375,0.15917844573656717,0.8444308439890543,9
arithmetic,3572,D0,quality,84,7.0,21.10130500793457,0.15460780262947083,0.8480257987976074,9
arithmetic,3572,D0,quality,84,13.0,21.10130500793457,0.15460780759652457,0.8480257987976074,9
arithmetic,3572,D0,quality,84,19.0,21.10130500793457,0.15460780759652457,0.8480257987976074,9
arithmetic,3572,D0,quality,85,1.0,15.873259544372559,0.2573316693305969,0.8475717306137085,7
arithmetic,3572,D0,quality,85,4.0,17.6088228225708,0.22611435751120249,0.8655284444491068,9
arithmetic,3572,D0,quality,85,7.0,20.891510009765625,0.11739900708198547,0.9676299095153809,9
arithmetic,3572,D0,quality,85,13.0,20.891510009765625,0.11739900708198547,0.9676299095153809,9
arithmetic,3572,D0,quality,85,19.0,20.891510009765625,0.11739900708198547,0.9676299095153809,9
arithmetic,3572,D0,quality,86,1.0,19.40248680114746,0.20210838317871094,0.9162430763244629,7
arithmetic,3572,D0,quality,86,4.0,24.576404571533203,0.0891737441221873,0.9732444882392883,9
arithmetic,3572,D0,quality,86,7.0,24.576404571533203,0.08917374660571416,0.9732444882392883,9
arithmetic,3572,D0,quality,86,13.0,24.576404571533203,0.0891737441221873,0.9732444882392883,9
arithmetic,3572,D0,quality,86,19.0,24.576404571533203,0.08917374660571416,0.9732444882392883,9
arithmetic,3572,D0,quality,87,1.0,16.756494522094727,0.23056194186210632,0.8680660128593445,7
arithmetic,3572,D0,quality,87,4.0,22.342758178710938,0.09666558851798375,0.9490468502044678,9
arithmetic,3572,D0,quality,87,7.0,22.342758178710938,0.09666559100151062,0.9490468502044678,9
arithmetic,3572,D0,quality,87,13.0,22.342758178710938,0.09666559100151062,0.9490468502044678,9
arithmetic,3572,D0,quality,87,19.0,22.342758178710938,0.0966655860344569,0.9490468502044678,9
arithmetic,3572,D0,quality,88,1.0,15.403722763061523,0.27275805672009784,0.7885265350341797,7
arithmetic,3572,D0,quality,88,4.0,17.53731918334961,0.2079823613166809,0.8637967507044474,9
arithmetic,3572,D0,quality,88,7.0,18.981536865234375,0.15707363188266754,0.9156936407089233,9
arithmetic,3572,D0,quality,88,13.0,18.981536865234375,0.15707363188266754,0.9156936407089233,9
arithmetic,3572,D0,quality,88,19.0,18.981536865234375,0.15707363188266754,0.9156936407089233,9
arithmetic,3572,D0,quality,89,1.0,17.549453735351562,0.24089539547761282,0.8909440040588379,7
arithmetic,3572,D0,quality,89,4.0,20.420654296875,0.1427504320939382,0.9461570978164673,9
arithmetic,3572,D0,quality,89,7.0,20.420654296875,0.14275042712688446,0.9461570978164673,9
arithmetic,3572,D0,quality,89,13.0,20.420654296875,0.1427504320939382,0.9461570978164673,9
arithmetic,3572,D0,quality,89,19.0,20.420654296875,0.1427504320939382,0.9461570978164673,9
arithmetic,3572,D0,quality,90,1.0,16.094322204589844,0.315440833568573,0.6783812046051025,7
arithmetic,3572,D0,quality,90,4.0,17.11317316691081,0.3051726321379344,0.6737793882687887,9
arithmetic,3572,D0,quality,90,7.0,20.070026397705078,0.16625564297040304,0.853371262550354,9
arithmetic,3572,D0,quality,90,13.0,20.070026397705078,0.16625564297040304,0.853371262550354,9
arithmetic,3572,D0,quality,90,19.0,20.070026397705078,0.16625564297040304,0.853371262550354,9
arithmetic,3572,D0,quality,91,1.0,15.969080924987793,0.2612600326538086,0.6752420663833618,7
arithmetic,3572,D0,quality,91,4.0,16.437761942545574,0.32833080490430194,0.6612199246883392,9
arithmetic,3572,D0,quality,91,7.0,19.650671005249023,0.15206290781497955,0.8628418445587158,9
arithmetic,3572,D0,quality,91,13.0,19.650671005249023,0.15206290781497955,0.8628418445587158,9
arithmetic,3572,D0,quality,91,19.0,19.650671005249023,0.15206290781497955,0.8628418445587158,9
arithmetic,3572,D0,quality,92,1.0,16.150333404541016,0.293631116549174,0.8983263373374939,7
arithmetic,3572,D0,quality,92,4.0,16.582826614379883,0.26786985993385315,0.9230850537618002,9
arithmetic,3572,D0,quality,92,7.0,17.654878616333008,0.19987763464450836,0.9461567997932434,9
arithmetic,3572,D0,quality,92,13.0,17.654878616333008,0.19987763464450836,0.9461567997932434,9
arithmetic,3572,D0,quality,92,19.0,17.654878616333008,0.19987763464450836,0.9461567997932434,9
arithmetic,3572,D0,quality,93,1.0,19.903339385986328,0.19765072067578635,0.9231296181678772,7
arithmetic,3572,D0,quality,93,4.0,25.112573623657227,0.07892222702503204,0.9641950130462646,9
arithmetic,3572,D0,quality,93,7.0,25.112573623657227,0.07892222702503204,0.9641950130462646,9
arithmetic,3572,D0,quality,93,13.0,25.112573623657227,0.07892222702503204,0.9641950130462646,9
arithmetic,3572,D0,quality,93,19.0,25.112573623657227,0.07892222702503204,0.9641950130462646,9
arithmetic,3572,D0,quality,94,1.0,19.039823532104492,0.18171244859695435,0.8649688959121704,7
arithmetic,3572,D0,quality,94,4.0,23.713647842407227,0.08199126025040944,0.9422821998596191,9
arithmetic,3572,D0,quality,94,7.0,23.713647842407227,0.08199126273393631,0.9422821998596191,9
arithmetic,3572,D0,quality,94,13.0,23.713647842407227,0.08199126025040944,0.9422821998596191,9
arithmetic,3572,D0,quality,94,19.0,23.713647842407227,0.08199126025040944,0.9422821998596191,9
arithmetic,3572,D0,quality,95,1.0,16.052547454833984,0.22933036088943481,0.7642470598220825,7
arithmetic,3572,D0,quality,95,4.0,19.75761604309082,0.12216988205909729,0.9449584484100342,9
arithmetic,3572,D0,quality,95,7.0,19.75761604309082,0.12216988205909729,0.9449584484100342,9
arithmetic,3572,D0,quality,95,13.0,19.75761604309082,0.12216988205909729,0.9449584484100342,9
arithmetic,3572,D0,quality,95,19.0,19.75761604309082,0.12216988205909729,0.9449584484100342,9
arithmetic,3572,D0,quality,96,1.0,21.987171173095703,0.20792321860790253,0.9163275957107544,7
arithmetic,3572,D0,quality,96,4.0,22.563936869303387,0.18919137865304947,0.9186534285545349,9
arithmetic,3572,D0,quality,96,7.0,25.936283111572266,0.10248593240976334,0.9644564986228943,9
arithmetic,3572,D0,quality,96,13.0,25.936283111572266,0.10248593240976334,0.9644564986228943,9
arithmetic,3572,D0,quality,96,19.0,25.936283111572266,0.10248593240976334,0.9644564986228943,9
arithmetic,3572,D0,quality,97,1.0,15.833808898925781,0.355274498462677,0.7960531711578369,7
arithmetic,3572,D0,quality,97,4.0,15.962942759195963,0.35320769747098285,0.7840879360834757,9
arithmetic,3572,D0,quality,97,7.0,17.15803337097168,0.261486957470576,0.8616271018981934,9
arithmetic,3572,D0,quality,97,13.0,17.15803337097168,0.2614869674046834,0.8616271018981934,9
arithmetic,3572,D0,quality,97,19.0,17.15803337097168,0.261486957470576,0.8616271018981934,9
arithmetic,3572,D0,quality,98,1.0,16.7106990814209,0.21106038987636566,0.8094794750213623,7
arithmetic,3572,D0,quality,98,4.0,16.652377446492512,0.21232139070828757,0.8377093474070231,9
arithmetic,3572,D0,quality,98,7.0,22.098873138427734,0.08566023409366608,0.9263828992843628,9
arithmetic,3572,D0,quality,98,13.0,22.098873138427734,0.08566023409366608,0.9263828992843628,9
arithmetic,3572,D0,quality,98,19.0,22.098873138427734,0.08566023409366608,0.9263828992843628,9
arithmetic,3572,D0,quality,99,1.0,15.711150169372559,0.26027894020080566,0.842927098274231,7
arithmetic,3572,D0,quality,99,4.0,18.053163210550945,0.18773687382539114,0.8869025309880575,9
arithmetic,3572,D0,quality,99,7.0,19.395170211791992,0.14345353345076242,0.9273512363433838,9
arithmetic,3572,D0,quality,99,13.0,19.395170211791992,0.1434535284837087,0.9273512363433838,9
arithmetic,3572,D0,quality,99,19.0,19.395170211791992,0.14345353345076242,0.9273512363433838,9
arithmetic,3572,D0,reliability,0,1.0,12.33504867553711,0.2813071608543396,0.6454495787620544,7
arithmetic,3572,D0,reliability,0,4.0,13.516948699951172,0.20085062583287558,0.7360659837722778,8
arithmetic,3572,D0,reliability,0,7.0,14.76740837097168,0.15156676868597665,0.8782002925872803,9
arithmetic,3572,D0,reliability,0,13.0,14.76740837097168,0.15156676868597665,0.8782002925872803,9
arithmetic,3572,D0,reliability,0,19.0,14.76740837097168,0.15156676868597665,0.8782002925872803,9
arithmetic,3572,D0,reliability,1,1.0,19.626873016357422,0.177059143781662,0.6421431303024292,7
arithmetic,3572,D0,reliability,1,4.0,20.23249626159668,0.13815292716026306,0.7056215405464172,8
arithmetic,3572,D0,reliability,1,7.0,20.524206161499023,0.12865633765856424,0.8784524202346802,9
arithmetic,3572,D0,reliability,1,13.0,20.524206161499023,0.12865633765856424,0.8784524202346802,9
arithmetic,3572,D0,reliability,1,19.0,20.524206161499023,0.12865634262561798,0.8784524202346802,9
arithmetic,3572,D0,reliability,2,1.0,15.154129028320312,0.37340426445007324,0.8730372786521912,7
arithmetic,3572,D0,reliability,2,4.0,15.881024360656738,0.3094536364078522,0.9003390073776245,8
arithmetic,3572,D0,reliability,2,7.0,16.637897491455078,0.25521984696388245,0.9067087173461914,9
arithmetic,3572,D0,reliability,2,13.0,16.637897491455078,0.25521984696388245,0.9067087173461914,9
arithmetic,3572,D0,reliability,2,19.0,16.637897491455078,0.25521984696388245,0.9067087173461914,9
arithmetic,3572,D0,reliability,3,1.0,13.565649032592773,0.2806093096733093,0.8263841271400452,7
arithmetic,3572,D0,reliability,3,4.0,14.546270370483398,0.2275409698486328,0.8760709762573242,8
arithmetic,3572,D0,reliability,3,7.0,15.704376220703125,0.19603008031845093,0.9049654603004456,9
arithmetic,3572,D0,reliability,3,13.0,15.704376220703125,0.19603009025255838,0.9049654603004456,9
arithmetic,3572,D0,reliability,3,19.0,15.704376220703125,0.19603009025255838,0.9049654603004456,9
arithmetic,3572,D0,reliability,4,1.0,15.716838836669922,0.2969245711962382,0.8595544695854187,7
arithmetic,3572,D0,reliability,4,4.0,16.726186752319336,0.23004476726055145,0.8443152904510498,8
arithmetic,3572,D0,reliability,4,7.0,17.933265686035156,0.17996534705162048,0.9242644906044006,9
arithmetic,3572,D0,reliability,4,13.0,17.933265686035156,0.17996534705162048,0.9242644906044006,9
arithmetic,3572,D0,reliability,4,19.0,17.933265686035156,0.17996534705162048,0.9242644906044006,9
arithmetic,3572,D0,reliability,5,1.0,22.051319122314453,0.21365326642990112,0.8297808766365051,7
arithmetic,3572,D0,reliability,5,4.0,22.687042236328125,0.16292641560236612,0.8507251739501953,8
arithmetic,3572,D0,reliability,5,7.0,23.066692352294922,0.15026476979255676,0.8560503721237183,9
arithmetic,3572,D0,reliability,5,13.0,23.066692352294922,0.15026476979255676,0.8560503721237183,9
arithmetic,3572,D0,reliability,5,19.0,23.066692352294922,0.15026476979255676,0.8560503721237183,9
arithmetic,3572,D0,reliability,6,1.0,21.71365737915039,0.2806437909603119,0.8070136308670044,7
arithmetic,3572,D0,reliability,6,4.0,22.06132698059082,0.21044471859931946,0.9148408770561218,8
arithmetic,3572,D0,reliability,6,7.0,22.566015243530273,0.17145907878875732,0.9324827194213867,9
arithmetic,3572,D0,reliability,6,13.0,22.566015243530273,0.17145907878875732,0.9324827194213867,9
arithmetic,3572,D0,reliability,6,19.0,22.566015243530273,0.17145907878875732,0.9324827194213867,9
arithmetic,3572,D0,reliability,7,1.0,13.61967658996582,0.32814526557922363,0.793735146522522,7
arithmetic,3572,D0,reliability,7,4.0,14.314360618591309,0.26503297686576843,0.8036289215087891,8
arithmetic,3572,D0,reliability,7,7.0,15.116445541381836,0.2284837265809377,0.8559284210205078,9
arithmetic,3572,D0,reliability,7,13.0,15.116445541381836,0.2284837265809377,0.8559284210205078,9
arithmetic,3572,D0,reliability,7,19.0,15.116445541381836,0.22848372161388397,0.8559284210205078,9
arithmetic,3572,D0,reliability,8,1.0,13.673247337341309,0.28471553325653076,0.9095737338066101,7
arithmetic,3572,D0,reliability,8,4.0,14.807271003723145,0.21465633312861124,0.9425040483474731,8
arithmetic,3572,D0,reliability,8,7.0,16.03847312927246,0.18463578820228577,0.9089347124099731,9
arithmetic,3572,D0,reliability,8,13.0,16.03847312927246,0.18463578820228577,0.9089347124099731,9
arithmetic,3572,D0,reliability,8,19.0,16.03847312927246,0.18463578820228577,0.9089347124099731,9
arithmetic,3572,D0,reliability,9,1.0,14.987019538879395,0.24326059222221375,0.8603636026382446,7
arithmetic,3572,D0,reliability,9,4.0,15.542779922485352,0.20889662206172943,0.8997793793678284,8
arithmetic,3572,D0,reliability,9,7.0,16.46030616760254,0.15909311175346375,0.9155489206314087,9
arithmetic,3572,D0,reliability,9,13.0,16.46030616760254,0.15909311175346375,0.9155489206314087,9
arithmetic,3572,D0,reliability,9,19.0,16.46030616760254,0.15909311175346375,0.9155489206314087,9
arithmetic,3572,D0,reliability,10,1.0,16.346851348876953,0.24061132967472076,0.9603189826011658,7
arithmetic,3572,D0,reliability,10,4.0,17.827455520629883,0.17318141957124075,0.9601151347160339,8
arithmetic,3572,D0,reliability,10,7.0,19.22677230834961,0.13109707832336426,0.9679110050201416,9
arithmetic,3572,D0,reliability,10,13.0,19.22677230834961,0.13109707832336426,0.9679110050201416,9
arithmetic,3572,D0,reliability,10,19.0,19.22677230834961,0.13109707832336426,0.9679110050201416,9
arithmetic,3572,D0,reliability,11,1.0,16.21218490600586,0.2629922330379486,0.8444234132766724,7
arithmetic,3572,D0,reliability,11,4.0,17.42711639404297,0.2180215815703074,0.8665728569030762,8
arithmetic,3572,D0,reliability,11,7.0,18.94344711303711,0.17179900407791138,0.9199231863021851,9
arithmetic,3572,D0,reliability,11,13.0,18.94344711303711,0.17179900407791138,0.9199231863021851,9
arithmetic,3572,D0,reliability,11,19.0,18.94344711303711,0.17179900407791138,0.9199231863021851,9
arithmetic,3572,D0,reliability,12,1.0,18.656696319580078,0.2984961271286011,0.888289213180542,7
arithmetic,3572,D0,reliability,12,4.0,20.244258880615234,0.24001097679138184,0.9216951727867126,8
arithmetic,3572,D0,reliability,12,7.0,21.749895095825195,0.17431750893592834,0.9402333498001099,9
arithmetic,3572,D0,reliability,12,13.0,21.749895095825195,0.17431750893592834,0.9402333498001099,9
arithmetic,3572,D0,reliability,12,19.0,21.749895095825195,0.17431750893592834,0.9402333498001099,9
arithmetic,3572,D0,reliability,13,1.0,15.489664077758789,0.3121224343776703,0.8704050779342651,7
arithmetic,3572,D0,reliability,13,4.0,18.31233787536621,0.2253284752368927,0.9167947769165039,8
arithmetic,3572,D0,reliability,13,7.0,20.474977493286133,0.1688289393981298,0.922906756401062,9
arithmetic,3572,D0,reliability,13,13.0,20.474977493286133,0.1688289393981298,0.922906756401062,9
arithmetic,3572,D0,reliability,13,19.0,20.474977493286133,0.1688289443651835,0.922906756401062,9
arithmetic,3572,D0,reliability,14,1.0,13.829339981079102,0.1964653879404068,0.8500139713287354,7
arithmetic,3572,D0,reliability,14,4.0,15.625347137451172,0.14110292991002402,0.9151875376701355,8
arithmetic,3572,D0,reliability,14,7.0,17.064481735229492,0.10234862565994263,0.9358943700790405,9
arithmetic,3572,D0,reliability,14,13.0,17.064481735229492,0.10234862565994263,0.9358943700790405,9
arithmetic,3572,D0,reliability,14,19.0,17.064481735229492,0.10234862565994263,0.9358943700790405,9
arithmetic,3572,D0,reliability,15,1.0,22.66079330444336,0.19485674301783243,0.8706539273262024,7
arithmetic,3572,D0,reliability,15,4.0,24.153318405151367,0.16121172408262888,0.9178425669670105,8
arithmetic,3572,D0,reliability,15,7.0,25.557968139648438,0.11673906445503235,0.9287845492362976,9
arithmetic,3572,D0,reliability,15,13.0,25.557968139648438,0.11673906445503235,0.9287845492362976,9
arithmetic,3572,D0,reliability,15,19.0,25.557968139648438,0.11673906445503235,0.9287845492362976,9
arithmetic,3572,D0,reliability,16,1.0,16.67959976196289,0.2582848370075226,0.9168410897254944,7
arithmetic,3572,D0,reliability,16,4.0,18.263729095458984,0.19142970442771912,0.9407271146774292,8
arithmetic,3572,D0,reliability,16,7.0,19.845169067382812,0.14582985639572144,0.9624718427658081,9
arithmetic,3572,D0,reliability,16,13.0,19.845169067382812,0.14582985639572144,0.9624718427658081,9
arithmetic,3572,D0,reliability,16,19.0,19.845169067382812,0.14582985639572144,0.9624718427658081,9
arithmetic,3572,D0,reliability,17,1.0,14.380048751831055,0.24362879494825998,0.8877184391021729,7
arithmetic,3572,D0,reliability,17,4.0,14.923227310180664,0.2010373572508494,0.880626380443573,8
arithmetic,3572,D0,reliability,17,7.0,15.850854873657227,0.17488184571266174,0.9246348142623901,9
arithmetic,3572,D0,reliability,17,13.0,15.850854873657227,0.17488184571266174,0.9246348142623901,9
arithmetic,3572,D0,reliability,17,19.0,15.850854873657227,0.17488184571266174,0.9246348142623901,9
arithmetic,3572,D0,reliability,18,1.0,19.398479461669922,0.21092495322227478,0.9078855514526367,7
arithmetic,3572,D0,reliability,18,4.0,20.666488647460938,0.1687177966038386,0.9182004928588867,8
arithmetic,3572,D0,reliability,18,7.0,21.522438049316406,0.13592782616615295,0.9363512992858887,9
arithmetic,3572,D0,reliability,18,13.0,21.522438049316406,0.13592782616615295,0.9363512992858887,9
arithmetic,3572,D0,reliability,18,19.0,21.522438049316406,0.13592782616615295,0.9363512992858887,9
arithmetic,3572,D0,reliability,19,1.0,19.76580238342285,0.1501360535621643,0.9118127822875977,7
arithmetic,3572,D0,reliability,19,4.0,21.579790115356445,0.11713118354479472,0.9292635917663574,8
arithmetic,3572,D0,reliability,19,7.0,22.903451919555664,0.09791307151317596,0.9561826586723328,9
arithmetic,3572,D0,reliability,19,13.0,22.903451919555664,0.09791307151317596,0.9561826586723328,9
arithmetic,3572,D0,reliability,19,19.0,22.903451919555664,0.09791307151317596,0.9561826586723328,9
arithmetic,3572,D0,reliability,20,1.0,22.555679321289062,0.09028253704309464,0.9481832385063171,7
arithmetic,3572,D0,reliability,20,4.0,23.43456268310547,0.08184104412794113,0.9519175291061401,8
arithmetic,3572,D0,reliability,20,7.0,25.37393569946289,0.06443264583746593,0.9504537582397461,9
arithmetic,3572,D0,reliability,20,13.0,25.37393569946289,0.06443264583746593,0.9504537582397461,9
arithmetic,3572,D0,reliability,20,19.0,25.37393569946289,0.06443264832099278,0.9504537582397461,9
arithmetic,3572,D0,reliability,21,1.0,15.707688331604004,0.31452901164690655,0.8544531464576721,7
