method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.01180078275501728,0.2806074321269989,0.718706488609314,0.04704859107732773,0.0398615263402462,1,0
H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.01190272718667984,0.21008479595184326,0.6987446546554565,0.03989865258336067,0.032911207526922226,1,0
H8-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.0060583800077438354,0.16551654040813446,0.5076443552970886,0.027686478570103645,0.02261003479361534,1,0
H8-V,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.0019276300445199013,0.12122814357280731,0.40196484327316284,0.018070092424750328,0.014050444588065147,1,0
H8-V,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.005176879931241274,0.13225749135017395,0.4858391284942627,0.023261019960045815,0.01840262860059738,1,0
H8-V,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.003949207253754139,0.15923342108726501,0.3726159334182739,0.02359870821237564,0.019872549921274185,1,0
H8-V,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.016716815531253815,0.3592113256454468,0.6968810558319092,0.05960676074028015,0.05263794958591461,1,0
H8-V,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.02178114280104637,0.28973349928855896,0.9727790355682373,0.06048228591680527,0.05075449496507645,1,0
H8-V,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.014215524308383465,0.1909908801317215,0.772761344909668,0.04104222357273102,0.03331461176276207,1,0
H8-V,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.006255886517465115,0.14843110740184784,0.49554020166397095,0.026054399088025093,0.021098997443914413,1,0
H8-V,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.009733065031468868,0.18642842769622803,1.044109582901001,0.03881700336933136,0.028375908732414246,1,0
H8-V,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.0060601606965065,0.11781299859285355,0.47660720348358154,0.022607535123825073,0.017841462045907974,1,0
H8-V,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.019617611542344093,0.21063995361328125,0.6491031646728516,0.04717263951897621,0.04068160802125931,1,0
H8-V,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.009518078528344631,0.13810855150222778,0.6966544985771179,0.03029547818005085,0.023328933864831924,1,0
H8-V,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4101,0.012508652172982693,0.15140511095523834,0.5721819996833801,0.033370982855558395,0.0276491641998291,1,0
H8-V,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4101,0.008789186365902424,0.10700321942567825,0.40760374069213867,0.023565545678138733,0.019489508122205734,1,0
H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4102,0.012962505221366882,0.260346382856369,0.6838549375534058,0.045835692435503006,0.038997143507003784,1,0
H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4102,0.012783808633685112,0.23167341947555542,0.711766242980957,0.043068815022706985,0.0359511524438858,1,0
H8-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4102,0.004276532679796219,0.1293187439441681,0.46215134859085083,0.021829921752214432,0.017208408564329147,1,0
H8-V,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4102,0.002645336091518402,0.14194545149803162,0.4321138262748718,0.021161019802093506,0.016839880496263504,1,0
