method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.023528223857283592,0.39638373255729675,0.956477165222168,0.0727313682436943,0.06316659599542618,1,0
H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.015307444147765636,0.24632179737091064,0.8784753084182739,0.048724375665187836,0.039939623326063156,1,0
H8-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.010218042880296707,0.23230412602424622,0.6506568193435669,0.039955027401447296,0.03344845771789551,1,0
H8-V,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.0025323298759758472,0.12764506042003632,0.4981408417224884,0.020278243348002434,0.015296835452318192,1,0
H8-V,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.006372214760631323,0.17723996937274933,0.6061520576477051,0.03015773370862007,0.024096213281154633,1,0
H8-V,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.006798995193094015,0.2363317608833313,0.4738832712173462,0.03517100587487221,0.030432172119617462,1,0
H8-V,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.04088515788316727,0.48263347148895264,0.9309132695198059,0.09845764189958572,0.08914850652217865,1,0
H8-V,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.03661615774035454,0.3704090714454651,1.243204116821289,0.0860891044139862,0.0736570656299591,1,0
H8-V,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.022624550387263298,0.2190428078174591,0.9692292213439941,0.054221123456954956,0.04452883079648018,1,0
H8-V,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.01255364902317524,0.17134447395801544,0.6104185581207275,0.035792283713817596,0.029688097536563873,1,0
H8-V,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.017720339819788933,0.2386702001094818,1.281274676322937,0.05440010875463486,0.041587360203266144,1,0
H8-V,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.00854066014289856,0.20450498163700104,0.6145029067993164,0.03513618931174278,0.028991159051656723,1,0
H8-V,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.05738162249326706,0.46209070086479187,0.8515611290931702,0.1121063083410263,0.1035906970500946,1,0
H8-V,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.013901747763156891,0.18907906115055084,0.8124600648880005,0.040934253484010696,0.032809652388095856,1,0
H8-V,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4101,0.01707342453300953,0.1851198375225067,0.7036079168319702,0.042621489614248276,0.03558541089296341,1,0
H8-V,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4101,0.013956683687865734,0.19421538710594177,0.5112494230270386,0.038490716367959976,0.03337822109460831,1,0
H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4102,0.03118836134672165,0.3540847897529602,0.8906972408294678,0.07550381124019623,0.06659683585166931,1,0
H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4102,0.019438868388533592,0.28603172302246094,0.9150837063789368,0.05719287693500519,0.048042040318250656,1,0
H8-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4102,0.007138355635106564,0.17055150866508484,0.5806862115859985,0.030000368133187294,0.024193506687879562,1,0
H8-V,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4102,0.0065005156211555,0.2229139804840088,0.550586462020874,0.03429777920246124,0.028791913762688637,1,0
