method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.011426436714828014,0.28465768694877625,0.7145898342132568,0.04703810065984726,0.039892204105854034,1,0
H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.01192291360348463,0.21325042843818665,0.6884995698928833,0.040132950991392136,0.03324795514345169,1,0
H8-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.00584622286260128,0.15989799797534943,0.4981793463230133,0.026817817240953445,0.021836023777723312,1,0
H8-V,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.0020049549639225006,0.1064264178276062,0.39255452156066895,0.016573142260313034,0.01264759711921215,1,0
H8-V,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.005940875969827175,0.12851876020431519,0.4744916260242462,0.023537669330835342,0.01879275217652321,1,0
H8-V,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.003992564044892788,0.14694789052009583,0.3622369170188904,0.022309722378849983,0.018687352538108826,1,0
H8-V,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.015523104928433895,0.33791404962539673,0.6871713995933533,0.05618622526526451,0.04931451007723808,1,0
H8-V,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.02017710916697979,0.267235666513443,0.9646852016448975,0.05654752627015114,0.046900674700737,1,0
H8-V,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.013586070388555527,0.1909119039773941,0.7665226459503174,0.04034248739480972,0.032677263021469116,1,0
H8-V,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.006586677394807339,0.14074604213237762,0.4911184310913086,0.025572465732693672,0.020661281421780586,1,0
H8-V,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.00953634362667799,0.1864108145236969,1.0435417890548706,0.03861284255981445,0.028177425265312195,1,0
H8-V,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.006066033151000738,0.11369241774082184,0.46608680486679077,0.022096142172813416,0.01743527501821518,1,0
H8-V,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.018174149096012115,0.18868355453014374,0.6377336978912354,0.043419841676950455,0.03704250603914261,1,0
H8-V,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.009342328645288944,0.1391552984714508,0.6956233978271484,0.0302140936255455,0.02325785905122757,1,0
H8-V,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4101,0.011904507875442505,0.14420974254608154,0.5663250684738159,0.031988732516765594,0.02632548287510872,1,0
H8-V,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4101,0.00862039439380169,0.11027424782514572,0.3988816440105438,0.02363663539290428,0.019647818058729172,1,0
H8-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4102,0.01239943876862526,0.24225787818431854,0.6809674501419067,0.043434903025627136,0.03662522882223129,1,0
H8-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4102,0.01247376762330532,0.23649832606315613,0.7008681297302246,0.04313228279352188,0.036123599857091904,1,0
H8-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4102,0.004330109804868698,0.12785446643829346,0.45699554681777954,0.021685510873794556,0.017115555703639984,1,0
H8-V,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4102,0.002921705599874258,0.14468221366405487,0.41682928800582886,0.02155821956694126,0.017389927059412003,1,0
H8-V,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4102,0.006161471363157034,0.15825332701206207,0.4980030655860901,0.02696683630347252,0.02198680490255356,1,0
H8-V,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4102,0.004290228709578514,0.17040354013442993,0.33943045139312744,0.024724887683987617,0.021330583840608597,1,0
