source_index,image_id,m,N,ND,NA,snr_db,seed,header_ok,header_crc_ok,decoded_mode,decoded_label,body_crc_ok,token_error_rate_including_erasure,prefix_error_normalized,base_error_normalized
12,n01532829/ILSVRC2012_val_00030042_n01532829,6,4084,1200,2816,7,4101,1,1,6,12,1,0.0,0.0,0.7843250632286072
12,n01532829/ILSVRC2012_val_00030042_n01532829,6,4084,1200,2816,7,4102,1,1,6,12,1,0.0,0.0,0.7843250632286072
12,n01532829/ILSVRC2012_val_00030042_n01532829,6,4084,1200,2816,7,4103,1,1,6,12,1,0.0,0.0,0.7843250632286072
12,n01532829/ILSVRC2012_val_00030042_n01532829,6,4084,1200,2816,13,4101,1,1,6,12,1,0.0,0.0,0.7843250632286072
12,n01532829/ILSVRC2012_val_00030042_n01532829,6,4084,1200,2816,13,4102,1,1,6,12,1,0.0,0.0,0.7843250632286072
12,n01532829/ILSVRC2012_val_00030042_n01532829,6,4084,1200,2816,13,4103,1,1,6,12,1,0.0,0.0,0.7843250632286072
12,n01532829/ILSVRC2012_val_00030042_n01532829,6,4084,1200,2816,19,4101,1,1,6,12,1,0.0,0.0,0.7843250632286072
12,n01532829/ILSVRC2012_val_00030042_n01532829,6,4084,1200,2816,19,4102,1,1,6,12,1,0.0,0.0,0.7843250632286072
12,n01532829/ILSVRC2012_val_00030042_n01532829,6,4084,1200,2816,19,4103,1,1,6,12,1,0.0,0.0,0.7843250632286072
13,n01534433/ILSVRC2012_val_00030911_n01534433,6,4084,1200,2816,1,4101,1,1,6,13,0,0.12087912087912088,0.034675613045692444,1.1382919549942017
13,n01534433/ILSVRC2012_val_00030911_n01534433,6,4084,1200,2816,1,4102,1,1,6,13,0,0.04395604395604396,0.013358727097511292,1.0712592601776123
13,n01534433/ILSVRC2012_val_00030911_n01534433,6,4084,1200,2816,1,4103,1,1,6,13,0,0.02197802197802198,0.009895571507513523,1.0617393255233765
13,n01534433/ILSVRC2012_val_00030911_n01534433,6,4084,1200,2816,4,4101,1,1,6,13,1,0.0,0.0,1.0435067415237427
13,n01534433/ILSVRC2012_val_00030911_n01534433,6,4084,1200,2816,4,4102,1,1,6,13,1,0.0,0.0,1.0435067415237427
13,n01534433/ILSVRC2012_val_00030911_n01534433,6,4084,1200,2816,4,4103,1,1,6,13,1,0.0,0.0,1.0435067415237427
13,n01534433/ILSVRC2012_val_00030911_n01534433,6,4084,1200,2816,7,4101,1,1,6,13,1,0.0,0.0,1.0435067415237427
13,n01534433/ILSVRC2012_val_00030911_n01534433,6,4084,1200,2816,7,4102,1,1,6,13,1,0.0,0.0,1.0435067415237427
13,n01534433/ILSVRC2012_val_00030911_n01534433,6,4084,1200,2816,7,4103,1,1,6,13,1,0.0,0.0,1.0435067415237427
13,n01534433/ILSVRC2012_val_00030911_n01534433,6,4084,1200,2816,13,4101,1,1,6,13,1,0.0,0.0,1.0435067415237427
13,n01534433/ILSVRC2012_val_00030911_n01534433,6,4084,1200,2816,13,4102,1,1,6,13,1,0.0,0.0,1.0435067415237427
13,n01534433/ILSVRC2012_val_00030911_n01534433,6,4084,1200,2816,13,4103,1,1,6,13,1,0.0,0.0,1.0435067415237427
13,n01534433/ILSVRC2012_val_00030911_n01534433,6,4084,1200,2816,19,4101,1,1,6,13,1,0.0,0.0,1.0435067415237427
13,n01534433/ILSVRC2012_val_00030911_n01534433,6,4084,1200,2816,19,4102,1,1,6,13,1,0.0,0.0,1.0435067415237427
13,n01534433/ILSVRC2012_val_00030911_n01534433,6,4084,1200,2816,19,4103,1,1,6,13,1,0.0,0.0,1.0435067415237427
14,n01537544/ILSVRC2012_val_00031716_n01537544,6,4084,1200,2816,1,4101,1,1,6,14,0,0.03296703296703297,0.0069487374275922775,0.8321923017501831
14,n01537544/ILSVRC2012_val_00031716_n01537544,6,4084,1200,2816,1,4102,1,1,6,14,0,0.07692307692307693,0.011718902736902237,0.8419500589370728
14,n01537544/ILSVRC2012_val_00031716_n01537544,6,4084,1200,2816,1,4103,1,1,6,14,0,0.04395604395604396,0.00864347256720066,0.8358820676803589
14,n01537544/ILSVRC2012_val_00031716_n01537544,6,4084,1200,2816,4,4101,1,1,6,14,1,0.0,0.0,0.8179807066917419
14,n01537544/ILSVRC2012_val_00031716_n01537544,6,4084,1200,2816,4,4102,1,1,6,14,1,0.0,0.0,0.8179807066917419
14,n01537544/ILSVRC2012_val_00031716_n01537544,6,4084,1200,2816,4,4103,1,1,6,14,1,0.0,0.0,0.8179807066917419
14,n01537544/ILSVRC2012_val_00031716_n01537544,6,4084,1200,2816,7,4101,1,1,6,14,1,0.0,0.0,0.8179807066917419
14,n01537544/ILSVRC2012_val_00031716_n01537544,6,4084,1200,2816,7,4102,1,1,6,14,1,0.0,0.0,0.8179807066917419
14,n01537544/ILSVRC2012_val_00031716_n01537544,6,4084,1200,2816,7,4103,1,1,6,14,1,0.0,0.0,0.8179807066917419
14,n01537544/ILSVRC2012_val_00031716_n01537544,6,4084,1200,2816,13,4101,1,1,6,14,1,0.0,0.0,0.8179807066917419
14,n01537544/ILSVRC2012_val_00031716_n01537544,6,4084,1200,2816,13,4102,1,1,6,14,1,0.0,0.0,0.8179807066917419
14,n01537544/ILSVRC2012_val_00031716_n01537544,6,4084,1200,2816,13,4103,1,1,6,14,1,0.0,0.0,0.8179807066917419
14,n01537544/ILSVRC2012_val_00031716_n01537544,6,4084,1200,2816,19,4101,1,1,6,14,1,0.0,0.0,0.8179807066917419
14,n01537544/ILSVRC2012_val_00031716_n01537544,6,4084,1200,2816,19,4102,1,1,6,14,1,0.0,0.0,0.8179807066917419
14,n01537544/ILSVRC2012_val_00031716_n01537544,6,4084,1200,2816,19,4103,1,1,6,14,1,0.0,0.0,0.8179807066917419
15,n01558993/ILSVRC2012_val_00029417_n01558993,6,4084,1200,2816,1,4101,1,1,6,15,0,0.06593406593406594,0.016756147146224976,0.625017523765564
15,n01558993/ILSVRC2012_val_00029417_n01558993,6,4084,1200,2816,1,4102,1,1,6,15,0,0.08791208791208792,0.0161285363137722,0.6052513122558594
15,n01558993/ILSVRC2012_val_00029417_n01558993,6,4084,1200,2816,1,4103,1,1,6,15,0,0.06593406593406594,0.013561287894845009,0.6047407984733582
15,n01558993/ILSVRC2012_val_00029417_n01558993,6,4084,1200,2816,4,4101,1,1,6,15,1,0.0,0.0,0.5692631006240845
15,n01558993/ILSVRC2012_val_00029417_n01558993,6,4084,1200,2816,4,4102,1,1,6,15,1,0.0,0.0,0.5692631006240845
15,n01558993/ILSVRC2012_val_00029417_n01558993,6,4084,1200,2816,4,4103,1,1,6,15,1,0.0,0.0,0.5692631006240845
15,n01558993/ILSVRC2012_val_00029417_n01558993,6,4084,1200,2816,7,4101,1,1,6,15,1,0.0,0.0,0.5692631006240845
15,n01558993/ILSVRC2012_val_00029417_n01558993,6,4084,1200,2816,7,4102,1,1,6,15,1,0.0,0.0,0.5692631006240845
15,n01558993/ILSVRC2012_val_00029417_n01558993,6,4084,1200,2816,7,4103,1,1,6,15,1,0.0,0.0,0.5692631006240845
15,n01558993/ILSVRC2012_val_00029417_n01558993,6,4084,1200,2816,13,4101,1,1,6,15,1,0.0,0.0,0.5692631006240845
15,n01558993/ILSVRC2012_val_00029417_n01558993,6,4084,1200,2816,13,4102,1,1,6,15,1,0.0,0.0,0.5692631006240845
15,n01558993/ILSVRC2012_val_00029417_n01558993,6,4084,1200,2816,13,4103,1,1,6,15,1,0.0,0.0,0.5692631006240845
15,n01558993/ILSVRC2012_val_00029417_n01558993,6,4084,1200,2816,19,4101,1,1,6,15,1,0.0,0.0,0.5692631006240845
15,n01558993/ILSVRC2012_val_00029417_n01558993,6,4084,1200,2816,19,4102,1,1,6,15,1,0.0,0.0,0.5692631006240845
15,n01558993/ILSVRC2012_val_00029417_n01558993,6,4084,1200,2816,19,4103,1,1,6,15,1,0.0,0.0,0.5692631006240845
16,n01560419/ILSVRC2012_val_00041990_n01560419,6,4084,1200,2816,1,4101,1,1,6,16,1,0.0,0.0,0.3497051000595093
16,n01560419/ILSVRC2012_val_00041990_n01560419,6,4084,1200,2816,1,4102,1,1,6,16,0,0.054945054945054944,0.013414181768894196,0.38822805881500244
16,n01560419/ILSVRC2012_val_00041990_n01560419,6,4084,1200,2816,1,4103,1,1,6,16,0,0.06593406593406594,0.017394637688994408,0.4089258909225464
16,n01560419/ILSVRC2012_val_00041990_n01560419,6,4084,1200,2816,4,4101,1,1,6,16,1,0.0,0.0,0.3497051000595093
16,n01560419/ILSVRC2012_val_00041990_n01560419,6,4084,1200,2816,4,4102,1,1,6,16,1,0.0,0.0,0.3497051000595093
16,n01560419/ILSVRC2012_val_00041990_n01560419,6,4084,1200,2816,4,4103,1,1,6,16,1,0.0,0.0,0.3497051000595093
16,n01560419/ILSVRC2012_val_00041990_n01560419,6,4084,1200,2816,7,4101,1,1,6,16,1,0.0,0.0,0.3497051000595093
16,n01560419/ILSVRC2012_val_00041990_n01560419,6,4084,1200,2816,7,4102,1,1,6,16,1,0.0,0.0,0.3497051000595093
16,n01560419/ILSVRC2012_val_00041990_n01560419,6,4084,1200,2816,7,4103,1,1,6,16,1,0.0,0.0,0.3497051000595093
16,n01560419/ILSVRC2012_val_00041990_n01560419,6,4084,1200,2816,13,4101,1,1,6,16,1,0.0,0.0,0.3497051000595093
16,n01560419/ILSVRC2012_val_00041990_n01560419,6,4084,1200,2816,13,4102,1,1,6,16,1,0.0,0.0,0.3497051000595093
16,n01560419/ILSVRC2012_val_00041990_n01560419,6,4084,1200,2816,13,4103,1,1,6,16,1,0.0,0.0,0.3497051000595093
16,n01560419/ILSVRC2012_val_00041990_n01560419,6,4084,1200,2816,19,4101,1,1,6,16,1,0.0,0.0,0.3497051000595093
16,n01560419/ILSVRC2012_val_00041990_n01560419,6,4084,1200,2816,19,4102,1,1,6,16,1,0.0,0.0,0.3497051000595093
16,n01560419/ILSVRC2012_val_00041990_n01560419,6,4084,1200,2816,19,4103,1,1,6,16,1,0.0,0.0,0.3497051000595093
17,n01580077/ILSVRC2012_val_00032831_n01580077,6,4084,1200,2816,1,4101,1,1,6,17,0,0.02197802197802198,0.016088729724287987,1.2567675113677979
17,n01580077/ILSVRC2012_val_00032831_n01580077,6,4084,1200,2816,1,4102,1,1,6,17,0,0.06593406593406594,0.013091040775179863,1.2202889919281006
17,n01580077/ILSVRC2012_val_00032831_n01580077,6,4084,1200,2816,1,4103,1,1,6,17,0,0.07692307692307693,0.015308200381696224,1.260352373123169
17,n01580077/ILSVRC2012_val_00032831_n01580077,6,4084,1200,2816,4,4101,1,1,6,17,1,0.0,0.0,1.2465955018997192
17,n01580077/ILSVRC2012_val_00032831_n01580077,6,4084,1200,2816,4,4102,1,1,6,17,1,0.0,0.0,1.2465955018997192
17,n01580077/ILSVRC2012_val_00032831_n01580077,6,4084,1200,2816,4,4103,1,1,6,17,1,0.0,0.0,1.2465955018997192
17,n01580077/ILSVRC2012_val_00032831_n01580077,6,4084,1200,2816,7,4101,1,1,6,17,1,0.0,0.0,1.2465955018997192
17,n01580077/ILSVRC2012_val_00032831_n01580077,6,4084,1200,2816,7,4102,1,1,6,17,1,0.0,0.0,1.2465955018997192
17,n01580077/ILSVRC2012_val_00032831_n01580077,6,4084,1200,2816,7,4103,1,1,6,17,1,0.0,0.0,1.2465955018997192
17,n01580077/ILSVRC2012_val_00032831_n01580077,6,4084,1200,2816,13,4101,1,1,6,17,1,0.0,0.0,1.2465955018997192
17,n01580077/ILSVRC2012_val_00032831_n01580077,6,4084,1200,2816,13,4102,1,1,6,17,1,0.0,0.0,1.2465955018997192
17,n01580077/ILSVRC2012_val_00032831_n01580077,6,4084,1200,2816,13,4103,1,1,6,17,1,0.0,0.0,1.2465955018997192
17,n01580077/ILSVRC2012_val_00032831_n01580077,6,4084,1200,2816,19,4101,1,1,6,17,1,0.0,0.0,1.2465955018997192
17,n01580077/ILSVRC2012_val_00032831_n01580077,6,4084,1200,2816,19,4102,1,1,6,17,1,0.0,0.0,1.2465955018997192
17,n01580077/ILSVRC2012_val_00032831_n01580077,6,4084,1200,2816,19,4103,1,1,6,17,1,0.0,0.0,1.2465955018997192
18,n01582220/ILSVRC2012_val_00018183_n01582220,6,4084,1200,2816,1,4101,1,1,6,18,0,0.07692307692307693,0.022442582994699478,0.8933896422386169
18,n01582220/ILSVRC2012_val_00018183_n01582220,6,4084,1200,2816,1,4102,1,1,6,18,0,0.0989010989010989,0.021142739802598953,0.8985976576805115
18,n01582220/ILSVRC2012_val_00018183_n01582220,6,4084,1200,2816,1,4103,1,1,6,18,0,0.07692307692307693,0.022915402427315712,0.8717755079269409
18,n01582220/ILSVRC2012_val_00018183_n01582220,6,4084,1200,2816,4,4101,1,1,6,18,1,0.0,0.0,0.8336296081542969
18,n01582220/ILSVRC2012_val_00018183_n01582220,6,4084,1200,2816,4,4102,1,1,6,18,1,0.0,0.0,0.8336296081542969
18,n01582220/ILSVRC2012_val_00018183_n01582220,6,4084,1200,2816,4,4103,1,1,6,18,1,0.0,0.0,0.8336296081542969
18,n01582220/ILSVRC2012_val_00018183_n01582220,6,4084,1200,2816,7,4101,1,1,6,18,1,0.0,0.0,0.8336296081542969
18,n01582220/ILSVRC2012_val_00018183_n01582220,6,4084,1200,2816,7,4102,1,1,6,18,1,0.0,0.0,0.8336296081542969
18,n01582220/ILSVRC2012_val_00018183_n01582220,6,4084,1200,2816,7,4103,1,1,6,18,1,0.0,0.0,0.8336296081542969
18,n01582220/ILSVRC2012_val_00018183_n01582220,6,4084,1200,2816,13,4101,1,1,6,18,1,0.0,0.0,0.8336296081542969
18,n01582220/ILSVRC2012_val_00018183_n01582220,6,4084,1200,2816,13,4102,1,1,6,18,1,0.0,0.0,0.8336296081542969
18,n01582220/ILSVRC2012_val_00018183_n01582220,6,4084,1200,2816,13,4103,1,1,6,18,1,0.0,0.0,0.8336296081542969
18,n01582220/ILSVRC2012_val_00018183_n01582220,6,4084,1200,2816,19,4101,1,1,6,18,1,0.0,0.0,0.8336296081542969
18,n01582220/ILSVRC2012_val_00018183_n01582220,6,4084,1200,2816,19,4102,1,1,6,18,1,0.0,0.0,0.8336296081542969
18,n01582220/ILSVRC2012_val_00018183_n01582220,6,4084,1200,2816,19,4103,1,1,6,18,1,0.0,0.0,0.8336296081542969
19,n01592084/ILSVRC2012_val_00019788_n01592084,6,4084,1200,2816,1,4101,1,1,6,19,0,0.06593406593406594,0.01417967677116394,1.2480548620224
19,n01592084/ILSVRC2012_val_00019788_n01592084,6,4084,1200,2816,1,4102,1,1,6,19,0,0.054945054945054944,0.03836981952190399,1.3449987173080444
19,n01592084/ILSVRC2012_val_00019788_n01592084,6,4084,1200,2816,1,4103,1,1,6,19,0,0.04395604395604396,0.007534748874604702,1.276825189590454
19,n01592084/ILSVRC2012_val_00019788_n01592084,6,4084,1200,2816,4,4101,1,1,6,19,1,0.0,0.0,1.2469924688339233
19,n01592084/ILSVRC2012_val_00019788_n01592084,6,4084,1200,2816,4,4102,1,1,6,19,1,0.0,0.0,1.2469924688339233
19,n01592084/ILSVRC2012_val_00019788_n01592084,6,4084,1200,2816,4,4103,1,1,6,19,1,0.0,0.0,1.2469924688339233
19,n01592084/ILSVRC2012_val_00019788_n01592084,6,4084,1200,2816,7,4101,1,1,6,19,1,0.0,0.0,1.2469924688339233
19,n01592084/ILSVRC2012_val_00019788_n01592084,6,4084,1200,2816,7,4102,1,1,6,19,1,0.0,0.0,1.2469924688339233
19,n01592084/ILSVRC2012_val_00019788_n01592084,6,4084,1200,2816,7,4103,1,1,6,19,1,0.0,0.0,1.2469924688339233
19,n01592084/ILSVRC2012_val_00019788_n01592084,6,4084,1200,2816,13,4101,1,1,6,19,1,0.0,0.0,1.2469924688339233
19,n01592084/ILSVRC2012_val_00019788_n01592084,6,4084,1200,2816,13,4102,1,1,6,19,1,0.0,0.0,1.2469924688339233
19,n01592084/ILSVRC2012_val_00019788_n01592084,6,4084,1200,2816,13,4103,1,1,6,19,1,0.0,0.0,1.2469924688339233
19,n01592084/ILSVRC2012_val_00019788_n01592084,6,4084,1200,2816,19,4101,1,1,6,19,1,0.0,0.0,1.2469924688339233
19,n01592084/ILSVRC2012_val_00019788_n01592084,6,4084,1200,2816,19,4102,1,1,6,19,1,0.0,0.0,1.2469924688339233
19,n01592084/ILSVRC2012_val_00019788_n01592084,6,4084,1200,2816,19,4103,1,1,6,19,1,0.0,0.0,1.2469924688339233
20,n01601694/ILSVRC2012_val_00020730_n01601694,6,4084,1200,2816,1,4101,1,1,6,20,0,0.03296703296703297,0.05314532667398453,0.7669920921325684
20,n01601694/ILSVRC2012_val_00020730_n01601694,6,4084,1200,2816,1,4102,1,1,6,20,0,0.15384615384615385,0.04554528370499611,0.7962827682495117
20,n01601694/ILSVRC2012_val_00020730_n01601694,6,4084,1200,2816,1,4103,1,1,6,20,0,0.03296703296703297,0.009350798092782497,0.7207489013671875
20,n01601694/ILSVRC2012_val_00020730_n01601694,6,4084,1200,2816,4,4101,1,1,6,20,1,0.0,0.0,0.7148141860961914
20,n01601694/ILSVRC2012_val_00020730_n01601694,6,4084,1200,2816,4,4102,1,1,6,20,1,0.0,0.0,0.7148141860961914
20,n01601694/ILSVRC2012_val_00020730_n01601694,6,4084,1200,2816,4,4103,1,1,6,20,1,0.0,0.0,0.7148141860961914
20,n01601694/ILSVRC2012_val_00020730_n01601694,6,4084,1200,2816,7,4101,1,1,6,20,1,0.0,0.0,0.7148141860961914
20,n01601694/ILSVRC2012_val_00020730_n01601694,6,4084,1200,2816,7,4102,1,1,6,20,1,0.0,0.0,0.7148141860961914
20,n01601694/ILSVRC2012_val_00020730_n01601694,6,4084,1200,2816,7,4103,1,1,6,20,1,0.0,0.0,0.7148141860961914
20,n01601694/ILSVRC2012_val_00020730_n01601694,6,4084,1200,2816,13,4101,1,1,6,20,1,0.0,0.0,0.7148141860961914
20,n01601694/ILSVRC2012_val_00020730_n01601694,6,4084,1200,2816,13,4102,1,1,6,20,1,0.0,0.0,0.7148141860961914
20,n01601694/ILSVRC2012_val_00020730_n01601694,6,4084,1200,2816,13,4103,1,1,6,20,1,0.0,0.0,0.7148141860961914
20,n01601694/ILSVRC2012_val_00020730_n01601694,6,4084,1200,2816,19,4101,1,1,6,20,1,0.0,0.0,0.7148141860961914
20,n01601694/ILSVRC2012_val_00020730_n01601694,6,4084,1200,2816,19,4102,1,1,6,20,1,0.0,0.0,0.7148141860961914
20,n01601694/ILSVRC2012_val_00020730_n01601694,6,4084,1200,2816,19,4103,1,1,6,20,1,0.0,0.0,0.7148141860961914
21,n01608432/ILSVRC2012_val_00018796_n01608432,6,4084,1200,2816,1,4101,1,1,6,21,0,0.08791208791208792,0.0806303471326828,0.4718196988105774
21,n01608432/ILSVRC2012_val_00018796_n01608432,6,4084,1200,2816,1,4102,1,1,6,21,0,0.01098901098901099,0.0018715038895606995,0.2857169210910797
21,n01608432/ILSVRC2012_val_00018796_n01608432,6,4084,1200,2816,1,4103,1,1,6,21,0,0.07692307692307693,0.014191685244441032,0.34299173951148987
21,n01608432/ILSVRC2012_val_00018796_n01608432,6,4084,1200,2816,4,4101,1,1,6,21,1,0.0,0.0,0.2682968080043793
21,n01608432/ILSVRC2012_val_00018796_n01608432,6,4084,1200,2816,4,4102,1,1,6,21,1,0.0,0.0,0.2682968080043793
21,n01608432/ILSVRC2012_val_00018796_n01608432,6,4084,1200,2816,4,4103,1,1,6,21,1,0.0,0.0,0.2682968080043793
21,n01608432/ILSVRC2012_val_00018796_n01608432,6,4084,1200,2816,7,4101,1,1,6,21,1,0.0,0.0,0.2682968080043793
21,n01608432/ILSVRC2012_val_00018796_n01608432,6,4084,1200,2816,7,4102,1,1,6,21,1,0.0,0.0,0.2682968080043793
21,n01608432/ILSVRC2012_val_00018796_n01608432,6,4084,1200,2816,7,4103,1,1,6,21,1,0.0,0.0,0.2682968080043793
21,n01608432/ILSVRC2012_val_00018796_n01608432,6,4084,1200,2816,13,4101,1,1,6,21,1,0.0,0.0,0.2682968080043793
21,n01608432/ILSVRC2012_val_00018796_n01608432,6,4084,1200,2816,13,4102,1,1,6,21,1,0.0,0.0,0.2682968080043793
21,n01608432/ILSVRC2012_val_00018796_n01608432,6,4084,1200,2816,13,4103,1,1,6,21,1,0.0,0.0,0.2682968080043793
21,n01608432/ILSVRC2012_val_00018796_n01608432,6,4084,1200,2816,19,4101,1,1,6,21,1,0.0,0.0,0.2682968080043793
21,n01608432/ILSVRC2012_val_00018796_n01608432,6,4084,1200,2816,19,4102,1,1,6,21,1,0.0,0.0,0.2682968080043793
21,n01608432/ILSVRC2012_val_00018796_n01608432,6,4084,1200,2816,19,4103,1,1,6,21,1,0.0,0.0,0.2682968080043793
22,n01614925/ILSVRC2012_val_00044921_n01614925,6,4084,1200,2816,1,4101,1,1,6,22,0,0.07692307692307693,0.01431769598275423,0.3039911389350891
22,n01614925/ILSVRC2012_val_00044921_n01614925,6,4084,1200,2816,1,4102,1,1,6,22,0,0.054945054945054944,0.013650186359882355,0.30198925733566284
22,n01614925/ILSVRC2012_val_00044921_n01614925,6,4084,1200,2816,1,4103,1,1,6,22,0,0.10989010989010989,0.01663989946246147,0.29845526814460754
22,n01614925/ILSVRC2012_val_00044921_n01614925,6,4084,1200,2816,4,4101,1,1,6,22,1,0.0,0.0,0.25047335028648376
22,n01614925/ILSVRC2012_val_00044921_n01614925,6,4084,1200,2816,4,4102,1,1,6,22,1,0.0,0.0,0.25047335028648376
22,n01614925/ILSVRC2012_val_00044921_n01614925,6,4084,1200,2816,4,4103,1,1,6,22,1,0.0,0.0,0.25047335028648376
22,n01614925/ILSVRC2012_val_00044921_n01614925,6,4084,1200,2816,7,4101,1,1,6,22,1,0.0,0.0,0.25047335028648376
22,n01614925/ILSVRC2012_val_00044921_n01614925,6,4084,1200,2816,7,4102,1,1,6,22,1,0.0,0.0,0.25047335028648376
22,n01614925/ILSVRC2012_val_00044921_n01614925,6,4084,1200,2816,7,4103,1,1,6,22,1,0.0,0.0,0.25047335028648376
22,n01614925/ILSVRC2012_val_00044921_n01614925,6,4084,1200,2816,13,4101,1,1,6,22,1,0.0,0.0,0.25047335028648376
22,n01614925/ILSVRC2012_val_00044921_n01614925,6,4084,1200,2816,13,4102,1,1,6,22,1,0.0,0.0,0.25047335028648376
22,n01614925/ILSVRC2012_val_00044921_n01614925,6,4084,1200,2816,13,4103,1,1,6,22,1,0.0,0.0,0.25047335028648376
22,n01614925/ILSVRC2012_val_00044921_n01614925,6,4084,1200,2816,19,4101,1,1,6,22,1,0.0,0.0,0.25047335028648376
22,n01614925/ILSVRC2012_val_00044921_n01614925,6,4084,1200,2816,19,4102,1,1,6,22,1,0.0,0.0,0.25047335028648376
22,n01614925/ILSVRC2012_val_00044921_n01614925,6,4084,1200,2816,19,4103,1,1,6,22,1,0.0,0.0,0.25047335028648376
23,n01616318/ILSVRC2012_val_00006250_n01616318,6,4084,1200,2816,1,4101,1,1,6,23,1,0.0,0.0,0.7863614559173584
23,n01616318/ILSVRC2012_val_00006250_n01616318,6,4084,1200,2816,1,4102,1,1,6,23,0,0.04395604395604396,0.08383561670780182,0.9696801900863647
23,n01616318/ILSVRC2012_val_00006250_n01616318,6,4084,1200,2816,1,4103,1,1,6,23,0,0.054945054945054944,0.08512777835130692,0.9884688258171082
23,n01616318/ILSVRC2012_val_00006250_n01616318,6,4084,1200,2816,4,4101,1,1,6,23,1,0.0,0.0,0.7863614559173584
23,n01616318/ILSVRC2012_val_00006250_n01616318,6,4084,1200,2816,4,4102,1,1,6,23,1,0.0,0.0,0.7863614559173584
23,n01616318/ILSVRC2012_val_00006250_n01616318,6,4084,1200,2816,4,4103,1,1,6,23,1,0.0,0.0,0.7863614559173584
23,n01616318/ILSVRC2012_val_00006250_n01616318,6,4084,1200,2816,7,4101,1,1,6,23,1,0.0,0.0,0.7863614559173584
23,n01616318/ILSVRC2012_val_00006250_n01616318,6,4084,1200,2816,7,4102,1,1,6,23,1,0.0,0.0,0.7863614559173584
23,n01616318/ILSVRC2012_val_00006250_n01616318,6,4084,1200,2816,7,4103,1,1,6,23,1,0.0,0.0,0.7863614559173584
23,n01616318/ILSVRC2012_val_00006250_n01616318,6,4084,1200,2816,13,4101,1,1,6,23,1,0.0,0.0,0.7863614559173584
23,n01616318/ILSVRC2012_val_00006250_n01616318,6,4084,1200,2816,13,4102,1,1,6,23,1,0.0,0.0,0.7863614559173584
23,n01616318/ILSVRC2012_val_00006250_n01616318,6,4084,1200,2816,13,4103,1,1,6,23,1,0.0,0.0,0.7863614559173584
23,n01616318/ILSVRC2012_val_00006250_n01616318,6,4084,1200,2816,19,4101,1,1,6,23,1,0.0,0.0,0.7863614559173584
23,n01616318/ILSVRC2012_val_00006250_n01616318,6,4084,1200,2816,19,4102,1,1,6,23,1,0.0,0.0,0.7863614559173584
23,n01616318/ILSVRC2012_val_00006250_n01616318,6,4084,1200,2816,19,4103,1,1,6,23,1,0.0,0.0,0.7863614559173584
24,n01622779/ILSVRC2012_val_00016292_n01622779,6,4084,1200,2816,1,4101,1,1,6,24,0,0.04395604395604396,0.02722972258925438,1.9606637954711914
24,n01622779/ILSVRC2012_val_00016292_n01622779,6,4084,1200,2816,1,4102,1,1,6,24,0,0.02197802197802198,0.0027524475008249283,1.9902231693267822
24,n01622779/ILSVRC2012_val_00016292_n01622779,6,4084,1200,2816,1,4103,1,1,6,24,0,0.04395604395604396,0.011747313663363457,1.9775086641311646
24,n01622779/ILSVRC2012_val_00016292_n01622779,6,4084,1200,2816,4,4101,1,1,6,24,1,0.0,0.0,1.9346177577972412
24,n01622779/ILSVRC2012_val_00016292_n01622779,6,4084,1200,2816,4,4102,1,1,6,24,1,0.0,0.0,1.9346177577972412
24,n01622779/ILSVRC2012_val_00016292_n01622779,6,4084,1200,2816,4,4103,1,1,6,24,1,0.0,0.0,1.9346177577972412
24,n01622779/ILSVRC2012_val_00016292_n01622779,6,4084,1200,2816,7,4101,1,1,6,24,1,0.0,0.0,1.9346177577972412
24,n01622779/ILSVRC2012_val_00016292_n01622779,6,4084,1200,2816,7,4102,1,1,6,24,1,0.0,0.0,1.9346177577972412
24,n01622779/ILSVRC2012_val_00016292_n01622779,6,4084,1200,2816,7,4103,1,1,6,24,1,0.0,0.0,1.9346177577972412
24,n01622779/ILSVRC2012_val_00016292_n01622779,6,4084,1200,2816,13,4101,1,1,6,24,1,0.0,0.0,1.9346177577972412
24,n01622779/ILSVRC2012_val_00016292_n01622779,6,4084,1200,2816,13,4102,1,1,6,24,1,0.0,0.0,1.9346177577972412
24,n01622779/ILSVRC2012_val_00016292_n01622779,6,4084,1200,2816,13,4103,1,1,6,24,1,0.0,0.0,1.9346177577972412
24,n01622779/ILSVRC2012_val_00016292_n01622779,6,4084,1200,2816,19,4101,1,1,6,24,1,0.0,0.0,1.9346177577972412
24,n01622779/ILSVRC2012_val_00016292_n01622779,6,4084,1200,2816,19,4102,1,1,6,24,1,0.0,0.0,1.9346177577972412
24,n01622779/ILSVRC2012_val_00016292_n01622779,6,4084,1200,2816,19,4103,1,1,6,24,1,0.0,0.0,1.9346177577972412
25,n01629819/ILSVRC2012_val_00000890_n01629819,6,4084,1200,2816,1,4101,1,1,6,25,0,0.04395604395604396,0.010327588766813278,1.199832558631897
25,n01629819/ILSVRC2012_val_00000890_n01629819,6,4084,1200,2816,1,4102,1,1,6,25,0,0.02197802197802198,0.0056799850426614285,1.2221245765686035
25,n01629819/ILSVRC2012_val_00000890_n01629819,6,4084,1200,2816,1,4103,1,1,6,25,0,0.08791208791208792,0.018970344215631485,1.231619954109192
25,n01629819/ILSVRC2012_val_00000890_n01629819,6,4084,1200,2816,4,4101,1,1,6,25,1,0.0,0.0,1.1923142671585083
