population,image_index,image_id,family,budget,mode,renderer,snr_db,seed,raw_payload_bits,actual_payload_bits,header_accepted,body_crc_accepted,accepted_correct,source_complete,psnr_db,lpips
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,8,Dc,1.0,4101,3060,2620,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,8,Dc,1.0,4102,3060,2620,1,1,1,1,17.615215301513672,0.19386610388755798
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,8,Dc,1.0,4103,3060,2620,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,8,Dc,4.0,4101,3060,2620,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,8,Dc,4.0,4102,3060,2620,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,8,Dc,4.0,4103,3060,2620,1,1,1,1,17.615215301513672,0.19386610388755798
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,8,Dc,7.0,4101,3060,2620,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,8,Dc,7.0,4102,3060,2620,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,8,Dc,7.0,4103,3060,2620,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,8,Dc,13.0,4101,3060,2620,1,1,1,1,17.615215301513672,0.19386610388755798
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,8,Dc,13.0,4102,3060,2620,1,1,1,1,17.615215301513672,0.19386610388755798
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,8,Dc,13.0,4103,3060,2620,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,8,Dc,19.0,4101,3060,2620,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,8,Dc,19.0,4102,3060,2620,1,1,1,1,17.615215301513672,0.19386610388755798
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,8,Dc,19.0,4103,3060,2620,1,1,1,1,17.615215301513672,0.19386610388755798
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,8,Dc,1.0,4101,3060,2460,1,1,1,1,18.215015411376953,0.17550134658813477
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,8,Dc,1.0,4102,3060,2460,1,1,1,1,18.215015411376953,0.17550137639045715
