population,image_index,image_id,family,budget,mode,renderer,snr_db,seed,raw_payload_bits,actual_payload_bits,header_accepted,body_crc_accepted,accepted_correct,source_complete,psnr_db,lpips
calibration,0,n01440764/ILSVRC2012_val_00045866_n01440764,arithmetic,4084,9,Dc,19.0,4101,5088,4025,1,1,1,1,22.87276840209961,0.1258692592382431
calibration,0,n01440764/ILSVRC2012_val_00045866_n01440764,arithmetic,4084,9,Dc,19.0,4102,5088,4025,1,1,1,1,22.87276840209961,0.1258692592382431
calibration,0,n01440764/ILSVRC2012_val_00045866_n01440764,arithmetic,4084,9,Dc,19.0,4103,5088,4025,1,1,1,1,22.87276840209961,0.1258692592382431
calibration,1,n01443537/ILSVRC2012_val_00044095_n01443537,arithmetic,4084,9,Dc,1.0,4101,5088,4330,1,0,0,1,10.724030494689941,0.7088756561279297
calibration,1,n01443537/ILSVRC2012_val_00044095_n01443537,arithmetic,4084,9,Dc,1.0,4102,5088,4330,1,0,0,1,13.526741027832031,0.473422646522522
calibration,1,n01443537/ILSVRC2012_val_00044095_n01443537,arithmetic,4084,9,Dc,1.0,4103,5088,4330,1,0,0,1,14.62354850769043,0.5087623596191406
calibration,1,n01443537/ILSVRC2012_val_00044095_n01443537,arithmetic,4084,9,Dc,4.0,4101,5088,4330,1,1,1,1,19.83127784729004,0.17519758641719818
calibration,1,n01443537/ILSVRC2012_val_00044095_n01443537,arithmetic,4084,9,Dc,4.0,4102,5088,4330,1,1,1,1,19.83127784729004,0.17519758641719818
calibration,1,n01443537/ILSVRC2012_val_00044095_n01443537,arithmetic,4084,9,Dc,4.0,4103,5088,4330,1,1,1,1,19.83127784729004,0.175197571516037
calibration,1,n01443537/ILSVRC2012_val_00044095_n01443537,arithmetic,4084,9,Dc,7.0,4101,5088,4330,1,1,1,1,19.83127784729004,0.175197571516037
calibration,1,n01443537/ILSVRC2012_val_00044095_n01443537,arithmetic,4084,9,Dc,7.0,4102,5088,4330,1,1,1,1,19.83127784729004,0.17519758641719818
calibration,1,n01443537/ILSVRC2012_val_00044095_n01443537,arithmetic,4084,9,Dc,7.0,4103,5088,4330,1,1,1,1,19.83127784729004,0.17519758641719818
calibration,1,n01443537/ILSVRC2012_val_00044095_n01443537,arithmetic,4084,9,Dc,13.0,4101,5088,4330,1,1,1,1,19.83127784729004,0.175197571516037
calibration,1,n01443537/ILSVRC2012_val_00044095_n01443537,arithmetic,4084,9,Dc,13.0,4102,5088,4330,1,1,1,1,19.83127784729004,0.175197571516037
calibration,1,n01443537/ILSVRC2012_val_00044095_n01443537,arithmetic,4084,9,Dc,13.0,4103,5088,4330,1,1,1,1,19.83127784729004,0.17519758641719818
calibration,1,n01443537/ILSVRC2012_val_00044095_n01443537,arithmetic,4084,9,Dc,19.0,4101,5088,4330,1,1,1,1,19.83127784729004,0.17519758641719818
calibration,1,n01443537/ILSVRC2012_val_00044095_n01443537,arithmetic,4084,9,Dc,19.0,4102,5088,4330,1,1,1,1,19.83127784729004,0.175197571516037
calibration,1,n01443537/ILSVRC2012_val_00044095_n01443537,arithmetic,4084,9,Dc,19.0,4103,5088,4330,1,1,1,1,19.83127784729004,0.175197571516037
calibration,2,n01484850/ILSVRC2012_val_00029481_n01484850,arithmetic,4084,9,Dc,1.0,4101,5088,3988,1,0,0,1,16.233930587768555,0.3545757830142975
calibration,2,n01484850/ILSVRC2012_val_00029481_n01484850,arithmetic,4084,9,Dc,1.0,4102,5088,3988,1,0,0,1,17.136781692504883,0.3086141049861908
calibration,2,n01484850/ILSVRC2012_val_00029481_n01484850,arithmetic,4084,9,Dc,1.0,4103,5088,3988,1,0,0,1,14.175918579101562,0.4509789049625397
calibration,2,n01484850/ILSVRC2012_val_00029481_n01484850,arithmetic,4084,9,Dc,4.0,4101,5088,3988,1,0,0,1,23.978097915649414,0.10522507131099701
calibration,2,n01484850/ILSVRC2012_val_00029481_n01484850,arithmetic,4084,9,Dc,4.0,4102,5088,3988,1,1,1,1,24.62285804748535,0.08903346955776215
calibration,2,n01484850/ILSVRC2012_val_00029481_n01484850,arithmetic,4084,9,Dc,4.0,4103,5088,3988,1,1,1,1,24.62285804748535,0.08903346955776215
calibration,2,n01484850/ILSVRC2012_val_00029481_n01484850,arithmetic,4084,9,Dc,7.0,4101,5088,3988,1,1,1,1,24.62285804748535,0.08903346955776215
calibration,2,n01484850/ILSVRC2012_val_00029481_n01484850,arithmetic,4084,9,Dc,7.0,4102,5088,3988,1,1,1,1,24.62285804748535,0.08903346955776215
calibration,2,n01484850/ILSVRC2012_val_00029481_n01484850,arithmetic,4084,9,Dc,7.0,4103,5088,3988,1,1,1,1,24.62285804748535,0.08903346955776215
calibration,2,n01484850/ILSVRC2012_val_00029481_n01484850,arithmetic,4084,9,Dc,13.0,4101,5088,3988,1,1,1,1,24.62285804748535,0.08903346955776215
calibration,2,n01484850/ILSVRC2012_val_00029481_n01484850,arithmetic,4084,9,Dc,13.0,4102,5088,3988,1,1,1,1,24.62285804748535,0.08903346955776215
calibration,2,n01484850/ILSVRC2012_val_00029481_n01484850,arithmetic,4084,9,Dc,13.0,4103,5088,3988,1,1,1,1,24.62285804748535,0.08903346955776215
calibration,2,n01484850/ILSVRC2012_val_00029481_n01484850,arithmetic,4084,9,Dc,19.0,4101,5088,3988,1,1,1,1,24.62285804748535,0.08903346955776215
calibration,2,n01484850/ILSVRC2012_val_00029481_n01484850,arithmetic,4084,9,Dc,19.0,4102,5088,3988,1,1,1,1,24.62285804748535,0.08903346955776215
calibration,2,n01484850/ILSVRC2012_val_00029481_n01484850,arithmetic,4084,9,Dc,19.0,4103,5088,3988,1,1,1,1,24.62285804748535,0.08903346955776215
calibration,3,n01491361/ILSVRC2012_val_00049000_n01491361,arithmetic,4084,9,Dc,1.0,4101,5088,3971,1,0,0,1,17.82778549194336,0.4068618714809418
calibration,3,n01491361/ILSVRC2012_val_00049000_n01491361,arithmetic,4084,9,Dc,1.0,4102,5088,3971,1,0,0,1,16.040603637695312,0.47252336144447327
calibration,3,n01491361/ILSVRC2012_val_00049000_n01491361,arithmetic,4084,9,Dc,1.0,4103,5088,3971,1,0,0,1,22.767087936401367,0.25526419281959534
calibration,3,n01491361/ILSVRC2012_val_00049000_n01491361,arithmetic,4084,9,Dc,4.0,4101,5088,3971,1,1,1,1,28.283226013183594,0.07331910729408264
calibration,3,n01491361/ILSVRC2012_val_00049000_n01491361,arithmetic,4084,9,Dc,4.0,4102,5088,3971,1,1,1,1,28.283226013183594,0.07331910729408264
calibration,3,n01491361/ILSVRC2012_val_00049000_n01491361,arithmetic,4084,9,Dc,4.0,4103,5088,3971,1,1,1,1,28.283226013183594,0.07331910729408264
calibration,3,n01491361/ILSVRC2012_val_00049000_n01491361,arithmetic,4084,9,Dc,7.0,4101,5088,3971,1,1,1,1,28.283226013183594,0.07331910729408264
calibration,3,n01491361/ILSVRC2012_val_00049000_n01491361,arithmetic,4084,9,Dc,7.0,4102,5088,3971,1,1,1,1,28.283226013183594,0.07331910729408264
calibration,3,n01491361/ILSVRC2012_val_00049000_n01491361,arithmetic,4084,9,Dc,7.0,4103,5088,3971,1,1,1,1,28.283226013183594,0.07331910729408264
calibration,3,n01491361/ILSVRC2012_val_00049000_n01491361,arithmetic,4084,9,Dc,13.0,4101,5088,3971,1,1,1,1,28.283226013183594,0.07331910729408264
calibration,3,n01491361/ILSVRC2012_val_00049000_n01491361,arithmetic,4084,9,Dc,13.0,4102,5088,3971,1,1,1,1,28.283226013183594,0.07331910729408264
calibration,3,n01491361/ILSVRC2012_val_00049000_n01491361,arithmetic,4084,9,Dc,13.0,4103,5088,3971,1,1,1,1,28.283226013183594,0.07331910729408264
calibration,3,n01491361/ILSVRC2012_val_00049000_n01491361,arithmetic,4084,9,Dc,19.0,4101,5088,3971,1,1,1,1,28.283226013183594,0.07331910729408264
calibration,3,n01491361/ILSVRC2012_val_00049000_n01491361,arithmetic,4084,9,Dc,19.0,4102,5088,3971,1,1,1,1,28.283226013183594,0.07331910729408264
calibration,3,n01491361/ILSVRC2012_val_00049000_n01491361,arithmetic,4084,9,Dc,19.0,4103,5088,3971,1,1,1,1,28.283226013183594,0.07331910729408264
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,arithmetic,4084,9,Dc,1.0,4101,5088,4029,1,0,0,1,18.032529830932617,0.3340488076210022
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,arithmetic,4084,9,Dc,1.0,4102,5088,4029,1,0,0,1,15.489806175231934,0.48573726415634155
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,arithmetic,4084,9,Dc,1.0,4103,5088,4029,1,0,0,1,17.891246795654297,0.3852306008338928
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,arithmetic,4084,9,Dc,4.0,4101,5088,4029,1,1,1,1,24.566452026367188,0.08503034710884094
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,arithmetic,4084,9,Dc,4.0,4102,5088,4029,1,1,1,1,24.566452026367188,0.08503034710884094
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,arithmetic,4084,9,Dc,4.0,4103,5088,4029,1,1,1,1,24.566452026367188,0.08503034710884094
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,arithmetic,4084,9,Dc,7.0,4101,5088,4029,1,1,1,1,24.566452026367188,0.08503034710884094
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,arithmetic,4084,9,Dc,7.0,4102,5088,4029,1,1,1,1,24.566452026367188,0.08503034710884094
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,arithmetic,4084,9,Dc,7.0,4103,5088,4029,1,1,1,1,24.566452026367188,0.08503034710884094
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,arithmetic,4084,9,Dc,13.0,4101,5088,4029,1,1,1,1,24.566452026367188,0.08503034710884094
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,arithmetic,4084,9,Dc,13.0,4102,5088,4029,1,1,1,1,24.566452026367188,0.08503034710884094
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,arithmetic,4084,9,Dc,13.0,4103,5088,4029,1,1,1,1,24.566452026367188,0.08503034710884094
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,arithmetic,4084,9,Dc,19.0,4101,5088,4029,1,1,1,1,24.566452026367188,0.08503034710884094
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,arithmetic,4084,9,Dc,19.0,4102,5088,4029,1,1,1,1,24.566452026367188,0.08503034710884094
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,arithmetic,4084,9,Dc,19.0,4103,5088,4029,1,1,1,1,24.566452026367188,0.08503034710884094
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,9,Dc,1.0,4101,5088,3732,1,0,0,1,21.992948532104492,0.17968930304050446
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,9,Dc,1.0,4102,5088,3732,1,0,0,1,10.754608154296875,0.5840380191802979
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,9,Dc,1.0,4103,5088,3732,1,0,0,1,24.298931121826172,0.14924356341362
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,9,Dc,4.0,4101,5088,3732,1,1,1,1,28.550647735595703,0.06320059299468994
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,9,Dc,4.0,4102,5088,3732,1,1,1,1,28.550647735595703,0.06320059299468994
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,9,Dc,4.0,4103,5088,3732,1,1,1,1,28.550647735595703,0.06320059299468994
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,9,Dc,7.0,4101,5088,3732,1,1,1,1,28.550647735595703,0.06320059299468994
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,9,Dc,7.0,4102,5088,3732,1,1,1,1,28.550647735595703,0.06320059299468994
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,9,Dc,7.0,4103,5088,3732,1,1,1,1,28.550647735595703,0.06320059299468994
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,9,Dc,13.0,4101,5088,3732,1,1,1,1,28.550647735595703,0.06320059299468994
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,9,Dc,13.0,4102,5088,3732,1,1,1,1,28.550647735595703,0.06320059299468994
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,9,Dc,13.0,4103,5088,3732,1,1,1,1,28.550647735595703,0.06320059299468994
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,9,Dc,19.0,4101,5088,3732,1,1,1,1,28.550647735595703,0.06320059299468994
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,9,Dc,19.0,4102,5088,3732,1,1,1,1,28.550647735595703,0.06320059299468994
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,9,Dc,19.0,4103,5088,3732,1,1,1,1,28.550647735595703,0.06320059299468994
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,9,Dc,1.0,4101,5088,4230,1,0,0,1,6.2309770584106445,0.7532779574394226
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,9,Dc,1.0,4102,5088,4230,1,0,0,1,10.868846893310547,0.6747485995292664
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,9,Dc,1.0,4103,5088,4230,1,0,0,1,12.986391067504883,0.48057612776756287
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,9,Dc,4.0,4101,5088,4230,1,1,1,1,21.10919189453125,0.15719223022460938
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,9,Dc,4.0,4102,5088,4230,1,1,1,1,21.10919189453125,0.15719223022460938
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,9,Dc,4.0,4103,5088,4230,1,1,1,1,21.10919189453125,0.15719223022460938
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,9,Dc,7.0,4101,5088,4230,1,1,1,1,21.10919189453125,0.15719223022460938
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,9,Dc,7.0,4102,5088,4230,1,1,1,1,21.10919189453125,0.15719223022460938
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,9,Dc,7.0,4103,5088,4230,1,1,1,1,21.10919189453125,0.15719223022460938
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,9,Dc,13.0,4101,5088,4230,1,1,1,1,21.10919189453125,0.15719223022460938
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,9,Dc,13.0,4102,5088,4230,1,1,1,1,21.10919189453125,0.15719223022460938
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,9,Dc,13.0,4103,5088,4230,1,1,1,1,21.10919189453125,0.15719223022460938
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,9,Dc,19.0,4101,5088,4230,1,1,1,1,21.10919189453125,0.15719223022460938
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,9,Dc,19.0,4102,5088,4230,1,1,1,1,21.10919189453125,0.15719223022460938
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,9,Dc,19.0,4103,5088,4230,1,1,1,1,21.10919189453125,0.15719223022460938
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,9,Dc,1.0,4101,5088,4203,1,0,0,1,9.796870231628418,0.5967466235160828
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,9,Dc,1.0,4102,5088,4203,1,0,0,1,11.208648681640625,0.5209586024284363
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,9,Dc,1.0,4103,5088,4203,1,0,0,1,9.907063484191895,0.7479203939437866
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,9,Dc,4.0,4101,5088,4203,1,1,1,1,19.073740005493164,0.13100333511829376
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,9,Dc,4.0,4102,5088,4203,1,1,1,1,19.073740005493164,0.13100333511829376
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,9,Dc,4.0,4103,5088,4203,1,1,1,1,19.073740005493164,0.13100333511829376
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,9,Dc,7.0,4101,5088,4203,1,1,1,1,19.073740005493164,0.13100333511829376
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,9,Dc,7.0,4102,5088,4203,1,1,1,1,19.073740005493164,0.13100333511829376
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,9,Dc,7.0,4103,5088,4203,1,1,1,1,19.073740005493164,0.13100333511829376
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,9,Dc,13.0,4101,5088,4203,1,1,1,1,19.073740005493164,0.13100333511829376
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,9,Dc,13.0,4102,5088,4203,1,1,1,1,19.073740005493164,0.13100333511829376
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,9,Dc,13.0,4103,5088,4203,1,1,1,1,19.073740005493164,0.13100333511829376
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,9,Dc,19.0,4101,5088,4203,1,1,1,1,19.073740005493164,0.13100333511829376
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,9,Dc,19.0,4102,5088,4203,1,1,1,1,19.073740005493164,0.13100333511829376
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,9,Dc,19.0,4103,5088,4203,1,1,1,1,19.073740005493164,0.13100333511829376
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,9,Dc,1.0,4101,5088,4026,1,0,0,1,13.449002265930176,0.4153582453727722
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,9,Dc,1.0,4102,5088,4026,1,0,0,1,10.239641189575195,0.6644525527954102
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,9,Dc,1.0,4103,5088,4026,1,0,0,1,11.903694152832031,0.6334194540977478
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,9,Dc,4.0,4101,5088,4026,1,1,1,1,19.64674186706543,0.13266047835350037
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,9,Dc,4.0,4102,5088,4026,1,1,1,1,19.64674186706543,0.13266047835350037
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,9,Dc,4.0,4103,5088,4026,1,1,1,1,19.64674186706543,0.13266047835350037
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,9,Dc,7.0,4101,5088,4026,1,1,1,1,19.64674186706543,0.13266047835350037
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,9,Dc,7.0,4102,5088,4026,1,1,1,1,19.64674186706543,0.13266047835350037
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,9,Dc,7.0,4103,5088,4026,1,1,1,1,19.64674186706543,0.13266047835350037
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,9,Dc,13.0,4101,5088,4026,1,1,1,1,19.64674186706543,0.13266047835350037
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,9,Dc,13.0,4102,5088,4026,1,1,1,1,19.64674186706543,0.13266047835350037
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,9,Dc,13.0,4103,5088,4026,1,1,1,1,19.64674186706543,0.13266047835350037
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,9,Dc,19.0,4101,5088,4026,1,1,1,1,19.64674186706543,0.13266047835350037
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,9,Dc,19.0,4102,5088,4026,1,1,1,1,19.64674186706543,0.13266047835350037
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,9,Dc,19.0,4103,5088,4026,1,1,1,1,19.64674186706543,0.13266047835350037
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,9,Dc,1.0,4101,5088,3731,1,0,0,1,17.564733505249023,0.2247290313243866
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,9,Dc,1.0,4102,5088,3731,1,0,0,1,13.165491104125977,0.36209481954574585
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,9,Dc,1.0,4103,5088,3731,1,0,0,1,20.47954559326172,0.14441277086734772
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,9,Dc,4.0,4101,5088,3731,1,1,1,1,23.385047912597656,0.08534504473209381
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,9,Dc,4.0,4102,5088,3731,1,1,1,1,23.385047912597656,0.08534504473209381
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,9,Dc,4.0,4103,5088,3731,1,1,1,1,23.385047912597656,0.08534504473209381
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,9,Dc,7.0,4101,5088,3731,1,1,1,1,23.385047912597656,0.08534504473209381
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,9,Dc,7.0,4102,5088,3731,1,1,1,1,23.385047912597656,0.08534504473209381
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,9,Dc,7.0,4103,5088,3731,1,1,1,1,23.385047912597656,0.08534504473209381
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,9,Dc,13.0,4101,5088,3731,1,1,1,1,23.385047912597656,0.08534504473209381
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,9,Dc,13.0,4102,5088,3731,1,1,1,1,23.385047912597656,0.08534504473209381
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,9,Dc,13.0,4103,5088,3731,1,1,1,1,23.385047912597656,0.08534504473209381
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,9,Dc,19.0,4101,5088,3731,1,1,1,1,23.385047912597656,0.08534504473209381
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,9,Dc,19.0,4102,5088,3731,1,1,1,1,23.385047912597656,0.08534504473209381
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,9,Dc,19.0,4103,5088,3731,1,1,1,1,23.385047912597656,0.08534504473209381
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,9,Dc,1.0,4101,5088,4139,1,0,0,1,13.172643661499023,0.46495065093040466
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,9,Dc,1.0,4102,5088,4139,1,0,0,1,12.343268394470215,0.6270508766174316
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,9,Dc,1.0,4103,5088,4139,1,0,0,1,14.035646438598633,0.44209951162338257
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,9,Dc,4.0,4101,5088,4139,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,9,Dc,4.0,4102,5088,4139,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,9,Dc,4.0,4103,5088,4139,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,9,Dc,7.0,4101,5088,4139,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,9,Dc,7.0,4102,5088,4139,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,9,Dc,7.0,4103,5088,4139,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,9,Dc,13.0,4101,5088,4139,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,9,Dc,13.0,4102,5088,4139,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,9,Dc,13.0,4103,5088,4139,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,9,Dc,19.0,4101,5088,4139,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,9,Dc,19.0,4102,5088,4139,1,1,1,1,20.60279083251953,0.1356956958770752
