population,image_index,image_id,family,budget,mode,renderer,snr_db,seed,raw_payload_bits,actual_payload_bits,header_accepted,body_crc_accepted,accepted_correct,source_complete,psnr_db,lpips
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,7,Dc,1.0,4101,1860,1460,1,1,1,1,22.936992645263672,0.1674804538488388
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,7,Dc,1.0,4102,1860,1460,1,1,1,1,22.936992645263672,0.1674804538488388
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,7,Dc,1.0,4103,1860,1460,1,1,1,1,22.936992645263672,0.1674804538488388
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,7,Dc,4.0,4101,1860,1460,1,1,1,1,22.936992645263672,0.1674804389476776
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,7,Dc,4.0,4102,1860,1460,1,1,1,1,22.936992645263672,0.1674804538488388
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,7,Dc,4.0,4103,1860,1460,1,1,1,1,22.936992645263672,0.1674804538488388
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,7,Dc,7.0,4101,1860,1460,1,1,1,1,22.936992645263672,0.1674804538488388
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,7,Dc,7.0,4102,1860,1460,1,1,1,1,22.936992645263672,0.1674804389476776
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,7,Dc,7.0,4103,1860,1460,1,1,1,1,22.936992645263672,0.1674804538488388
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,7,Dc,13.0,4101,1860,1460,1,1,1,1,22.936992645263672,0.1674804538488388
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,7,Dc,13.0,4102,1860,1460,1,1,1,1,22.936992645263672,0.1674804538488388
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,7,Dc,13.0,4103,1860,1460,1,1,1,1,22.936992645263672,0.1674804389476776
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,7,Dc,19.0,4101,1860,1460,1,1,1,1,22.936992645263672,0.1674804538488388
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,7,Dc,19.0,4102,1860,1460,1,1,1,1,22.936992645263672,0.1674804538488388
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,arithmetic,4084,7,Dc,19.0,4103,1860,1460,1,1,1,1,22.936992645263672,0.1674804538488388
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,7,Dc,1.0,4101,1860,1574,1,1,1,1,18.17522621154785,0.23989316821098328
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,7,Dc,1.0,4102,1860,1574,1,1,1,1,18.17522621154785,0.23989316821098328
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,7,Dc,1.0,4103,1860,1574,1,1,1,1,18.17522621154785,0.23989316821098328
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,7,Dc,4.0,4101,1860,1574,1,1,1,1,18.17522621154785,0.23989316821098328
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,7,Dc,4.0,4102,1860,1574,1,1,1,1,18.17522621154785,0.23989316821098328
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,7,Dc,4.0,4103,1860,1574,1,1,1,1,18.17522621154785,0.23989316821098328
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,7,Dc,7.0,4101,1860,1574,1,1,1,1,18.17522621154785,0.23989316821098328
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,7,Dc,7.0,4102,1860,1574,1,1,1,1,18.17522621154785,0.23989316821098328
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,7,Dc,7.0,4103,1860,1574,1,1,1,1,18.17522621154785,0.23989316821098328
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,7,Dc,13.0,4101,1860,1574,1,1,1,1,18.17522621154785,0.23989316821098328
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,7,Dc,13.0,4102,1860,1574,1,1,1,1,18.17522621154785,0.23989316821098328
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,7,Dc,13.0,4103,1860,1574,1,1,1,1,18.17522621154785,0.23989316821098328
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,7,Dc,19.0,4101,1860,1574,1,1,1,1,18.17522621154785,0.23989316821098328
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,7,Dc,19.0,4102,1860,1574,1,1,1,1,18.17522621154785,0.23989316821098328
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,arithmetic,4084,7,Dc,19.0,4103,1860,1574,1,1,1,1,18.17522621154785,0.23989316821098328
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,7,Dc,1.0,4101,1860,1625,1,1,1,1,15.358772277832031,0.2784726321697235
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,7,Dc,1.0,4102,1860,1625,1,1,1,1,15.358772277832031,0.2784726321697235
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,7,Dc,1.0,4103,1860,1625,1,1,1,1,15.358772277832031,0.2784726619720459
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,7,Dc,4.0,4101,1860,1625,1,1,1,1,15.358772277832031,0.2784726619720459
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,7,Dc,4.0,4102,1860,1625,1,1,1,1,15.358772277832031,0.2784726321697235
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,7,Dc,4.0,4103,1860,1625,1,1,1,1,15.358772277832031,0.2784726321697235
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,7,Dc,7.0,4101,1860,1625,1,1,1,1,15.358772277832031,0.2784726619720459
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,7,Dc,7.0,4102,1860,1625,1,1,1,1,15.358772277832031,0.2784726619720459
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,7,Dc,7.0,4103,1860,1625,1,1,1,1,15.358772277832031,0.2784726321697235
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,7,Dc,13.0,4101,1860,1625,1,1,1,1,15.358772277832031,0.2784726321697235
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,7,Dc,13.0,4102,1860,1625,1,1,1,1,15.358772277832031,0.2784726619720459
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,7,Dc,13.0,4103,1860,1625,1,1,1,1,15.358772277832031,0.2784726619720459
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,7,Dc,19.0,4101,1860,1625,1,1,1,1,15.358772277832031,0.2784726321697235
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,7,Dc,19.0,4102,1860,1625,1,1,1,1,15.358772277832031,0.2784726321697235
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,arithmetic,4084,7,Dc,19.0,4103,1860,1625,1,1,1,1,15.358772277832031,0.2784726619720459
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,7,Dc,1.0,4101,1860,1533,1,1,1,1,17.505107879638672,0.19910182058811188
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,7,Dc,1.0,4102,1860,1533,1,1,1,1,17.505107879638672,0.19910182058811188
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,7,Dc,1.0,4103,1860,1533,1,1,1,1,17.505107879638672,0.19910182058811188
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,7,Dc,4.0,4101,1860,1533,1,1,1,1,17.505107879638672,0.19910182058811188
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,7,Dc,4.0,4102,1860,1533,1,1,1,1,17.505107879638672,0.19910182058811188
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,7,Dc,4.0,4103,1860,1533,1,1,1,1,17.505107879638672,0.19910182058811188
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,7,Dc,7.0,4101,1860,1533,1,1,1,1,17.505107879638672,0.19910182058811188
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,7,Dc,7.0,4102,1860,1533,1,1,1,1,17.505107879638672,0.19910182058811188
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,7,Dc,7.0,4103,1860,1533,1,1,1,1,17.505107879638672,0.19910182058811188
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,7,Dc,13.0,4101,1860,1533,1,1,1,1,17.505107879638672,0.19910182058811188
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,7,Dc,13.0,4102,1860,1533,1,1,1,1,17.505107879638672,0.19910182058811188
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,7,Dc,13.0,4103,1860,1533,1,1,1,1,17.505107879638672,0.19910182058811188
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,7,Dc,19.0,4101,1860,1533,1,1,1,1,17.505107879638672,0.19910182058811188
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,7,Dc,19.0,4102,1860,1533,1,1,1,1,17.505107879638672,0.19910182058811188
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,7,Dc,19.0,4103,1860,1533,1,1,1,1,17.505107879638672,0.19910182058811188
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,7,Dc,1.0,4101,1860,1372,1,1,1,1,20.650840759277344,0.13881446421146393
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,7,Dc,1.0,4102,1860,1372,1,1,1,1,20.650840759277344,0.13881446421146393
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,7,Dc,1.0,4103,1860,1372,1,1,1,1,20.650840759277344,0.13881446421146393
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,7,Dc,4.0,4101,1860,1372,1,1,1,1,20.650840759277344,0.13881446421146393
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,7,Dc,4.0,4102,1860,1372,1,1,1,1,20.650840759277344,0.13881446421146393
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,7,Dc,4.0,4103,1860,1372,1,1,1,1,20.650840759277344,0.13881446421146393
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,7,Dc,7.0,4101,1860,1372,1,1,1,1,20.650840759277344,0.13881446421146393
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,7,Dc,7.0,4102,1860,1372,1,1,1,1,20.650840759277344,0.13881446421146393
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,7,Dc,7.0,4103,1860,1372,1,1,1,1,20.650840759277344,0.13881446421146393
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,7,Dc,13.0,4101,1860,1372,1,1,1,1,20.650840759277344,0.13881446421146393
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,7,Dc,13.0,4102,1860,1372,1,1,1,1,20.650840759277344,0.13881446421146393
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,7,Dc,13.0,4103,1860,1372,1,1,1,1,20.650840759277344,0.13881446421146393
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,7,Dc,19.0,4101,1860,1372,1,1,1,1,20.650840759277344,0.13881446421146393
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,7,Dc,19.0,4102,1860,1372,1,1,1,1,20.650840759277344,0.13881446421146393
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,7,Dc,19.0,4103,1860,1372,1,1,1,1,20.650840759277344,0.13881446421146393
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,7,Dc,1.0,4101,1860,1595,1,1,1,1,17.72719955444336,0.22819368541240692
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,7,Dc,1.0,4102,1860,1595,1,1,1,1,17.72719955444336,0.22819368541240692
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,7,Dc,1.0,4103,1860,1595,1,1,1,1,17.72719955444336,0.22819368541240692
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,7,Dc,4.0,4101,1860,1595,1,1,1,1,17.72719955444336,0.22819368541240692
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,7,Dc,4.0,4102,1860,1595,1,1,1,1,17.72719955444336,0.22819368541240692
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,7,Dc,4.0,4103,1860,1595,1,1,1,1,17.72719955444336,0.22819368541240692
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,7,Dc,7.0,4101,1860,1595,1,1,1,1,17.72719955444336,0.22819368541240692
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,7,Dc,7.0,4102,1860,1595,1,1,1,1,17.72719955444336,0.22819368541240692
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,7,Dc,7.0,4103,1860,1595,1,1,1,1,17.72719955444336,0.22819368541240692
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,7,Dc,13.0,4101,1860,1595,1,1,1,1,17.72719955444336,0.22819368541240692
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,7,Dc,13.0,4102,1860,1595,1,1,1,1,17.72719955444336,0.22819368541240692
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,7,Dc,13.0,4103,1860,1595,1,1,1,1,17.72719955444336,0.22819368541240692
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,7,Dc,19.0,4101,1860,1595,1,1,1,1,17.72719955444336,0.22819368541240692
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,7,Dc,19.0,4102,1860,1595,1,1,1,1,17.72719955444336,0.22819368541240692
