population,image_index,image_id,family,budget,mode,renderer,snr_db,seed,raw_payload_bits,actual_payload_bits,header_accepted,body_crc_accepted,accepted_correct,source_complete,psnr_db,lpips
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,9,Dc,1.0,4102,5088,5088,1,0,0,1,13.47015380859375,0.5191532969474792
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,9,Dc,1.0,4103,5088,5088,1,0,0,1,14.803400039672852,0.49740034341812134
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,9,Dc,4.0,4101,5088,5088,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,9,Dc,4.0,4102,5088,5088,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,9,Dc,4.0,4103,5088,5088,1,0,0,1,20.613794326782227,0.131704181432724
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,9,Dc,7.0,4101,5088,5088,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,9,Dc,7.0,4102,5088,5088,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,9,Dc,7.0,4103,5088,5088,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,9,Dc,13.0,4101,5088,5088,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,9,Dc,13.0,4102,5088,5088,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,9,Dc,13.0,4103,5088,5088,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,9,Dc,19.0,4101,5088,5088,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,9,Dc,19.0,4102,5088,5088,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,9,Dc,19.0,4103,5088,5088,1,1,1,1,20.60279083251953,0.1356956958770752
calibration,11,n01531178/ILSVRC2012_val_00025888_n01531178,raw,4084,9,Dc,1.0,4101,5088,5088,1,0,0,1,16.448410034179688,0.5806484818458557
