method,selected_endpoint,source_index,image_id,snr_db,seed,N,E,psnr_db,lpips_alex,dino_cosine
calibration_frozen_resource_lookup,m8_plus_latent_1024,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2001,4084,8168,22.311038970947266,0.13748738169670105,0.8226730227470398
calibration_frozen_resource_lookup,m8_plus_latent_1024,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2002,4084,8168,22.127334594726562,0.13783125579357147,0.8330559730529785
calibration_frozen_resource_lookup,m8_plus_latent_1024,25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2003,4084,8168,22.4486141204834,0.1365516483783722,0.7992662191390991
calibration_frozen_resource_lookup,m8_plus_latent_1024,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2001,4084,8168,22.608158111572266,0.1297599971294403,0.8371111154556274
calibration_frozen_resource_lookup,m8_plus_latent_1024,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2002,4084,8168,22.534679412841797,0.1322229653596878,0.848777711391449
calibration_frozen_resource_lookup,m8_plus_latent_1024,25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2003,4084,8168,22.784984588623047,0.12842458486557007,0.8322184085845947
calibration_frozen_resource_lookup,m8_plus_latent_1024,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2001,4084,8168,22.7158145904541,0.12736180424690247,0.8446753025054932
calibration_frozen_resource_lookup,m8_plus_latent_1024,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2002,4084,8168,22.683902740478516,0.12851862609386444,0.8513932228088379
calibration_frozen_resource_lookup,m8_plus_latent_1024,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2003,4084,8168,22.82121467590332,0.12642310559749603,0.8439450263977051
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2001,4084,8168,17.1118221282959,0.21877065300941467,0.8517667055130005
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2002,4084,8168,17.03505516052246,0.21677669882774353,0.8388638496398926
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2003,4084,8168,16.5058536529541,0.24664399027824402,0.7849262356758118
calibration_frozen_resource_lookup,m8_plus_latent_1024,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2001,4084,8168,17.7994327545166,0.19426454603672028,0.8723437786102295
calibration_frozen_resource_lookup,m8_plus_latent_1024,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2002,4084,8168,17.796092987060547,0.1875362992286682,0.8640099763870239
calibration_frozen_resource_lookup,m8_plus_latent_1024,26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2003,4084,8168,17.712209701538086,0.19912119209766388,0.8667923212051392
calibration_frozen_resource_lookup,m8_plus_latent_1024,26,n02123159/ILSVRC2012_val_00025723_n02123159,7.0,2001,4084,8168,18.014562606811523,0.18450389802455902,0.8799014091491699
calibration_frozen_resource_lookup,m8_plus_latent_1024,26,n02123159/ILSVRC2012_val_00025723_n02123159,7.0,2002,4084,8168,17.998313903808594,0.1806161105632782,0.8689334392547607
calibration_frozen_resource_lookup,m8_plus_latent_1024,26,n02123159/ILSVRC2012_val_00025723_n02123159,7.0,2003,4084,8168,17.95363998413086,0.18920309841632843,0.873794436454773
calibration_frozen_resource_lookup,m8_plus_latent_1024,26,n02123159/ILSVRC2012_val_00025723_n02123159,13.0,2001,4084,8168,18.23562240600586,0.1763378232717514,0.8864215612411499
calibration_frozen_resource_lookup,m8_plus_latent_1024,26,n02123159/ILSVRC2012_val_00025723_n02123159,13.0,2002,4084,8168,18.21148109436035,0.17273615300655365,0.8740363121032715
calibration_frozen_resource_lookup,m8_plus_latent_1024,26,n02123159/ILSVRC2012_val_00025723_n02123159,13.0,2003,4084,8168,18.20659828186035,0.17911165952682495,0.8829852342605591
calibration_frozen_resource_lookup,m8_plus_latent_1024,26,n02123159/ILSVRC2012_val_00025723_n02123159,19.0,2001,4084,8168,18.295814514160156,0.17271310091018677,0.8854498267173767
calibration_frozen_resource_lookup,m8_plus_latent_1024,26,n02123159/ILSVRC2012_val_00025723_n02123159,19.0,2002,4084,8168,18.277605056762695,0.17201189696788788,0.878197193145752
calibration_frozen_resource_lookup,m8_plus_latent_1024,26,n02123159/ILSVRC2012_val_00025723_n02123159,19.0,2003,4084,8168,18.279857635498047,0.17499832808971405,0.8827883005142212
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,27,n02134084/ILSVRC2012_val_00020332_n02134084,1.0,2001,4084,8168,23.397994995117188,0.1243884265422821,0.8270736932754517
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,27,n02134084/ILSVRC2012_val_00020332_n02134084,1.0,2002,4084,8168,23.589366912841797,0.12937697768211365,0.7541784048080444
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,27,n02134084/ILSVRC2012_val_00020332_n02134084,1.0,2003,4084,8168,23.595399856567383,0.11866028606891632,0.8057489991188049
calibration_frozen_resource_lookup,m8_plus_latent_1024,27,n02134084/ILSVRC2012_val_00020332_n02134084,4.0,2001,4084,8168,24.467985153198242,0.10324715077877045,0.8724512457847595
calibration_frozen_resource_lookup,m8_plus_latent_1024,27,n02134084/ILSVRC2012_val_00020332_n02134084,4.0,2002,4084,8168,24.423219680786133,0.10493282228708267,0.8595245480537415
calibration_frozen_resource_lookup,m8_plus_latent_1024,27,n02134084/ILSVRC2012_val_00020332_n02134084,4.0,2003,4084,8168,24.494789123535156,0.1056801825761795,0.8740535974502563
calibration_frozen_resource_lookup,m8_plus_latent_1024,27,n02134084/ILSVRC2012_val_00020332_n02134084,7.0,2001,4084,8168,24.66394805908203,0.0999545007944107,0.871644139289856
calibration_frozen_resource_lookup,m8_plus_latent_1024,27,n02134084/ILSVRC2012_val_00020332_n02134084,7.0,2002,4084,8168,24.628890991210938,0.10168486833572388,0.8614419102668762
calibration_frozen_resource_lookup,m8_plus_latent_1024,27,n02134084/ILSVRC2012_val_00020332_n02134084,7.0,2003,4084,8168,24.695594787597656,0.10217277705669403,0.8839313387870789
calibration_frozen_resource_lookup,m8_plus_latent_1024,27,n02134084/ILSVRC2012_val_00020332_n02134084,13.0,2001,4084,8168,24.858261108398438,0.09682712703943253,0.881416916847229
calibration_frozen_resource_lookup,m8_plus_latent_1024,27,n02134084/ILSVRC2012_val_00020332_n02134084,13.0,2002,4084,8168,24.84381675720215,0.09761720150709152,0.8718490600585938
calibration_frozen_resource_lookup,m8_plus_latent_1024,27,n02134084/ILSVRC2012_val_00020332_n02134084,13.0,2003,4084,8168,24.879514694213867,0.09879077225923538,0.888810396194458
calibration_frozen_resource_lookup,m8_plus_latent_1024,27,n02134084/ILSVRC2012_val_00020332_n02134084,19.0,2001,4084,8168,24.927509307861328,0.0961809903383255,0.8837160468101501
calibration_frozen_resource_lookup,m8_plus_latent_1024,27,n02134084/ILSVRC2012_val_00020332_n02134084,19.0,2002,4084,8168,24.916894912719727,0.09688962996006012,0.8763003349304199
calibration_frozen_resource_lookup,m8_plus_latent_1024,27,n02134084/ILSVRC2012_val_00020332_n02134084,19.0,2003,4084,8168,24.93597984313965,0.0975755900144577,0.8865203857421875
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,28,n02168699/ILSVRC2012_val_00040132_n02168699,1.0,2001,4084,8168,20.411836624145508,0.1712813675403595,0.7975372672080994
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,28,n02168699/ILSVRC2012_val_00040132_n02168699,1.0,2002,4084,8168,20.555116653442383,0.169010728597641,0.7547906637191772
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,28,n02168699/ILSVRC2012_val_00040132_n02168699,1.0,2003,4084,8168,20.95977020263672,0.1487540602684021,0.7967545986175537
calibration_frozen_resource_lookup,m8_plus_latent_1024,28,n02168699/ILSVRC2012_val_00040132_n02168699,4.0,2001,4084,8168,21.574411392211914,0.1334209442138672,0.884804368019104
calibration_frozen_resource_lookup,m8_plus_latent_1024,28,n02168699/ILSVRC2012_val_00040132_n02168699,4.0,2002,4084,8168,21.47528648376465,0.12631161510944366,0.8776789903640747
calibration_frozen_resource_lookup,m8_plus_latent_1024,28,n02168699/ILSVRC2012_val_00040132_n02168699,4.0,2003,4084,8168,21.501415252685547,0.12572479248046875,0.8894795179367065
calibration_frozen_resource_lookup,m8_plus_latent_1024,28,n02168699/ILSVRC2012_val_00040132_n02168699,7.0,2001,4084,8168,21.708324432373047,0.12768962979316711,0.8925089836120605
calibration_frozen_resource_lookup,m8_plus_latent_1024,28,n02168699/ILSVRC2012_val_00040132_n02168699,7.0,2002,4084,8168,21.624874114990234,0.1224713921546936,0.8861275911331177
calibration_frozen_resource_lookup,m8_plus_latent_1024,28,n02168699/ILSVRC2012_val_00040132_n02168699,7.0,2003,4084,8168,21.644329071044922,0.12264162302017212,0.8877792358398438
calibration_frozen_resource_lookup,m8_plus_latent_1024,28,n02168699/ILSVRC2012_val_00040132_n02168699,13.0,2001,4084,8168,21.8189640045166,0.12214941531419754,0.8990786075592041
calibration_frozen_resource_lookup,m8_plus_latent_1024,28,n02168699/ILSVRC2012_val_00040132_n02168699,13.0,2002,4084,8168,21.78037452697754,0.11947837471961975,0.8897232413291931
calibration_frozen_resource_lookup,m8_plus_latent_1024,28,n02168699/ILSVRC2012_val_00040132_n02168699,13.0,2003,4084,8168,21.78534507751465,0.11948010325431824,0.8898193836212158
calibration_frozen_resource_lookup,m8_plus_latent_1024,28,n02168699/ILSVRC2012_val_00040132_n02168699,19.0,2001,4084,8168,21.848859786987305,0.11923621594905853,0.8981382250785828
calibration_frozen_resource_lookup,m8_plus_latent_1024,28,n02168699/ILSVRC2012_val_00040132_n02168699,19.0,2002,4084,8168,21.831789016723633,0.11809825897216797,0.8937157392501831
calibration_frozen_resource_lookup,m8_plus_latent_1024,28,n02168699/ILSVRC2012_val_00040132_n02168699,19.0,2003,4084,8168,21.8339900970459,0.11843404173851013,0.8930374383926392
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,29,n02233338/ILSVRC2012_val_00016160_n02233338,1.0,2001,4084,8168,20.881511688232422,0.17055778205394745,0.776671826839447
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,29,n02233338/ILSVRC2012_val_00016160_n02233338,1.0,2002,4084,8168,21.437265396118164,0.16615846753120422,0.764026403427124
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,29,n02233338/ILSVRC2012_val_00016160_n02233338,1.0,2003,4084,8168,20.713993072509766,0.21452534198760986,0.7258427143096924
calibration_frozen_resource_lookup,m8_plus_latent_1024,29,n02233338/ILSVRC2012_val_00016160_n02233338,4.0,2001,4084,8168,22.222864151000977,0.13260740041732788,0.7834494113922119
calibration_frozen_resource_lookup,m8_plus_latent_1024,29,n02233338/ILSVRC2012_val_00016160_n02233338,4.0,2002,4084,8168,22.29774284362793,0.13284273445606232,0.7900402545928955
calibration_frozen_resource_lookup,m8_plus_latent_1024,29,n02233338/ILSVRC2012_val_00016160_n02233338,4.0,2003,4084,8168,22.509105682373047,0.12876805663108826,0.7949680089950562
calibration_frozen_resource_lookup,m8_plus_latent_1024,29,n02233338/ILSVRC2012_val_00016160_n02233338,7.0,2001,4084,8168,22.58248519897461,0.1264301836490631,0.7835564017295837
calibration_frozen_resource_lookup,m8_plus_latent_1024,29,n02233338/ILSVRC2012_val_00016160_n02233338,7.0,2002,4084,8168,22.588605880737305,0.12453380227088928,0.7967429757118225
calibration_frozen_resource_lookup,m8_plus_latent_1024,29,n02233338/ILSVRC2012_val_00016160_n02233338,7.0,2003,4084,8168,22.782535552978516,0.12142825126647949,0.8080161213874817
calibration_frozen_resource_lookup,m8_plus_latent_1024,29,n02233338/ILSVRC2012_val_00016160_n02233338,13.0,2001,4084,8168,22.957399368286133,0.11601509898900986,0.808127760887146
calibration_frozen_resource_lookup,m8_plus_latent_1024,29,n02233338/ILSVRC2012_val_00016160_n02233338,13.0,2002,4084,8168,22.92572021484375,0.11539838463068008,0.8193039894104004
calibration_frozen_resource_lookup,m8_plus_latent_1024,29,n02233338/ILSVRC2012_val_00016160_n02233338,13.0,2003,4084,8168,23.050525665283203,0.11341270804405212,0.8082952499389648
calibration_frozen_resource_lookup,m8_plus_latent_1024,29,n02233338/ILSVRC2012_val_00016160_n02233338,19.0,2001,4084,8168,23.08254051208496,0.1118946373462677,0.8140935301780701
calibration_frozen_resource_lookup,m8_plus_latent_1024,29,n02233338/ILSVRC2012_val_00016160_n02233338,19.0,2002,4084,8168,23.066818237304688,0.11107228696346283,0.8239988684654236
calibration_frozen_resource_lookup,m8_plus_latent_1024,29,n02233338/ILSVRC2012_val_00016160_n02233338,19.0,2003,4084,8168,23.12969207763672,0.111151322722435,0.8088295459747314
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,30,n02264363/ILSVRC2012_val_00027803_n02264363,1.0,2001,4084,8168,25.9407958984375,0.18189813196659088,0.7301225066184998
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,30,n02264363/ILSVRC2012_val_00027803_n02264363,1.0,2002,4084,8168,29.039623260498047,0.11658386886119843,0.9090856909751892
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,30,n02264363/ILSVRC2012_val_00027803_n02264363,1.0,2003,4084,8168,28.979312896728516,0.09832565486431122,0.927408754825592
calibration_frozen_resource_lookup,m8_plus_latent_1024,30,n02264363/ILSVRC2012_val_00027803_n02264363,4.0,2001,4084,8168,29.570329666137695,0.0843939483165741,0.9252966046333313
calibration_frozen_resource_lookup,m8_plus_latent_1024,30,n02264363/ILSVRC2012_val_00027803_n02264363,4.0,2002,4084,8168,29.741060256958008,0.07302666455507278,0.9315691590309143
calibration_frozen_resource_lookup,m8_plus_latent_1024,30,n02264363/ILSVRC2012_val_00027803_n02264363,4.0,2003,4084,8168,29.668914794921875,0.08213689923286438,0.9372903108596802
calibration_frozen_resource_lookup,m8_plus_latent_1024,30,n02264363/ILSVRC2012_val_00027803_n02264363,7.0,2001,4084,8168,29.919919967651367,0.07825307548046112,0.9377954602241516
calibration_frozen_resource_lookup,m8_plus_latent_1024,30,n02264363/ILSVRC2012_val_00027803_n02264363,7.0,2002,4084,8168,30.051193237304688,0.07004063576459885,0.9447455406188965
calibration_frozen_resource_lookup,m8_plus_latent_1024,30,n02264363/ILSVRC2012_val_00027803_n02264363,7.0,2003,4084,8168,29.978883743286133,0.07844224572181702,0.9429162740707397
calibration_frozen_resource_lookup,m8_plus_latent_1024,30,n02264363/ILSVRC2012_val_00027803_n02264363,13.0,2001,4084,8168,30.26483726501465,0.07192907482385635,0.9516854286193848
calibration_frozen_resource_lookup,m8_plus_latent_1024,30,n02264363/ILSVRC2012_val_00027803_n02264363,13.0,2002,4084,8168,30.338485717773438,0.06841066479682922,0.9509606957435608
calibration_frozen_resource_lookup,m8_plus_latent_1024,30,n02264363/ILSVRC2012_val_00027803_n02264363,13.0,2003,4084,8168,30.297672271728516,0.07212749123573303,0.9525178670883179
calibration_frozen_resource_lookup,m8_plus_latent_1024,30,n02264363/ILSVRC2012_val_00027803_n02264363,19.0,2001,4084,8168,30.372264862060547,0.0701293796300888,0.953954815864563
calibration_frozen_resource_lookup,m8_plus_latent_1024,30,n02264363/ILSVRC2012_val_00027803_n02264363,19.0,2002,4084,8168,30.411762237548828,0.06826266646385193,0.9534178972244263
calibration_frozen_resource_lookup,m8_plus_latent_1024,30,n02264363/ILSVRC2012_val_00027803_n02264363,19.0,2003,4084,8168,30.3929443359375,0.07015562057495117,0.9542123079299927
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,31,n02277742/ILSVRC2012_val_00015608_n02277742,1.0,2001,4084,8168,16.183429718017578,0.2486313283443451,0.7527994513511658
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,31,n02277742/ILSVRC2012_val_00015608_n02277742,1.0,2002,4084,8168,16.358142852783203,0.23977123200893402,0.8174501657485962
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,31,n02277742/ILSVRC2012_val_00015608_n02277742,1.0,2003,4084,8168,16.290569305419922,0.21863971650600433,0.8877484202384949
calibration_frozen_resource_lookup,m8_plus_latent_1024,31,n02277742/ILSVRC2012_val_00015608_n02277742,4.0,2001,4084,8168,17.068126678466797,0.1851138323545456,0.9083907604217529
calibration_frozen_resource_lookup,m8_plus_latent_1024,31,n02277742/ILSVRC2012_val_00015608_n02277742,4.0,2002,4084,8168,17.090944290161133,0.1783062368631363,0.9049270153045654
calibration_frozen_resource_lookup,m8_plus_latent_1024,31,n02277742/ILSVRC2012_val_00015608_n02277742,4.0,2003,4084,8168,17.13336181640625,0.18024569749832153,0.8908416032791138
calibration_frozen_resource_lookup,m8_plus_latent_1024,31,n02277742/ILSVRC2012_val_00015608_n02277742,7.0,2001,4084,8168,17.230518341064453,0.17685379087924957,0.9118770360946655
calibration_frozen_resource_lookup,m8_plus_latent_1024,31,n02277742/ILSVRC2012_val_00015608_n02277742,7.0,2002,4084,8168,17.248506546020508,0.17404118180274963,0.9124546051025391
calibration_frozen_resource_lookup,m8_plus_latent_1024,31,n02277742/ILSVRC2012_val_00015608_n02277742,7.0,2003,4084,8168,17.268291473388672,0.1759713888168335,0.9024211168289185
calibration_frozen_resource_lookup,m8_plus_latent_1024,31,n02277742/ILSVRC2012_val_00015608_n02277742,13.0,2001,4084,8168,17.39443588256836,0.17193272709846497,0.9203429222106934
calibration_frozen_resource_lookup,m8_plus_latent_1024,31,n02277742/ILSVRC2012_val_00015608_n02277742,13.0,2002,4084,8168,17.408920288085938,0.17400136590003967,0.9167433381080627
calibration_frozen_resource_lookup,m8_plus_latent_1024,31,n02277742/ILSVRC2012_val_00015608_n02277742,13.0,2003,4084,8168,17.40977668762207,0.17310981452465057,0.9179897308349609
calibration_frozen_resource_lookup,m8_plus_latent_1024,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2001,4084,8168,17.446884155273438,0.17323268949985504,0.9182567000389099
calibration_frozen_resource_lookup,m8_plus_latent_1024,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2002,4084,8168,17.45561408996582,0.17537584900856018,0.916363537311554
calibration_frozen_resource_lookup,m8_plus_latent_1024,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2003,4084,8168,17.455659866333008,0.1732056885957718,0.9185618162155151
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2001,4084,8168,20.520469665527344,0.17663663625717163,0.9173399806022644
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2002,4084,8168,18.24042320251465,0.3923749327659607,0.4210532009601593
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2003,4084,8168,19.883033752441406,0.18031400442123413,0.9111935496330261
calibration_frozen_resource_lookup,m8_plus_latent_1024,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2001,4084,8168,21.478267669677734,0.1449826955795288,0.9133235216140747
calibration_frozen_resource_lookup,m8_plus_latent_1024,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2002,4084,8168,21.65666961669922,0.14803090691566467,0.9437930583953857
calibration_frozen_resource_lookup,m8_plus_latent_1024,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2003,4084,8168,21.538101196289062,0.14162218570709229,0.9272881746292114
calibration_frozen_resource_lookup,m8_plus_latent_1024,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2001,4084,8168,21.961849212646484,0.14124545454978943,0.9213094711303711
calibration_frozen_resource_lookup,m8_plus_latent_1024,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2002,4084,8168,22.108400344848633,0.14145375788211823,0.9437800049781799
calibration_frozen_resource_lookup,m8_plus_latent_1024,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2003,4084,8168,22.02945327758789,0.13629737496376038,0.9311684370040894
calibration_frozen_resource_lookup,m8_plus_latent_1024,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2001,4084,8168,22.495519638061523,0.13369953632354736,0.9295220971107483
calibration_frozen_resource_lookup,m8_plus_latent_1024,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2002,4084,8168,22.573196411132812,0.1333134025335312,0.9430924654006958
calibration_frozen_resource_lookup,m8_plus_latent_1024,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2003,4084,8168,22.53929328918457,0.13237923383712769,0.9329947233200073
calibration_frozen_resource_lookup,m8_plus_latent_1024,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2001,4084,8168,22.665523529052734,0.13077349960803986,0.9331330060958862
calibration_frozen_resource_lookup,m8_plus_latent_1024,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2002,4084,8168,22.708126068115234,0.130320742726326,0.9394075274467468
calibration_frozen_resource_lookup,m8_plus_latent_1024,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2003,4084,8168,22.69319725036621,0.1303585171699524,0.9343630075454712
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2001,4084,8168,20.229223251342773,0.18288394808769226,0.8489354848861694
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2002,4084,8168,20.031620025634766,0.17267818748950958,0.8278218507766724
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2003,4084,8168,20.248199462890625,0.1724715381860733,0.8401287794113159
calibration_frozen_resource_lookup,m8_plus_latent_1024,33,n02398521/ILSVRC2012_val_00018354_n02398521,4.0,2001,4084,8168,21.010421752929688,0.14986124634742737,0.8438517451286316
calibration_frozen_resource_lookup,m8_plus_latent_1024,33,n02398521/ILSVRC2012_val_00018354_n02398521,4.0,2002,4084,8168,21.15586280822754,0.14882361888885498,0.9149301648139954
calibration_frozen_resource_lookup,m8_plus_latent_1024,33,n02398521/ILSVRC2012_val_00018354_n02398521,4.0,2003,4084,8168,21.085737228393555,0.14993469417095184,0.8778000473976135
calibration_frozen_resource_lookup,m8_plus_latent_1024,33,n02398521/ILSVRC2012_val_00018354_n02398521,7.0,2001,4084,8168,21.272602081298828,0.14456501603126526,0.8551040887832642
calibration_frozen_resource_lookup,m8_plus_latent_1024,33,n02398521/ILSVRC2012_val_00018354_n02398521,7.0,2002,4084,8168,21.365009307861328,0.14375001192092896,0.9141117334365845
calibration_frozen_resource_lookup,m8_plus_latent_1024,33,n02398521/ILSVRC2012_val_00018354_n02398521,7.0,2003,4084,8168,21.321701049804688,0.1428453028202057,0.8858067989349365
calibration_frozen_resource_lookup,m8_plus_latent_1024,33,n02398521/ILSVRC2012_val_00018354_n02398521,13.0,2001,4084,8168,21.51766014099121,0.1392851322889328,0.8708716630935669
calibration_frozen_resource_lookup,m8_plus_latent_1024,33,n02398521/ILSVRC2012_val_00018354_n02398521,13.0,2002,4084,8168,21.568185806274414,0.13798588514328003,0.9077469706535339
calibration_frozen_resource_lookup,m8_plus_latent_1024,33,n02398521/ILSVRC2012_val_00018354_n02398521,13.0,2003,4084,8168,21.550254821777344,0.13703025877475739,0.8912044763565063
calibration_frozen_resource_lookup,m8_plus_latent_1024,33,n02398521/ILSVRC2012_val_00018354_n02398521,19.0,2001,4084,8168,21.590618133544922,0.13730135560035706,0.8767973184585571
calibration_frozen_resource_lookup,m8_plus_latent_1024,33,n02398521/ILSVRC2012_val_00018354_n02398521,19.0,2002,4084,8168,21.618528366088867,0.13603469729423523,0.9006667137145996
calibration_frozen_resource_lookup,m8_plus_latent_1024,33,n02398521/ILSVRC2012_val_00018354_n02398521,19.0,2003,4084,8168,21.61032485961914,0.13555899262428284,0.8887935876846313
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,34,n02410509/ILSVRC2012_val_00022568_n02410509,1.0,2001,4084,8168,22.720375061035156,0.12656499445438385,0.8551994562149048
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,34,n02410509/ILSVRC2012_val_00022568_n02410509,1.0,2002,4084,8168,22.323883056640625,0.13027071952819824,0.8176746368408203
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,34,n02410509/ILSVRC2012_val_00022568_n02410509,1.0,2003,4084,8168,22.22903060913086,0.13607722520828247,0.8661822080612183
calibration_frozen_resource_lookup,m8_plus_latent_1024,34,n02410509/ILSVRC2012_val_00022568_n02410509,4.0,2001,4084,8168,23.139162063598633,0.10009421408176422,0.8743968605995178
calibration_frozen_resource_lookup,m8_plus_latent_1024,34,n02410509/ILSVRC2012_val_00022568_n02410509,4.0,2002,4084,8168,24.33711051940918,0.09276211261749268,0.8950839638710022
calibration_frozen_resource_lookup,m8_plus_latent_1024,34,n02410509/ILSVRC2012_val_00022568_n02410509,4.0,2003,4084,8168,24.45338249206543,0.09007522463798523,0.8978046178817749
calibration_frozen_resource_lookup,m8_plus_latent_1024,34,n02410509/ILSVRC2012_val_00022568_n02410509,7.0,2001,4084,8168,24.283466339111328,0.08644051849842072,0.8887152671813965
calibration_frozen_resource_lookup,m8_plus_latent_1024,34,n02410509/ILSVRC2012_val_00022568_n02410509,7.0,2002,4084,8168,24.68360137939453,0.0855460837483406,0.9068396091461182
calibration_frozen_resource_lookup,m8_plus_latent_1024,34,n02410509/ILSVRC2012_val_00022568_n02410509,7.0,2003,4084,8168,24.77962303161621,0.08390405774116516,0.9020594358444214
calibration_frozen_resource_lookup,m8_plus_latent_1024,34,n02410509/ILSVRC2012_val_00022568_n02410509,13.0,2001,4084,8168,24.990930557250977,0.07740337401628494,0.9025084972381592
calibration_frozen_resource_lookup,m8_plus_latent_1024,34,n02410509/ILSVRC2012_val_00022568_n02410509,13.0,2002,4084,8168,24.972265243530273,0.07994599640369415,0.9075878858566284
calibration_frozen_resource_lookup,m8_plus_latent_1024,34,n02410509/ILSVRC2012_val_00022568_n02410509,13.0,2003,4084,8168,25.04810333251953,0.07854090631008148,0.9016327857971191
calibration_frozen_resource_lookup,m8_plus_latent_1024,34,n02410509/ILSVRC2012_val_00022568_n02410509,19.0,2001,4084,8168,25.094709396362305,0.0765860453248024,0.9054380655288696
calibration_frozen_resource_lookup,m8_plus_latent_1024,34,n02410509/ILSVRC2012_val_00022568_n02410509,19.0,2002,4084,8168,25.07164192199707,0.07779733836650848,0.9057954549789429
calibration_frozen_resource_lookup,m8_plus_latent_1024,34,n02410509/ILSVRC2012_val_00022568_n02410509,19.0,2003,4084,8168,25.118309020996094,0.07728435099124908,0.9008449912071228
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,35,n02437312/ILSVRC2012_val_00006245_n02437312,1.0,2001,4084,8168,16.32522964477539,0.28859707713127136,0.8001329898834229
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,35,n02437312/ILSVRC2012_val_00006245_n02437312,1.0,2002,4084,8168,16.437774658203125,0.27042099833488464,0.8370071649551392
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,35,n02437312/ILSVRC2012_val_00006245_n02437312,1.0,2003,4084,8168,16.32332992553711,0.2589719891548157,0.8179091215133667
calibration_frozen_resource_lookup,m8_plus_latent_1024,35,n02437312/ILSVRC2012_val_00006245_n02437312,4.0,2001,4084,8168,17.14146614074707,0.230274960398674,0.876549482345581
