method,source_index,image_id,snr_db,seed,mse,lpips_alex,normalized_latent,utility,U_image,header_ok,body_crc_ok
H7-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.0063715726137161255,0.14217509329319,0.573508083820343,0.026324164122343063,0.020589083433151245,1,0
H7-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.010557716712355614,0.1789872646331787,0.6182114481925964,0.03463855758309364,0.028456443920731544,1,0
H7-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.0037357890978455544,0.11665493994951248,0.44537705183029175,0.01985505409538746,0.015401283279061317,1,0
H7-V,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.0031249604653567076,0.13059920072555542,0.4073043465614319,0.020257923752069473,0.016184881329536438,1,0
H7-V,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.004031019285321236,0.12735319137573242,0.47512751817703247,0.021517615765333176,0.016766339540481567,1,0
H7-V,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.0024063156452029943,0.09526678174734116,0.3304334580898285,0.015237328596413136,0.011932994239032269,1,0
H7-V,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.008230786770582199,0.17761287093162537,0.5387758016586304,0.031379833817481995,0.025992074981331825,1,0
H7-V,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.010791750624775887,0.1437845230102539,0.8104280829429626,0.03327448293566704,0.025170203298330307,1,0
H7-V,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.014889678917825222,0.23856216669082642,0.7190946936607361,0.045936841517686844,0.03874589502811432,1,0
H7-V,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.004961278755217791,0.09632863849401474,0.43029433488845825,0.01889708638191223,0.014594143256545067,1,0
H7-V,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.008526217192411423,0.15552392601966858,0.9034671187400818,0.033113282173871994,0.0240786112844944,1,0
H7-V,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.005141862202435732,0.11654965579509735,0.43466126918792725,0.021143440157175064,0.01679682731628418,1,0
H7-V,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.009526753798127174,0.11858828365802765,0.47239944338798523,0.02610957622528076,0.02138558216392994,1,0
H7-V,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.009757502004504204,0.14134414494037628,0.6658533811569214,0.030550450086593628,0.023891916498541832,1,0
H7-V,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4101,0.009720047935843468,0.11220729351043701,0.5078377723693848,0.026019154116511345,0.02094077691435814,1,0
H7-V,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4101,0.010162632912397385,0.12177330255508423,0.4194486141204834,0.02653444930911064,0.022339962422847748,1,0
H7-P,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4101,0.006727192550897598,0.16087079048156738,0.5650114417076111,0.028464386239647865,0.022814271971583366,1,0
H7-P,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4101,0.0102707389742136,0.1829746663570404,0.6251898407936096,0.034820105880498886,0.0285682063549757,1,0
H7-P,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4101,0.003952466417104006,0.11488142609596252,0.4339984655380249,0.01978059485554695,0.01544060930609703,1,0
H7-P,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4101,0.0035466081462800503,0.1755426526069641,0.3825247287750244,0.024926122277975082,0.021100874990224838,1,0
H7-P,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4101,0.004249116405844688,0.1388111561536789,0.449072927236557,0.02262096107006073,0.018130231648683548,1,0
H7-P,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4101,0.002838757587596774,0.0938909724354744,0.3067997694015503,0.015295852907001972,0.012227855622768402,1,0
H7-P,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4101,0.008749560452997684,0.16721650958061218,0.5330884456634521,0.03080209530889988,0.025471210479736328,1,0
H7-P,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4101,0.011013480834662914,0.15756432712078094,0.8222870826721191,0.03499278426170349,0.026769913733005524,1,0
H7-P,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4101,0.017123593017458916,0.24584504961967468,0.7213918566703796,0.048922017216682434,0.041708096861839294,1,0
H7-P,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4101,0.005257062613964081,0.10389523953199387,0.432893306016922,0.01997552067041397,0.015646588057279587,1,0
H7-P,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4101,0.008258113637566566,0.16660265624523163,0.9316455721855164,0.03423483669757843,0.02491837926208973,1,0
H7-P,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4101,0.005141972564160824,0.12111973017454147,0.425558865070343,0.021509535610675812,0.017253946512937546,1,0
H7-P,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4101,0.010154332965612411,0.11612698435783386,0.4682711958885193,0.026449743658304214,0.021767031401395798,1,0
H7-P,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4101,0.009927714243531227,0.15651747584342957,0.6636898517608643,0.03221635892987251,0.025579461827874184,1,0
H7-P,14,n01537544/ILSVRC2012_val_00031716_n01537544,1,4101,0.009682836011052132,0.11835797131061554,0.4915715157985687,0.02643434703350067,0.021518632769584656,1,0
H7-P,15,n01558993/ILSVRC2012_val_00029417_n01558993,1,4101,0.011103572323918343,0.12146523594856262,0.40047430992126465,0.02725483849644661,0.023250095546245575,1,0
H7-V,0,n01440764/ILSVRC2012_val_00045866_n01440764,1,4102,0.01408514752984047,0.2215057611465454,0.617385983467102,0.04240958392620087,0.03623572364449501,1,0
H7-V,1,n01443537/ILSVRC2012_val_00044095_n01443537,1,4102,0.010661840438842773,0.20332837104797363,0.6299886703491211,0.03729456290602684,0.030994677916169167,1,0
H7-V,2,n01484850/ILSVRC2012_val_00029481_n01484850,1,4102,0.023798860609531403,0.2949017286300659,0.5162245631217957,0.05845127999782562,0.053289033472537994,1,0
H7-V,3,n01491361/ILSVRC2012_val_00049000_n01491361,1,4102,0.0015881856670603156,0.08892787247896194,0.38271498680114746,0.014308122918009758,0.010480972938239574,1,0
H7-V,4,n01494475/ILSVRC2012_val_00027283_n01494475,1,4102,0.004268437158316374,0.13560932874679565,0.4614548087120056,0.022443916648626328,0.017829369753599167,1,0
H7-V,5,n01496331/ILSVRC2012_val_00041248_n01496331,1,4102,0.0026209463831037283,0.09070970118045807,0.33680203557014465,0.015059936791658401,0.011691916733980179,1,0
H7-V,6,n01498041/ILSVRC2012_val_00030470_n01498041,1,4102,0.014410296455025673,0.23782332241535187,0.5683796405792236,0.04387642443180084,0.03819262981414795,1,0
H7-V,7,n01514668/ILSVRC2012_val_00016052_n01514668,1,4102,0.012814207002520561,0.17747797071933746,0.8538134098052979,0.03910013660788536,0.030562004074454308,1,0
H7-V,8,n01514859/ILSVRC2012_val_00006195_n01514859,1,4102,0.010657139122486115,0.15137358009815216,0.6815893650054932,0.032610394060611725,0.02579449862241745,1,0
H7-V,9,n01518878/ILSVRC2012_val_00033181_n01518878,1,4102,0.006951725110411644,0.17297253012657166,0.46054327487945557,0.028854411095380783,0.02424897812306881,1,0
H7-V,10,n01530575/ILSVRC2012_val_00027374_n01530575,1,4102,0.010242005810141563,0.18182413280010223,0.9569491147994995,0.037993911653757095,0.028424419462680817,1,0
H7-V,11,n01531178/ILSVRC2012_val_00025888_n01531178,1,4102,0.0052287280559539795,0.10177957266569138,0.4295014441013336,0.019701700657606125,0.015406685881316662,1,0
H7-V,12,n01532829/ILSVRC2012_val_00030042_n01532829,1,4102,0.008995581418275833,0.09855765849351883,0.45404505729675293,0.02339179813861847,0.018851347267627716,1,0
H7-V,13,n01534433/ILSVRC2012_val_00030911_n01534433,1,4102,0.006835231091827154,0.10592768341302872,0.6379063129425049,0.023807061836123466,0.017427999526262283,1,0
